holder,shares,dateReported,change
"GW&K Investment Management, LLC",725249,2025-09-30,179319
Retirement Systems of Alabama,697088,2025-09-30,-373
Freestone Grove Partners LP,693436,2025-09-30,693436
WELLS FARGO & COMPANY/MN,662839,2025-09-30,-44059
ROYAL BANK OF CANADA,662182,2025-09-30,-80390
Swiss National Bank,642340,2025-09-30,-36900
"Gotham Asset Management, LLC",639921,2025-09-30,272477
Longaeva Partners L.P.,614934,2025-09-30,349934
JANUS HENDERSON GROUP PLC,606079,2025-09-30,334746
Swedbank AB,596247,2025-09-30,-448015
Stephens Investment Management Group LLC,578276,2025-09-30,-35381
"Sumitomo Mitsui Trust Holdings, Inc.",574820,2025-09-30,-6659
"D. E. Shaw & Co., Inc.",573570,2025-09-30,-151507
PANAGORA ASSET MANAGEMENT INC,564031,2025-09-30,62210
RAYMOND JAMES FINANCIAL INC,560083,2025-09-30,-7612
RHUMBLINE ADVISERS,548348,2025-09-30,4142
"Nuveen, LLC",495197,2025-09-30,17679
BARCLAYS PLC,467814,2025-09-30,-257266
Thematics Asset Management,466255,2025-09-30,559
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",451581,2025-09-30,21369
"NATIXIS ADVISORS, L.P.",437338,2025-09-30,82894
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,420227,2025-09-30,-67729
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,410844,2025-09-30,-21112
Candriam S.C.A.,399277,2025-09-30,0
"NUANCE INVESTMENTS, LLC",361449,2025-09-30,-1017410
ROYAL LONDON ASSET MANAGEMENT LTD,360446,2025-09-30,28555
PRICE T ROWE ASSOCIATES INC /MD/,353477,2025-09-30,3344
AQR CAPITAL MANAGEMENT LLC,353111,2025-09-30,-74693
Mitsubishi UFJ Trust & Banking Corp,349061,2025-09-30,-14255
FMR LLC,329257,2025-09-30,-202894
GREAT WEST LIFE ASSURANCE CO /CAN/,327561,2025-09-30,-23481
Universal- Beteiligungs- und Servicegesellschaft mbH,319848,2025-09-30,35667
"BNP PARIBAS ARBITRAGE, SNC",312475,2025-09-30,-119098
HRT FINANCIAL LP,312030,2025-09-30,242952
BANK OF MONTREAL /CAN/,309026,2025-09-30,-37068
LPL Financial LLC,294185,2025-09-30,-28387
"ADAGE CAPITAL PARTNERS GP, L.L.C.",285089,2025-09-30,-455896
ENVESTNET ASSET MANAGEMENT INC,283934,2025-09-30,11837
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,271434,2025-09-30,-220
PRINCIPAL FINANCIAL GROUP INC,266618,2025-09-30,-3115
ACADIAN ASSET MANAGEMENT LLC,264825,2025-09-30,-24675
DnB Asset Management AS,264193,2025-09-30,4179
NORTH STAR ASSET MANAGEMENT INC,258979,2025-09-30,-2050
Bellevue Group AG,247886,2025-09-30,0
Raiffeisen Bank International AG,232312,2025-09-30,231628
"Carnegie Capital Asset Management, LLC",229214,2025-09-30,7686
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,225947,2025-09-30,-12537
FIRST TRUST ADVISORS LP,223734,2025-09-30,-255491
TUDOR INVESTMENT CORP ET AL,219218,2025-09-30,219218
Quantinno Capital Management LP,218830,2025-09-30,135035
abrdn plc,193957,2025-09-30,-51040
BROWN ADVISORY INC,186329,2025-09-30,123737
Trexquant Investment LP,186030,2025-09-30,186030
STRS OHIO,185434,2025-09-30,-28898
CAPITAL FUND MANAGEMENT S.A.,178725,2025-09-30,-78390
Assenagon Asset Management S.A.,177528,2025-09-30,-9124
AVIVA PLC,177393,2025-09-30,10381
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,175687,2025-09-30,-232
APG Asset Management N.V.,174803,2025-09-30,-1689
ABN AMRO Bank N.V.,173426,2025-09-30,384
Illinois Municipal Retirement Fund,172294,2025-09-30,29143
DANSKE BANK A/S,169437,2025-09-30,20950
"NICHOLAS COMPANY, INC.",168445,2025-09-30,16370
"Blue Door Asset Management, LLC",167300,2025-09-30,5800
"State of Alaska, Department of Revenue",166536,2025-09-30,-708
NEW SOUTH CAPITAL MANAGEMENT INC,161865,2025-09-30,4030
Pictet Asset Management Holding SA,158020,2025-09-30,-12514
"Leeward Investments, LLC - MA",157722,2025-09-30,-5721
Railway Pension Investments Ltd,157200,2025-09-30,0
"Asset Management One Co., Ltd.",148414,2025-09-30,4594
NEW YORK STATE COMMON RETIREMENT FUND,142622,2025-09-30,20000
TEACHER RETIREMENT SYSTEM OF TEXAS,141077,2025-09-30,25765
NATIONAL BANK OF CANADA /FI/,137607,2025-09-30,-77558
Walleye Trading LLC,135017,2025-09-30,135017
Handelsbanken Fonder AB,134744,2025-09-30,-34965
STATE OF WISCONSIN INVESTMENT BOARD,131466,2025-09-30,-14083
PRUDENTIAL FINANCIAL INC,126371,2025-09-30,-3015
PSquared Asset Management AG,124813,2025-09-30,24813
NOMURA ASSET MANAGEMENT CO LTD,118445,2025-09-30,-19177
BANK OF NOVA SCOTIA,116456,2025-09-30,90888
"Russell Investments Group, Ltd.",115380,2025-09-30,-44390
"Chevy Chase Trust Holdings, LLC",113512,2025-09-30,-4193
"Olstein Capital Management, L.P.",113000,2025-09-30,-2000
"Resona Asset Management Co.,Ltd.",112395,2025-09-30,-7770
LaFleur & Godfrey LLC,109282,2025-09-30,-6448
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",105881,2025-09-30,52857
VOYA INVESTMENT MANAGEMENT LLC,101715,2025-09-30,-10841
Treasurer of the State of North Carolina,100289,2025-09-30,-3915
"Integral Health Asset Management, LLC",100000,2025-09-30,-25000
"Caption Management, LLC",99811,2025-09-30,99811
LAZARD ASSET MANAGEMENT LLC,97022,2025-09-30,-1551
FRANKLIN RESOURCES INC,94987,2025-09-30,8118
Rodgers Brothers Inc.,94955,2025-09-30,-7646
TORONTO DOMINION BANK,90778,2025-09-30,109
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,90514,2025-09-30,-9400
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",86048,2025-09-30,0
SILVERCREST ASSET MANAGEMENT GROUP LLC,85262,2025-09-30,0
Mn Services Vermogensbeheer B.V.,84860,2025-09-30,-4200
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,84524,2025-09-30,-3597
TRUIST FINANCIAL CORP,83592,2025-09-30,4241
"SG Americas Securities, LLC",83358,2025-09-30,78627
Creative Planning,83152,2025-09-30,10030
SANDLER CAPITAL MANAGEMENT,82638,2025-09-30,-24464
KLP KAPITALFORVALTNING AS,82422,2025-09-30,0
AustralianSuper Pty Ltd,82361,2025-09-30,-36769
BECKER CAPITAL MANAGEMENT INC,81755,2025-09-30,13610
"Otter Creek Advisors, LLC",77811,2025-09-30,17639
KENNEDY CAPITAL MANAGEMENT LLC,74902,2025-09-30,-10127
State of New Jersey Common Pension Fund D,74022,2025-09-30,0
AXA Investment Managers S.A.,69967,2025-09-30,69967
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,69689,2025-09-30,433
ABN AMRO INVESTMENT SOLUTIONS,69069,2025-09-30,-505
"TWO SIGMA INVESTMENTS, LP",68227,2025-09-30,-69
Man Group plc,67003,2025-09-30,1224
Cinctive Capital Management LP,66404,2025-09-30,23119
CREDIT AGRICOLE S A,66189,2025-09-30,66189
Arizona State Retirement System,65984,2025-09-30,409
PROSPECTOR PARTNERS LLC,65853,2025-09-30,-5661
Zurcher Kantonalbank (Zurich Cantonalbank),64128,2025-09-30,-13382
2Xideas AG,63554,2025-09-30,-6664
"FULLER & THALER ASSET MANAGEMENT, INC.",63332,2025-09-30,9861
Allianz Asset Management GmbH,62819,2025-09-30,-59775
Triodos Investment Management BV,62750,2025-09-30,1750
"Ensign Peak Advisors, Inc",62427,2025-09-30,-17035
Campbell & CO Investment Adviser LLC,61780,2025-09-30,61780
READYSTATE ASSET MANAGEMENT LP,61652,2025-09-30,61652
B. Metzler seel. Sohn & Co. AG,61535,2025-09-30,0
JENSEN INVESTMENT MANAGEMENT INC,61050,2025-09-30,2820
Jefferies Financial Group Inc.,60913,2025-09-30,-187
Wealthfront Advisers LLC,60680,2025-09-30,-18960
STATE OF MICHIGAN RETIREMENT SYSTEM,60165,2025-09-30,-400
ASR Vermogensbeheer N.V.,59932,2025-09-30,-388
"ExodusPoint Capital Management, LP",59548,2025-09-30,-483819
National Pension Service,59303,2025-09-30,14823
"MOORE CAPITAL MANAGEMENT, LP",59279,2025-09-30,16595
Clean Yield Group,58326,2025-09-30,-136
USS Investment Management Ltd,58249,2025-09-30,0
BLAIR WILLIAM & CO/IL,57805,2025-09-30,2245
"NIA IMPACT ADVISORS, LLC",57026,2025-09-30,637
Czech National Bank,56490,2025-09-30,2019
IFM Investors Pty Ltd,55920,2025-09-30,585
"MetLife Investment Management, LLC",55195,2025-09-30,-1587
Headlands Technologies LLC,54568,2025-09-30,14188
"Edgestream Partners, L.P.",54426,2025-09-30,24949
"Pathstone Holdings, LLC",53809,2025-09-30,207
Quantbot Technologies LP,53503,2025-09-30,53503
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,53411,2025-09-30,-1243
"CI Private Wealth, LLC",52546,2025-09-30,-161
K.J. Harrison & Partners Inc,52500,2025-09-30,22000
FIL Ltd,50178,2025-09-30,50178
"Vident Advisory, LLC",49151,2025-09-30,41068
AGF MANAGEMENT LTD,48734,2025-09-30,-534
NATIXIS,48619,2025-09-30,25909
"COMMONWEALTH EQUITY SERVICES, LLC",47954,2025-09-30,-2570
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",47600,2025-09-30,-46250
"MARSHALL WACE, LLP",46936,2025-09-30,-270341
"Redwood Investment Management, LLC",46919,2025-09-30,-5149
Brevan Howard Capital Management LP,46737,2025-09-30,29009
"Cubist Systematic Strategies, LLC",46246,2025-09-30,46246
COMERICA BANK,46204,2025-09-30,-14285
Cerity Partners LLC,45547,2025-09-30,7288
Skandinaviska Enskilda Banken AB (publ),45529,2025-09-30,-113435
WELLINGTON MANAGEMENT GROUP LLP,45451,2025-09-30,-319171
"NISA INVESTMENT ADVISORS, LLC",45198,2025-09-30,428
Elo Mutual Pension Insurance Co,43029,2025-09-30,16500
AMALGAMATED BANK,42220,2025-09-30,-822
BDF-GESTION,40545,2025-09-30,-8430
FORSTA AP-FONDEN,40400,2025-09-30,3100
ProShare Advisors LLC,39905,2025-09-30,234
SUMMIT WEALTH GROUP LLC / CO,39884,2025-09-30,39884
"BRANDES INVESTMENT PARTNERS, LP",39522,2025-09-30,5109
Korea Investment CORP,39431,2025-09-30,-39500
"Brinker Capital Investments, LLC",39085,2025-09-30,-803
UniSuper Management Pty Ltd,38980,2025-09-30,4670
"Connor, Clark & Lunn Investment Management Ltd.",38205,2025-09-30,38205
"Mariner, LLC",38080,2025-09-30,-31964
Utah Retirement Systems,36655,2025-09-30,0
"XPONANCE, INC.",36504,2025-09-30,-13224
"Mirae Asset Global Investments Co., Ltd.",36443,2025-09-30,3354
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",36300,2025-09-30,0
"Baird Financial Group, Inc.",36129,2025-09-30,17246
Police & Firemen's Retirement System of New Jersey,35897,2025-09-30,1575
DARK FOREST CAPITAL MANAGEMENT LP,35718,2025-09-30,35718
Daiwa Securities Group Inc.,34861,2025-09-30,1127
"YOUSIF CAPITAL MANAGEMENT, LLC",34800,2025-09-30,-14295
"EagleClaw Capital Managment, LLC",34300,2025-09-30,-1650
Engineers Gate Manager LP,33490,2025-09-30,33490
LOS ANGELES CAPITAL MANAGEMENT LLC,33362,2025-09-30,26400
"Toroso Investments, LLC",32958,2025-09-30,8774
Taconic Capital Advisors LP,32673,2025-09-30,-11527
"Colony Group, LLC",32602,2025-09-30,-2983
"Graham Capital Management, L.P.",32534,2025-09-30,32534
PRENTISS SMITH & CO INC,32302,2025-09-30,-548
"Crossmark Global Holdings, Inc.",32207,2025-09-30,16655
"Concentric Capital Strategies, LP",32130,2025-09-30,32130
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,32030,2025-09-30,-3287
"Vanguard Personalized Indexing Management, LLC",32028,2025-09-30,1111
CIBC Asset Management Inc,31389,2025-09-30,26
First American Bank,30816,2025-09-30,2111
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,30365,2025-09-30,-3165
"Cambridge Investment Research Advisors, Inc.",29911,2025-09-30,-1811
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,29624,2025-09-30,-3435
Neuberger Berman Group LLC,29517,2025-09-30,5717
ING GROEP NV,28754,2025-09-30,28754
"Holocene Advisors, LP",28735,2025-09-30,-346316
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,28721,2025-09-30,19
"State of Tennessee, Treasury Department",28629,2025-09-30,0
INTECH INVESTMENT MANAGEMENT LLC,28583,2025-09-30,-1093
BRIDGES INVESTMENT MANAGEMENT INC,28555,2025-09-30,1708
Northwest & Ethical Investments L.P.,28373,2025-09-30,0
"L2 Asset Management, LLC",27212,2025-09-30,1661
Robeco Institutional Asset Management B.V.,27163,2025-09-30,5833
Tredje AP-fonden,27098,2025-09-30,8002
"Sumitomo Mitsui DS Asset Management Company, Ltd",26305,2025-09-30,-952
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,26022,2025-09-30,26022
FIFTH THIRD BANCORP,25923,2025-09-30,-1051
J. Safra Sarasin Holding AG,25724,2025-09-30,13444
Aquatic Capital Management LLC,25629,2025-09-30,25629
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,25462,2025-09-30,6238
"PNC FINANCIAL SERVICES GROUP, INC.",25452,2025-09-30,990
NEOS Investment Management LLC,25298,2025-09-30,8046
"EXCHANGE TRADED CONCEPTS, LLC",25202,2025-09-30,-9
Janney Montgomery Scott LLC,24816,2025-09-30,-896
"Rafferty Asset Management, LLC",24695,2025-09-30,1133
Avanza Fonder AB,24574,2025-09-30,56
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,24165,2025-09-30,-1441
AMERICAN CAPITAL MANAGEMENT INC,23780,2025-09-30,0
Generali Asset Management SPA SGR,23776,2025-09-30,741
Cetera Investment Advisers,23776,2025-09-30,3706
"Bridgewater Associates, LP",23572,2025-09-30,16258
HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,23345,2025-09-30,-800
"TIG Advisors, LLC",23000,2025-09-30,23000
Curbstone Financial Management Corp,22596,2025-09-30,450
"ADVISOR GROUP HOLDINGS, INC.",22399,2025-09-30,2236
M&T BANK CORP,22250,2025-09-30,-2523
Oak Thistle LLC,22185,2025-09-30,22185
MERCER GLOBAL ADVISORS INC /ADV,22148,2025-09-30,-5346
"MML INVESTORS SERVICES, LLC",22038,2025-09-30,-2164
Ethic Inc.,21977,2025-09-30,11777
OPPENHEIMER & CO INC,21700,2025-09-30,-1557
US BANCORP \DE\,21667,2025-09-30,282
Achmea Investment Management B.V.,21647,2025-09-30,0
"SIMPLEX TRADING, LLC",20783,2025-09-30,17207
"QRG CAPITAL MANAGEMENT, INC.",20777,2025-09-30,-23304
Perbak Capital Partners LLP,20694,2025-09-30,10548
SENTINEL TRUST CO LBA,20000,2025-09-30,0
"Savant Capital, LLC",19776,2025-09-30,170
"Sequoia Financial Advisors, LLC",19536,2025-09-30,8194
"Pacer Advisors, Inc.",19517,2025-09-30,-1222312
PUBLIC SECTOR PENSION INVESTMENT BOARD,19500,2025-09-30,2621
PARADIGM ASSET MANAGEMENT CO LLC,19300,2025-09-30,0
"Modera Wealth Management, LLC",19194,2025-09-30,-301
BOSTON FAMILY OFFICE LLC,18997,2025-09-30,0
"Lido Advisors, LLC",18893,2025-09-30,-520
TD Waterhouse Canada Inc.,18827,2025-09-30,121
"HEADINVEST, LLC",18770,2025-09-30,-3100
Machina Capital S.A.S.,18494,2025-09-30,13426
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,18060,2025-09-30,0
OPPENHEIMER ASSET MANAGEMENT INC.,17857,2025-09-30,3069
CAPTRUST FINANCIAL ADVISORS,17300,2025-09-30,1367
MACQUARIE GROUP LTD,17222,2025-09-30,-27404
"May Hill Capital, LLC",16997,2025-09-30,1596
"WASHINGTON CAPITAL MANAGEMENT, INC",16900,2025-09-30,-445
"Atria Investments, Inc",16674,2025-09-30,-4547
FIRST COMMUNITY TRUST NA,16561,2025-09-30,-505
MIZUHO SECURITIES USA LLC,16200,2025-09-30,796
XTX Topco Ltd,16147,2025-09-30,1642
Schonfeld Strategic Advisors LLC,16132,2025-09-30,16132
COMMERCE BANK,16131,2025-09-30,4960
"Procyon Advisors, LLC",16029,2025-09-30,5501
South Dakota Investment Council,15800,2025-09-30,3200
GSA CAPITAL PARTNERS LLP,15658,2025-09-30,15658
TEALWOOD ASSET MANAGEMENT INC,15637,2025-09-30,248
"BAILARD, INC.",15545,2025-09-30,2
CORNERCAP INVESTMENT COUNSEL INC,15431,2025-09-30,-260
Vontobel Holding Ltd.,15265,2025-09-30,-24528
Cartesian Growth Corp,14984,2025-09-30,10
AZZAD ASSET MANAGEMENT INC /ADV,14978,2025-09-30,-14000
GROUPAMA ASSET MANAGMENT,14739,2025-09-30,-7203
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",14718,2025-09-30,3809
Sterling Capital Management LLC,14664,2025-09-30,-1016
ANCHOR CAPITAL ADVISORS LLC,14660,2025-09-30,0
Choate Investment Advisors,14657,2025-09-30,2
Vinva Investment Management Ltd,14449,2025-09-30,9340
STIFEL FINANCIAL CORP,14446,2025-09-30,-11758
State of Wyoming,14069,2025-09-30,5954
"HighTower Advisors, LLC",14062,2025-09-30,-545
Virtu Financial LLC,14006,2025-09-30,14006
Kentucky Retirement Systems,14005,2025-09-30,-232
"Empowered Funds, LLC",13793,2025-09-30,-9292
"Harrington Investments, INC",13654,2025-09-30,-300
Gulf International Bank (UK) Ltd,13544,2025-09-30,0
BESSEMER GROUP INC,13417,2025-09-30,32
HighPoint Advisor Group LLC,13302,2025-09-30,1032
FLPUTNAM INVESTMENT MANAGEMENT CO,13293,2025-09-30,-152
Tower Research Capital LLC (TRC),13198,2025-09-30,9150
"Summit Trail Advisors, LLC",13112,2025-09-30,8230
"SPC Financial, Inc.",13108,2025-09-30,249
ALPS ADVISORS INC,13067,2025-09-30,11
HARTFORD INVESTMENT MANAGEMENT CO,13044,2025-09-30,-412
OSTRUM ASSET MANAGEMENT,12880,2025-09-30,-30954
"TWO SIGMA SECURITIES, LLC",12879,2025-09-30,12879
"Norinchukin Bank, The",12778,2025-09-30,401
BI Asset Management Fondsmaeglerselskab A/S,12619,2025-09-30,666
King Wealth,12000,2025-09-30,-19850
Abundance Wealth Counselors,11975,2025-09-30,-118
"Private Advisor Group, LLC",11806,2025-09-30,-191
Louisiana State Employees Retirement System,11700,2025-09-30,-100
Point72 Asia (Singapore) Pte. Ltd.,11683,2025-09-30,11683
Allen Mooney & Barnes Investment Advisors LLC,11642,2025-09-30,-112
"VestGen Advisors, LLC",11571,2025-09-30,-1830
Investment Management Corp of Ontario,11114,2025-09-30,-34153
"NewEdge Advisors, LLC",11054,2025-09-30,10908
"Horizon Investments, LLC",10762,2025-09-30,-199
Maryland State Retirement & Pension System,10688,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",10659,2025-09-30,-885
Verition Fund Management LLC,10593,2025-09-30,10593
HM PAYSON & CO,10482,2025-09-30,272
"FOX RUN MANAGEMENT, L.L.C.",10321,2025-09-30,6547
E. Ohman J:or Asset Management AB,10200,2025-09-30,0
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,10050,2025-09-30,-800
HARVEST MANAGEMENT LLC,10000,2025-09-30,2500
GAMMA Investing LLC,9825,2025-09-30,2556
"BOKF, NA",9600,2025-09-30,-511
R Squared Ltd,9573,2025-09-30,9573
EVERENCE CAPITAL MANAGEMENT INC,9530,2025-09-30,0
KORNITZER CAPITAL MANAGEMENT INC /KS,9450,2025-09-30,0
"Dai-Ichi Life Insurance Company, Ltd",9299,2025-09-30,0
Mittelman Wealth Management,9235,2025-09-30,-1896
Alamea Verwaltungs GmbH,9124,2025-09-30,3036
111 Capital,9077,2025-09-30,-7008
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,9063,2025-09-30,-20734
THRIVENT FINANCIAL FOR LUTHERANS,8989,2025-09-30,-192
"Ronald Blue Trust, Inc.",8960,2025-09-30,638
SCHRODER INVESTMENT MANAGEMENT GROUP,8902,2025-09-30,-6856
COLDSTREAM CAPITAL MANAGEMENT INC,8846,2025-09-30,953
"Empirical Finance, LLC",8828,2025-09-30,76
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,8805,2025-09-30,-84
CASTLEARK MANAGEMENT LLC,8790,2025-09-30,8790
"Rakuten Investment Management, Inc.",8772,2025-09-30,8772
"Catalytic Wealth RIA, LLC",8648,2025-09-30,8648
"Lighthouse Investment Partners, LLC",8634,2025-09-30,-2661
"one8zero8, LLC",8600,2025-09-30,0
"Quantitative Investment Management, LLC",8569,2025-09-30,8569
OMERS ADMINISTRATION Corp,8556,2025-09-30,-76200
Arrowpoint Investment Partners (Singapore) Pte. Ltd.,8539,2025-09-30,8539
iSAM Funds (UK) Ltd,8530,2025-09-30,8530
PRUDENTIAL PLC,8143,2025-09-30,0
Siemens Fonds Invest GmbH,7953,2025-09-30,-9
Humankind Investments LLC,7909,2025-09-30,-1103
Ovata Capital Management Ltd,7894,2025-09-30,0
ALLSTATE CORP,7861,2025-09-30,7861
"PFG Investments, LLC",7843,2025-09-30,-168
Lombard Odier Asset Management (USA) Corp,7800,2025-09-30,2636
Federation des caisses Desjardins du Quebec,7766,2025-09-30,1391
"Inscription Capital, LLC",7703,2025-09-30,2505
"Leo Wealth, LLC",7670,2025-09-30,63
"HB Wealth Management, LLC",7626,2025-09-30,488
QUADRANT CAPITAL GROUP LLC,7552,2025-09-30,65
TOKIO MARINE ASSET MANAGEMENT CO LTD,7533,2025-09-30,1526
"Metis Global Partners, LLC",7502,2025-09-30,-525
"FEDERATED HERMES, INC.",7471,2025-09-30,-259
"PineBridge Investments, L.P.",7342,2025-09-30,-25034
"Anchor Investment Management, LLC",7340,2025-09-30,-100
Quarry LP,7331,2025-09-30,7331
"Marble Harbor Investment Counsel, LLC",7242,2025-09-30,0
Banque Cantonale Vaudoise,7130,2025-09-30,-5509
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",7088,2025-09-30,-22
"Fisher Asset Management, LLC",7029,2025-09-30,271
SYON CAPITAL LLC,7028,2025-09-30,1996
Golden State Equity Partners,6921,2025-09-30,636
"NorthCrest Asset Manangement, LLC",6865,2025-09-30,135
"WOLVERINE TRADING, LLC",6841,2025-09-30,-16819
denkapparat Operations GmbH,6806,2025-09-30,0
"TRILLIUM ASSET MANAGEMENT, LLC",6683,2025-09-30,-971
CSS LLC/IL,6683,2025-09-30,-3816
Vestcor Inc,6615,2025-09-30,0
"Cresset Asset Management, LLC",6606,2025-09-30,6606
Rockefeller Capital Management L.P.,6591,2025-09-30,6591
"BOOTHBAY FUND MANAGEMENT, LLC",6409,2025-09-30,6409
Snowden Capital Advisors LLC,6352,2025-09-30,74
SVB WEALTH LLC,6225,2025-09-30,-96
GUGGENHEIM CAPITAL LLC,6193,2025-09-30,672
"CIBC Private Wealth Group, LLC",6159,2025-09-30,965
GF FUND MANAGEMENT CO. LTD.,6150,2025-09-30,363
PARK AVENUE SECURITIES LLC,6120,2025-09-30,198
Pallas Capital Advisors LLC,6108,2025-09-30,628
"Resources Investment Advisors, LLC.",6105,2025-09-30,191
Wahed Invest LLC,6100,2025-09-30,36
"Great Diamond Partners, LLC",6098,2025-09-30,200
MUFG SECURITIES AMERICAS INC.,5998,2025-09-30,1059
MAI Capital Management,5978,2025-09-30,5327
"BCS Private Wealth Management, Inc.",5955,2025-09-30,5955
Baader Bank Aktiengesellschaft,5941,2025-09-30,5941
Squarepoint Ops LLC,5933,2025-09-30,-60
Kentucky Retirement Systems Insurance Trust Fund,5870,2025-09-30,-172
"WILEY BROS.-AINTREE CAPITAL, LLC",5858,2025-09-30,582
"SIGNATUREFD, LLC",5704,2025-09-30,21
INCEPTIONR LLC,5695,2025-09-30,5695
"WEBSTER BANK, N. A.",5685,2025-09-30,-440
"One Charles Private Wealth Services, LLC",5680,2025-09-30,-150
NOMURA HOLDINGS INC,5527,2025-09-30,5527
Principle Wealth Partners LLC,5500,2025-09-30,0
Arcataur Capital Management LLC,5494,2025-09-30,-178
"Steward Partners Investment Advisory, LLC",5364,2025-09-30,1017
Integrated Advisors Network LLC,5351,2025-09-30,-106
TWIN CAPITAL MANAGEMENT INC,5337,2025-09-30,-18345
