date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2024-12-31,RCL,2024,FY,-0.2193158953722334,0,-0.2193158953722334,-0.08395061728395062,0.06854838709677419,0.06074766355140187,-0.048549107142857144,0.05803091944670464,-0.0012360939431396785,0,-0.0012360939431396785,0,0,0.13518005540166206,0.06076966915624344,0,0.055193418917764935,0.16035353535353536,-0.06802325581395349,0,0.034833364714742986,1.5714285714285714,0.044250611637059886,-0.06380498682343401,0,0,-0.22839506172839505,-0.06303105947866161,0,-0.029670547763958718,0,262.2,-0.18991097922848665,0,0.6009737510584251,0.055193418917764935,0,-0.05919566199728875,-0.055517034160772895
2023-12-31,RCL,2023,FY,-0.7431524547803617,0,-0.7431524547803617,-0.23728813559322035,0.10714285714285714,0.24660194174757283,-0.44087363494539783,0.09403931063951004,0,0,0,0,0,0.07568533969010727,0.09054332537372019,0,0.04011724301279015,0.2241112828438949,-0.17624521072796934,0,0.27423224568138194,-0.732824427480916,0.0965822932462382,-0.07374548185701545,0,0,-0.04330708661417323,-0.06729649861198173,0,-0.021839712686446435,0,0.994141769185706,-0.046583850931677016,0,0.6465667479958174,0.04011724301279015,0,-0.07768608818871385,-0.01931184550523596
2022-12-31,RCL,2022,FY,-0.2838028403602083,0,-0.2838028403602083,0.30125690144020467,0.4911066141229098,8.50465081943009,-0.10978923531034192,0.06177384663190205,-0.00047319995601587876,-1,-0.34964656627053253,0,0,0.7405411236551779,0.06674961243047511,0,0.04704657134562503,0.18502943342039424,-0.06915824354440289,0,0.3186255543178501,0.029582822471627527,0.17669132736079787,0.13029998234751894,0,0,0.005580178193558348,0.12303865477528265,0,0.13742423075370336,0.06119561372479661,-6.647156902962855,0.09408694795923392,0,-0.43585322824092393,0.04704657134562503,0,0.10602070951638767,0.16147571600115374
2021-12-31,RCL,2021,FY,-0.2667148689338017,0,-0.2667148689338017,0.4361021858250425,0.26554509995535075,-0.22684854884278416,-0.16500875399229128,0.023349201325668617,-0.00011983001433018727,-0.02314916804164962,-0.008287266389972688,0,0,-0.08404352956601548,0.01792477224808052,0,-0.006370885835341099,0.5448330890550107,0.6360238263509171,0,0.7709605161718301,1.244614977507277,0.6057942911374856,0.049518608910724585,0,0,-0.21745912495256092,0.03754912573679149,0,0.14631307837602942,0.06598793363499246,-0.9456609336167651,0.03848832947178636,0,-0.4195014102233517,-0.006370885835341099,0,0.08493830341441186,0.16437226084140624
2020-12-31,RCL,2020,FY,14.116534967875342,0,14.116534967875342,-0.07086498311103553,-0.2677490793118126,2.2220127810215624,2.708621330296535,-0.01176794097413116,-0.41580954415419835,-0.08948677275750909,-0.33074309885877795,0,0,-0.06779715058534692,-0.03444090293129187,0,0.07074152075884249,-0.3730384278329484,-0.4768373063447862,0,-0.47935818219686605,-0.4025296442687747,-0.42950077556653576,1.1342668446217128,0,0,0.04492481507259513,0.9896481685225225,0,0.34788479566975883,0.12135306553911206,-0.5172596002230606,0.07317418670624648,0,-0.2797780405966994,0.07074152075884249,0,0.7041469236824874,0.41962313382661337
2019-12-31,RCL,2019,FY,-0.1532523657990912,0,-0.1532523657990912,-0.05758273319219616,0.055569663938322494,0.11173013033478149,-0.06393976380868954,0.11455643600532392,0.005289646411332946,-0.02694267909174014,-0.003316748703505958,0,0,0.017544049379645224,0.10210942407280615,0,0.09466345732061966,0.15463364276175104,0.08191992086954332,0,0.08869973263144457,0.208968347010551,0.11821027774243145,0.007030209314488766,0,0,0.059246914723259506,0.07774541137427864,0,0.09567554591864612,0.0029686174724342664,0.12277203335151465,-0.2707818916929782,0,0.095303112585781,0.09466345732061966,0,0.08868256573133096,0.09532150468924856
2018-12-31,RCL,2018,FY,1.3965299054216065,0,1.3965299054216065,0.018409432558898573,0.37865934125124556,-0.8030104712041884,0.36843694120006126,0.18905239273216662,3.7774546639307895,0,5.517773957409051,0,0,-0.2238323107840881,0.23320139862936634,0,0.23869065171987958,0.35571889934548323,1.0381156637616384,0,0.36414212939356433,0.6533794033372662,0.4649538721198268,0.3156121687240796,0,0,0.288068142919925,0.31377901892338783,0,0.3767311113842518,0.002551020408163265,0.13753284185314227,-0.8779531210267303,0,0.03767020986043845,0.23869065171987958,0,0.4295071352012235,0.41385196174484007
2017-12-31,RCL,2017,FY,-0.0941984721310981,0,-0.0941984721310981,0.09161388014347428,-0.023613558074101343,0,0.21292387462331536,-0.021141707876133967,0.000436914413321035,0,0.000436914413321035,0,0,0.285370695716441,-0.005042663212568359,0,0.0022680979442521766,0.17948793533193805,-0.07561511508981245,0,0.17442010142087935,-0.676216983191443,0.09304572833084286,-0.21609832305586196,0,0,-0.29862765446631867,-0.22218953916237802,0,-0.11602844874543101,0.0025575447570332483,0.14783887874584575,0.6352745929006944,0,0.1733164777558562,0.0022680979442521766,0,-0.19685726752224994,-0.1983281600002939
2016-12-31,RCL,2016,FY,0.09079916094270554,0,0.09079916094270554,0.2214778300386656,-0.05971219463950153,-1,-0.10599124037361025,0.07368544883212487,0.00565621905120587,0,0.00565621905120587,0,0,0.26318288113629057,0.0810727649772843,0,0.07353853516711518,0.010729230117323022,0.42932181043242007,0,0.12810009378483211,-0.7751194263851773,0.034688955089254014,0.06214192192378805,0,0,-0.19158388752471478,0.03809483911822871,0,0.03694534572046679,0.002992731936725096,0.13182104986391377,0.31010145035541875,0,0.13126229452691474,0.07353853516711518,0,0.10087586339453443,0.10102159516460184
2015-12-31,RCL,2015,FY,-0.35761806373883037,0,-0.35761806373883037,-0.08577156148619698,-0.017475099198315653,0,0.04486301669115435,0.03210745169173799,-0.31810853612718826,0,-0.31810853612718826,0,0,-0.321632466265723,0.0016529641991176523,0,0.0033241137651902,-0.08878599116152094,0.12494778835211286,0,-0.013938425978853527,1.4415737154757178,0.11520305140200149,-0.002173771420812164,0,0,-0.14611351209174717,-0.017864735632869846,0,0.023346765275028682,0.003432003432003432,0.05621293675919144,-0.48098315038896583,0,-0.02671540429380233,0.0033241137651902,0,0.009864461505447451,0.018289080399825214
