symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
PAYC,2028-12-31,2577055200,2641165600,2609110400,883587627,905568978,894578302,708734942,726366415,717550678,701011017,727045263,714028140,1087335819,1114385893,1100860856,12.69,12.91377,12.45135,2,1
PAYC,2027-12-31,2442970560,2449125360,2446047960,837614405,839724684,838669545,671859337,673552014,672705675,599052841,697335190,648194015.5,1030761543,1033358435,1032059989,11.14933,12.38606,10.64037,14,5
PAYC,2026-12-31,2201512062,2251546428,2231532682,754826213,771981355,765119298,605454056,619214375,613710248,529060680,589931115,559495897.5,928883060,949994039,941549648,10.04386,10.47835,9.39717,16,13
PAYC,2025-12-31,2020770556,2078245363,2050433045,692855884,712562109,703026178,555747002,571553572,563904702,514113593,529317408,521715500.5,852622872,876873194,865138354,9.2417,9.40173,9.13168,16,12
PAYC,2024-12-31,1843413753,1895844173,1870472857,632046059,650022729,641323737,506970801,521390077,514412524,438701430,445441666,442071548,777790791,799912736,789207827,7.85207,7.91193,7.79221,14,13
PAYC,2023-12-31,1752565440,1802411950,1778291000,600897155,617987887,609717605,481985937,495694593,489060912,457492682,474482896,472133000,739459200,760490917,750313575,8.28173,8.42776,8.12598,13,6
PAYC,2022-12-30,1357578326,1384844242,1371718285,309388893,464083340,386736117,242073519,363110279,302591899,177356466,266034698,221695582,431707710,647561567,539634639,5.91458,5.98816,5.83532,8,9
PAYC,2021-12-30,1035647045,1056447219,1046433905,239052735,358579103,298815919,187670947,281506422,234588685,140797999,211196999,175997499,357552062,536328095,446940079,4.44781,4.50314,4.38821,7,6
PAYC,2020-12-30,825427681,842005761,834024985,173929379,260894070,217411725,135669782,203504674,169587228,104731887,157097831,130914859,298469346,447704019,373086683,3.43619,3.47894,3.39014,7,6
PAYC,2019-12-30,727042364,741644451,734614929,199470301,299205452,249337877,167596068,251394104,209495086,133822281,200733423,167277852,227435222,341152835,284294029,3.41493,3.45741,3.36917,10,11
PAYC,2018-12-30,554365747,565499757,560139786,147904118,221856177,184880148,125144848,187717274,156431061,98578495,147867746,123223121,174600030,261900045,218250038,2.60867,2.64112,2.57371,3,2
PAYC,2017-12-30,427590795,436178628,432044400,58952289,88428433,73690361,48570828,72856242,60713535,39493130,59239697,49366414,138309368,207464053,172886711,1.25937,1.27504,1.24249,3,2
PAYC,2016-12-30,324339732,330853846,327717917,38679486,58019229,48349358,31426546,47139819,39283183,24070392,36105588,30087990,100417460,150626190,125521825,0.82468,0.83494,0.81363,5,6
PAYC,2015-12-30,218451081,222838503,220726375,25790410,38685615,32238013,19890005,29835008,24862507,12117723,18176586,15147155,82793161,124189742,103491452,0.37729,0.38198,0.37223,3,2
PAYC,2014-12-30,96458666,144687999,120573333,12097479,18146219,15121849,9076013,13614019,11345016,3090241,5030694,4060468,58323533,87485299,72904416,0.105,0.13,0.08,7,7
