symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
ARE,0.70451,1.15897,8.43228,-41.15155,-34.28172,0.70451297,-49.53955,-65.52604,-71.09151,-45.41178,134.83333
