symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
MTD,2029-12-31,4780572755,4850848698,4822000000,1461467816,1482951859,1474132530,1314515694,1333839494,1325906958,1307559851,1332612880,1322328482,1185224590,1202647769,1195495449,62.02,62.50236,61.32732,2,1
MTD,2028-12-31,4641991831,4705884834,4673938333,1419102273,1438634989,1428868631,1276410051,1293978732,1285194391,1188371404,1211140741,1199756072.5,1150866883,1166707570,1158787226,56.36667,56.80506,55.73713,3,1
MTD,2027-12-31,4405038690,4411423570,4408231130,1346663382,1348615302,1347639342,1211254966,1213010619,1212132793,1065841743,1083195119,1074518431,1092120221,1093703194,1092911708,50.40891,50.80414,49.99023,9,3
MTD,2026-12-31,4163236720,4213396199,4193332408,1272742157,1288076400,1281942703,1144766598,1158558966,1153042019,974040975,977873212,975957093.5,1032171413,1044607213,1039632893,45.74449,45.86432,45.68458,10,7
MTD,2025-12-31,3966390279,4024697480,4000762023,1212564276,1230389357,1223072054,1090639666,1106672416,1100090876,898252492,900386085,899319288.5,983368214,997824040,991889836,42.18998,42.23001,42.12994,10,8
MTD,2024-12-31,3803314481,3859224416,3836273051,1162710410,1179802624,1172786167,1045798659,1061172232,1054861288,862056255,863550005,862803130,942937609,956799093,951108870,40.45228,40.50232,40.43226,8,9
MTD,2023-12-31,3717934313,3772589132,3750153000,1136608858,1153317371,1146458426,1022321645,1037350099,1031180828,769770861,784519877,777145369,921769712,935320020,929757537,36.51167,36.79564,36.10388,7,4
MTD,2022-12-30,3861438174,3923403391,3892420783,917279711,1375919568,1146599640,830939733,1246409602,1038674668,711027199,1066540799,888784000,755363441,1133045163,944204302,39.07494,39.31429,38.69308,6,4
MTD,2021-12-30,3674151914,3719424214,3701980778,812861920,1219292880,1016077400,734871631,1102307447,918589539,568292989,852439484,710366237,693793728,1040690593,867242161,33.45677,33.66171,33.12981,7,3
MTD,2020-12-30,3028520364,3065837297,3051459067,616583164,924874746,770728956,545729833,818594751,682162292,419706718,629560078,524633398,599876632,899814949,749845791,25.02902,25.18234,24.78442,7,3
