symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
FANG,1.33706,0.72066116,-3.94704,3.30237,10.45534,0,-10.19807,13.65264,183.84572,133.68615,770.51429
