dividendYielTTM,dividendYielPercentageTTM,peRatioTTM,pegRatioTTM,payoutRatioTTM,currentRatioTTM,quickRatioTTM,cashRatioTTM,daysOfSalesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,daysOfPayablesOutstandingTTM,cashConversionCycleTTM,grossProfitMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,netProfitMarginTTM,effectiveTaxRateTTM,returnOnAssetsTTM,returnOnEquityTTM,returnOnCapitalEmployedTTM,netIncomePerEBTTTM,ebtPerEbitTTM,ebitPerRevenueTTM,debtRatioTTM,debtEquityRatioTTM,longTermDebtToCapitalizationTTM,totalDebtToCapitalizationTTM,interestCoverageTTM,cashFlowToDebtRatioTTM,companyEquityMultiplierTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,cashFlowCoverageRatiosTTM,shortTermCoverageRatiosTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,priceBookValueRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceEarningsRatioTTM,priceToFreeCashFlowsRatioTTM,priceToOperatingCashFlowsRatioTTM,priceCashFlowRatioTTM,priceEarningsToGrowthRatioTTM,priceSalesRatioTTM,enterpriseValueMultipleTTM,priceFairValueTTM,dividendPerShareTTM
0.06560938359984107,6.560938359984108,38.427659353905504,5.905311733365486,4.642719382835101,3.213565536205316,2.2534372135655363,1.2868927589367554,66.84088335220838,217.29894856493323,284.1398319171416,38.169934640522875,245.9698972766187,0.6014722536806342,0.47168742921857304,0.29773499433748585,0.234881087202718,0.2111068847470521,0.09053210528613209,-0.31165708704308953,0.20094562647754138,0.7888931152529479,0.6312124849939976,0.47168742921857304,1.3108385350735519,-3.1003510220937436,1.4972024023407422,1.4761108926464805,2.6478067387158295,0.06786546786546786,-2.365166219285567,5.4607297464440325,9.5625,1.6797136038186158,5.592146928435719,0.3854380374525296,35.077452667814114,31.25645438898451,48.33046471600689,0.23080407701019254,0.8910696761530913,0.06786546786546786,2.4033018867924527,9.18018018018018,0.20688254999492436,-8.22826404088375,-8.22826404088375,8.749268085956965,38.427659353905504,42.54187070429516,39.106460009813546,39.106460009813546,5.905311733365486,8.749268085956965,22.866718581527685,-8.22826404088375,90
