symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
KDP,2028-12-31,18243959325,18581300292,18426000000,4690393694,4777121685,4737195072,3746020126,3815286124,3783398417,3464234576,3547755608,3509306378,6051240459,6163131264,6111620548,2.56472,2.59282,2.53178,1,1
KDP,2027-12-31,17841875459,17856263598,17849069529,4587020758,4590719848,4588870303,3663460511,3666414818,3664937664,3122050112,3227286065,3174668088.5,5917875430,5922647754,5920261592,2.31452,2.35861,2.2817,11,3
KDP,2026-12-31,17136841632,17316389449,17196690905,4405761517,4451921999,4421148345,3518696380,3555562815,3530985192,2923414001,2978050220,2950732110.5,5684026563,5743579810,5703877645,2.16648,2.17646,2.13653,10,8
KDP,2025-12-31,16365760112,16475463562,16435571399,4207521879,4235725865,4225469870,3360370721,3382896058,3374705026,2784627332,2839509845,2812068588.5,5428270693,5464657638,5451426022,2.04513,2.07521,2.0351,13,10
KDP,2024-12-31,15256646408,15306504729,15286561401,3922376542,3935194766,3930067477,3132637136,3142874512,3138779562,2586716419,2649083533,2617899976,5060394751,5076931988,5070317094,1.91506,1.93604,1.89046,11,13
KDP,2023-12-31,14913194147,15188947411,15062000000,3834077380,3904971606,3872334319,3062116310,3118736546,3092670518,2130976738,2182356403,2180000000,4946476923,5037940036,4995833534,1.57765,1.59494,1.55739,9,6
KDP,2022-12-30,13842009105,14147212012,14038059883,3451840000,5177760000,4314800000,2568000000,3852000000,3210000000,1850640000,2775960000,2313300000,3672240000,5508360000,4590300000,1.68121,1.6982,1.65069,4,7
KDP,2021-12-30,12420789489,12694655879,12596710876,3193297664,3263706787,3238525816,2550352507,2606585312,2586474329,2148614125,2210474968,2188349557,4119784666,4210621932,4178135082,1.59932,1.61549,1.57028,5,5
KDP,2020-12-30,11368464201,11619127836,11529481018,2313848032,3470772048,2892310040,1923798021,2885697032,2404747527,1032708798,1549063196,1290885997,3075418643,4613127964,3844273304,1.4055,1.41971,1.37998,5,10
KDP,2019-12-30,10998809193,11241322293,11154590415,2199432683,3299149024,2749290854,1851563417,2777345126,2314454272,978537931,1467806895,1223172414,3077867465,4616801198,3847334332,1.21979,1.23212,1.19764,4,7
KDP,2018-12-30,10897663846,11137946789,11052012500,2032634724,3048952086,2540793405,1601130988,2401696482,2001413735,904452745,1356679119,1130565933,3462280877,5193421318,4327851098,1.04246,1.053,1.02353,11,10
KDP,2017-12-30,6613689136,6759514582,6707361875,1272704715,1909057074,1590880895,1130688238,1696032359,1413360299,877396167,1316094253,1096745210,2076264478,3114396718,2595330598,0.72534,0.73267,0.71217,11,10
KDP,2016-12-30,6342612435,6482460902,6432445789,1264601337,1896902008,1580751673,1098300515,1647450774,1372875645,647501333,971252001,809376667,1785730758,2678596137,2232163448,0.71046,0.71764,0.69756,10,11
KDP,2015-12-30,6174045713,6310177447,6261491579,1174424056,1761636085,1468030071,997794041,1496691063,1247242552,587271772,880907659,734089716,1776053253,2664079881,2220066567,0.64578,0.65231,0.63406,11,10
KDP,2014-12-30,4343921863,6515882794,5429902329,977478573,1466217862,1221848218,812898037,1219347055,1016122546,483916999,725875499,604896249,1617508295,2426262443,2021885369,2.84,3.42,2.26,20,20
KDP,2013-12-30,4436860562,6655290843,5546075703,629282171,1008766631,819024401,768543088,1152814633,960678861,458700924,688051386,573376155,1700883632,2551325449,2126104541,2.74,3.3,2.18,20,20
KDP,2012-12-30,4810091811,7215137716,6012614764,1074429826,1611644738,1343037283,873064216,1309596325,1091330271,502470762,753706143,628088453,1819315070,2728972605,2274143838,2.92,3.51,2.33,16,16
KDP,2011-12-30,4489522197,6734283297,5611902747,962625349,1443938023,1203281686,775674498,1163511748,969593123,458942281,688413421,573677851,1707037489,2560556234,2133796862,2.52,3.02,2.02,12,12
KDP,2010-12-30,4326192786,6489289180,5407740983,897655405,1346483108,1122069257,784105300,1176157951,980131626,403843935,605765903,504804919,1709350618,2564025928,2136688274,2.21,2.65,1.77,10,10
KDP,2009-12-30,3827551477,5741327218,4784439348,877403412,1316105120,1096754266,719606656,1079409984,899508320,366886809,550330215,458608512,1426460199,2139690299,1783075249,1.43,1.71,1.15,12,12
