symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
FTV,-2.92472,-3.87916,0.0372093,6.66534,1.45283,-2.92472,-6.73027,11.60232,4.16505,75.4323,75.4323
