holder,shares,dateReported,change
Utah Retirement Systems,19544,2025-09-30,-356
Police & Firemen's Retirement System of New Jersey,19046,2025-09-30,1065
"Mirae Asset Global Investments Co., Ltd.",19002,2025-09-30,2337
ROYCE & ASSOCIATES LP,18814,2025-09-30,-1422
Swedbank AB,18740,2025-09-30,0
COMERICA BANK,18735,2025-09-30,-1214
Vontobel Holding Ltd.,18662,2025-09-30,-1463
Neuberger Berman Group LLC,18312,2025-09-30,-809
Genus Capital Management Inc.,18280,2025-09-30,10720
"Vision Capital Management, Inc.",17916,2025-09-30,-350
OLD NATIONAL BANCORP /IN/,17894,2025-09-30,-588
Soltis Investment Advisors LLC,17885,2025-09-30,-6360
"M. Kulyk & Associates, LLC",17769,2025-09-30,-384
STIFEL FINANCIAL CORP,17684,2025-09-30,-52
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,17677,2025-09-30,-1761
BANK OF NOVA SCOTIA,17634,2025-09-30,-10158
Jefferies Financial Group Inc.,17614,2025-09-30,17614
"PRECEDENT WEALTH PARTNERS, LLC",17421,2025-09-30,360
TOCQUEVILLE ASSET MANAGEMENT L.P.,17312,2025-09-30,-168
"PDT Partners, LLC",17038,2025-09-30,-1
ABN AMRO INVESTMENT SOLUTIONS,16932,2025-09-30,-6945
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,16736,2025-09-30,-20
"Advisors Asset Management, Inc.",16716,2025-09-30,-1267
"Cambridge Investment Research Advisors, Inc.",16709,2025-09-30,677
MERCER GLOBAL ADVISORS INC /ADV,16576,2025-09-30,829
"Kovitz Investment Group Partners, LLC",16521,2025-09-30,356
GATEWAY INVESTMENT ADVISERS LLC,16398,2025-09-30,4510
Woodline Partners LP,16255,2025-09-30,2956
"Elyxium Wealth, LLC",16099,2025-09-30,57
CIBC Asset Management Inc,16015,2025-09-30,4
MACKENZIE FINANCIAL CORP,15960,2025-09-30,226
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,15907,2025-09-30,55
"Hennion & Walsh Asset Management, Inc.",15894,2025-09-30,-3285
"GREATMARK INVESTMENT PARTNERS, INC.",15858,2025-09-30,318
PARSONS CAPITAL MANAGEMENT INC/RI,15259,2025-09-30,-1298
Signature Wealth Management Group,15182,2025-09-30,-160
UniSuper Management Pty Ltd,15155,2025-09-30,-258
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",15045,2025-09-30,15045
"Toroso Investments, LLC",15036,2025-09-30,-2666
JANUS HENDERSON GROUP PLC,14976,2025-09-30,2104
BLI - Banque de Luxembourg Investments,14900,2025-09-30,0
"YOUSIF CAPITAL MANAGEMENT, LLC",14881,2025-09-30,-1385
BANK OF STOCKTON,14825,2025-09-30,-210
CANADA PENSION PLAN INVESTMENT BOARD,14800,2025-09-30,-2500
CHILTON INVESTMENT CO INC.,14752,2025-09-30,14752
"Sumitomo Mitsui DS Asset Management Company, Ltd",14605,2025-09-30,474
Stiles Financial Services Inc,14595,2025-09-30,5
EFG Asset Management (North America) Corp.,14593,2025-09-30,4961
OMERS ADMINISTRATION Corp,14516,2025-09-30,-1000
"Kestra Advisory Services, LLC",14377,2025-09-30,10288
Ethic Inc.,14314,2025-09-30,2035
"Crossmark Global Holdings, Inc.",14252,2025-09-30,-39391
SHEETS SMITH WEALTH MANAGEMENT,14228,2025-09-30,-1482
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,14140,2025-09-30,3540
PEAPACK GLADSTONE FINANCIAL CORP,13838,2025-09-30,-613
VISION FINANCIAL MARKETS LLC,13600,2025-09-30,-200
Tredje AP-fonden,13494,2025-09-30,2962
NEOS Investment Management LLC,13398,2025-09-30,3793
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,13331,2025-09-30,-764
Shulman DeMeo Asset Management LLC,13272,2025-09-30,-305
LOS ANGELES CAPITAL MANAGEMENT LLC,13152,2025-09-30,43
"PineBridge Investments, L.P.",12891,2025-09-30,-69247
"U.S. Capital Wealth Advisors, LLC",12730,2025-09-30,-445
"Gleason Group, Inc.",12645,2025-09-30,42
"Rafferty Asset Management, LLC",12602,2025-09-30,-464
Eukles Asset Management,12575,2025-09-30,60
Janney Montgomery Scott LLC,12431,2025-09-30,709
"Cascade Investment Advisors, Inc.",12115,2025-09-30,-15
"Thrive Capital Management, LLC",12070,2025-09-30,184
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,11981,2025-09-30,-455
"Concord Asset Management, LLC/VA",11877,2025-09-30,-1319
Generali Asset Management SPA SGR,11848,2025-09-30,-1130
Mediolanum International Funds Ltd,11844,2025-09-30,6553
"Kinneret Advisory, LLC",11739,2025-09-30,-52
DAVENPORT & Co LLC,11723,2025-09-30,-1261
Concord Wealth Partners,11687,2025-09-30,-1509
"MML INVESTORS SERVICES, LLC",11674,2025-09-30,686
"Peak Retirement Planning, Inc.",11619,2025-09-30,2315
Headlands Technologies LLC,11549,2025-09-30,10542
"Harvest Fund Management Co., Ltd",11481,2025-09-30,328
North Star Investment Management Corp.,11432,2025-09-30,0
1832 Asset Management L.P.,11429,2025-09-30,-1489
TWIN CAPITAL MANAGEMENT INC,11426,2025-09-30,-11772
EFG Asset Management (Americas) Corp.,11400,2025-09-30,3695
Westerkirk Capital Inc.,11388,2025-09-30,-700
"WBI INVESTMENTS, INC.",11340,2025-09-30,-848
WESTWOOD HOLDINGS GROUP INC,11324,2025-09-30,-1338
Sterling Capital Management LLC,11155,2025-09-30,4362
NATIXIS,11110,2025-09-30,11110
IRONWOOD INVESTMENT MANAGEMENT LLC,10896,2025-09-30,-95
"Clearstead Advisors, LLC",10786,2025-09-30,-132
"L2 Asset Management, LLC",10763,2025-09-30,-10621
FOSTER & MOTLEY INC,10734,2025-09-30,-724
Verition Fund Management LLC,10683,2025-09-30,-16225
PUBLIC SECTOR PENSION INVESTMENT BOARD,10655,2025-09-30,1470
"Summit Trail Advisors, LLC",10611,2025-09-30,4777
"FULTON BANK, N.A.",10383,2025-09-30,-483
Federation des caisses Desjardins du Quebec,10337,2025-09-30,-4681
ASR Vermogensbeheer N.V.,10119,2025-09-30,-20
MOGY JOEL R INVESTMENT COUNSEL INC,10100,2025-09-30,0
"Legacy Bridge, LLC",10096,2025-09-30,-100
"LRT Capital Management, LLC",10009,2025-09-30,-1483
"Formidable Asset Management, LLC",9975,2025-09-30,-1472
B. Metzler seel. Sohn & Co. AG,9959,2025-09-30,0
MAI Capital Management,9891,2025-09-30,2481
J. Safra Sarasin Holding AG,9886,2025-09-30,-1555
Candriam S.C.A.,9858,2025-09-30,-537
"Venturi Wealth Management, LLC",9774,2025-09-30,-1261
"Virtus Investment Advisers, Inc.",9730,2025-09-30,9730
COMMERCE BANK,9729,2025-09-30,-53
"Vident Advisory, LLC",9720,2025-09-30,361
"CIBC Private Wealth Group, LLC",9666,2025-09-30,1657
INTECH INVESTMENT MANAGEMENT LLC,9635,2025-09-30,3308
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,9462,2025-09-30,-640
"GREAT LAKES ADVISORS, LLC",9422,2025-09-30,151
"Caprock Group, LLC",9299,2025-09-30,9299
Consolidated Planning Corp,9224,2025-09-30,-3540
Gladstone Institutional Advisory LLC,9213,2025-09-30,1656
FIFTH THIRD BANCORP,9194,2025-09-30,6220
NOVARE CAPITAL MANAGEMENT LLC,9154,2025-09-30,-41
Penserra Capital Management LLC,9068,2025-09-30,2317
"Ameritas Investment Partners, Inc.",9031,2025-09-30,-632
MIZUHO SECURITIES USA LLC,8958,2025-09-30,456
SPEECE THORSON CAPITAL GROUP INC,8888,2025-09-30,0
Banque Cantonale Vaudoise,8847,2025-09-30,-6299
Zurich Insurance Group Ltd/FI,8800,2025-09-30,8800
"Impact Investors, Inc",8786,2025-09-30,-106
Strategic Investment Advisors / MI,8776,2025-09-30,-312
"QRG CAPITAL MANAGEMENT, INC.",8751,2025-09-30,-696
ALBION FINANCIAL GROUP /UT,8742,2025-09-30,-97
Raiffeisen Bank International AG,8537,2025-09-30,1702
"Knollwood Investment Advisory, LLC",8371,2025-09-30,-63
"Private Advisor Group, LLC",8311,2025-09-30,485
"Modern Wealth Management, LLC",8310,2025-09-30,1016
TD Waterhouse Canada Inc.,8203,2025-09-30,-1
SYNOVUS FINANCIAL CORP,8021,2025-09-30,90
CHASE INVESTMENT COUNSEL CORP,8000,2025-09-30,0
Assenagon Asset Management S.A.,7676,2025-09-30,-274
Weiss Asset Management LP,7630,2025-09-30,-28439
QUADRANT CAPITAL GROUP LLC,7558,2025-09-30,5
"CreativeOne Wealth, LLC",7495,2025-09-30,-4798
"Accent Capital Management, LLC",7463,2025-09-30,180
Kentucky Retirement Systems,7435,2025-09-30,-375
RITHOLTZ WEALTH MANAGEMENT,7429,2025-09-30,-1209
"TILIA FIDUCIARY PARTNERS, INC.",7369,2025-09-30,-2484
"Alamar Capital Management, LLC",7358,2025-09-30,-117
"Norinchukin Bank, The",7347,2025-09-30,157
"Trivant Custom Portfolio Group, LLC",7329,2025-09-30,-9
1834 INVESTMENT ADVISORS CO,7309,2025-09-30,-685
Vestcor Inc,7267,2025-09-30,-5486
HARTFORD INVESTMENT MANAGEMENT CO,7194,2025-09-30,-248
Round Hill Asset Management,7147,2025-09-30,0
DF DENT & CO INC,7080,2025-09-30,7080
PARK AVENUE SECURITIES LLC,7059,2025-09-30,113
"Ashton Thomas Private Wealth, LLC",6976,2025-09-30,508
JOHNSON INVESTMENT COUNSEL INC,6890,2025-09-30,-9952
"Metis Global Partners, LLC",6862,2025-09-30,167
STANCE CAPITAL LLC,6823,2025-09-30,6823
"Horizon Investments, LLC",6806,2025-09-30,1988
"Lido Advisors, LLC",6753,2025-09-30,1224
Perbak Capital Partners LLP,6743,2025-09-30,3413
"Inscription Capital, LLC",6643,2025-09-30,2653
JONES FINANCIAL COMPANIES LLLP,6624,2025-09-30,1447
TRANSATLANTIQUE PRIVATE WEALTH LLC,6512,2025-09-30,-394
Louisiana State Employees Retirement System,6500,2025-09-30,0
AG2R LA MONDIALE GESTION D'ACTIFS,6344,2025-09-30,0
"Westmount Partners, LLC",6306,2025-09-30,21
OPPENHEIMER & CO INC,6256,2025-09-30,-326
"JANE STREET GROUP, LLC",6219,2025-09-30,6219
"Gs Investments, Inc.",6146,2025-09-30,-298
Gulf International Bank (UK) Ltd,6073,2025-09-30,-132
BRIGHTON JONES LLC,6057,2025-09-30,-127
PKO Investment Management Joint-Stock Co,6000,2025-09-30,0
Truvestments Capital LLC,5899,2025-09-30,370
Maryland State Retirement & Pension System,5848,2025-09-30,0
HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,5825,2025-09-30,-86
Investment Management Corp of Ontario,5808,2025-09-30,-4752
"SECURIAN ASSET MANAGEMENT, INC",5807,2025-09-30,-513
"Ballentine Partners, LLC",5806,2025-09-30,289
CONGRESS ASSET MANAGEMENT CO /MA,5783,2025-09-30,3445
"Entropy Technologies, LP",5693,2025-09-30,-3618
GSA CAPITAL PARTNERS LLP,5686,2025-09-30,2588
Rockefeller Capital Management L.P.,5609,2025-09-30,5609
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,5600,2025-09-30,0
Aaron Wealth Advisors LLC,5594,2025-09-30,4009
E. Ohman J:or Asset Management AB,5536,2025-09-30,700
"BAILARD, INC.",5527,2025-09-30,1266
"Argyle Capital Partners, LLC",5524,2025-09-30,0
BRYN MAWR TRUST Co,5515,2025-09-30,-2524
"Grantham, Mayo, Van Otterloo & Co. LLC",5511,2025-09-30,772
"Archford Capital Strategies, LLC",5402,2025-09-30,-10644
"NewEdge Advisors, LLC",5392,2025-09-30,-21
WINNOW WEALTH LLC,5363,2025-09-30,5363
GREENLEAF TRUST,5356,2025-09-30,-47
"Baird Financial Group, Inc.",5339,2025-09-30,-1006
"WILEY BROS.-AINTREE CAPITAL, LLC",5335,2025-09-30,-85
