date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,CHD,USD,0000313927,2025-02-13,2025-02-13 15:36:46,2024,FY,585300000,239100000,-82000000,59200000,-8200000,-81500000,2000000,98600000,-27300000,362800000,1156200000,-179800000,-13300000,0,0,9800000,-183300000,-208200000,142900000,0,-277000000,-1100000,-343400000,-9900000,619600000,964100000,344500000,1156200000,-179800000,976400000,https://www.sec.gov/Archives/edgar/data/313927/000095017025019801/0000950170-25-019801-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000095017025019801/chd-20241231.htm
2023-12-31,CHD,USD,0000313927,2024-02-15,2024-02-15 15:17:58,2023,FY,755600000,197100000,-13800000,63600000,-9300000,1600000,38500000,55200000,-104600000,37400000,1030600000,-223500000,0,0,0,-10800000,-234300000,-270600000,0,-300100000,-266500000,111600000,-725600000,3500000,74200000,344500000,270300000,1030600000,-223500000,807100000,https://www.sec.gov/Archives/edgar/data/313927/000095017024015810/0000950170-24-015810-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000095017024015810/chd-20231231.htm
2022-12-31,CHD,USD,0000313927,2023-02-16,2023-02-16 16:28:52,2022,FY,413900000,219000000,-117700000,32300000,-68900000,-5300000,-92800000,39900000,-10700000,406600000,885200000,-178800000,-546800000,0,0,-3000000,-728600000,119900000,26200000,0,-255000000,-12000000,-120900000,-6000000,29700000,270300000,240600000,885200000,-178800000,706400000,https://www.sec.gov/Archives/edgar/data/313927/000095017023003066/0000950170-23-003066-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000095017023003066/chd-20221231.htm
2021-12-31,CHD,USD,0000313927,2022-02-17,2022-02-17 14:06:45,2021,FY,827500000,219100000,20300000,23700000,-17300000,2400000,-29100000,47500000,-38100000,-79500000,993800000,-118800000,-556000000,0,0,-7200000,-682000000,400700000,0,-500000000,-247500000,94700000,-252100000,-2300000,57500000,240600000,183100000,993800000,-118800000,875000000,https://www.sec.gov/Archives/edgar/data/313927/000156459022005528/0001564590-22-005528-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459022005528/chd-10k_20211231.htm
2020-12-31,CHD,USD,0000313927,2021-02-18,2021-02-18 16:14:12,2020,FY,785900000,189700000,25700000,21500000,59300000,-13400000,-61900000,168000000,-33400000,-91800000,990300000,-98900000,-512700000,0,0,3500000,-608100000,99000000,0,-300000000,-237300000,78200000,-360100000,5300000,27400000,183100000,155700000,990300000,-98900000,891400000,https://www.sec.gov/Archives/edgar/data/313927/000156459021006669/0001564590-21-006669-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459021006669/chd-10k_20201231.htm
2019-12-31,CHD,USD,0000313927,2020-02-18,2020-02-18 11:12:28,2019,FY,615900000,176400000,5600000,20800000,33200000,-9200000,-33800000,72800000,3400000,12600000,864500000,-73700000,-475000000,0,0,-4800000,-553500000,-49000000,0,-250000000,-224100000,50200000,-472900000,900000,-161000000,155700000,316700000,864500000,-73700000,790800000,https://www.sec.gov/Archives/edgar/data/313927/000156459020004956/0001564590-20-004956-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459020004956/chd-10k_20191231.htm
2018-12-31,CHD,USD,0000313927,2019-02-21,2019-02-21 12:35:48,2018,FY,568600000,141100000,11100000,23300000,14000000,-3400000,-55100000,54900000,17600000,5500000,763600000,-60400000,-49800000,0,0,-1900000,-112100000,0,0,-200000000,-213300000,-195700000,-609000000,-4700000,37800000,316700000,278900000,763600000,-60400000,703200000,https://www.sec.gov/Archives/edgar/data/313927/000156459019003587/0001564590-19-003587-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459019003587/chd-10k_20181231.htm
2017-12-31,CHD,USD,0000313927,2018-02-23,2018-02-23 11:47:48,2017,FY,743400000,125400000,-237600000,18100000,800000,-9700000,-25200000,30300000,5400000,31400000,681500000,-45000000,-1260000000,0,0,1600000,-1303400000,1265500000,0,-400000000,-190400000,23800000,698900000,14100000,91100000,278900000,187800000,681500000,-45000000,636500000,https://www.sec.gov/Archives/edgar/data/313927/000156459018002984/0001564590-18-002984-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459018002984/chd-10k_20171231.htm
2016-12-31,CHD,USD,0000313927,2017-02-24,2017-02-24 10:39:11,2016,FY,459000000,107600000,24900000,16000000,74200000,-12700000,19200000,50500000,17200000,-26400000,655300000,-49800000,-305300000,0,0,500000,-354600000,68900000,0,-400000000,-183000000,74500000,-439600000,-3300000,-142200000,187800000,330000000,655300000,-49800000,605500000,https://www.sec.gov/Archives/edgar/data/313927/000156459017002326/0001564590-17-002326-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459017002326/chd-10k_20161231.htm
2015-12-31,CHD,USD,0000313927,2016-02-19,2016-02-19 12:27:20,2015,FY,410400000,101000000,24000000,16100000,36700000,33500000,-38500000,21800000,19900000,17900000,606100000,-61800000,-74900000,0,0,-4500000,-141200000,-38300000,0,-363100000,-175300000,41700000,-535000000,-22900000,-93000000,330000000,423000000,606100000,-61800000,544300000,https://www.sec.gov/Archives/edgar/data/313927/000156459016012917/0001564590-16-012917-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459016012917/chd-10k_20151231.htm
