date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-10-31,NDSN,USD,0000072331,2025-12-17,2025-12-17 16:35:16,2025,FY,484474000,150523000,0,0,56827000,0,0,0,56827000,27351000,719175000,-58060000,28107000,0,0,3263000,-26690000,-230009000,9014000,-306367000,-179069000,0,-706431000,6436000,-7510000,108442000,115952000,719175000,-58060000,661115000,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/0000072331-25-000144-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/ndsn-20251031.htm
2024-10-31,NDSN,USD,0000072331,2024-12-18,2024-12-18 17:04:14,2024,FY,467284000,136175000,0,0,-53149000,13988000,46615000,-38591000,-75161000,5883000,556193000,-64410000,-789996000,0,0,10008000,-844398000,458205000,31067000,-33339000,-161438000,0,294495000,-6017000,273000,115952000,115679000,556193000,-64410000,491783000,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/0000072331-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/ndsn-20241031.htm
2023-10-31,NDSN,USD,0000072331,2023-12-20,2023-12-20 17:04:04,2023,FY,487493000,111898000,-16116000,22710000,-3571000,18185000,22418000,-15820000,1003000,38868000,641282000,-34583000,-1422780000,0,0,20484000,-1436879000,969203000,21373000,-89708000,-150356000,0,750512000,-2693000,-47778000,115679000,163457000,641282000,-34583000,606699000,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/0000072331-23-000242-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/ndsn-20231031.htm
2022-10-31,NDSN,USD,0000072331,2022-12-19,2022-12-19 08:12:18,2022,FY,513103000,99923000,-10732000,30748000,-107314000,-11780000,-69132000,10671000,-37073000,-12597000,513131000,-51428000,-171613000,0,0,280000,-222761000,-39347000,12124000,-262869000,-125914000,0,-416006000,-10879000,-136515000,163457000,299972000,513131000,-51428000,461703000,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/0000072331-22-000185-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/ndsn-20221031.htm
2021-10-31,NDSN,USD,0000072331,2021-12-17,2021-12-17 13:40:34,2021,FY,454368000,103883000,4071000,22757000,29011000,22659000,-50584000,20769000,36167000,-68163000,545927000,-38303000,163000,0,0,4971000,-33169000,-296040000,31780000,-60970000,-97683000,0,-422913000,1834000,91679000,299972000,208293000,545927000,-38303000,507624000,https://www.sec.gov/Archives/edgar/data/72331/000007233121000079/0000072331-21-000079-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233121000079/ndsn-20211031.htm
2020-10-31,NDSN,USD,0000072331,2020-12-18,2020-12-18 12:00:51,2020,FY,249539000,113302000,-13956000,12856000,46931000,50620000,5785000,-10673000,1199000,93749000,502421000,-50535000,-142414000,-2000000,2000000,-1160000,-194109000,-161421000,50853000,-52614000,-88347000,0,-251529000,346000,57129000,208293000,151164000,502421000,-50535000,451886000,https://www.sec.gov/Archives/edgar/data/72331/000007233120000024/0000072331-20-000024-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233120000024/ndsn-20201031.htm
2019-10-31,NDSN,USD,0000072331,2019-12-13,2019-12-13 14:10:54,2019,FY,337091000,110244000,-1018000,18086000,-84048000,-59949000,-23117000,654000,-1636000,2538000,382893000,-64244000,-13330000,-844000,844000,1285000,-76289000,-74439000,26020000,-120510000,-82145000,0,-251074000,-44000,55486000,151164000,95678000,382893000,-64244000,318649000,https://www.sec.gov/Archives/edgar/data/72331/000156459019045927/0001564590-19-045927-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459019045927/ndsn-10k_20191031.htm
2018-10-31,NDSN,USD,0000072331,2018-12-14,2018-12-14 13:49:07,2018,FY,377375000,108407000,-33949000,21550000,27881000,5926000,5532000,-2671000,19094000,3374000,504638000,-89790000,-50586000,0,0,458000,-139918000,-276046000,18811000,-24012000,-72443000,0,-353690000,-5735000,5295000,95678000,90383000,504638000,-89790000,414848000,https://www.sec.gov/Archives/edgar/data/72331/000156459018030928/0001564590-18-030928-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459018030928/ndsn-10k_20181031.htm
2017-10-31,NDSN,USD,0000072331,2017-12-15,2017-12-15 14:17:35,2017,FY,295802000,90854000,-7551000,20168000,-56588000,-42951000,-19667000,4805000,1225000,6988000,349673000,-71558000,-810413000,-4470000,0,4007000,-877964000,596934000,14086000,-3216000,-63840000,3865000,547829000,3606000,23144000,90383000,67239000,349673000,-71558000,278115000,https://www.sec.gov/Archives/edgar/data/72331/000156459017024983/0001564590-17-024983-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459017024983/ndsn-10k_20171031.htm
2016-10-31,NDSN,USD,0000072331,2016-12-15,2016-12-15 09:38:51,2016,FY,271843000,70304000,-7073000,18211000,-27826000,-21497000,1784000,7296000,-15409000,5699000,331158000,-60851000,-42650000,0,0,1300000,-102201000,-135375000,11476000,-33421000,-56436000,3476000,-210280000,-1706000,16971000,67239000,50268000,331158000,-60851000,270307000,https://www.sec.gov/Archives/edgar/data/72331/000156459016030237/0001564590-16-030237-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459016030237/ndsn-10k_20161031.htm
