symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
HOLX,2029-09-27,4902387385,4994987786,4952000000,1754561638,1787703269,1772317965,1371475904,1397381490,1385355367,1338670869,1371641646,1356335085,1120487442,1141652147,1131826878,5.96,6.02726,5.88238,4,1
HOLX,2028-09-27,4746332121,4751115404,4748723763,1698709549,1700421483,1699565516,1327818392,1329156548,1328487470,1028138406,1368107437,1198122921.5,1084819521,1085912786,1085366154,5.44068,6.01173,4.51784,9,5
HOLX,2027-09-27,4485011052,4555089350,4515044609,1605182888,1630263870,1615931880,1254712062,1274316938,1263114152,1090174806,1188864114,1139519460,1025092096,1041109160,1031956552,5.00223,5.2241,4.79044,13,10
HOLX,2026-09-27,4276305918,4306350221,4286320686,1530487440,1541240278,1534071719,1196325395,1204730491,1199127094,1001532847,1063412221,1032472534,977390545,984257457,979679516,4.53185,4.67284,4.40093,14,10
HOLX,2025-09-27,4075263262,4120715288,4085251653,1458534388,1474801642,1462109227,1140082357,1152797868,1142876677,962831782,967383242,965107512,931440326,941828821,933723268,4.24087,4.25087,4.23087,12,13
HOLX,2024-09-27,3978986100,4054144523,4019253808,1424076847,1450976003,1438488637,1113148172,1134174248,1124413335,917335388,931713450,924524419,909435262,926613437,918638831,4.08414,4.09413,4.03095,12,13
HOLX,2023-09-27,3920919927,3994981548,3960600000,1403294997,1429801609,1417496472,1096903769,1117623007,1108004537,433624423,444304424,438964423.5,896163684,913091174,905232943,1.93057,1.95236,1.90543,7,5
HOLX,2022-09-26,4725330380,4814586379,4773151161,1468148451,2202222678,1835185565,1191717282,1787575926,1489646604,925825101,1388737653,1157281377,665410952,998116429,831763691,5.82033,5.88601,5.74452,5,12
HOLX,2021-09-26,5293716644,5393708799,5347289547,1811962182,2717943274,2264952728,1525937368,2288906054,1907421711,1171396909,1757095364,1464246137,692808830,1039213245,866011038,7.79929,7.88731,7.69771,11,8
HOLX,2020-09-26,3503404561,3569579802,3538859340,1335076299,2002614449,1668845374,1093379055,1640068583,1366723819,804653170,1206979756,1005816463,540434060,810651088,675542575,3.14402,3.1795,3.10307,7,5
HOLX,2019-09-26,3314685807,3377296370,3348230735,166267403,447169526,306718465,-272566937,-4820580,-138693759,-88044003,259251538,85603768,715722265,1073583399,894652832,2.43728,2.46479,2.40554,5,6
HOLX,2018-09-26,3175925132,3235914667,3208065789,-65404863,434492706,184543922,-432734788,-44902181,-238818485,-612689575,-237634362,-425161969,724670576,1087005863,905838220,2.23907,2.26434,2.20991,11,10
HOLX,2017-09-26,3017723140,3074724423,3048262778,1587525081,2381287621,1984406351,1002618653,1503927980,1253273317,789055408,1183583114,986319261,663643100,995464651,829553876,2.009,2.03167,1.98283,7,6
HOLX,2016-09-26,2799243892,2852118356,2827572500,800420600,1200630900,1000525750,438468846,657703270,548086058,256097676,384146513,320122095,528847946,793271919,661059933,1.94152,1.96343,1.91623,5,6
HOLX,2015-09-26,2668019396,2718415182,2695020000,688153698,1032230547,860192123,356055529,534083294,445069412,138515895,207773844,173144870,486263734,729395602,607829668,1.66245,1.68121,1.6408,11,10
HOLX,2014-09-26,1847870079,2771805118,2309837599,583391924,875087886,729239905,228473312,342709970,285591641,30879370,60994812,45937092,416554837,624832257,520693547,1.24,1.49,0.99,12,12
HOLX,2013-09-26,1882704087,2824056133,2353380110,-646351310,-112033585,-379192448,-1080046754,-639876212,-859961483,-1342639643,-895093095,-1118866369,433813666,650720501,542267084,1.32,1.59,1.05,7,7
HOLX,2012-09-26,1704999939,2557499909,2131249924,368637536,552956306,460796921,67406533,144812799,106109666,-120862323,-63293483,-92077903,448443878,672665818,560554848,1.39,1.67,1.11,11,11
HOLX,2011-09-26,1406969724,2110454587,1758712156,525198124,787797187,656497656,281590031,422385048,351987540,127182337,190773505,158977921,354180432,531270648,442725540,1.2,1.43,0.97,20,20
HOLX,2010-09-26,1325469333,1988203999,1656836667,228666271,413827407,321246839,-7603762,131301357,61848798,-118658721,-40988080,-79823401,309990541,464985812,387488177,1.13,1.36,0.9,7,7
HOLX,2009-09-26,1195062461,1792593693,1493828077,-2162925390,-1193225121,-1678075256,-2351516866,-1430190114,-1890853490,-2507558974,-1622356982,-2064957978,281600455,422400682,352000569,0.97,1.17,0.77,19,19
HOLX,2008-09-26,1310069600,1965104400,1637587001,214494151,385169227,299831689,119695222,268033832,193864527,-59282760,55475861,-1903450,313907388,470861082,392384235,1.09,1.3,0.88,17,17
HOLX,2007-09-26,673081081,1009621624,841351353,-249816091,-85390220,-167603156,-273911958,-114985353,-194448656,-342182115,-184556506,-263369311,142543641,213815459,178179551,0.74,0.88,0.6,13,13
HOLX,2006-09-26,1500341333,2250512000,1875426667,74342352,111513527,92927940,52695800,79043699,65869750,23084969,37413313,30249141,106266191,159399287,132832739,0.49,0.6,0.38,15,15
HOLX,2005-09-26,231995427,347993141,289994284,33795102,50692654,42243878,25437884,38156826,31797355,20652696,30979045,25815871,47107299,70660950,58884125,0.26,0.32,0.2,7,7
HOLX,2004-09-26,155690666,233535998,194613333,15732080,23598120,19665100,10399280,15598920,12999100,10072000,15108000,12590000,37996000,56994000,47495000,0.12,0.15,0.09,20,20
HOLX,2002-09-26,389583999,584375998,486979999,14819119,22228679,18523899,3345239,7882559,5613899,-20380001,-10320001,-15350001,98503919,147755879,123129899,0.105,0.12,0.09,16,16
HOLX,1999-09-26,104970960,157456440,131213700,-14560200,-9706800,-12133500,-28902840,-19268560,-24085700,-13867680,-9245120,-11556400,41425840,62138760,51782300,0.06,0.1,0.02,14,14
HOLX,1998-09-26,116896633,175344951,146120792,17981506,26972260,22476883,11900190,17850284,14875237,10253697,15380546,12817122,38607459,57911190,48259325,0.385,0.47,0.3,19,19
HOLX,1997-09-26,85856000,128784000,107320000,20142000,30213000,25177500,14510000,21765000,18137500,12186000,18279000,15232500,24480000,36720000,30600000,0.29,0.34,0.24,18,18
