symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
LW,2025-05-31,55.78,142200000,7931916000,70700000,4155300000,12016516000
LW,2024-05-31,88.29,144900000,12793221000,71400000,3852700000,16574521000
LW,2023-05-31,111.2,144500000,16068400000,304800000,3490700000,19254300000
LW,2022-05-31,67.58,145500000,9832890000,525000000,2750400000,12058290000
LW,2021-05-31,83.96,146400000,12291744000,783500000,2766500000,14274744000
LW,2020-05-31,61.59,146200000,9004458000,1364000000,3568500000,11208958000
LW,2019-05-31,59.25,146500000,8680125000,12200000,2326600000,10994525000
LW,2018-05-31,63.75,146300000,9326625000,55600000,2385000000,11656025000
LW,2017-05-31,46.41,146100000,6780500999,57100000,2424900000,9148300999
LW,2016-05-31,34,146300000,4974200000,36400000,143000000,5080800000
LW,2015-05-31,34,146300000,4974200000,30600000,129200000,5072800000
LW,2014-05-31,34,146300000,4974200000,27000000,127200000,5074400000
LW,2013-05-31,34,146300000,4974200000,0,0,4974200000
