symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
INVH,2028-12-31,3211750000,3262249999,3237000000,1929126876,1959459531,1944293204,1007498528,1023339946,1015419237,502116344,565602671,521500000,111915854,113675565,112795710,0.87,0.92173,0.81827,2,2
INVH,2027-12-31,2894314010,2917701149,2906007580,1738460012,1752507419,1745483716,907921571,915257917,911589744,409537741,599990587,492822100,100854558,101669500,101262029,0.83275,0.97777,0.6674,9,10
INVH,2026-12-31,2745217962,2846145093,2815866954,1648905971,1709527514,1691341051,861151415,892811393,883313400,466421392,488058043,477239717.5,95659193,99176075,98121011,0.78361,0.79536,0.7601,9,6
INVH,2025-12-31,2662135883,2752890516,2722638972,1599002998,1653514464,1635343976,835089277,863558229,854068579,549292342,563639050,556465696,92764135,95926549,94872411,0.89984,0.91853,0.89515,9,6
INVH,2024-12-31,2492239065,2571848906,2562070013,1496955044,1544772428,1538898769,781794097,806767023,803699468,407923890,425160802,416542346,86843952,89618017,89277265,0.68919,0.69286,0.66477,9,4
INVH,2023-12-31,2450531667,2559449827,2519194000,1471903635,1537324963,1513145435,768710842,802877538,790249629,460328030,487156005,476144000,85390627,89185962,87783217,0.77773,0.79389,0.75017,5,2
INVH,2022-12-30,2127532083,2235020668,2192540695,932474407,1398711611,1165593009,448193038,672289558,560241298,252388222,378582334,315485278,55970282,83955424,69962853,0.61244,0.62787,0.58883,6,7
INVH,2021-12-30,1918377493,2015299032,1976995203,781688034,1172532051,977110043,367698863,551548294,459623579,175197005,262795508,218996257,50702700,76054051,63378376,0.45519,0.46665,0.43764,7,6
INVH,2020-12-30,1757063302,1845834818,1810751915,624140593,936210890,780175742,262876032,394314048,328595040,115533506,173300260,144416883,105905965,158858948,132382457,0.28929,0.29658,0.27814,7,6
INVH,2019-12-30,1707299095,1793556391,1759467119,785493595,1178240394,981866995,318397405,477596106,397996756,105301494,157952242,131626868,460592680,690889020,575740850,0.23952,0.24555,0.23029,6,7
INVH,2018-12-30,1670939234,1755359532,1721996250,1003644052,1054350821,1034311278,539278570,808917856,674098213,-16522824,35788064,9632620,1094141048,1641211573,1367676311,-0.053634,-0.05156668,-0.05498489,7,6
INVH,2017-12-30,1002028392,1052653534,1032646250,601864996,632272818,620255510,260721355,391082033,325901694,-848873334,-562229556,-705551445,34916436,36680507,35983338,-0.16292,-0.15664,-0.16702,7,6
INVH,2016-12-30,895232388,940461911,922587000,537718334,564885295,554148790,280826749,295014864,289407657,50915801,54290861,52957022,31195048,32771105,32148240,0.086301,0.08847468,0.08297454,6,7
