date,symbol,calendarYear,period,growthNetIncome,growthDepreciationAndAmortization,growthDeferredIncomeTax,growthStockBasedCompensation,growthChangeInWorkingCapital,growthAccountsReceivables,growthInventory,growthAccountsPayables,growthOtherWorkingCapital,growthOtherNonCashItems,growthNetCashProvidedByOperatingActivites,growthInvestmentsInPropertyPlantAndEquipment,growthAcquisitionsNet,growthPurchasesOfInvestments,growthSalesMaturitiesOfInvestments,growthOtherInvestingActivites,growthNetCashUsedForInvestingActivites,growthDebtRepayment,growthCommonStockIssued,growthCommonStockRepurchased,growthDividendsPaid,growthOtherFinancingActivites,growthNetCashUsedProvidedByFinancingActivities,growthEffectOfForexChangesOnCash,growthNetChangeInCash,growthCashAtEndOfPeriod,growthCashAtBeginningOfPeriod,growthOperatingCashFlow,growthCapitalExpenditure,growthFreeCashFlow
2025-07-26,CSCO,2025,FY,0.012887596899224807,0.12126047068209014,-0.08127572016460906,-1,0.6167985109353188,1.9014084507042253,0.01090909090909091,3.8555555555555556,0.44402810304449647,13.566265060240964,0.30450367647058824,-0.35074626865671643,0.988805108871278,-0.10146211785556047,-0.26277440448388606,2.8,1.0846274050200215,-1.1454733574754268,0.03081232492997199,-0.0653488715149727,-0.008302005012531328,-1.162162162162162,-3.310783167738165,-24.419354838709676,0.7569120287253142,-0.05609590590364171,-0.22396146899458158,0.30450367647058824,-0.35074626865671643,0.30146914789422136
2024-07-31,CSCO,2024,FY,-0.18179655910568462,0.4524913093858633,0.5338129496402878,0.30641733956651085,-1.8524395081316938,-1.1160130718954249,1.2572497661365762,-4.333333333333333,-2.0051789077212807,0.05063291139240506,-0.45288142411746957,0.21083627797408716,-85.35880398671097,0.5917149059334298,0.5030890199382196,0.782608695652174,-3.0097904836498923,39.66,0.02,-0.3862985685071575,-0.013011742304030467,-0.15625,1.588680543609152,0.7047619047619048,-1.913713910761155,-0.2395286832372925,0.3552861638885651,-0.45288142411746957,0.21083627797408716,-0.4636759993696486
2023-07-31,CSCO,2023,FY,0.06781239417541483,-0.11803781297904957,-5.747572815533981,0.24761399787910923,3.9279907084785135,2.819623389494549,-0.037864077669902914,1.490909090909091,10.419354838709678,1.5954773869346734,0.5035536065325873,-0.779874213836478,0.19302949061662197,-0.7672634271099744,-0.17022020272631946,-1.3026315789473684,-4.288473921442369,0.8591549295774648,0.06060606060606061,0.4165374060374657,-0.012532133676092546,0.7377049180327869,0.2716451572484651,0.4166666666666667,3.236243580337491,0.3552861638885651,-0.13709515188090926,0.5035536065325873,-0.779874213836478,0.49321515412973566
2022-07-31,CSCO,2022,FY,0.11528656406382778,0.05102040816326531,0.1953125,0.0709823963657013,-1.8679435483870968,-1.6863945578231292,-3.221311475409836,-0.03773584905660377,-0.5413070283600493,-0.10555555555555556,-0.14416979422803158,0.3106936416184971,0.9470019892014777,0.3416815742397138,-0.28331663326653306,3.7142857142857144,1.2938505203405866,-0.18333333333333332,0.026438569206842923,-1.385710219185881,-0.009897777056628266,-1.0677966101694916,-0.31950070265355046,-4.103448275862069,0.2711229946524064,-0.13709515188090926,-0.1583135794107687,-0.14416979422803158,0.3106936416184971,-0.13636363636363635
2021-07-31,CSCO,2021,FY,-0.05555555555555555,0.029867256637168143,-9.105263157894736,0.12237093690248566,1.1612200435729847,14.738317757009346,-3.9047619047619047,-1.375886524822695,0.01375,-7,0.0018151173343705432,0.1012987012987013,-20.522935779816514,-0.01074239523505637,-0.13405639913232104,-1.165680473372781,-2.51,0.5535714285714286,-0.0183206106870229,-0.03750738334317779,-0.024434840425531915,-1.728395061728395,0.3584535426389478,2.933333333333333,-47.75,-0.1583135794107687,0.0033978933061501867,0.0018151173343705432,0.1012987012987013,0.0072325327510917034
2020-07-31,CSCO,2020,FY,-0.03502280354530591,-0.04691618344754876,0.8914285714285715,-0.0006369426751592356,-0.14763231197771587,-0.27380952380952384,-0.35877862595419846,0.6206896551724138,-0.15164369034994699,-3.8125,-0.025582717453098352,0.15291529152915292,0.8496551724137931,-2.6669266770670825,-0.32454212454212455,15.9,-0.7641032553750758,0.008849557522123894,0.0234375,0.8430881875897863,-0.006188325806991136,-0.2831858407079646,0.32389113987593676,0,-0.9856063332133861,0.0033978933061501867,0.3090181252084955,-0.025582717453098352,0.15291529152915292,-0.01782602868248224
2019-07-31,CSCO,2019,FY,104.64545454545454,-0.13458029197080293,-1.3888888888888888,-0.0038071065989847717,-0.8847388698630136,0.6877323420074349,1.5368852459016393,-0.8273809523809523,-0.8991767347375174,1.0350877192982457,0.15842236206644225,-0.08992805755395683,0.26988922457200404,0.8238042880703683,-0.39140385815771483,-0.782608695652174,-0.03178021404333072,0.45212121212121215,0.027287319422150885,-0.18241095890410958,-0.0018431635388739946,1.668639053254438,0.12199345170633422,0,2.001802451333814,0.3176628609805238,-0.23189272292449606,0.15842236206644225,-0.08992805755395683,0.16287406483790523
2018-07-31,CSCO,2018,FY,-0.9885523987927984,-0.04111986001749781,8.258064516129032,0.0327653997378768,14.945392491467576,-1.3558201058201058,0.38071065989847713,0.6205787781350482,108.50574712643679,-64.14285714285714,-0.015134044393196888,0.13485477178423236,0.10379061371841156,0.6609822010996179,-0.18288684331965122,0,3.556983147004839,-1.9812093471452663,-0.12005649717514125,-3.2402416356877324,-0.08292505897296316,-1.247437774524158,-7.345769837099317,0,-1.680402256561197,-0.23693201229928254,0.5342681168916262,-0.015134044393196888,0.13485477178423236,-0.006195786864931847
2017-07-31,CSCO,2017,FY,-0.10522395008846261,0.06325581395348837,0.36082474226804123,0.04663923182441701,5.578125,2.871287128712871,-2.250793650793651,5.7846153846153845,-4.346153846153846,0.9846153846153847,0.022549742078113486,0.15881326352530542,-0.1918250268913589,0.08703420112302195,-0.042131956076679695,1.3066666666666666,0.2616730319083405,-0.07455345586331867,-0.3717834960070985,0.036274070756829375,-0.16021052631578947,-0.5142247510668563,0.19004043413492233,0,4.407161803713528,0.5342681168916262,0.10964083175803403,0.022549742078113486,0.15881326352530542,0.039278815196394076
2016-07-31,CSCO,2016,FY,0.1957465761051108,-0.11957411957411958,-7.434782608695652,0.0125,-2.5555555555555554,0.021791767554479417,3.7155172413793105,-1.7471264367816093,-0.9359605911330049,-0.8055555555555556,0.08110261312938177,0.06601466992665037,-7.5552147239263805,-0.06378260967939,0.20006700541627115,0.038461538461538464,0.1953806502775575,-6.604330708661418,-0.4409722222222222,0.07459593866556154,-0.16250611845325502,-0.339906103286385,-1.0315607436230005,0,3.993377483443709,0.10964083175803403,0.022450193279809693,0.08110261312938177,0.06601466992665037,0.09704194260485652
