symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
DXCM,2024-12-31,77.77,404625000,31467686250,606100000,2587400000,33448986250
DXCM,2023-12-31,124.09,386000000,47898740000,566300000,2594000000,49926440000
DXCM,2022-12-31,113.24,389400000,44095656000,642300000,2145000000,45598356000
DXCM,2021-12-31,134.24,386900000,51937456000,1052600000,2157900000,53042756000
DXCM,2020-12-31,92.43,377600000,34901568000,817600000,1839500000,35923468000
DXCM,2019-12-31,54.69,364400000,19929036000,446200000,1160100000,20642936000
DXCM,2018-12-31,29.95,352800000,10566360000,1137000000,1017600000,10446960000
DXCM,2017-12-31,14.35,345200000,4953620000,441500000,334300000,4846420000
DXCM,2016-12-31,14.93,334400000,4992592000,94500000,6700000,4904792000
DXCM,2015-12-31,20.48,319200000,6537216000,86100000,2300000,6453416000
DXCM,2014-12-31,13.76,300800000,4139008000,71800000,4600000,4071808000
DXCM,2013-12-31,8.85,284400000,2516940000,43200000,6800000,2480540000
DXCM,2012-12-31,3.4,274800000,934320000,8100000,7000000,933220000
DXCM,2011-12-31,2.33,262400000,611392000,2553000,0,608839000
DXCM,2010-12-31,3.41,227600000,776116000,4889000,525000,771752000
DXCM,2009-12-31,2.02,177388000,358323760,3577000,46657000,401403760
DXCM,2008-12-31,0.69,117948000,81384120,12700000,43727000,112411120
DXCM,2007-12-31,2.21,113252000,250286920,23115000,62406000,289577920
DXCM,2006-12-31,2.47,108944000,269091680,18167066,3026000,253950614
DXCM,2005-12-31,3.73,75776832,282647583,37247064,0,245400519
DXCM,2004-12-31,2.94,9144000,26883360,27229208,0,-345848
DXCM,2003-12-31,2.94,8679688,25518282,20016186,0,5502096
DXCM,2002-12-31,2.94,8184832,24063406,0,0,24063406
DXCM,2001-12-31,2.94,7585976,22302769,7777000,0,14525769
DXCM,2000-12-31,2.94,6908096,20309802,13897000,0,6412802
