symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
GPN,2.2309,-2.07356,-2.07356,-12.21578,-3.57767,2.2309,-31.68628,-24.28417,-62.40018,21.50275,1959.06667
