date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,457.8,458.34,435.3,438.07,438.07,85535406,85535406,-19.73,-4.31,447.3775,"January 02, 26",-0.0431
2025-12-31,456.1,456.55,449.3,449.72,449.72,49078000,49078000,-6.38,-1.4,452.9175,"December 31, 25",-0.014
2025-12-30,461.09,463.12,453.83,454.43,454.43,59238500,59238500,-6.66,-1.44,458.1175,"December 30, 25",-0.0144
2025-12-29,469,469.4,459,459.64,459.64,66263033,66263033,-9.36,-2,464.26,"December 29, 25",-0.02
2025-12-26,485.23,489.09,473.82,475.19,475.19,58780700,58780700,-10.04,-2.07,480.8325,"December 26, 25",-0.0207
2025-12-24,488.48,490.9,476.8,485.4,485.4,41285429,41285429,-3.08,-0.63053,485.395,"December 24, 25",-0.0063053
2025-12-23,489.4,491.97,482.84,485.56,485.56,58223633,58223633,-3.83,-0.78463,487.4425,"December 23, 25",-0.0078463
2025-12-22,489.88,498.83,485.33,488.73,488.73,86916100,86916100,-1.15,-0.23475,490.6925,"December 22, 25",-0.0023475
2025-12-19,488.12,490.49,474.72,481.2,481.2,103305424,103305424,-6.92,-1.42,483.6325,"December 19, 25",-0.0142
2025-12-18,478.16,490.86,473.12,483.37,483.37,95168446,95168446,5.21,1.09,481.3775,"December 18, 25",0.0109
2025-12-17,488.22,495.28,466.2,467.26,467.26,106490405,106490405,-20.96,-4.29,479.24,"December 17, 25",-0.0429
2025-12-16,472.21,491.5,465.83,489.88,489.88,107608100,107608100,17.67,3.74,479.855,"December 16, 25",0.0374
2025-12-15,469.44,481.77,467.66,475.31,475.31,114542204,114542204,5.87,1.25,473.545,"December 15, 25",0.0125
2025-12-12,448.09,463.01,441.67,458.96,458.96,95656749,95656749,10.87,2.43,452.9325,"December 12, 25",0.0243
2025-12-11,448.95,449.27,440.33,446.89,446.89,55979500,55979500,-2.06,-0.45885,446.36,"December 11, 25",-0.0045885
2025-12-10,446.07,456.88,443.61,451.45,451.45,63257500,63257500,5.38,1.21,449.5025,"December 10, 25",0.0121
2025-12-09,437.54,452.39,435.7,445.17,445.17,62367442,62367442,7.63,1.74,442.7,"December 09, 25",0.0174
2025-12-08,447.45,449.75,435.25,439.58,439.58,69165800,69165800,-7.87,-1.76,443.0075,"December 08, 25",-0.0176
2025-12-05,453.03,458.87,451.66,455,455,56427522,56427522,1.97,0.43485,454.64,"December 05, 25",0.0043485
2025-12-04,449.94,454.63,445.39,454.53,454.53,71906500,71906500,4.59,1.02,451.1225,"December 04, 25",0.0102
2025-12-03,432.1,447.92,431.11,446.74,446.74,87483000,87483000,14.64,3.39,439.4675,"December 03, 25",0.0339
2025-12-02,430.81,436.8,422.12,429.24,429.24,69336626,69336626,-1.57,-0.36443,429.7425,"December 02, 25",-0.0036443
2025-12-01,425.32,433.66,425.29,430.14,430.14,57463600,57463600,4.82,1.13,428.6025,"December 01, 25",0.0113
2025-11-28,426.59,432.93,426.2,430.17,430.17,36252900,36252900,3.58,0.83921,428.9725,"November 28, 25",0.0083921
2025-11-26,423.95,426.94,416.89,426.58,426.58,63463000,63463000,2.63,0.62036,423.59,"November 26, 25",0.0062036
2025-11-25,414.42,420.48,405.95,419.4,419.4,71915624,71915624,4.98,1.2,415.0625,"November 25, 25",0.012
2025-11-24,402.17,421.72,401.09,417.78,417.78,96806400,96806400,15.61,3.88,410.69,"November 24, 25",0.0388
2025-11-21,402.32,402.8,383.76,391.09,391.09,100460633,100460633,-11.23,-2.79,394.9925,"November 21, 25",-0.0279
2025-11-20,414.63,428.94,394.74,395.23,395.23,113548827,113548827,-19.4,-4.68,408.385,"November 20, 25",-0.0468
2025-11-19,406.18,411.78,398.5,403.99,403.99,72047704,72047704,-2.19,-0.53917,405.1125,"November 19, 25",-0.0053917
2025-11-18,405.38,408.9,393.71,401.25,401.25,80688637,80688637,-4.13,-1.02,402.31,"November 18, 25",-0.0102
2025-11-17,398.74,423.96,398.74,408.92,408.92,102214300,102214300,10.18,2.55,407.59,"November 17, 25",0.0255
2025-11-14,386.3,412.19,382.78,404.35,404.35,105506700,105506700,18.05,4.67,396.405,"November 14, 25",0.0467
2025-11-13,423.13,424.5,396.34,401.99,401.99,118948032,118948032,-21.14,-5,411.49,"November 13, 25",-0.05
2025-11-12,442.15,442.33,426.56,430.6,430.6,58513520,58513520,-11.55,-2.61,435.41,"November 12, 25",-0.0261
2025-11-11,439.4,442.49,432.36,439.62,439.62,60533237,60533237,0.22,0.05006827,438.4675,"November 11, 25",0.0005006827
2025-11-10,439.6,449.67,433.36,445.23,445.23,76515907,76515907,5.63,1.28,441.965,"November 10, 25",0.0128
2025-11-07,437.92,439.36,421.88,429.52,429.52,103471500,103471500,-8.4,-1.92,432.17,"November 07, 25",-0.0192
2025-11-06,461.96,467.45,435.09,445.91,445.91,109622907,109622907,-16.05,-3.47,452.6025,"November 06, 25",-0.0347
2025-11-05,452.05,466.33,440.71,462.07,462.07,85573015,85573015,10.02,2.22,455.29,"November 05, 25",0.0222
2025-11-04,454.46,460.22,443.6,444.26,444.26,87756644,87756644,-10.2,-2.24,450.635,"November 04, 25",-0.0224
2025-11-03,455.99,474.07,453.8,468.37,468.37,84595244,84595244,12.38,2.71,463.0575,"November 03, 25",0.0271
2025-10-31,446.75,458,443.69,456.56,456.56,83135800,83135800,9.81,2.2,451.25,"October 31, 25",0.022
2025-10-30,451.05,455.06,439.61,440.1,440.1,72447938,72447938,-10.95,-2.43,446.455,"October 30, 25",-0.0243
2025-10-29,462.5,465.7,452.65,461.51,461.51,67983544,67983544,-0.99,-0.21405,460.59,"October 29, 25",-0.0021405
