symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
SMCI,2029-06-30,47335149509,53830315850,50571203323,3522556886,4005910021,3763375469,3290979121,3742555953,3515965958,1850229147,2187190868,2018113026,1605293024,1825565809,1715038417,3.2115,3.48056,2.94434,2,1
SMCI,2028-06-30,52346882958,53653118775,53000000867,3895516861,3992723483,3944120172,3639420192,3730236315,3684828254,1973842105,2333306901,2153574503,1775257645,1819556464,1797407054,3.42605,3.71308,3.14105,5,1
SMCI,2027-06-30,40492317788,47643323206,44448406220,3013331411,3545490359,3307733070,2815230834,3312404916,3090278120,1515611366,2115540472,1913584100,1373229744,1615744223,1507393917,3.04496,3.36654,2.41185,11,10
SMCI,2026-06-30,35369661100,37582133561,36336372041,2632116821,2796763182,2704056898,2459077819,2612900100,2526288455,1234307210,1330641237,1282474223.5,1199503346,1274535677,1232287743,2.05043,2.1175,1.9642,12,11
SMCI,2025-06-30,21880736314,22482109617,22250812193,1628306642,1673059256,1655846712,1521259510,1563070025,1546989058,1290473781,1366944020,1328708900.5,742048852,762443429,754599361,2.09921,2.17527,2.05358,9,10
SMCI,2024-06-30,13979842700,14945574337,14935570606,1040342994,1112210193,1111465742,971949406,1039091956,1038396446,1493171130,1507630660,1500400895,474103160,506854345,506515085,2.38314,2.39915,2.37614,11,8
SMCI,2023-06-29,6683663000,7155237000,6919450000,127929669,191894508,159912089,132068292,198102439,165085366,490061597,735092398,612577000,125413600,188120401,156767001,1.12363,1.21777,1.03016,5,5
SMCI,2022-06-29,4790171322,5447462148,5117650000,104841718,157262579,131052149,90431880,135647820,113039850,83318318,124977478,104147898,124257360,186386041,155321701,0.518,0.5614,0.47491,4,6
SMCI,2021-06-29,3283967510,3734582232,3508475000,209355103,314032655,261693879,150922592,226383889,188653241,149041208,223561811,186301510,514844270,772266405,643555338,0.24625,0.26688,0.22577,5,5
SMCI,2020-06-29,3024653753,3439686334,3231433333,225086748,255972378,240474739,210289234,239144399,224665597,148064079,175028809,161499314,102576111,116651252,109588697,0.257,0.27853,0.23562,10,5
SMCI,2019-06-29,3243274477,3688305441,3465000000,241355926,274473955,257856154,225488853,256429658,240904333,135967340,160726379,148302872,109990270,125082756,117509723,0.236,0.25577,0.21637,7,8
SMCI,2018-06-29,2944812104,3348889088,3146133333,219145144,249215486,234126938,204738238,232831715,218735109,105238483,124404744,114790193,99868414,113572014,106695889,0.18267,0.19797,0.16747,15,14
SMCI,2017-06-29,2359609323,2683386795,2520923333,75398195,113097294,94247745,64278514,96417771,80348143,43019850,64529776,53774814,77444029,116166044,96805037,0.1555,0.16853,0.14256,11,10
SMCI,2016-06-29,2084518227,2370548646,2227025714,118948096,178422146,148685121,110889603,166334406,138612005,76183123,114274687,95228906,70837193,106255790,88546492,0.15667,0.1698,0.14364,7,8
SMCI,2015-06-29,1817655105,2067067484,1941918571,77082687,115624032,96353360,72646194,108969293,90807744,49846331,74769498,62307915,38879379,58319069,48599224,0.21457,0.23255,0.19672,8,7
SMCI,2014-06-29,860650116,1290975174,1075812645,35932905,53899357,44916131,31477007,47215511,39346259,23057477,34586217,28821847,37826547,56739820,47283184,0.72,0.85,0.59,17,17
SMCI,2013-06-29,977169622,1465754434,1221462028,29399055,44098584,36748820,22641148,33961724,28301437,14862363,22293544,18577954,50215880,75323820,62769850,0.7,0.84,0.56,8,8
SMCI,2012-06-29,793920000,1190880000,992400000,50444800,75667200,63056000,45593600,68390400,56992000,30954400,46431600,38693000,38632000,57948000,48290000,1.06,1.28,0.84,15,15
SMCI,2011-06-29,647812841,971719262,809766052,42382069,63573104,52977587,38491070,57736606,48113838,25887898,38831848,32359873,30487643,45731466,38109555,0.87,1.04,0.7,12,12
SMCI,2010-06-29,542932950,814399426,678666188,17919472,26879209,22399341,14520224,21780337,18150281,10055553,15083330,12569442,25960832,38941248,32451040,0.37,0.44,0.3,13,13
SMCI,2009-06-29,416071793,624107690,520089742,29566582,44349874,36958228,27256148,40884222,34070185,17555885,26333828,21944857,24433840,36650760,30542300,0.53,0.63,0.43,17,17
