symbol,date,marketCap
TMUS,2026-01-02,224278823320
TMUS,2025-12-31,228167012160
TMUS,2025-12-30,229021065200
TMUS,2025-12-29,228290625100
TMUS,2025-12-26,225874554000
TMUS,2025-12-24,223649521080
TMUS,2025-12-23,222132453180
TMUS,2025-12-22,219986083040
TMUS,2025-12-19,221076124420
TMUS,2025-12-18,225054213580
TMUS,2025-12-17,224054072520
TMUS,2025-12-16,222503292000
TMUS,2025-12-15,220435584640
TMUS,2025-12-12,219311830640
TMUS,2025-12-11,219502868820
TMUS,2025-12-10,219491631280
TMUS,2025-12-09,226267867900
TMUS,2025-12-08,229740267760
TMUS,2025-12-05,235572551020
TMUS,2025-12-04,233752069540
TMUS,2025-12-03,234313946540
TMUS,2025-12-02,236134428020
TMUS,2025-12-01,232201289020
TMUS,2025-11-28,234875823540
TMUS,2025-11-26,232313664420
TMUS,2025-11-25,232504702600
TMUS,2025-11-24,232999154360
TMUS,2025-11-21,235403987920
TMUS,2025-11-20,236561454540
TMUS,2025-11-19,237415507580
TMUS,2025-11-18,239449502320
TMUS,2025-11-17,242551063360
TMUS,2025-11-14,242820764320
TMUS,2025-11-13,241123895780
TMUS,2025-11-12,239000000720
TMUS,2025-11-11,238213372920
TMUS,2025-11-10,231347235980
TMUS,2025-11-07,232617078000
TMUS,2025-11-06,225885791540
TMUS,2025-11-05,230077393960
TMUS,2025-11-04,231819212660
TMUS,2025-11-03,228481663280
TMUS,2025-10-31,236044527700
TMUS,2025-10-30,236718780100
TMUS,2025-10-29,241618347540
TMUS,2025-10-28,247214642460
TMUS,2025-10-27,247990032720
TMUS,2025-10-24,244719908580
TMUS,2025-10-23,247214642460
TMUS,2025-10-22,255541659600
TMUS,2025-10-21,257429566320
TMUS,2025-10-20,258564557860
TMUS,2025-10-17,259775850800
TMUS,2025-10-16,256513502000
TMUS,2025-10-15,256740054000
TMUS,2025-10-14,259877799200
TMUS,2025-10-13,254938965600
TMUS,2025-10-10,259164160400
TMUS,2025-10-09,256241639600
TMUS,2025-10-08,256660760800
TMUS,2025-10-07,257906796800
TMUS,2025-10-06,254825689600
TMUS,2025-10-03,260840645200
TMUS,2025-10-02,260693386399
TMUS,2025-10-01,264227597600
TMUS,2025-09-30,271160088800
TMUS,2025-09-29,269551569600
TMUS,2025-09-26,268996517200
TMUS,2025-09-25,269528914400
TMUS,2025-09-24,270049984000
TMUS,2025-09-23,271284692400
TMUS,2025-09-22,268962534400
TMUS,2025-09-19,269789449200
TMUS,2025-09-18,270537070800
TMUS,2025-09-17,271239382000
TMUS,2025-09-16,269166431200
TMUS,2025-09-15,271567882400
TMUS,2025-09-12,273810747200
TMUS,2025-09-11,273436936399
TMUS,2025-09-10,272292848800
TMUS,2025-09-09,274943507200
TMUS,2025-09-08,275147404000
TMUS,2025-09-05,286316417600
TMUS,2025-09-04,285591451200
TMUS,2025-09-03,286203141600
TMUS,2025-09-02,289861956400
TMUS,2025-08-29,285444192400
TMUS,2025-08-28,283824345600
TMUS,2025-08-27,284730553600
TMUS,2025-08-26,284549312000
TMUS,2025-08-25,285161002400
TMUS,2025-08-22,285398882000
TMUS,2025-08-21,292433321600
TMUS,2025-08-20,293396167600
TMUS,2025-08-19,292501287200
TMUS,2025-08-18,289057696800
TMUS,2025-08-15,288434678800
TMUS,2025-08-14,283541155600
TMUS,2025-08-13,284141518400
TMUS,2025-08-12,285772692800
TMUS,2025-08-11,281909981200
TMUS,2025-08-08,277503544800
TMUS,2025-08-07,275181386800
TMUS,2025-08-06,270978847200
TMUS,2025-08-05,270650346800
TMUS,2025-08-04,273006487600
TMUS,2025-08-01,268690672000
TMUS,2025-07-31,270061311600
TMUS,2025-07-30,273652160800
TMUS,2025-07-29,271012830000
TMUS,2025-07-28,269812104400
TMUS,2025-07-25,275883698000
TMUS,2025-07-24,280358100000
TMUS,2025-07-23,264986546800
TMUS,2025-07-22,264216270000
TMUS,2025-07-21,263502631200
TMUS,2025-07-18,257374399600
TMUS,2025-07-17,257170502800
TMUS,2025-07-16,259107522400
TMUS,2025-07-15,256026415200
TMUS,2025-07-14,258439194000
TMUS,2025-07-11,257997417600
TMUS,2025-07-10,258439194000
TMUS,2025-07-09,263151475600
TMUS,2025-07-08,267297377200
TMUS,2025-07-07,269177758800
TMUS,2025-07-03,272711970000
TMUS,2025-07-02,268939879200
TMUS,2025-07-01,273572867600
TMUS,2025-06-30,269891397600
TMUS,2025-06-27,266481790000
TMUS,2025-06-26,262143319200
TMUS,2025-06-25,261554284000
TMUS,2025-06-24,260330903200
TMUS,2025-06-23,257113864800
TMUS,2025-06-20,250928995200
TMUS,2025-06-18,250328632400
TMUS,2025-06-17,250827046800
TMUS,2025-06-16,261656232400
TMUS,2025-06-13,258269280000
TMUS,2025-06-12,259062212000
TMUS,2025-06-11,261599594400
TMUS,2025-06-10,268441464800
TMUS,2025-06-09,269540242000
TMUS,2025-06-06,278500373600
TMUS,2025-06-05,277412924000
TMUS,2025-06-04,274082609600
TMUS,2025-06-03,276257508800
TMUS,2025-06-02,275328645600
TMUS,2025-05-30,274354472000
TMUS,2025-05-29,271069468000
TMUS,2025-05-28,273572867600
TMUS,2025-05-27,275668473600
TMUS,2025-05-23,275124748800
TMUS,2025-05-22,272791263200
TMUS,2025-05-21,272723297600
TMUS,2025-05-20,273233039600
TMUS,2025-05-19,276676630000
TMUS,2025-05-16,274875541600
TMUS,2025-05-15,272043641600
TMUS,2025-05-14,266527100400
TMUS,2025-05-13,268849258400
TMUS,2025-05-12,272224883200
TMUS,2025-05-09,276178215600
TMUS,2025-05-08,280346772400
TMUS,2025-05-07,284617277600
TMUS,2025-05-06,287494488000
TMUS,2025-05-05,281264308000
TMUS,2025-05-02,281921308800
TMUS,2025-05-01,279791720000
TMUS,2025-04-30,279735082000
TMUS,2025-04-29,273663488400
TMUS,2025-04-28,268203585200
TMUS,2025-04-25,263672545200
TMUS,2025-04-24,296987016800
TMUS,2025-04-23,293781306000
TMUS,2025-04-22,292591908000
TMUS,2025-04-21,287132004800
TMUS,2025-04-17,296828430400
TMUS,2025-04-16,294109806400
TMUS,2025-04-15,302118419600
TMUS,2025-04-14,297508086400
TMUS,2025-04-11,293011029200
TMUS,2025-04-10,290122491200
TMUS,2025-04-09,288740524000
TMUS,2025-04-08,278998788000
TMUS,2025-04-07,279417909200
TMUS,2025-04-04,281049083600
TMUS,2025-04-03,303455076400
TMUS,2025-04-02,299682985600
TMUS,2025-04-01,304191370400
TMUS,2025-03-31,302118419600
TMUS,2025-03-28,302162732340
TMUS,2025-03-27,305983534639
TMUS,2025-03-26,299402630380
TMUS,2025-03-25,295114207500
TMUS,2025-03-24,295353720480
TMUS,2025-03-21,291795241920
TMUS,2025-03-20,293152482139
TMUS,2025-03-19,295684476500
TMUS,2025-03-18,297372472740
TMUS,2025-03-17,296733771460
TMUS,2025-03-14,291954917240
TMUS,2025-03-13,295513395800
TMUS,2025-03-12,291532918180
TMUS,2025-03-11,292741888460
TMUS,2025-03-10,304101646940
TMUS,2025-03-07,302516299120
TMUS,2025-03-06,299904467100
TMUS,2025-03-05,299664954120
TMUS,2025-03-04,301843381700
TMUS,2025-03-03,311172982540
TMUS,2025-02-28,307591693220
TMUS,2025-02-27,301295923460
TMUS,2025-02-26,300623006040
TMUS,2025-02-25,308561150520
TMUS,2025-02-24,305812453940
TMUS,2025-02-21,302436461460
TMUS,2025-02-20,302698785200
TMUS,2025-02-19,300360682300
TMUS,2025-02-18,300201006980
TMUS,2025-02-14,308880501160
TMUS,2025-02-13,302333813040
TMUS,2025-02-12,291156540640
TMUS,2025-02-11,295057180600
TMUS,2025-02-10,291783836540
TMUS,2025-02-07,280846077120
TMUS,2025-02-06,281906777460
TMUS,2025-02-05,276500627340
TMUS,2025-02-04,270592640500
TMUS,2025-02-03,271562097800
TMUS,2025-01-31,265711137860
TMUS,2025-01-30,267307891060
TMUS,2025-01-29,268197510700
TMUS,2025-01-28,252218573319
TMUS,2025-01-27,252549329340
TMUS,2025-01-24,249287390660
