symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
EPAM,-2.15736,-2.56161,-1.54224,30.06748,11.38523,0,-13.21702,-36.05334,-42.01331,166.88856,1331.85714
