date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,EME,USD,0000105634,2025-02-26,2025-02-26 07:32:46,2024,FY,14566116000,11801065000,2765051000,0.1898276109,0,0,0,1420188000,0,1420188000,13221253000,35404000,3779000,133680000,1514841000,0.1039975928,1344863000,0.0923281814,32519000,1377382000,0.0945606914,370237000,1007145000,0.0691430028,21.61,21.52,46616000,46808000,https://www.sec.gov/Archives/edgar/data/105634/000010563425000015/0000105634-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563425000015/eme-20241231.htm
2023-12-31,EME,USD,0000105634,2024-02-28,2024-02-28 07:33:04,2023,FY,12582873000,10493534000,2089339000,0.1660462599,0,0,0,1211233000,2350000,1213583000,11707117000,15415000,17199000,118965000,1009017000,0.080189715,875756000,0.0695990494,-2903000,872853000,0.069368339,239524000,632994000,0.0503059993,13.37,13.31,47358467,47564258,https://www.sec.gov/Archives/edgar/data/105634/000010563424000006/0000105634-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563424000006/eme-20231231.htm
2022-12-31,EME,USD,0000105634,2023-02-23,2023-02-23 07:33:54,2022,FY,11076120000,9472526000,1603594000,0.1447793993,0,0,0,1038717000,0,1038717000,10511243000,2761000,13199000,108611000,680560000,0.0614438991,564877000,0.0509995377,-6127000,558750000,0.0504463657,152628000,406122000,0.03666645,8.13,8.1,49931940,50136262,https://www.sec.gov/Archives/edgar/data/105634/000010563423000005/0000105634-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563423000005/eme-20221231.htm
2021-12-31,EME,USD,0000105634,2022-02-24,2022-02-24 07:33:33,2021,FY,9903580000,8401843000,1501737000,0.1516357721,0,0,0,970937000,0,970937000,9372780000,949000,6071000,112436000,647810000,0.0654116996,530800000,0.0535967802,-1497000,529303000,0.0534456227,145602000,383532000,0.0387266019,7.09,7.06,54068982,54347534,https://www.sec.gov/Archives/edgar/data/105634/000010563422000006/0000105634-22-000006-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563422000006/eme-20211231.htm
2020-12-31,EME,USD,0000105634,2021-02-25,2021-02-25 07:33:36,2020,FY,8797061000,7401679000,1395382000,0.1586191115,0,0,0,903584000,234964000,1138548000,8540227000,1521000,9009000,106671000,368006000,0.0418328349,256834000,0.0291954324,-4508000,252326000,0.0286829886,119383000,132943000,0.0151122062,2.41,2.4,55196173,55421271,https://www.sec.gov/Archives/edgar/data/105634/000010563421000044/0000105634-21-000044-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563421000044/eme-20201231.htm
2019-12-31,EME,USD,0000105634,2020-02-27,2020-02-27 07:34:50,2019,FY,9174611000,7818743000,1355868000,0.1477847944,0,0,0,893453000,1523000,894976000,8713719000,2265000,13821000,92087000,556797000,0.0606888946,460892000,0.0502355904,-10003000,450889000,0.0491452989,125749000,325140000,0.0354391047,5.78,5.75,56208280,56519281,https://www.sec.gov/Archives/edgar/data/105634/000010563420000043/0000105634-20-000043-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563420000043/eme-20191231x10k.htm
2018-12-31,EME,USD,0000105634,2019-02-21,2019-02-21 07:35:40,2018,FY,8130631000,6925178000,1205453000,0.1482606946,0,799157000,0,799157000,3213000,802370000,7727548000,2746000,13544000,80915000,489487000,0.0602028305,403083000,0.049575857,-8055000,395028000,0.048585159,109106000,283531000,0.0348719552,4.88,4.85,58112838,58443467,https://www.sec.gov/Archives/edgar/data/105634/000010563419000044/0000105634-19-000044-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563419000044/eme-20181231x10k.htm
2017-12-31,EME,USD,0000105634,2018-02-22,2018-02-22 07:34:51,2017,FY,7686999000,6539987000,1147012000,0.1492145374,0,0,0,758714000,59396000,818110000,7358097000,965000,12770000,88509000,420028000,0.0546413496,328902000,0.0427867884,-10153000,318749000,0.0414659869,90699000,227196000,0.0295558774,3.84,3.82,59254256,59618969,https://www.sec.gov/Archives/edgar/data/105634/000010563418000045/0000105634-18-000045-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563418000045/eme-20171231x10k.htm
2016-12-31,EME,USD,0000105634,2017-02-23,2017-02-23 07:34:32,2016,FY,7551524000,6513662000,1037862000,0.1374374232,0,0,0,727067000,3866000,730933000,7244595000,663000,12627000,79789000,388910000,0.0515008626,306929000,0.0406446434,-10435000,296494000,0.0392628031,111199000,181935000,0.0240924878,3,2.97,60769808,61206792,https://www.sec.gov/Archives/edgar/data/105634/000010563417000043/0000105634-17-000043-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563417000043/eme-20161231x10k.htm
2015-12-31,EME,USD,0000105634,2016-02-25,2016-02-25 07:35:10,2015,FY,6718726000,5774247000,944479000,0.1405741207,0,0,0,656573000,824000,657397000,6431644000,673000,8932000,74189000,361944000,0.0538709273,287082000,0.0427286364,-8259000,278823000,0.0414993854,106256000,172286000,0.025642659,2.74,2.72,62789120,63307512,https://www.sec.gov/Archives/edgar/data/105634/000010563416000297/0000105634-16-000297-index.htm,https://www.sec.gov/Archives/edgar/data/105634/000010563416000297/eme-20151231x10k.htm
