symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
FOX,2030-06-30,17929823526,17929823526,17929823526,3818567340,3818567340,3818567340,3358770075,3358770075,3358770075,2125210004,2125210004,2125210004,2483492759,2483492759,2483492759,4.61,4.61,4.61,1,1
FOX,2029-06-30,17876750347,17876750347,17876750347,3807264189,3807264189,3807264189,3348827946,3348827946,3348827946,2171310004,2171310004,2171310004,2476141496,2476141496,2476141496,4.71,4.71,4.71,1,1
FOX,2028-06-30,16959873046,16959873046,16959873046,3611994129,3611994129,3611994129,3177070537,3177070537,3177070537,2306963865,2306963865,2306963865,2349143138,2349143138,2349143138,5.00426,5.00426,5.00426,1,1
FOX,2027-06-30,16803501568,16803501568,16803501568,3578691234,3578691234,3578691234,3147777675,3147777675,3147777675,2235084744,2439538245,2341958375,2327483838,2327483838,2327483838,5.08017,5.29184,4.84834,1,3
FOX,2026-06-30,16118209318,16118209318,16118209318,3432742525,3432742525,3432742525,3019402786,3019402786,3019402786,2018258004,2152496594,2064547014,2232562751,2232562751,2232562751,4.47841,4.66919,4.378,1,3
FOX,2025-06-30,16134465969,16134465969,16134465969,3436204752,3436204752,3436204752,3022448123,3022448123,3022448123,1856534594,2269692014,2071162364,2234814489,2234814489,2234814489,4.49276,4.92341,4.02719,1,3
FOX,2024-06-30,13992337837,13992337837,13992337837,2979989412,2979989412,2979989412,2621166100,2621166100,2621166100,1525209283,1525209283,1525209283,1938104391,1938104391,1938104391,3.30848,3.30848,3.30848,1,1
FOX,2023-06-29,14906161813,14906161813,14906161813,3174609197,3174609197,3174609197,2792351534,2792351534,2792351534,1554551933,1554551933,1554551933,2064679827,2064679827,2064679827,3.37213,3.37213,3.37213,1,1
FOX,2022-06-29,13981070384,13981070384,13981070384,2977589750,2977589750,2977589750,2619055383,2619055383,2619055383,1273964282,1273964282,1273964282,1936543715,1936543715,1936543715,2.76348,2.76348,2.76348,1,1
FOX,2021-06-29,12797035163,12797035163,12797035163,2725422280,2725422280,2725422280,2397251634,2397251634,2397251634,1282437462,1282437462,1282437462,1772540824,1772540824,1772540824,2.78186,2.78186,2.78186,1,1
FOX,2020-06-29,12246130577,12246130577,12246130577,2608094508,2608094508,2608094508,2294051408,2294051408,2294051408,1124761632,1124761632,1124761632,1696234019,1696234019,1696234019,2.43983,2.43983,2.43983,1,1
FOX,2019-06-29,11352771434,11352771434,11352771434,2417833179,2417833179,2417833179,2126699624,2126699624,2126699624,1149780102,1149780102,1149780102,1572493204,1572493204,1572493204,2.4941,2.4941,2.4941,1,1
