date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,29.96,31.4,29.93,30.96,30.96,30675094,30675094,1,3.34,30.5625,"January 02, 26",0.0334
2025-12-31,29.71,29.87,29.02,29.27,29.27,24845000,24845000,-0.44,-1.48,29.4675,"December 31, 25",-0.0148
2025-12-30,30.36,30.36,29.64,29.65,29.65,21568249,21568249,-0.71,-2.34,30.0025,"December 30, 25",-0.0234
2025-12-29,30.07,31.14,29.94,30.08,30.08,19595400,19595400,0.01,0.03325574,30.3075,"December 29, 25",0.0003325574
2025-12-26,30.64,30.85,30.14,30.64,30.64,14262721,14262721,0,0,30.5675,"December 26, 25",0
2025-12-24,30.65,30.8,30.34,30.55,30.55,6805600,6805600,-0.1,-0.32626,30.585,"December 24, 25",-0.0032626
2025-12-23,30.94,31.11,30.27,30.76,30.76,18146700,18146700,-0.18,-0.58177,30.77,"December 23, 25",-0.0058177
2025-12-22,31.17,31.69,30.87,31.07,31.07,21470422,21470422,-0.1,-0.32082,31.2,"December 22, 25",-0.0032082
2025-12-19,29.59,31.24,29.59,31.11,31.11,39854147,39854147,1.52,5.14,30.3825,"December 19, 25",0.0514
2025-12-18,30.71,30.91,29.1,29.37,29.37,25658727,25658727,-1.33,-4.36,30.0225,"December 18, 25",-0.0436
2025-12-17,31.49,31.91,29.84,29.84,29.84,24797200,24797200,-1.65,-5.24,30.77,"December 17, 25",-0.0524
2025-12-16,31.3,31.91,30.95,31.66,31.66,20835800,20835800,0.36,1.15,31.455,"December 16, 25",0.0115
2025-12-15,32.8,32.86,31.24,31.37,31.37,18470601,18470601,-1.43,-4.36,32.0675,"December 15, 25",-0.0436
2025-12-12,33.74,34.6,32.23,32.33,32.33,22435100,22435100,-1.41,-4.18,33.225,"December 12, 25",-0.0418
2025-12-11,34.15,34.16,32.91,34.02,34.02,23178900,23178900,-0.13,-0.38067,33.81,"December 11, 25",-0.0038067
2025-12-10,34.97,35.13,34.18,34.9,34.9,17615746,17615746,-0.07,-0.20017,34.795,"December 10, 25",-0.0020017
2025-12-09,35.47,35.5,34.58,35.02,35.02,17513000,17513000,-0.45,-1.27,35.1425,"December 09, 25",-0.0127
2025-12-08,35.15,35.88,34.72,35.37,35.37,21290300,21290300,0.22,0.62589,35.28,"December 08, 25",0.0062589
2025-12-05,33.85,34.79,33.45,34.69,34.69,19415332,19415332,0.845,2.48,34.195,"December 05, 25",0.0248
2025-12-04,33.5,34.41,33.08,34.23,34.23,17205733,17205733,0.73,2.18,33.805,"December 04, 25",0.0218
2025-12-03,33,33.71,32.67,33.68,33.68,16253200,16253200,0.68,2.06,33.265,"December 03, 25",0.0206
2025-12-02,33.59,34.33,32.89,32.92,32.92,19434000,19434000,-0.67,-1.99,33.4325,"December 02, 25",-0.0199
2025-12-01,33.37,33.95,32.57,33.41,33.41,20952400,20952400,0.04,0.11987,33.325,"December 01, 25",0.0011987
2025-11-28,33.33,33.86,32.88,33.85,33.85,10755849,10755849,0.52,1.56,33.48,"November 28, 25",0.0156
2025-11-26,33.19,33.42,32.45,32.83,32.83,21642423,21642423,-0.36,-1.08,32.9725,"November 26, 25",-0.0108
2025-11-25,32.16,32.63,31.17,32.48,32.48,22199800,22199800,0.32,0.99502,32.11,"November 25, 25",0.0099502
2025-11-24,32.39,33.54,31.98,33.32,33.32,27885144,27885144,0.93,2.87,32.8075,"November 24, 25",0.0287
2025-11-21,32.14,32.57,31.03,32.19,32.19,28321200,28321200,0.05,0.15557,31.9825,"November 21, 25",0.0015557
2025-11-20,35.53,35.54,31.45,31.56,31.56,37801500,37801500,-3.97,-11.17,33.52,"November 20, 25",-0.1117
2025-11-19,34.55,34.97,33.2,33.73,33.73,28892800,28892800,-0.82,-2.37,34.1125,"November 19, 25",-0.0237
2025-11-18,34.31,35.78,33.55,34.9,34.9,28024905,28024905,0.59,1.72,34.635,"November 18, 25",0.0172
2025-11-17,35.58,35.82,33.64,34.1,34.1,32689527,32689527,-1.48,-4.16,34.785,"November 17, 25",-0.0416
2025-11-14,34.24,37.35,33.69,36.42,36.42,37325200,37325200,2.19,6.37,35.425,"November 14, 25",0.0637
