symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
KEYS,2025-10-31,182.96,173000000,31652080000,1873000000,2971000000,32750080000
KEYS,2024-10-31,149.01,174000000,25927740000,1796000000,2030000000,26161740000
KEYS,2023-10-31,122.05,178000000,21724900000,2472000000,2026000000,21278900000
KEYS,2022-10-31,174.15,180000000,31347000000,2042000000,2018000000,31323000000
KEYS,2021-10-31,181.03,185000000,33490550000,2052000000,2023000000,33461550000
KEYS,2020-10-31,104.87,187000000,19610690000,1756000000,1981000000,19835690000
KEYS,2019-10-31,100.91,188000000,18971080000,1598000000,1788000000,19161080000
KEYS,2018-10-31,57.08,187000000,10673960000,913000000,1790000000,11550960000
KEYS,2017-10-31,44.67,180000000,8040600000,818000000,2048000000,9270600000
KEYS,2016-10-31,32.8,170000000,5575999999,783000000,1093000000,5885999999
KEYS,2015-10-31,33.08,169000000,5590520000,483000000,1099000000,6206520000
KEYS,2014-10-31,31.5,167000000,5260500000,810000000,1099000000,5549500000
KEYS,2013-10-31,28.25,166816116,4712555277,0,0,4712555277
KEYS,2012-10-31,28.25,166816116,4712555277,0,0,4712555277
KEYS,2011-10-31,28.25,166816116,4712555277,0,0,4712555277
