date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,CSGP,USD,0001057352,2025-02-20,2025-02-19 17:48:29,2024,FY,138700000,146900000,-50100000,89000000,-119200000,-30200000,0,43500000,-132500000,187300000,392600000,-637900000,-276700000,0,0,1700000,-912900000,-5100000,24500000,-29500000,0,-3600000,-13700000,-900000,-534900000,4681000000,5215900000,392600000,-637900000,-245300000,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/0001057352-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/csgp-20241231.htm
2023-12-31,CSGP,USD,0001057352,2024-02-22,2024-02-21 18:04:05,2023,FY,374700000,107500000,-37200000,85000000,-199900000,-66600000,0,33900000,-167200000,159400000,489500000,-142800000,-99600000,0,3800000,0,-238600000,-700000,23400000,-26400000,0,0,-3700000,700000,247900000,5215900000,4968000000,489500000,-25300000,464200000,https://www.sec.gov/Archives/edgar/data/1057352/000105735224000013/0001057352-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735224000013/csgp-20231231.htm
2022-12-31,CSGP,USD,0001057352,2023-02-22,2023-02-22 16:33:56,2022,FY,369500000,137900000,-31200000,75200000,-205600000,-46400000,0,23200000,-182400000,132900000,478700000,-93800000,-6300000,0,900000,30100000,-69100000,-2200000,759240000,-23108000,0,45000,733977000,-2698000,1140844000,4967970000,3827126000,478620000,-58574000,420046000,https://www.sec.gov/Archives/edgar/data/1057352/000105735223000030/0001057352-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735223000030/csgp-20221231.htm
2021-12-31,CSGP,USD,0001057352,2022-02-23,2022-02-23 16:40:08,2021,FY,292564000,139558000,24165000,63709000,-154742000,-29630000,0,-30051000,-95061000,104477000,469731000,-65220000,-192971000,0,0,-123152000,-381343000,0,18046000,-33314000,0,-411000,-15679000,-1495000,71214000,3827126000,3755912000,469731000,-65220000,404511000,https://www.sec.gov/Archives/edgar/data/1057352/000105735222000027/0001057352-22-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735222000027/csgp-20211231.htm
2020-12-31,CSGP,USD,0001057352,2021-02-24,2021-02-24 16:27:24,2020,FY,227128000,116944000,-11530000,53450000,-13886000,-36118000,0,100846000,-78614000,114000000,486106000,-48347000,-426075000,0,10259000,0,-464163000,999210000,1720251000,-38867000,0,-18297000,2662297000,941000,2685181000,3755912000,1070731000,486106000,-48347000,437759000,https://www.sec.gov/Archives/edgar/data/1057352/000105735221000032/0001057352-21-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735221000032/csgp-20201231.htm
2019-12-31,CSGP,USD,0001057352,2020-02-26,2020-02-26 16:15:47,2019,FY,314963000,81165000,8220000,52255000,-86951000,-5014000,0,17751000,-99688000,88128000,457780000,-46197000,-437556000,0,0,0,-483753000,0,25080000,-27577000,0,-1657000,-4154000,442000,-29685000,1070731000,1100416000,457780000,-46197000,411583000,https://www.sec.gov/Archives/edgar/data/1057352/000105735220000036/0001057352-20-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735220000036/csgp20191231-10k.htm
2018-12-31,CSGP,USD,0001057352,2019-02-28,2019-02-28 14:04:18,2018,FY,238334000,77743000,3666000,41214000,-81303000,-27819000,0,-14132000,-39352000,55804000,335458000,-29632000,-418369000,0,0,0,-448001000,0,27071000,-24327000,0,0,2744000,-1248000,-111047000,1100416000,1211463000,335458000,-29632000,305826000,https://www.sec.gov/Archives/edgar/data/1057352/000105735219000017/0001057352-19-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735219000017/csgp20181231-10k.htm
2017-12-31,CSGP,USD,0001057352,2018-02-23,2018-02-22 19:09:26,2017,FY,122695000,63643000,-2903000,39030000,328000,-30505000,0,11525000,19308000,11910000,234703000,-24499000,-47768000,0,0,0,-72267000,-345000000,843799000,-14902000,0,-3467000,480430000,1374000,644240000,1211463000,567223000,234703000,-24499000,210204000,https://www.sec.gov/Archives/edgar/data/1057352/000105735218000011/0001057352-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735218000011/csgp20171231-10k.htm
2016-12-31,CSGP,USD,0001057352,2017-02-24,2017-02-23 18:21:15,2016,FY,85071000,70165000,15635000,36349000,-17217000,-16044000,0,-1520000,347000,10639000,200642000,-18766000,-10443000,0,5950000,0,-23259000,-20000000,5861000,-16424000,0,0,-30563000,-1415000,145405000,567223000,421818000,200642000,-18766000,181876000,https://www.sec.gov/Archives/edgar/data/1057352/000105735217000008/0001057352-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735217000008/csgp20161231-10k.htm
2015-12-31,CSGP,USD,0001057352,2016-02-26,2016-02-25 18:57:53,2015,FY,-3465000,78532000,-5792000,34537000,22189000,-3999000,0,9938000,16250000,13772000,139773000,-35061000,-182341000,0,1900000,0,-215502000,-20000000,7404000,-16436000,0,0,-29032000,-433000,-105194000,421818000,527012000,139773000,-35061000,104712000,https://www.sec.gov/Archives/edgar/data/1057352/000105735216000103/0001057352-16-000103-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735216000103/csgp20151231-10k.htm
