symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
MTCH,2024-12-31,32.71,260299000,8514380290,965993000,3952779000,11501166290
MTCH,2023-12-31,36.5,275773000,10065714500,862440000,3842242000,13045516500
MTCH,2022-12-31,41.49,282564000,11723580360,572395000,3835726000,14986911360
MTCH,2021-12-31,132.25,275004000,36369279000,815384000,3929348000,39483243000
MTCH,2020-12-31,151.19,223433000,33780835270,739164000,3840930000,36882601270
MTCH,2019-12-31,82.11,181748662,14923382636,465676000,2903376000,17361082636
MTCH,2018-12-31,42.77,179951147,7696510557,2131632000,2259298000,7824176557
MTCH,2017-12-31,31.31,172864097,5412374877,1630809000,1993219000,5774784877
MTCH,2016-12-31,17.1,171357409,2930211693,1329187000,1602484000,3203508693
MTCH,2015-12-31,13.55,179026329,2425806757,1481447000,1766954000,2711313757
MTCH,2014-12-31,17.36,179777452,3120936566,990405000,1080000000,3210531566
MTCH,2013-12-31,19.6,180183232,3531591347,1100444000,1080000000,3511147347
MTCH,2012-12-31,13.49,186155524,2511238018,749977000,595844000,2357105018
MTCH,2011-12-31,12.16,187251992,2276984222,704153000,95844000,1668675222
MTCH,2010-12-31,8.2,230598350,1890906469,742099000,95844000,1244651469
MTCH,2009-12-31,5.85,299247791,1750599577,1245997000,95844000,600446577
MTCH,2008-12-31,4.49,301852240,1355316557,1744994000,95844000,-293833443
MTCH,2007-12-31,6.71,308312331,2068775741,1585302000,846632000,1330105741
MTCH,2006-12-31,9.26,330951718,3064612908,1428140000,1214087000,2850559908
MTCH,2005-12-31,7.05,354960002,2502468014,987080000,1334686000,2850074014
MTCH,2004-12-31,7.65,368148456,2816335688,999698000,1655441000,3472078688
MTCH,2003-12-31,9.39,374786375,3519244061,899062000,1122947000,3743129061
MTCH,2002-12-31,6.35,225964229,1434872854,3077410000,1236102000,-406435146
MTCH,2001-12-31,7.56,201461032,1523045401,978377000,577891000,1122559401
MTCH,2000-12-31,5.38,182016073,979246472,244223000,576514000,1311537472
MTCH,1999-12-31,7.65,316940182,2424592392,423200000,585800000,2587192392
MTCH,1998-12-31,4.59,140296000,643958640,445400000,812200000,1010758640
MTCH,1997-12-31,3.56,120747371,429860640,116000000,461200000,775060640
MTCH,1996-12-31,1.64,20500483,33620792,42600000,314300000,305320792
MTCH,1995-08-31,2.51,21584000,54175839,22200000,114400000,146375839
MTCH,1994-08-31,0.83057,19207601,15953257,12000000,125000000,128953257
MTCH,1993-08-31,1.23,19103998,23497917,9900000,132900000,146497917
