date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-06-30,AMCR,USD,0001748790,2025-08-15,2025-08-15 16:21:59,2025,FY,15009000000,12175000000,2834000000,0.1888200413,120000000,0,0,1205000000,500000000,1825000000,14000000000,49000000,396000000,722000000,1768000000,0.1177959891,1009000000,0.0672263309,-356000000,653000000,0.043507229,135000000,511000000,0.0340462389,0.32,0.32,1589000000,1593000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879025000023/0001748790-25-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879025000023/amcr-20250630.htm
2024-06-30,AMCR,USD,0001748790,2024-08-16,2024-08-16 06:40:20,2024,FY,13640000000,10928000000,2712000000,0.1988269795,106000000,0,0,1093000000,299000000,1498000000,12426000000,38000000,348000000,595000000,1850000000,0.1356304985,1214000000,0.0890029326,-311000000,903000000,0.066202346,163000000,730000000,0.0535190616,0.51,0.5,1439000000,1441000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/0001748790-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879024000022/amcr-20240630.htm
2023-06-30,AMCR,USD,0001748790,2023-08-17,2023-08-17 06:32:56,2023,FY,14694000000,11969000000,2725000000,0.1854498435,101000000,0,0,1086000000,30000000,1217000000,13186000000,31000000,290000000,586000000,2127000000,0.1447529604,1508000000,0.1026269226,-257000000,1251000000,0.0851367905,193000000,1048000000,0.0713216279,0.71,0.71,1468000000,1476000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879023000030/0001748790-23-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879023000030/amcr-20230630.htm
2022-06-30,AMCR,USD,0001748790,2022-08-18,2022-08-18 06:32:42,2022,FY,14544000000,11724000000,2820000000,0.1938943894,96000000,0,0,1284000000,201000000,1581000000,13305000000,24000000,159000000,625000000,1899000000,0.1305693069,1239000000,0.085189769,-124000000,1115000000,0.0766639164,300000000,805000000,0.0553492849,0.53,0.53,1514000000,1516000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879022000024/0001748790-22-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879022000024/amcr-20220630.htm
2021-06-30,AMCR,USD,0001748790,2021-08-24,2021-08-24 06:11:18,2021,FY,12861000000,10129000000,2732000000,0.2124251613,100000000,0,0,1292000000,19000000,1411000000,11540000000,14000000,153000000,574000000,1920000000,0.1492885468,1321000000,0.1027136304,-109000000,1212000000,0.0942383951,261000000,939000000,0.0730114299,0.6,0.6,1551000000,1556000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879021000031/0001748790-21-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879021000031/amcr-20210630.htm
2020-06-30,AMCR,USD,0001748790,2020-08-27,2020-08-27 13:43:47,2020,FY,12468000000,9932000000,2536000000,0.2034007058,97000000,0,0,1385000000,60000000,1542000000,11474000000,22000000,207000000,652000000,1684000000,0.1350657684,994000000,0.0797240937,-183000000,811000000,0.0650465191,187000000,612000000,0.0490856593,0.38,0.38,1600000000,1601600000,https://www.sec.gov/Archives/edgar/data/1748790/000174879020000025/0001748790-20-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879020000025/amcr-20200630.htm
2019-06-30,AMCR,USD,0001748790,2019-09-03,2019-09-03 07:55:13,2019,FY,9458000000,7659000000,1799000000,0.1902093466,64000000,0,0,999000000,-56000000,1007000000,8666000000,17000000,208000000,453000000,1265000000,0.133749207,792000000,0.083738634,-188000000,604000000,0.0638612815,172000000,430200000,0.0454853034,0.3,0.3,1439000000,1439000000,https://www.sec.gov/Archives/edgar/data/1748790/000174879019000003/0001748790-19-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1748790/000174879019000003/amcor-2019form10xkxjune302.htm
2018-06-30,AMCR,USD,0001748790,2018-06-30,2018-06-29 20:00:00,2018,FY,9319100000,7462300000,1856800000,0.1992467084,72700000,608565000,209315000,793200000,-3000000,862900000,8325200000,13100000,210000000,357100000,1290000000,0.1384253844,993900000,0.1066519299,-271000000,722900000,0.0775718685,144414000,719584000,0.0772160402,0.4,0.4,1439000000,1439000000,,
2017-06-30,AMCR,USD,0001748790,2017-06-30,2017-06-29 20:00:00,2017,FY,9092132043,7182194889,1909937154,0.210064828,69032669,781138121,217487874,998625996,842278488,1909937154,9092132043,12188000,199006000,0,963959807,0.1060213163,842278488,0.0926381716,-77324581,764954000,0.0841336219,214091000,596418000,0.0655971556,0.52,0.51,1439000000,1439000000,,
2016-06-30,AMCR,USD,0001748790,2016-06-30,2016-06-29 20:00:00,2016,FY,9474348697,7468316538,2006032159,0.211732988,67779510,1258145000,211283000,1469427607,468825041,2006032159,9474348697,34594000,202333000,0,613535301,0.0647575174,468825041,0.0494836169,-57622640,411202000,0.0434016114,241854000,245474000,0.0259093272,0.21,0.21,1439000000,1439000000,,
