symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
GOOGL,2024-12-31,189.3,12319000000,2331986700000,23466000000,25461000000,2333981700000
GOOGL,2023-12-31,139.69,12630000000,1764284700000,24048000000,27121000000,1767357700000
GOOGL,2022-12-31,88.23,13063000000,1152548490000,21879000000,29679000000,1160348490000
GOOGL,2021-12-31,144.85,13353000000,1934182050000,20945000000,28395000000,1941632050000
GOOGL,2020-12-31,87.63,13616320000,1193198121600,26465000000,26772000000,1193505121600
GOOGL,2019-12-31,66.97,13851920000,927663082400,18498000000,15967000000,925132082400
GOOGL,2018-12-31,52.25,13901396520,726347968170,16701000000,4012000000,713658968170
GOOGL,2017-12-31,52.67,13860968730,730057223009,10715000000,3969000000,723311223009
GOOGL,2016-12-31,39.62,13755644215,544998623798,12918000000,3935000000,536015623798
GOOGL,2015-12-31,38.9,13696229917,532783343771,16549000000,5220000000,521454343771
GOOGL,2014-12-31,26.53,13518694592,358650967525,18347000000,5237000000,345540967525
GOOGL,2013-12-31,28.04,13313834674,373319924258,18898000000,5245000000,359666924258
GOOGL,2012-12-31,17.7,13088514764,231666711322,14778000000,5537000000,222425711322
GOOGL,2011-12-31,16.16,12911114835,208643615733,9983000000,4204000000,202864615733
GOOGL,2010-12-31,14.86,12748074900,189436393014,13630000000,3465000000,179271393014
GOOGL,2009-12-31,15.51,12648834940,196183429919,10197588000,0,185985841919
GOOGL,2008-12-31,7.7,12558354976,96699333315,8656672000,0,88042661315
GOOGL,2007-12-31,17.3,12432235027,215077665967,6081593000,0,208996072967
GOOGL,2006-12-31,11.52,12056115177,138886446839,3544671000,0,135341775839
GOOGL,2005-12-31,10.38,11033755586,114530382982,3877174000,0,110653208982
GOOGL,2004-12-31,4.82,10926051334,52663567429,426873000,1902000,52238596429
GOOGL,2003-12-31,2.51,13750354499,34513389792,148995000,6609000,34371003792
GOOGL,2002-12-31,2.51,9690000000,24321899999,57752000,10862000,24275009999
GOOGL,2001-12-31,2.51,13750354499,34513389792,0,0,34513389792
GOOGL,2000-12-31,2.51,1340639463,3365005052,0,0,3365005052
GOOGL,1999-12-31,2.51,1700000000,4266999999,0,0,4266999999
