holder,shares,dateReported,change
CANADA PENSION PLAN INVESTMENT BOARD,1487185,2025-09-30,692569
FIL Ltd,1449667,2025-09-30,125818
1832 Asset Management L.P.,1395424,2025-09-30,-19353
WORLDQUANT MILLENNIUM ADVISORS LLC,1372372,2025-09-30,1372372
UBS Group AG,1337625,2025-09-30,-661034
Assenagon Asset Management S.A.,1279254,2025-09-30,1279254
BARCLAYS PLC,1208115,2025-09-30,777289
Hosking Partners LLP,1191410,2025-09-30,21963
Hengistbury Investment Partners LLP,1136084,2025-09-30,0
Squarepoint Ops LLC,1135255,2025-09-30,1117616
"Nuveen, LLC",1106537,2025-09-30,331083
Robeco Institutional Asset Management B.V.,1102477,2025-09-30,585951
"BNP PARIBAS ARBITRAGE, SNC",1066575,2025-09-30,801149
"Oakcliff Capital Partners, LP",1030740,2025-09-30,0
"Russell Investments Group, Ltd.",1006368,2025-09-30,85895
DIMENSIONAL FUND ADVISORS LP,1002685,2025-09-30,-31024
ENVESTNET ASSET MANAGEMENT INC,999457,2025-09-30,-5586
RENAISSANCE TECHNOLOGIES LLC,963640,2025-09-30,-1015300
PRICE T ROWE ASSOCIATES INC /MD/,952766,2025-09-30,578611
"Alyeska Investment Group, L.P.",918648,2025-09-30,-589455
HSBC HOLDINGS PLC,901359,2025-09-30,706804
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,895617,2025-09-30,88728
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",888397,2025-09-30,514389
"Sumitomo Mitsui Trust Holdings, Inc.",870209,2025-09-30,31261
RV Capital AG,799267,2025-09-30,-50653
RHUMBLINE ADVISERS,783877,2025-09-30,-489645
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,782665,2025-09-30,630384
VICTORY CAPITAL MANAGEMENT INC,777463,2025-09-30,-37934
CITADEL ADVISORS LLC,776826,2025-09-30,-154973
MILLENNIUM MANAGEMENT LLC,775346,2025-09-30,-675639
PEAK6 LLC,739573,2025-09-30,592
"Connor, Clark & Lunn Investment Management Ltd.",727208,2025-09-30,-69064
LPL Financial LLC,723552,2025-09-30,33938
National Pension Service,707634,2025-09-30,15339
PANAGORA ASSET MANAGEMENT INC,687808,2025-09-30,621724
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,666757,2025-09-30,565
STIFEL FINANCIAL CORP,665310,2025-09-30,45889
"Allspring Global Investments Holdings, LLC",653492,2025-09-30,-126552
"FEDERATED HERMES, INC.",626514,2025-09-30,-127599
BANK OF MONTREAL /CAN/,595668,2025-09-30,495421
Pictet Asset Management Holding SA,591597,2025-09-30,-609103
"Bridgewater Associates, LP",582770,2025-09-30,582770
London & Capital Asset Management Ltd,580925,2025-09-30,132192
Hudson Way Capital Management LLC,567819,2025-09-30,-116255
Marathon Asset Management Ltd,524853,2025-09-30,-195051
CAPITAL FUND MANAGEMENT S.A.,523400,2025-09-30,471721
PRINCIPAL FINANCIAL GROUP INC,501892,2025-09-30,-818037
Systrade AG,500000,2025-09-30,500000
ALLIANCEBERNSTEIN L.P.,499410,2025-09-30,-103567
Treasurer of the State of North Carolina,496330,2025-09-30,-154944
Allianz Asset Management GmbH,483818,2025-09-30,-349995
NEW YORK STATE COMMON RETIREMENT FUND,477485,2025-09-30,-28323
Mawer Investment Management Ltd.,460796,2025-09-30,8748
Polar Capital Holdings Plc,446756,2025-09-30,-127720
Compagnie Lombard Odier SCmA,441333,2025-09-30,389122
GREAT WEST LIFE ASSURANCE CO /CAN/,424701,2025-09-30,-131341
BANK OF NOVA SCOTIA,420134,2025-09-30,-589208
BROOKTREE CAPITAL MANAGEMENT,416866,2025-09-30,-84973
"ADAGE CAPITAL PARTNERS GP, L.L.C.",405300,2025-09-30,405300
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,398481,2025-09-30,-28479
GABELLI FUNDS LLC,380731,2025-09-30,-21034
Coronation Fund Managers Ltd.,379507,2025-09-30,-277218
Universal- Beteiligungs- und Servicegesellschaft mbH,347622,2025-09-30,61152
"Dana Investment Advisors, Inc.",341291,2025-09-30,-45589
TORONTO DOMINION BANK,340837,2025-09-30,259015
Rovida Investment Management Ltd,340000,2025-09-30,0
Lansing Management LP,337985,2025-09-30,-61751
WINMILL & CO. INC,327200,2025-09-30,0
"Union Bancaire Privee, UBP SA",326133,2025-09-30,125029
AVIVA PLC,325261,2025-09-30,55721
"Sumitomo Mitsui DS Asset Management Company, Ltd",323662,2025-09-30,101136
CREDIT AGRICOLE S A,317279,2025-09-30,317279
Blue Whale Capital LLP,315583,2025-09-30,315583
WINTON GROUP Ltd,312823,2025-09-30,-68507
"Prana Capital Management, LP",308545,2025-09-30,-76542
NATIONAL BANK OF CANADA /FI/,307362,2025-09-30,238254
SEI INVESTMENTS CO,305631,2025-09-30,59707
Stony Point Capital LLC,301294,2025-09-30,14303
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,282128,2025-09-30,574
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,274547,2025-09-30,-35001
Korea Investment CORP,272572,2025-09-30,121500
O'Brien Greene & Co. Inc,268135,2025-09-30,-13554
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",256436,2025-09-30,-7471
Premier Fund Managers Ltd,256200,2025-09-30,10200
FIRETRAIL INVESTMENTS PTY LTD,249740,2025-09-30,-171731
AMERIPRISE FINANCIAL INC,247978,2025-09-30,-360269
PRUDENTIAL FINANCIAL INC,247190,2025-09-30,190194
STATE OF WISCONSIN INVESTMENT BOARD,239703,2025-09-30,-14885
NOMURA ASSET MANAGEMENT CO LTD,232885,2025-09-30,19621
"Chevy Chase Trust Holdings, LLC",227511,2025-09-30,227511
"HighTower Advisors, LLC",215419,2025-09-30,-20401
Janney Montgomery Scott LLC,214022,2025-09-30,-8128
"Jump Financial, LLC",213107,2025-09-30,-490981
DANSKE BANK A/S,211608,2025-09-30,39700
COZAD ASSET MANAGEMENT INC,209139,2025-09-30,-7203
TRUIST FINANCIAL CORP,207923,2025-09-30,5258
"Inspire Investing, LLC",202283,2025-09-30,-13407
VOYA INVESTMENT MANAGEMENT LLC,197943,2025-09-30,122417
"D. E. Shaw & Co., Inc.",190528,2025-09-30,140892
MACQUARIE GROUP LTD,189605,2025-09-30,27152
W.G. Shaheen & Associates DBA Whitney & Co,188556,2025-09-30,975
Harbor Advisors LLC,186832,2025-09-30,0
Mitsubishi UFJ Trust & Banking Corp,183577,2025-09-30,-10264
Evelyn Partners Investment Management LLP,181551,2025-09-30,50509
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",180748,2025-09-30,74824
"Capital Impact Advisors, LLC",180496,2025-09-30,180496
"Asset Management One Co., Ltd.",179446,2025-09-30,14533
Mediolanum International Funds Ltd,177843,2025-09-30,108123
"PineBridge Investments, L.P.",176515,2025-09-30,118239
HRT FINANCIAL LP,173600,2025-09-30,-171886
Cetera Investment Advisers,171589,2025-09-30,17347
One Madison Group LLC,170000,2025-09-30,-34000
"Twin Tree Management, LP",166602,2025-09-30,-58208
THOMPSON SIEGEL & WALMSLEY LLC,163856,2025-09-30,-12500
FIFTH THIRD BANCORP,163007,2025-09-30,18574
PICTON MAHONEY ASSET MANAGEMENT,155460,2025-09-30,-4347
State of New Jersey Common Pension Fund D,152096,2025-09-30,5152
"Rafferty Asset Management, LLC",151675,2025-09-30,141407
"Empowered Funds, LLC",150787,2025-09-30,13318
KLP KAPITALFORVALTNING AS,148800,2025-09-30,0
Cinctive Capital Management LP,147894,2025-09-30,141858
IBEX WEALTH ADVISORS,146353,2025-09-30,4647
Pilgrim Partners Asia Pte Ltd,140400,2025-09-30,140400
Man Group plc,140215,2025-09-30,43767
"Resona Asset Management Co.,Ltd.",138026,2025-09-30,802
Lansforsakringar Fondforvaltning AB (publ),136535,2025-09-30,4687
"LORD, ABBETT & CO. LLC",136525,2025-09-30,-1192
"CWA Asset Management Group, LLC",130292,2025-09-30,38181
Investment Management Corp of Ontario,129986,2025-09-30,53254
MARTINGALE ASSET MANAGEMENT L P,128218,2025-09-30,-30410
Arizona State Retirement System,128102,2025-09-30,942
Aware Super Pty Ltd as trustee of Aware Super,127888,2025-09-30,0
"Emmett Investment Management, LP",127480,2025-09-30,-56400
Wealthfront Advisers LLC,124957,2025-09-30,15526
"Vestmark Advisory Solutions, Inc.",122413,2025-09-30,-1706
"NewEdge Wealth, LLC",121501,2025-09-30,-2352
STATE OF MICHIGAN RETIREMENT SYSTEM,120400,2025-09-30,15684
MARVIN & PALMER ASSOCIATES INC,117225,2025-09-30,26885
ProShare Advisors LLC,116419,2025-09-30,93555
"AWH Capital, L.P.",116380,2025-09-30,0
Capitolis Liquid Global Markets LLC,115000,2025-09-30,115000
"Lighthouse Investment Partners, LLC",114951,2025-09-30,4077
"Steward Partners Investment Advisory, LLC",114737,2025-09-30,-18411
"Gotham Asset Management, LLC",114027,2025-09-30,4311
"COMMONWEALTH EQUITY SERVICES, LLC",113349,2025-09-30,41271
Czech National Bank,113083,2025-09-30,113083
Andra AP-fonden,112208,2025-09-30,0
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",111676,2025-09-30,0
"MetLife Investment Management, LLC",111280,2025-09-30,-124235
"WOLVERINE TRADING, LLC",111105,2025-09-30,105363
"NATIXIS ADVISORS, L.P.",107693,2025-09-30,-79287
"Moran Wealth Management, LLC",107690,2025-09-30,-2684
Zurcher Kantonalbank (Zurich Cantonalbank),107458,2025-09-30,11822
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,106920,2025-09-30,-5059
"Baird Financial Group, Inc.",103200,2025-09-30,-6007
STRS OHIO,101088,2025-09-30,-31371
"Resources Investment Advisors, LLC.",99968,2025-09-30,-2892
"CBOE Vest Financial, LLC",99729,2025-09-30,34867
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",99451,2025-09-30,31083
"Parallax Volatility Advisers, L.P.",99156,2025-09-30,22701
Aquatic Capital Management LLC,98895,2025-09-30,35846
"Edgestream Partners, L.P.",98286,2025-09-30,-95722
PUBLIC SECTOR PENSION INVESTMENT BOARD,96000,2025-09-30,96000
TD Waterhouse Canada Inc.,95645,2025-09-30,5911
COMERICA BANK,95328,2025-09-30,-75481
FORSTA AP-FONDEN,95200,2025-09-30,3600
Retirement Systems of Alabama,94978,2025-09-30,-962221
Walleye Capital LLC,93936,2025-09-30,93936
"State of Tennessee, Treasury Department",90000,2025-09-30,-86648
"Atria Investments, Inc",89262,2025-09-30,-6717
New Millennium Group LLC,88462,2025-09-30,85722
IFM Investors Pty Ltd,87482,2025-09-30,-1870
NATIXIS,86914,2025-09-30,-317643
Daiwa Securities Group Inc.,86814,2025-09-30,51214
Handelsbanken Fonder AB,86678,2025-09-30,1785
Skandinaviska Enskilda Banken AB (publ),85774,2025-09-30,-1826
AMALGAMATED BANK,84672,2025-09-30,-114674
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",84100,2025-09-30,-32253
Mn Services Vermogensbeheer B.V.,83600,2025-09-30,0
DnB Asset Management AS,82390,2025-09-30,3608
Munro Partners,78980,2025-09-30,-7760
JANUS HENDERSON GROUP PLC,78573,2025-09-30,26121
Cercano Management LLC,77749,2025-09-30,-170430
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,77200,2025-09-30,-32500
USS Investment Management Ltd,76029,2025-09-30,-691
"EPACRIA CAPITAL PARTNERS, LLC",76000,2025-09-30,0
"ADVISOR GROUP HOLDINGS, INC.",75646,2025-09-30,18629
AQR CAPITAL MANAGEMENT LLC,75142,2025-09-30,31389
Quinn Opportunity Partners LLC,75000,2025-09-30,-236000
"CI Private Wealth, LLC",74508,2025-09-30,2784
"Mirae Asset Global Investments Co., Ltd.",73728,2025-09-30,68148
Federation des caisses Desjardins du Quebec,73564,2025-09-30,77
"Livforsakringsbolaget Skandia, Omsesidigt",73048,2025-09-30,68450
Quantinno Capital Management LP,72809,2025-09-30,24134
Utah Retirement Systems,70778,2025-09-30,966
EULAV Asset Management,70334,2025-09-30,-2822
"PREVAIL INNOVATIVE WEALTH ADVISORS, LLC",70197,2025-09-30,70197
Police & Firemen's Retirement System of New Jersey,69458,2025-09-30,4992
AIA Group Ltd,68500,2025-09-30,24000
"Ambassador Advisors, LLC",68369,2025-09-30,68369
NORDEA INVESTMENT MANAGEMENT AB,67199,2025-09-30,731
"Illumine Investment Management, LLC",66677,2025-09-30,-5040
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",66631,2025-09-30,8637
"Cresset Asset Management, LLC",66223,2025-09-30,6390
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,66113,2025-09-30,-4594
Fulcrum Asset Management LLP,66038,2025-09-30,-1834
"New Age Alpha Advisors, LLC",65243,2025-09-30,-3395
"Vident Advisory, LLC",63595,2025-09-30,10356
"WILEY BROS.-AINTREE CAPITAL, LLC",63422,2025-09-30,5557
S&CO INC,62920,2025-09-30,-2000
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,62638,2025-09-30,-5910
US BANCORP \DE\,62629,2025-09-30,122
INVESTMENT HOUSE LLC,61686,2025-09-30,61686
"XPONANCE, INC.",61262,2025-09-30,-14184
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,60626,2025-09-30,60626
"Stanley-Laman Group, Ltd.",59973,2025-09-30,-9189
DARK FOREST CAPITAL MANAGEMENT LP,59527,2025-09-30,8092
"Prime Capital Investment Advisors, LLC",58956,2025-09-30,15778
Quadrature Capital Ltd,58847,2025-09-30,58847
Woodline Partners LP,58843,2025-09-30,58843
Point72 Europe (London) LLP,58800,2025-09-30,-28800
FRANKLIN RESOURCES INC,58639,2025-09-30,11929
CIBC WORLD MARKET INC.,58632,2025-09-30,-2475
SUMITOMO LIFE INSURANCE CO,58380,2025-09-30,-852
"Freedom Day Solutions, LLC",58142,2025-09-30,345
"Vanguard Personalized Indexing Management, LLC",58048,2025-09-30,2066
"WBI INVESTMENTS, INC.",58027,2025-09-30,15782
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,57778,2025-09-30,-314
BNP Paribas Asset Management Holding S.A.,57636,2025-09-30,16648
"Toroso Investments, LLC",57456,2025-09-30,7490
TEACHER RETIREMENT SYSTEM OF TEXAS,57094,2025-09-30,-9074
Quantbot Technologies LP,56489,2025-09-30,1038
Verition Fund Management LLC,56257,2025-09-30,-348705
"Militia Capital Partners, LP",56000,2025-09-30,0
Jefferies Financial Group Inc.,55983,2025-09-30,37635
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,55906,2025-09-30,1002
CIBC Asset Management Inc,55415,2025-09-30,41715
LMR Partners LLP,54477,2025-09-30,-40903
Kennondale Capital Management LLC,54373,2025-09-30,-23302
Voleon Capital Management LP,54044,2025-09-30,49945
"NISA INVESTMENT ADVISORS, LLC",54025,2025-09-30,48857
Vinva Investment Management Ltd,53982,2025-09-30,53982
TD PRIVATE CLIENT WEALTH LLC,53971,2025-09-30,-6145
"YOUSIF CAPITAL MANAGEMENT, LLC",53242,2025-09-30,-94410
"Northwest Bancshares, Inc.",53152,2025-09-30,30877
UniSuper Management Pty Ltd,52300,2025-09-30,44700
"Horizon Investments, LLC",52293,2025-09-30,-141496
"MML INVESTORS SERVICES, LLC",52146,2025-09-30,19647
"Pathstone Holdings, LLC",51218,2025-09-30,-560
TCW GROUP INC,51214,2025-09-30,-20531
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",51177,2025-09-30,-239126
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,50876,2025-09-30,-38524
Gunderson Capital Management Inc.,50472,2025-09-30,50472
Creative Planning,50358,2025-09-30,9501
Spahn Wealth & Retirement LLC,49845,2025-09-30,49845
Arkadios Wealth Advisors,49097,2025-09-30,-1603
State of Wyoming,48701,2025-09-30,-3683
"State of Alaska, Department of Revenue",48672,2025-09-30,-352
Vontobel Holding Ltd.,48502,2025-09-30,-10689
BURNEY CO/,48312,2025-09-30,42402
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,48263,2025-09-30,-168480
NOMURA HOLDINGS INC,46904,2025-09-30,27216
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,46461,2025-09-30,38709
NWF Advisory Services Inc.,45813,2025-09-30,507
Polar Asset Management Partners Inc.,45472,2025-09-30,45472
"Brinker Capital Investments, LLC",45407,2025-09-30,9843
Blackhawk Capital Partners LLC.,45248,2025-09-30,2729
"Envestnet Portfolio Solutions, Inc.",45113,2025-09-30,-9670
"Marks Group Wealth Management, Inc",44323,2025-09-30,44323
Brevan Howard Capital Management LP,44096,2025-09-30,-61090
"PNC FINANCIAL SERVICES GROUP, INC.",43779,2025-09-30,9651
Uncommon Cents Investing LLC,43575,2025-09-30,-39945
ANDERSON HOAGLAND & CO,43456,2025-09-30,43456
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,43060,2025-09-30,0
MACKENZIE FINANCIAL CORP,42472,2025-09-30,-2023
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",41600,2025-09-30,13800
"Independent Solutions Wealth Management, LLC",41512,2025-09-30,983
Polymer Capital Management (HK) LTD,41258,2025-09-30,-10342
NEOS Investment Management LLC,41097,2025-09-30,41097
"Gator Capital Management, LLC",40800,2025-09-30,0
"GRIFFIN ASSET MANAGEMENT, INC.",40284,2025-09-30,0
"Miura Global Management, LLC",40000,2025-09-30,40000
"Kestra Advisory Services, LLC",39798,2025-09-30,11248
"CIM, LLC",39200,2025-09-30,2048
"FIDUCIARY FAMILY OFFICE, LLC",39012,2025-09-30,-5044
Schonfeld Strategic Advisors LLC,38889,2025-09-30,-123565
AXA Investment Managers S.A.,37767,2025-09-30,37767
"SILVER OAK SECURITIES, INCORPORATED",37479,2025-09-30,281
DAVENPORT & Co LLC,37243,2025-09-30,5833
Ethic Inc.,36869,2025-09-30,-4043
"Bellwether Advisors, LLC",36330,2025-09-30,-15872
CHASE INVESTMENT COUNSEL CORP,36000,2025-09-30,-4000
"Convergence Investment Partners, LLC",35860,2025-09-30,35860
"Pacer Advisors, Inc.",35840,2025-09-30,5722
SCOTIA CAPITAL INC.,35425,2025-09-30,-113084
"Inspire Advisors, LLC",35408,2025-09-30,-1087
"Crossmark Global Holdings, Inc.",35274,2025-09-30,5052
"Kestra Investment Management, LLC",34767,2025-09-30,21002
"Aspire Private Capital, LLC",34611,2025-09-30,-5990
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,34301,2025-09-30,-99579
Swedbank AB,34080,2025-09-30,0
"Harfst & Associates, Inc.",33489,2025-09-30,15
MERCER GLOBAL ADVISORS INC /ADV,33247,2025-09-30,5488
Fullerton Fund Management Co Ltd.,33227,2025-09-30,33227
MIZUHO SECURITIES USA LLC,32429,2025-09-30,32429
DUMONT & BLAKE INVESTMENT ADVISORS LLC,32364,2025-09-30,-272
INTECH INVESTMENT MANAGEMENT LLC,31958,2025-09-30,-637019
Vestcor Inc,31806,2025-09-30,-4713
TriaGen Wealth Management LLC,31800,2025-09-30,31800
VAN ECK ASSOCIATES CORP,31620,2025-09-30,31620
"HUSSMAN STRATEGIC ADVISORS, INC.",31500,2025-09-30,31500
"Virtue Capital Management, LLC",31429,2025-09-30,1629
"Equitable Holdings, Inc.",31193,2025-09-30,12522
EVERENCE CAPITAL MANAGEMENT INC,31079,2025-09-30,5559
"MITCHELL & PAHL PRIVATE WEALTH, LLC",31012,2025-09-30,-236
Candriam S.C.A.,30909,2025-09-30,3437
CENTRAL TRUST Co,30858,2025-09-30,2310
FIRST CITIZENS BANK & TRUST CO,29752,2025-09-30,-4318
MANCHESTER FINANCIAL INC,29583,2025-09-30,29583
"JANE STREET GROUP, LLC",29474,2025-09-30,-261058
AustralianSuper Pty Ltd,28588,2025-09-30,4116
CAPTRUST FINANCIAL ADVISORS,28338,2025-09-30,-349
abrdn plc,28298,2025-09-30,28298
QUADRANT CAPITAL GROUP LLC,28204,2025-09-30,278
"Mystic Asset Management, Inc.",28200,2025-09-30,0
"Virtus Investment Advisers, Inc.",28015,2025-09-30,-4729
"Sound View Wealth Advisors Group, LLC",27506,2025-09-30,3003
GARDNER LEWIS ASSET MANAGEMENT L P,27500,2025-09-30,-460
Caldwell Investment Management Ltd.,27100,2025-09-30,-3300
Kentucky Retirement Systems,26923,2025-09-30,-1838
AE Wealth Management LLC,26887,2025-09-30,-3299
JONES FINANCIAL COMPANIES LLLP,26875,2025-09-30,7234
"Mariner, LLC",26874,2025-09-30,-7503
Phoenix Holdings Ltd.,26417,2025-09-30,4337
HARTFORD INVESTMENT MANAGEMENT CO,26127,2025-09-30,26127
Eagle Strategies LLC,26019,2025-09-30,-20745
"Advisors Asset Management, Inc.",25956,2025-09-30,1371
"Atomi Financial Group, Inc.",25461,2025-09-30,-59
"Caitlin John, LLC",25195,2025-09-30,153
"HIGHLAND CAPITAL MANAGEMENT, LLC",24602,2025-09-30,24602
"QRG CAPITAL MANAGEMENT, INC.",24152,2025-09-30,-1159
Louisiana State Employees Retirement System,23400,2025-09-30,-99200
Fragasso Group Inc.,23170,2025-09-30,-6902
"MOORE CAPITAL MANAGEMENT, LP",22910,2025-09-30,22910
Sowell Financial Services LLC,22775,2025-09-30,-17716
"AXQ CAPITAL, LP",22634,2025-09-30,-6577
OPPENHEIMER & CO INC,22574,2025-09-30,16676
Cumberland Partners Ltd,22500,2025-09-30,22500
Gulf International Bank (UK) Ltd,22490,2025-09-30,-578
Aviso Financial Inc.,22221,2025-09-30,-3184
M&T BANK CORP,22132,2025-09-30,-5616
"Owls Nest Partners IA, LLC",22000,2025-09-30,0
"Bayesian Capital Management, LP",21900,2025-09-30,21900
"Advisory Services Network, LLC",21879,2025-09-30,11035
"SG Americas Securities, LLC",21687,2025-09-30,-23747
Spire Wealth Management,21520,2025-09-30,775
"SECURIAN ASSET MANAGEMENT, INC",21502,2025-09-30,-11689
"LRT Capital Management, LLC",21453,2025-09-30,4327
Western Financial Corp/CA,21384,2025-09-30,-3014
Maryland State Retirement & Pension System,21382,2025-09-30,796
GUGGENHEIM CAPITAL LLC,21343,2025-09-30,650
ROYAL LONDON ASSET MANAGEMENT LTD,21100,2025-09-30,0
"FLORIDA FINANCIAL ADVISORS, LLC",20900,2025-09-30,6429
"Private Advisor Group, LLC",20282,2025-09-30,-4088
OXFORD ASSET MANAGEMENT LLP,20150,2025-09-30,-5374
Ion Asset Management Ltd.,20000,2025-09-30,0
MONETTA FINANCIAL SERVICES INC,20000,2025-09-30,0
Fisher Funds Management LTD,19810,2025-09-30,19810
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,19800,2025-09-30,-69112
"Pullen Investment Management, LLC",19748,2025-09-30,200
Mainstream Capital Management LLC,19381,2025-09-30,1009
AG2R LA MONDIALE GESTION D'ACTIFS,19344,2025-09-30,0
"Dai-Ichi Life Insurance Company, Ltd",18952,2025-09-30,0
Baader Bank Aktiengesellschaft,18647,2025-09-30,257
Lombard Odier Asset Management (Switzerland) SA,18057,2025-09-30,-1172
GROUPAMA ASSET MANAGMENT,17977,2025-09-30,17977
Csenge Advisory Group,17678,2025-09-30,17678
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,17620,2025-09-30,17620
Cross Staff Investments Inc,17604,2025-09-30,-158397
"Lebenthal Global Advisors, LLC",17599,2025-09-30,-211
"Norinchukin Bank, The",17491,2025-09-30,17491
"GAMCO INVESTORS, INC. ET AL",17425,2025-09-30,-5655
THRIVENT FINANCIAL FOR LUTHERANS,17154,2025-09-30,-85465
Elo Mutual Pension Insurance Co,17153,2025-09-30,-13785
"NewEdge Advisors, LLC",17131,2025-09-30,13424
"Connective Capital Management, LLC",17065,2025-09-30,-15055
"Cambridge Investment Research Advisors, Inc.",16874,2025-09-30,861
"Williamson Legacy Group, LLC",16771,2025-09-30,16771
"L2 Asset Management, LLC",16647,2025-09-30,5577
"Susquehanna Portfolio Strategies, LLC",16540,2025-09-30,0
ALLSTATE CORP,16357,2025-09-30,16357
XTX Topco Ltd,16265,2025-09-30,16265
BOCHK Asset Management Ltd,16250,2025-09-30,16250
Raiffeisen Bank International AG,16117,2025-09-30,-1982
Impact Capital Partners LLC,16066,2025-09-30,-761
Altshuler Shaham Ltd,16000,2025-09-30,-4000
Polymer Capital Management (US) LLC,15897,2025-09-30,-6560
EVERPAR ADVISORS LLC,15896,2025-09-30,308
"MBM Wealth Consultants, LLC",15690,2025-09-30,-1948
"LVW Advisors, LLC",15677,2025-09-30,-2305
NAVELLIER & ASSOCIATES INC,15415,2025-09-30,2997
"Ballentine Partners, LLC",15389,2025-09-30,145
"Delta Investment Management, LLC",15143,2025-09-30,587
Integrated Quantitative Investments LLC,14988,2025-09-30,14988
"Metis Global Partners, LLC",14886,2025-09-30,9656
"MISSION WEALTH MANAGEMENT, LP",14593,2025-09-30,5277
