symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
MTCH,-1.70331,-1.21382,-8.0533,-7.51748,-0.28275212,0,-4.91312,-25.31765,-78.88083,132.18727,10090.38752
