date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,ERIE,USD,0000922621,2025-02-27,2025-02-27 16:25:43,2024,FY,274838000,44604000,319442000,718129000,0,107461000,1145032000,513494000,0,0,0,1082450000,0,147638000,1743582000,0,2888614000,185069000,7513000,0,0,609930000,802512000,0,0,6418000,92426000,98844000,0,0,901356000,0,2170000,3162303000,-24606999,-1152608000,1987258000,1987258000,2888614000,0,2888614000,1127054000,7513000,-267325000,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/0000922621-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/erie-20241231.htm
2023-12-31,ERIE,USD,0000922621,2024-02-26,2024-02-26 16:25:53,2023,FY,144055000,82017000,226072000,634796000,0,69321000,930189000,442610000,38642000,-88171000,-49529000,963477000,0,185217000,1541775000,0,2471964000,170887000,0,0,41210000,496880000,708977000,0,61120000,50123000,-11091000,100152000,0,0,809129000,0,2170000,2803689000,9675000,-1152699000,1662835000,1662835000,2471964000,0,2471964000,1045494000,0,-144055000,https://www.sec.gov/Archives/edgar/data/922621/000092262124000006/0000922621-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262124000006/erie-20231231.htm
2022-12-31,ERIE,USD,0000922621,2023-03-01,2023-03-01 16:25:32,2022,FY,142090000,24267000,166357000,524937000,-9725000,97227000,778796000,413874000,42778000,0,42778000,942954000,42778000,18276000,1460660000,0,2239456000,163191000,0,0,36547000,508756000,708494000,0,54442000,14075000,57420000,125937000,-43383000,0,791048000,0,2170000,2583261000,15445000,-1152468000,1448408000,1448408000,2239456000,0,2239456000,967221000,122496000,-19594000,https://www.sec.gov/Archives/edgar/data/922621/000092262123000007/0000922621-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262123000007/erie-20221231.htm
2021-12-31,ERIE,USD,0000922621,2022-02-24,2022-02-24 16:30:25,2021,FY,183702000,38396000,222098000,479123000,0,62509000,763730000,374802000,0,0,0,995432000,0,108093000,1478327000,0,2242057000,138317000,2098000,0,34935000,455513000,630863000,91734000,0,0,176982000,268716000,0,0,899579000,0,2170000,2495190000,-3550000,-1151332000,1342478000,1342478000,2242057000,0,2242057000,1033828000,93832000,-89870000,https://www.sec.gov/Archives/edgar/data/922621/000092262122000013/0000922621-22-000013-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262122000013/erie-20211231.htm
2020-12-31,ERIE,USD,0000922621,2021-02-25,2021-02-25 16:27:12,2020,FY,161240000,17697000,178937000,494637000,0,-673574000,0,265341000,0,0,0,1004610000,0,-1269951000,0,2117122000,2117122000,150706000,2031000,0,36917000,438015000,627669000,93833000,18878000,0,207571999,301404999,0,0,929074000,0,2170000,2393624000,-60563000,-1147183000,1188048000,1188048000,2117122000,0,2117122000,1022326000,95864000,-65376000,https://www.sec.gov/Archives/edgar/data/922621/000092262121000010/0000922621-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262121000010/erie-20201231.htm
2019-12-31,ERIE,USD,0000922621,2020-02-27,2020-02-27 16:38:14,2019,FY,336739000,35191000,371930000,474069000,0,45405000,891404000,243780000,0,0,0,790848000,0,90208000,1124836000,0,2016240000,122485000,13268000,0,0,451959000,587712000,106507000,0,0,188768000,295275000,0,21954000,882987000,0,2170000,2377558000,-104048000,-1142427000,1133253000,1133253000,2016240000,0,2016240000,826039000,119775000,-216964000,https://www.sec.gov/Archives/edgar/data/922621/000092262120000009/0000922621-20-000009-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262120000009/erie10-k12312019.htm
2018-12-31,ERIE,USD,0000922621,2019-02-21,2019-02-21 16:34:22,2018,FY,266417000,402339000,668756000,455136000,0,45054000,1168946000,130832000,42453000,841123000,883576000,451252000,-883576000,-856279000,609381000,0,1778327000,109561000,1870000,0,0,-111431000,471303000,97860000,0,0,-91677000,6183000,327169000,0,804655000,0,2170000,2231417000,-118749000,-1141166000,973672000,973672000,1778327000,0,1778327000,795197000,99730000,-166687000,https://www.sec.gov/Archives/edgar/data/922621/000092262119000008/0000922621-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262119000008/erie10-k12312018.htm
2017-12-31,ERIE,USD,0000922621,2018-02-22,2018-02-22 16:37:03,2017,FY,215721000,71190000,286911000,425181000,0,34890000,760139000,83149000,40686000,805612000,846298000,754494000,-823291000,-796957000,886984000,18736000,1665859000,104297000,0,0,0,-104297000,226825000,74728000,0,0,-70771000,3957000,577733000,0,808515000,0,2170000,2140853000,-146481000,-1139198000,857344000,857344000,1665859000,0,1665859000,803835000,74728000,-140993000,https://www.sec.gov/Archives/edgar/data/922621/000092262118000016/0000922621-18-000016-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262118000016/erie10-k12312017.htm
2016-12-31,ERIE,USD,0000922621,2017-02-23,2017-02-23 16:49:55,2016,FY,189072000,56138000,245210000,384877000,-11506000,35429000,654010000,69142000,89223000,662146000,751369000,715312000,0,-695231000,840592000,54353000,1548955000,85865000,0,0,0,-85865000,200637000,24766000,0,0,-22920000,1846000,529562000,0,732045000,0,2170000,2065911000,-111625000,-1139546000,816910000,816910000,1548955000,0,1548955000,771450000,24766000,-164306000,https://www.sec.gov/Archives/edgar/data/922621/000092262117000008/0000922621-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262117000008/erie10-k12312016.htm
2015-12-31,ERIE,USD,0000922621,2016-02-25,2016-02-25 16:56:40,2015,FY,182889000,62067000,244956000,353546000,0,36644000,635146000,59087000,0,0,0,626409000,0,86654000,772150000,0,1407296000,88143000,0,11947000,0,345609000,445699000,0,0,0,371544000,371544000,-179450000,0,637793000,0,2170000,1993976000,-87846000,-1138797000,769503000,769503000,1407296000,0,1407296000,688476000,0,-182889000,https://www.sec.gov/Archives/edgar/data/922621/000092262116000067/0000922621-16-000067-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262116000067/erie10-k12312015.htm
