symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
GDDY,-4.48098,-5.71201,-7.73782,-12.20741,-33.6357,0,-40.54379,60.77048,43.88734,275.4197,492.6
