symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
TDY,1.57422,-0.05394471,-0.67585679,-11.71676,0.63824009,0,13.88773,30.20355,38.15814,492.74452,6048.38519
