date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-29,TDY,USD,0001094285,2025-02-21,2025-02-20 19:10:07,2024,FY,820700000,309900000,0,37700000,-28900000,-22800000,-10400000,33700000,-29400000,52500000,1191900000,-83700000,-123700000,0,0,200000,-207200000,-600600000,0,-354000000,0,8800000,-945800000,-37400000,1500000,649800000,648300000,1191900000,-83700000,1108200000,https://www.sec.gov/Archives/edgar/data/1094285/000109428525000053/0001094285-25-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428525000053/tdy-20241229.htm
2023-12-31,TDY,USD,0001094285,2023-12-31,2023-12-30 19:00:00,2023,FY,886600000,316400000,0,32300000,-397600000,-21700000,-14300000,-124900000,-236700000,-1600000,836100000,-114900000,-77700000,0,0,2300000,-190300000,-678900000,0,0,0,27400000,-651500000,15900000,10200000,648300000,638100000,836100000,-114900000,721200000,,
2022-12-31,TDY,USD,0001094285,2023-02-24,2023-02-24 17:26:54,2022,FY,788900000,332200000,0,31500000,-655600000,-87900000,-155200000,45900000,-458400000,-10200000,486800000,-92600000,-99600000,0,0,16800000,-175400000,-174800000,0,0,0,64800000,-110000000,-38000000,163400000,638100000,474700000,486800000,-92600000,394200000,https://www.sec.gov/Archives/edgar/data/1094285/000109428523000053/0001094285-23-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428523000053/tdy-20230101.htm
2021-12-31,TDY,USD,0001094285,2022-02-25,2022-02-25 17:20:39,2021,FY,445300000,371800000,0,33900000,-56900000,-152800000,7000000,99100000,-10200000,30500000,824600000,-101600000,-3723300000,0,0,600000,-3824300000,2803700000,0,0,0,3400000,2807100000,-5800000,-198400000,474700000,673100000,824600000,-101600000,723000000,https://www.sec.gov/Archives/edgar/data/1094285/000109428522000049/0001094285-22-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428522000049/tdy-20220102.htm
2020-12-31,TDY,USD,0001094285,2021-02-26,2021-02-25 20:33:11,2020,FY,401900000,116200000,0,30000000,70500000,47800000,54300000,-46300000,14700000,300000,618900000,-71400000,-29000000,0,0,1000000,-99400000,-98100000,0,0,0,36300000,-61800000,15900000,473600000,673100000,199500000,618900000,-71400000,547500000,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000066/0001094285-21-000066-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000066/tdy-20210103.htm
2019-12-31,TDY,USD,0001094285,2020-02-24,2020-02-21 20:25:22,2019,FY,402300000,111900000,0,30700000,-58300000,-58800000,12200000,29600000,-41300000,-4500000,482100000,-88400000,-484000000,0,0,500000,-571900000,108800000,0,0,0,32900000,141700000,5100000,57000000,199500000,142500000,482100000,-88400000,393700000,https://www.sec.gov/Archives/edgar/data/1094285/000109428520000045/0001094285-20-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428520000045/tdy-20191229.htm
2018-12-31,TDY,USD,0001094285,2019-02-25,2019-02-22 20:43:01,2018,FY,333800000,113000000,0,25100000,-38300000,-66700000,-1700000,39900000,-9800000,13300000,446900000,-86800000,-3100000,0,0,1300000,-88600000,-306500000,0,0,0,35200000,-271300000,-15400000,71600000,142500000,70900000,446900000,-86800000,360100000,https://www.sec.gov/Archives/edgar/data/1094285/000109428519000064/0001094285-19-000064-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428519000064/tdy-2018x10k.htm
2017-12-31,TDY,USD,0001094285,2018-02-27,2018-02-27 17:03:17,2017,FY,227200000,113000000,-12300000,18800000,22400000,-19600000,-7400000,12400000,37000000,5600000,374700000,-58500000,-772700000,0,0,0,-831200000,393700000,0,0,0,20400000,414100000,14700000,-27700000,70900000,98600000,374700000,-58500000,316200000,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000053/0001094285-18-000053-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428518000053/tdy-2017x10k.htm
2016-12-31,TDY,USD,0001094285,2017-03-02,2017-03-02 15:44:39,2016,FY,190900000,87300000,-7900000,11600000,46000000,-11400000,-9100000,2100000,64400000,-10900000,317000000,-87600000,-63400000,0,0,0,-151000000,-163100000,0,0,0,18100000,-145000000,-7500000,13500000,98600000,85100000,317000000,-87600000,229400000,https://www.sec.gov/Archives/edgar/data/1094285/000109428517000031/0001094285-17-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428517000031/tdy-2016x10k.htm
2015-12-31,TDY,USD,0001094285,2016-05-17,2016-05-17 17:21:47,2015,FY,195500000,90300000,-7900000,12200000,-75000000,21900000,-6400000,-26800000,-63700000,-4900000,210200000,-47000000,-62900000,0,0,0,-109900000,77400000,0,-243800000,0,21400000,-145000000,-11600000,-56300000,85100000,141400000,210200000,-47000000,163200000,https://www.sec.gov/Archives/edgar/data/1094285/000109428516000229/0001094285-16-000229-index.htm,https://www.sec.gov/Archives/edgar/data/1094285/000109428516000229/tdy-20160103x10ka.htm
