symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
INCY,2024-12-31,69.07,207110000,14305087699,1687829000,43544000,12660802699
INCY,2023-12-31,62.79,223628000,14041602120,3213376000,38287000,10866513120
INCY,2022-12-31,80.32,222004000,17831361280,2951422000,41457000,14921396280
INCY,2021-12-31,73.4,220428000,16179415200,2057440000,44821000,14166796200
INCY,2020-12-31,86.98,218073000,18967989540,1513008000,47531000,17502512540
INCY,2019-12-31,87.32,214913000,18766203160,1832684000,60225000,16993744160
INCY,2018-12-31,63.59,212383000,13505434970,1163980000,36130000,12377584970
INCY,2017-12-31,94.71,204580000,19375771800,899509000,24001000,18500263800
INCY,2016-12-31,100.27,187873000,18838025710,652343000,651481000,18837163710
INCY,2015-12-31,108.45,179601000,19477728450,521439000,619893000,19576182450
INCY,2014-12-31,73.11,167175862,12222227270,452297000,675167000,12445097270
INCY,2013-12-31,50.63,148403000,7513643890,471429000,661567000,7703781890
INCY,2012-12-31,16.61,129747000,2155097670,224057000,331076000,2262116670
INCY,2011-12-31,15.01,125362000,1881683620,277594000,316153000,1920242620
INCY,2010-12-31,16.56,121628000,2014159679,417912000,293432000,1889679679
INCY,2009-12-31,9.11,102943000,937810730,449824000,443138000,931124730
INCY,2008-12-31,3.79,89785000,340285150,178767000,396167000,557685150
INCY,2007-12-31,10.05,84185000,846059250,108854000,386556000,1123761250
INCY,2006-12-31,5.84,83799000,489386160,18861000,371103000,841628160
INCY,2005-12-31,5.34,83321000,444934140,11494000,341862000,775302140
INCY,2004-12-31,9.99,74555000,744804450,132180000,378766000,991390450
INCY,2003-12-31,6.84,71369000,488163960,29698000,167786000,626251960
INCY,2002-12-31,4.56,67403000,307357680,22928000,172036000,456465680
INCY,2001-12-31,19.44,66193000,1286791986,43368000,179248000,1422671986
INCY,2000-12-31,24.88,63211000,1572373625,110155000,187814000,1650032625
INCY,1999-12-31,30,56276000,1688280000,32200000,200000,1656280000
INCY,1998-12-31,18.69,53842000,1006172375,50000000,800000,956972375
INCY,1997-12-31,22.5,49285714,1108928565,51200000,0,1057728565
INCY,1996-12-31,12.88,40000000,515000000,7600000,100000,507500000
INCY,1995-12-31,7.03,33000000,232031250,10400000,100000,221731250
INCY,1994-12-31,3.47,28048780,97294205,6800000,200000,90694205
INCY,1993-12-31,2.25,25584000,57564000,15500000,800000,42864000
