holder,shares,dateReported,change
STATE FARM MUTUAL AUTOMOBILE INSURANCE CO,10777820,2025-09-30,0
RHUMBLINE ADVISERS,10664229,2025-09-30,-166533
"Clearbridge Investments, LLC",10655696,2025-09-30,1395830
TIGER GLOBAL MANAGEMENT LLC,10631402,2025-09-30,0
ALLIANCEBERNSTEIN L.P.,9927166,2025-09-30,54673
Pictet Asset Management Holding SA,9925410,2025-09-30,-585444
Swedbank AB,9712901,2025-09-30,152526
Neuberger Berman Group LLC,9648703,2025-09-30,415179
"T. Rowe Price Investment Management, Inc.",9423380,2025-09-30,380121
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,9145285,2025-09-30,-257997
"PARNASSUS INVESTMENTS, LLC",9140511,2025-09-30,-754087
CITIGROUP INC,9110236,2025-09-30,-3908433
"PNC FINANCIAL SERVICES GROUP, INC.",8921814,2025-09-30,440916
Ninety One UK Ltd,8903556,2025-09-30,-138621
Robeco Institutional Asset Management B.V.,8856299,2025-09-30,282500
VOYA INVESTMENT MANAGEMENT LLC,8710295,2025-09-30,2355235
LPL Financial LLC,8398313,2025-09-30,673108
"Bank Julius Baer & Co. Ltd, Zurich",8296990,2025-09-30,-67251
abrdn plc,8185767,2025-09-30,74293
"BNP PARIBAS ARBITRAGE, SNC",7816486,2025-09-30,-2012769
GREAT WEST LIFE ASSURANCE CO /CAN/,7538980,2025-09-30,107549
Artisan Partners Limited Partnership,7529565,2025-09-30,-556997
ROYAL LONDON ASSET MANAGEMENT LTD,7509921,2025-09-30,-133791
ENVESTNET ASSET MANAGEMENT INC,7463936,2025-09-30,622523
NEW YORK STATE COMMON RETIREMENT FUND,7445480,2025-09-30,-86383
Universal- Beteiligungs- und Servicegesellschaft mbH,7418115,2025-09-30,-451593
COATUE MANAGEMENT LLC,7221115,2025-09-30,5210434
LAZARD ASSET MANAGEMENT LLC,7146562,2025-09-30,-1004935
Fiera Capital Corp,7133285,2025-09-30,-337428
"Grantham, Mayo, Van Otterloo & Co. LLC",7014129,2025-09-30,-839267
Alecta Tjanstepension Omsesidigt,6998000,2025-09-30,-831000
Allianz Asset Management GmbH,6920098,2025-09-30,-269903
FLOSSBACH VON STORCH AG,6812930,2025-09-30,147231
MACQUARIE GROUP LTD,6786405,2025-09-30,603018
NATIONAL BANK OF CANADA /FI/,6680017,2025-09-30,-5210422
"Ensign Peak Advisors, Inc",6671800,2025-09-30,161554
"SG Americas Securities, LLC",6654320,2025-09-30,-364729
MACKENZIE FINANCIAL CORP,6619523,2025-09-30,576209
"CIBC Private Wealth Group, LLC",6600946,2025-09-30,-583013
"Russell Investments Group, Ltd.",6441078,2025-09-30,264218
StonePine Asset Management Inc.,6398927,2025-09-30,-408183
Fundsmith LLP,6289352,2025-09-30,-514102
STIFEL FINANCIAL CORP,6222831,2025-09-30,-59533
Newlands Management Operations LLC,6207074,2025-09-30,0
TD ASSET MANAGEMENT INC,6194686,2025-09-30,442947
DnB Asset Management AS,6188646,2025-09-30,-304725
US BANCORP \DE\,6091294,2025-09-30,5484
PRUDENTIAL FINANCIAL INC,5970048,2025-09-30,-68443
ALKEON CAPITAL MANAGEMENT LLC,5802558,2025-09-30,-2830000
AVIVA PLC,5593695,2025-09-30,204618
"NATIXIS ADVISORS, L.P.",5588838,2025-09-30,105950
FIRST TRUST ADVISORS LP,5541016,2025-09-30,-596316
"JANE STREET GROUP, LLC",5492184,2025-09-30,4743313
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",5470176,2025-09-30,-1077074
ACADIAN ASSET MANAGEMENT LLC,5446083,2025-09-30,-780937
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,5400002,2025-09-30,-107137
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,5313203,2025-09-30,-337056
"ADAGE CAPITAL PARTNERS GP, L.L.C.",5289700,2025-09-30,-30800
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",5178419,2025-09-30,2283397
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,5133038,2025-09-30,78434
"CI Private Wealth, LLC",5123244,2025-09-30,4300
BNP Paribas Asset Management Holding S.A.,5003739,2025-09-30,-247620
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,4863629,2025-09-30,-80935
"Pershing Square Capital Management, L.P.",4843973,2025-09-30,-519007
1832 Asset Management L.P.,4791384,2025-09-30,1749665
MENORA MIVTACHIM HOLDINGS LTD.,4780066,2025-09-30,166100
"SANDS CAPITAL MANAGEMENT, LLC",4771097,2025-09-30,1685218
DANSKE BANK A/S,4667556,2025-09-30,-723521
Rathbones Group PLC,4646586,2025-09-30,-100041
"Evergreen Quality Fund GP, Ltd.",4437490,2025-09-30,67190
Korea Investment CORP,4357372,2025-09-30,117404
"FEDERATED HERMES, INC.",4277157,2025-09-30,452744
Zurcher Kantonalbank (Zurich Cantonalbank),4227032,2025-09-30,56760
Rockefeller Capital Management L.P.,4202350,2025-09-30,87287
"Mariner, LLC",4198516,2025-09-30,102000
CANTILLON CAPITAL MANAGEMENT LLC,4183532,2025-09-30,-46058
CREDIT AGRICOLE S A,4171900,2025-09-30,4171900
"Mirae Asset Global Investments Co., Ltd.",4167830,2025-09-30,179979
Temasek Holdings (Private) Ltd,4135194,2025-09-30,696829
AQR CAPITAL MANAGEMENT LLC,4120727,2025-09-30,1044228
"HighTower Advisors, LLC",4009035,2025-09-30,53825
Rokos Capital Management LLP,3987586,2025-09-30,3827986
FIFTH THIRD BANCORP,3932180,2025-09-30,-24077
Boston Partners,3890402,2025-09-30,40187
"Chevy Chase Trust Holdings, LLC",3781359,2025-09-30,-120238
SEI INVESTMENTS CO,3729392,2025-09-30,242429
Daiwa Securities Group Inc.,3672502,2025-09-30,-248556
Mitsubishi UFJ Trust & Banking Corp,3598905,2025-09-30,-174830
MILLENNIUM MANAGEMENT LLC,3591912,2025-09-30,1421568
Assenagon Asset Management S.A.,3577285,2025-09-30,-1642064
ProShare Advisors LLC,3554905,2025-09-30,-681512
TORONTO DOMINION BANK,3421253,2025-09-30,-2318181
Cerity Partners LLC,3418726,2025-09-30,-59193
PROVIDENT TRUST CO,3405683,2025-09-30,-4982
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,3374463,2025-09-30,5076
"First Eagle Investment Management, LLC",3268864,2025-09-30,-11767
BANK OF NOVA SCOTIA,3268862,2025-09-30,-5017121
GENERATION INVESTMENT MANAGEMENT LLP,3215729,2025-09-30,-471266
"D. E. Shaw & Co., Inc.",3183870,2025-09-30,663830
Man Group plc,3172726,2025-09-30,-613357
STATE OF WISCONSIN INVESTMENT BOARD,3146097,2025-09-30,-69498
WINDACRE PARTNERSHIP LLC,3130500,2025-09-30,-57300
Handelsbanken Fonder AB,3077062,2025-09-30,128924
KEYBANK NATIONAL ASSOCIATION/OH,3060171,2025-09-30,-67817
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,3012702,2025-09-30,-36739
Treasurer of the State of North Carolina,2959533,2025-09-30,-158878
AXA Investment Managers S.A.,2959109,2025-09-30,2959109
AustralianSuper Pty Ltd,2940718,2025-09-30,590714
NOMURA ASSET MANAGEMENT CO LTD,2912616,2025-09-30,-166368
Zurich Insurance Group Ltd/FI,2835995,2025-09-30,495306
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",2802666,2025-09-30,22629
AGF MANAGEMENT LTD,2780541,2025-09-30,-37043
DAVIS SELECTED ADVISERS,2770594,2025-09-30,-83819
NATIXIS,2742563,2025-09-30,152952
"Asset Management One Co., Ltd.",2725462,2025-09-30,54796
LOS ANGELES CAPITAL MANAGEMENT LLC,2722876,2025-09-30,-200321
Jericho Capital Asset Management L.P.,2684000,2025-09-30,2684000
Compagnie Lombard Odier SCmA,2682852,2025-09-30,-197693
"Bridgewater Associates, LP",2653896,2025-09-30,-2946528
"ASSETMARK, INC",2652203,2025-09-30,243104
TRUIST FINANCIAL CORP,2626794,2025-09-30,80782
COMMERCE BANK,2620506,2025-09-30,-21398
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,2615912,2025-09-30,-149171
Skandinaviska Enskilda Banken AB (publ),2611769,2025-09-30,-57740
JONES FINANCIAL COMPANIES LLLP,2608376,2025-09-30,315187
RENAISSANCE TECHNOLOGIES LLC,2606747,2025-09-30,2604387
Lansforsakringar Fondforvaltning AB (publ),2580466,2025-09-30,139348
Tredje AP-fonden,2567475,2025-09-30,-198380
Creative Planning,2564366,2025-09-30,266367
LSV ASSET MANAGEMENT,2553418,2025-09-30,1917246
CAPTRUST FINANCIAL ADVISORS,2552469,2025-09-30,104608
Himalaya Capital Management LLC,2543300,2025-09-30,0
KING LUTHER CAPITAL MANAGEMENT CORP,2529732,2025-09-30,-29713
BLAIR WILLIAM & CO/IL,2525974,2025-09-30,838
B. Metzler seel. Sohn & Co. AG,2519475,2025-09-30,-230073
Troy Asset Management Ltd,2516344,2025-09-30,-574388
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,2508944,2025-09-30,-40861
JANUS HENDERSON GROUP PLC,2506229,2025-09-30,-225054
Quantinno Capital Management LP,2504443,2025-09-30,682169
THRIVENT FINANCIAL FOR LUTHERANS,2500828,2025-09-30,1804265
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",2486002,2025-09-30,2126770
"COMMONWEALTH EQUITY SERVICES, LLC",2467049,2025-09-30,-220783
Vontobel Holding Ltd.,2452284,2025-09-30,119385
"Colony Group, LLC",2445104,2025-09-30,205531
"First Pacific Advisors, LP",2422319,2025-09-30,-56092
Candriam S.C.A.,2360820,2025-09-30,27331
KLP KAPITALFORVALTNING AS,2360460,2025-09-30,140000
"Ruane, Cunniff & Goldfarb L.P.",2356719,2025-09-30,-9600
"LORD, ABBETT & CO. LLC",2343049,2025-09-30,-63958
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,2341909,2025-09-30,6821
Carmignac Gestion,2333226,2025-09-30,-292589
BANQUE PICTET & CIE SA,2323700,2025-09-30,-75087
"MARSHALL WACE, LLP",2310015,2025-09-30,-3034994
Longview Partners (Guernsey) LTD,2306834,2025-09-30,-730820
Veritas Asset Management LLP,2284192,2025-09-30,-2463351
WESTFIELD CAPITAL MANAGEMENT CO LP,2244650,2025-09-30,-326987
Calamos Advisors LLC,2241020,2025-09-30,-118191
Lindsell Train Ltd,2234098,2025-09-30,205875
Sarasin & Partners LLP,2216329,2025-09-30,-283873
SCOTIA CAPITAL INC.,2181085,2025-09-30,10854
"ADVISOR GROUP HOLDINGS, INC.",2145693,2025-09-30,427364
"ABRAMS CAPITAL MANAGEMENT, L.P.",2124130,2025-09-30,0
BROWN ADVISORY INC,2121190,2025-09-30,-116499
VAN ECK ASSOCIATES CORP,2104656,2025-09-30,-895925
Cetera Investment Advisers,2094690,2025-09-30,432284
PANAGORA ASSET MANAGEMENT INC,2094511,2025-09-30,200745
Unisphere Establishment,2088600,2025-09-30,-500000
HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC,2043219,2025-09-30,-408653
Qube Research & Technologies Ltd,2042185,2025-09-30,1844467
State of New Jersey Common Pension Fund D,2028957,2025-09-30,65915
"PineBridge Investments, L.P.",2016975,2025-09-30,164802
STATE OF MICHIGAN RETIREMENT SYSTEM,2001980,2025-09-30,-9300
CIBC WORLD MARKET INC.,1997978,2025-09-30,16211
"State of Tennessee, Treasury Department",1989943,2025-09-30,-3995
Retirement Systems of Alabama,1981813,2025-09-30,-7984
MONTRUSCO BOLTON INVESTMENTS INC.,1980590,2025-09-30,-629016
"Kovitz Investment Group Partners, LLC",1970832,2025-09-30,-65749
"Baird Financial Group, Inc.",1956613,2025-09-30,18933
FUNDSMITH INVESTMENT SERVICES LTD.,1946411,2025-09-30,-55352
Waverton Investment Management Ltd,1945771,2025-09-30,-236655
PUBLIC SECTOR PENSION INVESTMENT BOARD,1923833,2025-09-30,-146124
"Resona Asset Management Co.,Ltd.",1912192,2025-09-30,-101663
Mn Services Vermogensbeheer B.V.,1901160,2025-09-30,25300
UniSuper Management Pty Ltd,1885060,2025-09-30,67849
CITADEL ADVISORS LLC,1870676,2025-09-30,1247707
BI Asset Management Fondsmaeglerselskab A/S,1868824,2025-09-30,65924
Janney Montgomery Scott LLC,1842397,2025-09-30,-3952
STRS OHIO,1800303,2025-09-30,-69465
WELLCOME TRUST LTD (THE) as trustee of the WELLCOME TRUST,1800000,2025-09-30,0
JENSEN INVESTMENT MANAGEMENT INC,1791309,2025-09-30,-583869
ING GROEP NV,1787282,2025-09-30,-318338
Capitolis Liquid Global Markets LLC,1783697,2025-09-30,-1269350
KENSICO CAPITAL MANAGEMENT CORP,1783500,2025-09-30,0
Greenwoods Asset Management Hong Kong Ltd.,1760320,2025-09-30,1575378
Voyager Global Management LP,1750000,2025-09-30,-1275000
DSM CAPITAL PARTNERS LLC,1738180,2025-09-30,-549362
Altshuler Shaham Ltd,1731418,2025-09-30,803199
Arizona State Retirement System,1699640,2025-09-30,-4821
"NISA INVESTMENT ADVISORS, LLC",1688074,2025-09-30,-70482
TEACHER RETIREMENT SYSTEM OF TEXAS,1682252,2025-09-30,-744653
HUNTINGTON NATIONAL BANK,1668360,2025-09-30,147304
CIBC Asset Management Inc,1666577,2025-09-30,60831
Ilmarinen Mutual Pension Insurance Co,1665197,2025-09-30,50309
FIRST MANHATTAN CO. LLC.,1656969,2025-09-30,-24402
M&G Plc,1651504,2025-09-30,-593746
FORSTA AP-FONDEN,1631100,2025-09-30,51000
COMGEST GLOBAL INVESTORS S.A.S.,1616983,2025-09-30,-166244
Varma Mutual Pension Insurance Co,1610699,2025-09-30,129100
"MetLife Investment Management, LLC",1610198,2025-09-30,-43339
NOMURA HOLDINGS INC,1602947,2025-09-30,881577
"Williams Jones Wealth Management, LLC.",1592497,2025-09-30,257056
LGT Group Foundation,1591154,2025-09-30,-47522
"TWO SIGMA ADVISERS, LP",1585800,2025-09-30,-2961300
BRIDGES INVESTMENT MANAGEMENT INC,1573121,2025-09-30,-25424
STEADFAST CAPITAL MANAGEMENT LP,1566013,2025-09-30,317337
Harel Insurance Investments & Financial Services Ltd.,1560215,2025-09-30,767241
ZACKS INVESTMENT MANAGEMENT,1553250,2025-09-30,-2550
OMERS ADMINISTRATION Corp,1538112,2025-09-30,-201722
Clear Street Group Inc.,1535500,2025-09-30,1535500
Raiffeisen Bank International AG,1526310,2025-09-30,-104547
ACTIAM N.V.,1520452,2025-09-30,-360489
Pictet & Cie (Europe) SA,1511084,2025-09-30,-33647
"Toroso Investments, LLC",1485177,2025-09-30,366272
"MML INVESTORS SERVICES, LLC",1484232,2025-09-30,84431
Czech National Bank,1477397,2025-09-30,54782
COMMERZBANK AKTIENGESELLSCHAFT /FI,1476975,2025-09-30,-215305
HARDING LOEVNER LP,1475171,2025-09-30,-841855
"Steward Partners Investment Advisory, LLC",1459067,2025-09-30,475002
Squarepoint Ops LLC,1447217,2025-09-30,-1017600
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,1446783,2025-09-30,-213912
Saturna Capital CORP,1444219,2025-09-30,3448
Federation des caisses Desjardins du Quebec,1433104,2025-09-30,-61325
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,1415282,2025-09-30,-123493
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",1411264,2025-09-30,-96970
Lazard Freres Gestion S.A.S.,1407860,2025-09-30,-5284
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,1396874,2025-09-30,-30513
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",1380271,2025-09-30,6792
COMERICA BANK,1361988,2025-09-30,-71589
EDMOND DE ROTHSCHILD HOLDING S.A.,1361946,2025-09-30,-95786
"Clark Capital Management Group, Inc.",1346148,2025-09-30,243446
"Glenmede Investment Management, LP",1335545,2025-09-30,-105592
WORLDQUANT MILLENNIUM ADVISORS LLC,1327761,2025-09-30,-355309
NEOS Investment Management LLC,1312656,2025-09-30,428021
Erste Asset Management GmbH,1305326,2025-09-30,-379182
"CAPSTONE INVESTMENT ADVISORS, LLC",1281781,2025-09-30,-1476389
"Holocene Advisors, LP",1276464,2025-09-30,-6645556
"Cresset Asset Management, LLC",1271932,2025-09-30,-27571
"XPONANCE, INC.",1271486,2025-09-30,-91355
KEYWISE CAPITAL MANAGEMENT (HK) Ltd,1267500,2025-09-30,2850
Soroban Capital Partners LP,1257370,2025-09-30,0
CI INVESTMENTS INC.,1256571,2025-09-30,-147007
VIRGINIA RETIREMENT SYSTEMS ET AL,1241272,2025-09-30,0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,1239983,2025-09-30,-14203
AMALGAMATED BANK,1230291,2025-09-30,-3022
MERCER GLOBAL ADVISORS INC /ADV,1228481,2025-09-30,212468
"IEQ CAPITAL, LLC",1210633,2025-09-30,132782
SHANDA ASSET MANAGEMENT HOLDINGS Ltd,1200000,2025-09-30,200000
JOHNSON INVESTMENT COUNSEL INC,1183389,2025-09-30,-56931
Border to Coast Pensions Partnership Ltd,1178962,2025-09-30,34916
Canoe Financial LP,1176314,2025-09-30,-152500
Whale Rock Capital Management LLC,1170283,2025-09-30,1170283
"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",1162121,2025-09-30,-39734
"Lido Advisors, LLC",1156990,2025-09-30,321769
HIMENSION CAPITAL (SINGAPORE) PTE. LTD.,1140749,2025-09-30,1027624
Liontrust Investment Partners LLP,1139746,2025-09-30,-33785
"GREAT LAKES ADVISORS, LLC",1135019,2025-09-30,38392
EAGLE CAPITAL MANAGEMENT LLC,1133288,2025-09-30,-51274
Burgundy Asset Management Ltd.,1117913,2025-09-30,-22159
Maj Invest Holding A/S,1106526,2025-09-30,-83575
IFM Investors Pty Ltd,1100926,2025-09-30,-5674
Contour Asset Management LLC,1100259,2025-09-30,1100259
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,1094054,2025-09-30,3034
Railway Pension Investments Ltd,1091820,2025-09-30,484600
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,1091045,2025-09-30,-829775
Groupe la Francaise,1084488,2025-09-30,87623
CONGRESS ASSET MANAGEMENT CO /MA,1084088,2025-09-30,-8372
"ATALANTA SOSNOFF CAPITAL, LLC",1082452,2025-09-30,72272
"Vanguard Personalized Indexing Management, LLC",1080177,2025-09-30,58761
"Jarislowsky, Fraser Ltd",1079717,2025-09-30,-135765
ASR Vermogensbeheer N.V.,1078928,2025-09-30,-30686
E. Ohman J:or Asset Management AB,1078778,2025-09-30,-62797
"Yarbrough Capital, LLC",1073994,2025-09-30,0
Evelyn Partners Investment Management LLP,1067724,2025-09-30,-75989
BRISTOL JOHN W & CO INC /NY/,1063016,2025-09-30,-11990
"Allspring Global Investments Holdings, LLC",1062524,2025-09-30,38615
Boston Trust Walden Corp,1057221,2025-09-30,-192331
BRADLEY FOSTER & SARGENT INC/CT,1056578,2025-09-30,-8781
OFI INVEST ASSET MANAGEMENT,1050126,2025-09-30,-224649
"CWM, LLC",1025597,2025-09-30,61862
Close Asset Management Ltd,1018491,2025-09-30,359257
Polar Capital Holdings Plc,1010553,2025-09-30,43566
Haverford Trust Co,1010078,2025-09-30,-2947
"Sumitomo Mitsui DS Asset Management Company, Ltd",1004874,2025-09-30,65688
"Alyeska Investment Group, L.P.",1003351,2025-09-30,-1332375
"TIAA TRUST, NATIONAL ASSOCIATION",1002938,2025-09-30,-17614
"Nearwater Capital Markets, Ltd",998000,2025-09-30,-78000
BESSEMER GROUP INC,992366,2025-09-30,-10770
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",978676,2025-09-30,131474
MANNING & NAPIER ADVISORS LLC,977825,2025-09-30,-447778
"Cambridge Investment Research Advisors, Inc.",974631,2025-09-30,-3240
Walleye Trading LLC,974514,2025-09-30,974514
"TWO SIGMA INVESTMENTS, LP",968128,2025-09-30,-454015
BARROW HANLEY MEWHINNEY & STRAUSS LLC,967868,2025-09-30,91701
AEGON ASSET MANAGEMENT UK PLC,967055,2025-09-30,27733
DAVENPORT & Co LLC,964552,2025-09-30,4760
Utah Retirement Systems,960499,2025-09-30,-4438
M&T BANK CORP,951609,2025-09-30,-118938
GUGGENHEIM CAPITAL LLC,945871,2025-09-30,-4060
Achmea Investment Management B.V.,940227,2025-09-30,-40592
Police & Firemen's Retirement System of New Jersey,936926,2025-09-30,54725
Mediolanum International Funds Ltd,929411,2025-09-30,27834
AE Wealth Management LLC,924927,2025-09-30,72235
USS Investment Management Ltd,919332,2025-09-30,-106
DAVIS R M INC,909370,2025-09-30,-5251
Quilter Plc,891272,2025-09-30,51061
GROUPAMA ASSET MANAGMENT,891182,2025-09-30,60861
Aware Super Pty Ltd as trustee of Aware Super,888786,2025-09-30,6643
FIDUCIARY MANAGEMENT INC /WI/,868089,2025-09-30,-177903
REGIONS FINANCIAL CORP,862885,2025-09-30,-10
Magellan Asset Management Ltd,859489,2025-09-30,-258025
AXIOM INVESTORS LLC /DE,859313,2025-09-30,131195
ABN AMRO INVESTMENT SOLUTIONS,853740,2025-09-30,-90829
Trivest Advisors Ltd,852000,2025-09-30,852000
"Epoch Investment Partners, Inc.",849492,2025-09-30,-44999
"Pathstone Holdings, LLC",838161,2025-09-30,-4423
"Stonegate Investment Group, LLC",835141,2025-09-30,-33823
SAPIENT CAPITAL LLC,834154,2025-09-30,-17806
MAI Capital Management,830430,2025-09-30,741
PEAPACK GLADSTONE FINANCIAL CORP,830341,2025-09-30,7134
"QRG CAPITAL MANAGEMENT, INC.",827583,2025-09-30,-280824
"Rafferty Asset Management, LLC",825965,2025-09-30,-18584
"Union Bancaire Privee, UBP SA",825171,2025-09-30,-17738
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,822975,2025-09-30,-28004
"Capital Group Private Client Services, Inc.",821801,2025-09-30,-459608
"Banco Santander, S.A.",809043,2025-09-30,-47098
Mondrian Investment Partners LTD,803760,2025-09-30,803760
Consulta Ltd,800000,2025-09-30,-300000
AMF Tjanstepension AB,799460,2025-09-30,0
"NewEdge Wealth, LLC",793916,2025-09-30,37767
Brevan Howard Capital Management LP,790620,2025-09-30,-99260
Crestwood Advisors Group LLC,790479,2025-09-30,-11402
Saratoga Research & Investment Management,789168,2025-09-30,-42277
ARGENT CAPITAL MANAGEMENT LLC,784861,2025-09-30,79038
Board of Trustees of The Leland Stanford Junior University,784750,2025-09-30,-618771
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,782185,2025-09-30,-1900
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",777107,2025-09-30,77479
Artemis Investment Management LLP,769461,2025-09-30,-6883
"Evercore Wealth Management, LLC",766671,2025-09-30,-15023
EASTERN BANK,764235,2025-09-30,-40605
J. Safra Sarasin Holding AG,760347,2025-09-30,-6365
FIDUCIARY TRUST CO,749023,2025-09-30,-8768
iA Global Asset Management Inc.,747825,2025-09-30,-88762
"LOCUST WOOD CAPITAL ADVISERS, LLC",747791,2025-09-30,-17858
Wealthfront Advisers LLC,747609,2025-09-30,47767
Midwest Trust Co,736767,2025-09-30,-54644
"TRILLIUM ASSET MANAGEMENT, LLC",735212,2025-09-30,-54165
OVERSEA-CHINESE BANKING Corp Ltd,734576,2025-09-30,-27543
FIRST FINANCIAL BANKSHARES INC,725519,2025-09-30,8735
Veritas Investment Partners (UK) Ltd.,724952,2025-09-30,-7995
"Vident Advisory, LLC",722093,2025-09-30,-8120
"Brandywine Global Investment Management, LLC",721352,2025-09-30,266902
Turiya Advisors Asia Ltd,721300,2025-09-30,110100
"State of Alaska, Department of Revenue",716671,2025-09-30,-26259
LGT CAPITAL PARTNERS LTD.,716434,2025-09-30,-351263
BAILLIE GIFFORD & CO,715205,2025-09-30,-54955
CITIZENS FINANCIAL GROUP INC/RI,704873,2025-09-30,72728
"Serenus Wealth Advisors, LLC",704718,2025-09-30,0
TOCQUEVILLE ASSET MANAGEMENT L.P.,704716,2025-09-30,-7846
"Chicago Capital, LLC",704354,2025-09-30,-8372
"UMB Bank, n.a.",702780,2025-09-30,-10069
ASSOCIATED BANC-CORP,698092,2025-09-30,-45086
