symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
EPAM,2028-12-31,6557120907,6567040302,6562080605,1052774693,1054367296,1053570994,827966815,829219335,828593075,815654412,854230503,834942457.5,1156960786,1158710998,1157835892,14.31703,14.73243,14.06713,1,1
EPAM,2027-12-31,6332318226,6347686258,6340002242,1016681631,1019149036,1017915333,799581009,801521528,800551269,744817160,873693657,809255408.5,1117295834,1120007422,1118651628,13.96581,15.0681,12.84544,15,10
EPAM,2026-12-31,5770213913,5950220586,5820215767,926433303,955334169,934461321,728604169,751333589,734917897,693074869,741630994,717352931.5,1018116231,1049877222,1026938728,12.50138,12.79049,11.95307,14,12
EPAM,2025-12-31,5365775027,5560188296,5438801621,861498855,892712764,873223597,677535723,702084262,686756782,659799585,665022114,662410849.5,946755654,981058594,959640715,11.41922,11.46926,11.37919,14,12
EPAM,2024-12-31,4682724578,4712742043,4692730400,751832092,756651528,753438571,591287031,595077332,592550465,620650042,625865613,623257827.5,826235902,831532286,828001363,10.77396,10.79395,10.704,14,16
EPAM,2023-12-31,4559402890,4724599607,4621455000,732032251,758555313,741994991,575715217,596574585,583550529,404028450,423136748,409646000,804476602,833624475,815425288,7.09184,7.2976,6.96805,13,14
EPAM,2022-12-30,4776823880,4901118997,4822604462,766940150,786896280,774290425,603168938,618863666,608949646,609168828,629833970,616780257,842839104,864770158,850916786,10.63726,10.86239,10.50599,5,6
EPAM,2021-12-30,3703631185,3800001343,3739126400,473702409,710553617,592128014,372647124,558970687,465808906,331609025,497413537,414511282,446367522,669551285,557959404,8.78664,8.97261,8.67821,6,5
EPAM,2020-12-30,2616219159,2684294365,2641292731,368620018,552930028,460775023,274038669,411058005,342548337,236907549,355361326,296134438,395238556,592857834,494048195,6.26127,6.39379,6.184,11,10
EPAM,2019-12-30,2257820546,2316570058,2279459263,305165986,457748979,381457483,230660043,345990066,288325055,198725736,298088606,248407171,382821915,574232872,478527394,5.36328,5.47679,5.29709,7,8
EPAM,2018-12-30,1820358870,1867725431,1837805000,217877196,326815795,272346496,186939509,280409263,233674386,182700546,274050821,228375684,312633783,468950674,390792229,4.31465,4.40597,4.2614,9,8
EPAM,2017-12-30,1433575499,1470877781,1447314737,157773284,236659926,197216605,134466443,201699665,168083054,45457490,97787082,71622286,278719696,418079545,348399621,3.42417,3.49664,3.38191,14,13
EPAM,2016-12-30,1148947276,1178843403,1159958667,123008616,184512924,153760770,109730812,164596220,137163516,81499849,122249773,101874812,237432930,356149396,296791163,2.91712,2.97886,2.88112,8,9
EPAM,2015-12-30,897938914,921303690,906544667,93496907,140245361,116871134,80012980,120019470,100016225,63986303,95979455,79982879,182421130,273631694,228026412,2.68042,2.73715,2.64734,9,8
EPAM,2014-12-30,536427481,804641224,670534353,75762931,113644396,94703664,62592024,93888036,78240030,50511382,75767074,63139228,134973866,202460799,168717333,1.86,2.24,1.48,19,19
EPAM,2013-12-30,433394512,650091768,541743140,71655080,107482621,89568851,59636834,89455250,74546043,48331274,72496910,60414092,102179706,153269561,127724634,1.58,1.9,1.26,19,19
EPAM,2012-12-30,323941743,485912615,404927179,56749115,85123674,70936395,48673292,73009939,60841616,40214089,60321134,50267612,72123357,108185036,90154197,1.22,1.46,0.98,10,10
