date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2024-12-31,REG,2024,FY,-0.33762107071824504,0,-0.33762107071824504,0.264903405362387,0,-0.7782748109734373,0.026364276728012084,-0.0132162407668587,-0.0019334139421292693,-0.188414644905161,-0.11925086083070441,0.06688878529663013,0,-0.0012531535371938392,-0.0035964029855358876,0,-0.002812605190041968,0.093945545603605,-0.5723684210526315,0,0,0,-0.10440412681253085,0.0853961407304291,0,0,0.040114282785835086,0.06561430676624122,0,0.04903096058856408,-0.01733477789815818,-0.05795726978424377,2.7018348623853212,0,-0.04387242031388572,-0.002812605190041968,0.06688878529663013,0.04581921900067399,0.05273178718374623
2023-12-31,REG,2023,FY,0.27841302319983147,0,0.27841302319983147,0.1376871065269534,0,9.935497835497836,0.2618392401771471,0.18961613246078324,0,0.4330324407696781,0.23472685557020562,0.04355760350456097,0,0.1405665814618549,0.14140264526156415,0,0.14425978479257326,0.13034460803318423,0,0,0,0,0.6094484317229771,0.07384308167375685,0,0,0.11118703909341988,0.08234832145912344,0,0.11806399624448521,0.07890122735242548,-0.06041211868483272,-1.173015873015873,0,0.153469624740753,0.14425978479257326,0.04355760350456097,0.1172692726815502,0.11473615100843997
2022-12-31,REG,2022,FY,-0.2860564787264896,0,-0.2860564787264896,0.2336649443794867,0,-0.9160122164048866,-0.0586535229381933,-0.017140241836025253,-0.00019749244441784612,-0.07034089146102385,-0.03948109804582388,-0.0748110019807952,0,0.014482632704626028,0.007958078390732237,0,0.00626885383944481,-0.015552128488135761,-1,0,0,1,-0.015552128488135761,0.0021000585112332963,0,0,0.12653964588144725,0.0010462438881193297,0,-9.609982080586748e-05,-0.0005841121495327102,0.02746121641115839,1.7392197125256674,0,0.009874165427302711,0.00626885383944481,-0.0748110019807952,-0.0007743121929973141,0.0055418533234116015
2021-12-31,REG,2021,FY,-0.7524496573803491,0,-0.7524496573803491,0.06584837746200385,0,-0.24254358183470573,-0.5077632518430192,-0.02771861529211548,-0.038954839303379576,0.12663202665268355,0.04724719922132425,-0.17077675917453353,0,0.023831375993830353,0.013292120413217099,0,-0.013197610585225948,0.06584843944820926,0,0,0,0,0.06584843944820926,-0.05203559240638233,0,0,0.12936062307552978,-0.04720657915093012,0,-0.04019999356393442,0.00883912787271656,-0.027753898219849745,0.4508993288590604,0,0.008765208243663399,-0.013197610585225948,-0.17077675917453353,-0.04936271146553139,0.01442614471547579
2020-12-31,REG,2020,FY,2.327490709608919,0,2.327490709608919,-0.151791988756149,0,-0.24520340075248925,0.6825342548658856,-0.018330421096157182,-0.43445422432131775,-0.2224798412005502,-0.34091222994388065,0.015332502365948804,0,-0.024999223369773636,-0.03896595276949031,0,-0.01754802015369216,0.41485224959640626,-1,0,0,1,-0.30284179338490447,0.06042366302441598,0,0,-0.06209122568589145,0.03806412349353659,0,0.00753052480106528,0.012529832935560859,-0.2540683577853816,-0.5524714511961324,0,-0.036765363858583165,-0.01754802015369216,0.015332502365948804,-0.05663976430526808,-0.11422017172334506
2019-12-31,REG,2019,FY,1.5009957955299844,0,1.5009957955299844,-0.01753317204207497,0,-0.20505320906867605,0.18844155143581537,47.944671127795004,-0.02135651598157527,-0.3726648220343143,-0.21527868889864976,0.030910908052541406,0,-0.0024535241832047924,0.012674237840406097,0,0.017139860770496087,-0.04938458322027339,0.5172413793103449,0,0,0,0.17278742695514146,0.036225299786119144,0,0,0.019307359307359308,0.06882920599085313,0,0.0773828872876708,-0.001786777843954735,-0.1215462000135408,-11.941747572815533,0,-0.028856340370461257,0.017139860770496087,0.030910908052541406,0.1378705004679556,0.12308687734415424
2018-12-31,REG,2018,FY,-0.003967379325545515,0,-0.003967379325545515,0.00803579261338714,0,14.087509349289453,0.10334059463298693,0.0006532745386248571,0.011377648426156357,-0.18953535361995355,-0.11036059467291214,0.17840818806374725,0,-0.02330511669861035,-0.02069552977071091,0,-0.017890467860160165,-0.04040175522469608,1.4166666666666667,0,0,0,-0.5687547884454592,0.00996753302779622,0,0,0.2550800860626345,0.1607565384381592,0,0.01893320329423319,-0.020420070011668612,-0.08400752911921393,0.8525997773890921,0,-0.04394496635710542,-0.017890467860160165,0.17840818806374725,0.019252836986355073,0.01951060531322669
2017-12-31,REG,2017,FY,2.422601086300543,0,2.422601086300543,0.5304505826963355,0,-0.13238157040882545,0.5931638735942448,0.4956033219345383,0,3.0190606828184565,5.6329324839477914,0.28623683902051955,0,1.4798639640154285,1.515060208274981,0,1.4825725911836871,0.6861864455576668,3,0,0,0,1.0543107723192575,1.172135650293102,0,0,0.5939102119994457,1.4557804464907085,0,1.3658933364227925,0.6401913875598086,-0.164857446600936,0.6572004796685926,-1,1.5825066250505055,1.4825725911836871,0.28623683902051955,1.4356819521395732,1.4279101597772055
2016-12-31,REG,2016,FY,-0.6403299327110918,0,-0.6403299327110918,0.05235296333973852,0,-0.859312233718807,-0.10058562656356607,0,0,0.12764281647371417,0.12764281647371417,0.0865463119599224,0,0.0857364170756366,0.07858225530323068,0,0.07106340761341842,-0.1554812631067076,0,0,0,0,0.26680424259897123,-0.1270540716682267,0,0,-0.018996159989125634,-0.18660898434403878,0,-0.11574831606475645,0.07510288065843622,-0.06221982436272729,0.6874243947319101,0,0.2615206885321081,0.07106340761341842,0.0865463119599224,-0.11001254249682241,-0.09955746650241272
2015-12-31,REG,2015,FY,-0.6760652510195472,0,-0.6760652510195472,0.07345878118080061,0,-0.09093424073920381,-0.2931493195939266,0,0,1.0124128711925904,1.0124128711925904,-0.08092338076700273,0,0.009149784889256139,0.016930118621762823,0,-0.001452407217244,-0.0920655419239833,0,0,0,0,0.2861782144209339,-0.07770621419175336,0,0,0.13219960755646185,-0.11252332886503356,0,-0.06733967712483988,0.03294367693942614,-0.0607997533919934,-0.016364203089284476,0,0.07737208589986741,-0.001452407217244,-0.08092338076700273,-0.07167324080837595,-0.03622216356553819
