holder,shares,dateReported,change
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,197814,2025-09-30,-2734
Walleye Capital LLC,190817,2025-09-30,-6610
"CSM Advisors, LLC",189187,2025-09-30,189187
"Empowered Funds, LLC",185378,2025-09-30,57112
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",185376,2025-09-30,-176651
STRS OHIO,180054,2025-09-30,-31178
AVIVA PLC,178799,2025-09-30,21622
"Ensign Peak Advisors, Inc",173059,2025-09-30,111445
Hancock Prospecting Pty Ltd,171804,2025-09-30,0
abrdn plc,154516,2025-09-30,134077
Mitsubishi UFJ Trust & Banking Corp,153309,2025-09-30,16377
VIRGINIA RETIREMENT SYSTEMS ET AL,151600,2025-09-30,-168600
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,145437,2025-09-30,795
Waratah Capital Advisors Ltd.,144396,2025-09-30,-37100
Freestone Grove Partners LP,141098,2025-09-30,-106360
Alden Global Capital LLC,138107,2025-09-30,81693
ENVESTNET ASSET MANAGEMENT INC,133929,2025-09-30,14147
NOMURA HOLDINGS INC,133477,2025-09-30,-26867
CANADA PENSION PLAN INVESTMENT BOARD,127501,2025-09-30,127500
"ExodusPoint Capital Management, LP",127055,2025-09-30,34192
"D. E. Shaw & Co., Inc.",127009,2025-09-30,-880641
"COHEN & STEERS, INC.",126462,2025-09-30,26719
"Chevy Chase Trust Holdings, LLC",121538,2025-09-30,7151
Allianz Asset Management GmbH,120840,2025-09-30,13670
Janney Capital Management LLC,116904,2025-09-30,-433
Mudita Advisors LLP,115100,2025-09-30,4800
BANK OF NOVA SCOTIA,115013,2025-09-30,-51666
"Colony Group, LLC",114612,2025-09-30,111889
"BOKF, NA",112957,2025-09-30,1818
WEXFORD CAPITAL LP,112207,2025-09-30,112207
Hodges Capital Management Inc.,111881,2025-09-30,-9513
"Goehring & Rozencwajg Associates, LLC",110801,2025-09-30,418
Verition Fund Management LLC,108072,2025-09-30,-70274
"Hartree Partners, LP",107964,2025-09-30,-56506
SEI INVESTMENTS CO,105993,2025-09-30,8537
"Resona Asset Management Co.,Ltd.",103865,2025-09-30,9720
Holowesko Partners Ltd.,102800,2025-09-30,26400
NEW YORK STATE COMMON RETIREMENT FUND,100184,2025-09-30,5000
ARISTEIA CAPITAL LLC,99569,2025-09-30,99569
"Asset Management One Co., Ltd.",99071,2025-09-30,14600
Treasurer of the State of North Carolina,98797,2025-09-30,-3852
"Rafferty Asset Management, LLC",95948,2025-09-30,3030
EASTERLY INVESTMENT PARTNERS LLC,94803,2025-09-30,55478
CASTLEARK MANAGEMENT LLC,89240,2025-09-30,0
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,89073,2025-09-30,3565
"SummitTX Capital, L.P.",86862,2025-09-30,36823
ING GROEP NV,86387,2025-09-30,-89308
TORONTO DOMINION BANK,84386,2025-09-30,-24180
Socorro Asset Management LP,84084,2025-09-30,17985
Pictet Asset Management Holding SA,84021,2025-09-30,6887
Alta Fundamental Advisers LLC,82960,2025-09-30,0
AGF MANAGEMENT LTD,82354,2025-09-30,-3775687
ROYAL LONDON ASSET MANAGEMENT LTD,80685,2025-09-30,13258
"BRIGADE CAPITAL MANAGEMENT, LP",78386,2025-09-30,0
CIBC WORLD MARKET INC.,78149,2025-09-30,10919
State of New Jersey Common Pension Fund D,77636,2025-09-30,8932
STIFEL FINANCIAL CORP,76746,2025-09-30,5095
NOMURA ASSET MANAGEMENT CO LTD,76686,2025-09-30,7948
NATIONAL BANK OF CANADA /FI/,76379,2025-09-30,-90006
PEAK6 LLC,74846,2025-09-30,46941
STATE OF MICHIGAN RETIREMENT SYSTEM,74200,2025-09-30,5500
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,74053,2025-09-30,-52945
Concorde Financial Corp,69758,2025-09-30,-1506
"Pennant Select, LLC",69700,2025-09-30,0
GABELLI FUNDS LLC,69654,2025-09-30,43
CREDIT AGRICOLE S A,69519,2025-09-30,69519
"Summit Financial, LLC",69209,2025-09-30,69209
"Dai-Ichi Life Insurance Company, Ltd",67920,2025-09-30,67920
Universal- Beteiligungs- und Servicegesellschaft mbH,67866,2025-09-30,33894
"State of Tennessee, Treasury Department",67096,2025-09-30,15939
Arizona State Retirement System,66515,2025-09-30,5308
Hood River Capital Management LLC,65463,2025-09-30,3232
"Grantham, Mayo, Van Otterloo & Co. LLC",64700,2025-09-30,33700
"RR Advisors, LLC",64000,2025-09-30,7000
FRANKLIN RESOURCES INC,63998,2025-09-30,-1352
PICTON MAHONEY ASSET MANAGEMENT,63385,2025-09-30,-749
ProShare Advisors LLC,63220,2025-09-30,5528
SIERRA SUMMIT ADVISORS LLC,61326,2025-09-30,61326
Czech National Bank,60484,2025-09-30,7549
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",58942,2025-09-30,26690
"MetLife Investment Management, LLC",58777,2025-09-30,3547
GF FUND MANAGEMENT CO. LTD.,58743,2025-09-30,-1654
TOCQUEVILLE ASSET MANAGEMENT L.P.,57447,2025-09-30,-173
Capital World Investors,57324,2025-09-30,0
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,57188,2025-09-30,4075
KLP KAPITALFORVALTNING AS,57032,2025-09-30,600
LOS ANGELES CAPITAL MANAGEMENT LLC,56329,2025-09-30,56329
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",54991,2025-09-30,-101613
"Energy Income Partners, LLC",54421,2025-09-30,11957
LPL Financial LLC,54249,2025-09-30,-1478
Daiwa Securities Group Inc.,54019,2025-09-30,18527
PUBLIC SECTOR PENSION INVESTMENT BOARD,51351,2025-09-30,6761
Robeco Institutional Asset Management B.V.,51334,2025-09-30,2086
CIBC Asset Management Inc,51001,2025-09-30,16520
"West Family Investments, Inc.",50000,2025-09-30,0
SCHRODER INVESTMENT MANAGEMENT GROUP,49547,2025-09-30,4263
"River Road Asset Management, LLC",47216,2025-09-30,-1003
WOODSTOCK CORP,46936,2025-09-30,-1000
"ADAMS NATURAL RESOURCES FUND, INC.",46400,2025-09-30,-62300
Quantinno Capital Management LP,45652,2025-09-30,14790
"Aventail Capital Group, LP",45471,2025-09-30,0
COMERICA BANK,45320,2025-09-30,4478
Ripple Effect Asset Management LP,45200,2025-09-30,-29800
MUFG Securities EMEA plc,44558,2025-09-30,-48082
DnB Asset Management AS,44370,2025-09-30,4149
Creative Planning,44066,2025-09-30,1005
AMALGAMATED BANK,43944,2025-09-30,1989
"DC Investments Management, LLC",43761,2025-09-30,0
Artemis Investment Management LLP,42270,2025-09-30,-40232
"Nicholas Investment Partners, LP",42243,2025-09-30,0
"THOMIST CAPITAL MANAGEMENT, LP",41900,2025-09-30,41900
BALYASNY ASSET MANAGEMENT L.P.,41123,2025-09-30,-675461
LONESTAR CAPITAL MANAGEMENT LLC,40000,2025-09-30,-20581
"apricus wealth, LLC",37905,2025-09-30,3150
IFM Investors Pty Ltd,37816,2025-09-30,1873
INTECH INVESTMENT MANAGEMENT LLC,36781,2025-09-30,30790
"DELPHI FINANCIAL GROUP, INC.",36720,2025-09-30,0
"SG Americas Securities, LLC",36365,2025-09-30,-31281
Utah Retirement Systems,36263,2025-09-30,-1152
"CWM, LLC",36227,2025-09-30,33120
"Long Focus Capital Management, LLC",36000,2025-09-30,36000
AXA Investment Managers S.A.,35697,2025-09-30,35697
"Mariner, LLC",35434,2025-09-30,2383
Police & Firemen's Retirement System of New Jersey,35335,2025-09-30,1999
First American Bank,35279,2025-09-30,11120
Black Maple Capital Management LP,34941,2025-09-30,34941
AlphaCore Capital LLC,34777,2025-09-30,-2275
"Empyrean Capital Partners, LP",34500,2025-09-30,0
Cetera Investment Advisers,33850,2025-09-30,9909
"Jackson Hole Capital Partners, LLC",33558,2025-09-30,955
Meiji Yasuda Asset Management Co Ltd.,32662,2025-09-30,17856
"Mirae Asset Global Investments Co., Ltd.",32623,2025-09-30,6567
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,32493,2025-09-30,-453
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,32425,2025-09-30,2838
"IEQ CAPITAL, LLC",32402,2025-09-30,30448
Woodline Partners LP,31472,2025-09-30,-427601
"COMMONWEALTH EQUITY SERVICES, LLC",31013,2025-09-30,18467
Candriam S.C.A.,30794,2025-09-30,11428
VIKING FUND MANAGEMENT LLC,30000,2025-09-30,20000
"CI Private Wealth, LLC",29822,2025-09-30,9063
TEACHER RETIREMENT SYSTEM OF TEXAS,29610,2025-09-30,-2161
"XPONANCE, INC.",29386,2025-09-30,-1862
"Horizon Investments, LLC",29096,2025-09-30,13705
UniSuper Management Pty Ltd,29032,2025-09-30,5576
ZACKS INVESTMENT MANAGEMENT,28789,2025-09-30,-445
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,28592,2025-09-30,2265
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,28428,2025-09-30,2300
"Sumitomo Mitsui DS Asset Management Company, Ltd",28393,2025-09-30,1300
Employees Retirement System of Texas,28352,2025-09-30,0
First Dallas Securities Inc.,28340,2025-09-30,2677
"YOUSIF CAPITAL MANAGEMENT, LLC",28029,2025-09-30,388
STEADFAST CAPITAL MANAGEMENT LP,28000,2025-09-30,28000
CAPTRUST FINANCIAL ADVISORS,27496,2025-09-30,3536
"Interval Partners, LP",27407,2025-09-30,3472
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,27300,2025-09-30,8600
"IMC-Chicago, LLC",26780,2025-09-30,26780
DARK FOREST CAPITAL MANAGEMENT LP,26164,2025-09-30,3224
NEOS Investment Management LLC,26022,2025-09-30,7933
ROMANO BROTHERS AND COMPANY,25950,2025-09-30,4500
"State of Alaska, Department of Revenue",25678,2025-09-30,1354
Delta Global Management LP,25381,2025-09-30,25381
SCOTIA CAPITAL INC.,25308,2025-09-30,1934
"Brinker Capital Investments, LLC",25070,2025-09-30,-1237
"Manatuck Hill Partners, LLC",25000,2025-09-30,25000
"Permanent Capital Management, LP",24184,2025-09-30,24184
"McGowan Group Asset Management, Inc.",23968,2025-09-30,319
"ADVISOR GROUP HOLDINGS, INC.",23946,2025-09-30,1474
Cerity Partners LLC,23655,2025-09-30,11730
MIRAE ASSET SECURITIES (USA) INC.,23255,2025-09-30,-26874
Glenorchy Capital Ltd,23113,2025-09-30,-910
Oak Thistle LLC,22045,2025-09-30,-3104
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,21707,2025-09-30,0
Murphy Pohlad Asset Management LLC,21351,2025-09-30,1030
"JANE STREET GROUP, LLC",20862,2025-09-30,-939408
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",20689,2025-09-30,10081
Marex Group plc,20638,2025-09-30,-39136
Tejara Capital Ltd,20400,2025-09-30,20400
NORDEA INVESTMENT MANAGEMENT AB,20275,2025-09-30,4974
"Steward Partners Investment Advisory, LLC",20150,2025-09-30,1253
Accordant Advisory Group Inc,20082,2025-09-30,638
"Evercore Wealth Management, LLC",20028,2025-09-30,20028
Lombard Odier Asset Management (USA) Corp,19959,2025-09-30,8438
"DRW Securities, LLC",19935,2025-09-30,17646
Point72 Europe (London) LLP,19200,2025-09-30,19200
Janney Montgomery Scott LLC,19109,2025-09-30,389
"UHLMANN PRICE SECURITIES, LLC",19100,2025-09-30,-418
MERCER GLOBAL ADVISORS INC /ADV,19053,2025-09-30,12284
"Orca Wealth Management, LLC",19029,2025-09-30,51
LMR Partners LLP,18749,2025-09-30,18724
"Parallax Volatility Advisers, L.P.",18746,2025-09-30,17623
"BRANDES INVESTMENT PARTNERS, LP",18709,2025-09-30,2394
Independent Advisor Alliance,18458,2025-09-30,-192
"Norinchukin Bank, The",18072,2025-09-30,2701
"BOOTHBAY FUND MANAGEMENT, LLC",17932,2025-09-30,13293
"Stanley-Laman Group, Ltd.",17706,2025-09-30,17706
Arkadios Wealth Advisors,17692,2025-09-30,-317
MIZUHO SECURITIES USA LLC,17345,2025-09-30,2371
Gradient Investments LLC,17340,2025-09-30,-651
"WOLVERINE TRADING, LLC",17125,2025-09-30,3153
NYL Investors LLC,17058,2025-09-30,0
"MFG WEALTH MANAGEMENT, INC.",16922,2025-09-30,-1150
"Penn Capital Management Company, LLC",16694,2025-09-30,-534
Westerkirk Capital Inc.,16300,2025-09-30,0
MASTERINVEST Kapitalanlage GmbH,16066,2025-09-30,-834
TCW GROUP INC,16005,2025-09-30,-2417
"Merit Financial Group, LLC",15848,2025-09-30,-1284
CenterBook Partners LP,15828,2025-09-30,3606
"Nierenberg Investment Management Company, Inc.",15555,2025-09-30,0
"Clear Harbor Asset Management, LLC",15210,2025-09-30,420
"HighTower Advisors, LLC",14784,2025-09-30,-679
Vontobel Holding Ltd.,14579,2025-09-30,8635
"Pathstone Holdings, LLC",14566,2025-09-30,-1276
"Vident Advisory, LLC",14388,2025-09-30,457
US BANCORP \DE\,14284,2025-09-30,-2582
"SRS Capital Advisors, Inc.",14230,2025-09-30,13683
"Cambridge Investment Research Advisors, Inc.",14165,2025-09-30,682
HARTFORD INVESTMENT MANAGEMENT CO,13983,2025-09-30,865
Kentucky Retirement Systems,13796,2025-09-30,13796
"Toroso Investments, LLC",13599,2025-09-30,-4841
Sterling Capital Management LLC,13586,2025-09-30,-1297
BRAUN STACEY ASSOCIATES INC,13575,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",13251,2025-09-30,2357
"CLOVERFIELDS CAPITAL GROUP, LP",13217,2025-09-30,-7494
"Summit Trail Advisors, LLC",13200,2025-09-30,11190
Rockefeller Capital Management L.P.,13139,2025-09-30,13139
"Union Bancaire Privee, UBP SA",13097,2025-09-30,-4961
"Vanguard Personalized Indexing Management, LLC",12996,2025-09-30,-5328
Guardian Partners Inc.,12850,2025-09-30,12850
STEPHENS INC /AR/,12765,2025-09-30,281
"TWO SIGMA SECURITIES, LLC",12545,2025-09-30,-24429
Corient IA LLC,12500,2025-09-30,12500
Louisiana State Employees Retirement System,12500,2025-09-30,1100
DAVENPORT & Co LLC,12065,2025-09-30,1054
GILDER GAGNON HOWE & CO LLC,11878,2025-09-30,-276
"Sustainable Insight Capital Management, LLC",11861,2025-09-30,11861
"AXQ CAPITAL, LP",11797,2025-09-30,6478
Jackson Creek Investment Advisors LLC,11710,2025-09-30,-1000
"Miracle Mile Advisors, LLC",11697,2025-09-30,-1084
Gulf International Bank (UK) Ltd,11655,2025-09-30,1262
MARATHON CAPITAL MANAGEMENT,11519,2025-09-30,-145
"SECURIAN ASSET MANAGEMENT, INC",11465,2025-09-30,144
B. Metzler seel. Sohn & Co. AG,11138,2025-09-30,1305
"Moran Wealth Management, LLC",11105,2025-09-30,4814
"CAPSTONE INVESTMENT ADVISORS, LLC",11027,2025-09-30,6324
BI Asset Management Fondsmaeglerselskab A/S,11013,2025-09-30,-27700
Steel Peak Wealth Management LLC,10982,2025-09-30,3872
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",10972,2025-09-30,-5540
AMI ASSET MANAGEMENT CORP,10937,2025-09-30,10937
MCINTYRE FREEDMAN & FLYNN INVESTMENT ADVISERS INC,10936,2025-09-30,600
Maryland State Retirement & Pension System,10782,2025-09-30,0
Huber Capital Management LLC,10701,2025-09-30,23
"Bridgewater Associates, LP",10688,2025-09-30,10688
Investment Management Corp of Ontario,10641,2025-09-30,5513
"Private Advisor Group, LLC",10618,2025-09-30,3297
Headlands Technologies LLC,10526,2025-09-30,-13973
"NBC SECURITIES, INC.",10363,2025-09-30,-57
"PNC FINANCIAL SERVICES GROUP, INC.",10278,2025-09-30,-10350
"CVA Family Office, LLC",10245,2025-09-30,-17
"Allspring Global Investments Holdings, LLC",10080,2025-09-30,-56
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,10064,2025-09-30,788
"DOLIVER ADVISORS, LP",10051,2025-09-30,6156
"Sequent Asset Management, LLC",9984,2025-09-30,0
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",9861,2025-09-30,6512
BNP Paribas Asset Management Holding S.A.,9819,2025-09-30,1027
QUADRANT CAPITAL GROUP LLC,9817,2025-09-30,-113
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,9800,2025-09-30,100
Perpetual Ltd,9784,2025-09-30,9784
WESTPAC BANKING CORP,9784,2025-09-30,9784
Schonfeld Strategic Advisors LLC,9753,2025-09-30,-102356
Recurrent Investment Advisors LLC,9689,2025-09-30,0
PROFUND ADVISORS LLC,9667,2025-09-30,998
"Beacon Pointe Advisors, LLC",9584,2025-09-30,3055
"PRELUDE CAPITAL MANAGEMENT, LLC",9567,2025-09-30,7795
Crewe Advisors LLC,9433,2025-09-30,0
TOKIO MARINE ASSET MANAGEMENT CO LTD,9343,2025-09-30,6343
AAFMAA Wealth Management & Trust LLC,9170,2025-09-30,99
SPIRIT OF AMERICA MANAGEMENT CORP/NY,9050,2025-09-30,0
"First Eagle Investment Management, LLC",8974,2025-09-30,-1914
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",8967,2025-09-30,3093
MANGROVE PARTNERS,8749,2025-09-30,2494
"SOUTHPORT MANAGEMENT, L.L.C.",8670,2025-09-30,0
IRON Financial LLC,8639,2025-09-30,8639
ALLSTATE CORP,8450,2025-09-30,8450
Federation des caisses Desjardins du Quebec,8342,2025-09-30,2162
"WBI INVESTMENTS, INC.",8210,2025-09-30,8210
Independence Bank of Kentucky,8200,2025-09-30,8200
Buckingham Strategic Partners,8120,2025-09-30,6333
Fifth Third Wealth Advisors LLC,8000,2025-09-30,3346
SALEM INVESTMENT COUNSELORS INC,7992,2025-09-30,-289
PICKERING ENERGY PARTNERS LP,7950,2025-09-30,2000
CONFLUENCE INVESTMENT MANAGEMENT LLC,7945,2025-09-30,930
"Metis Global Partners, LLC",7924,2025-09-30,293
GUGGENHEIM CAPITAL LLC,7779,2025-09-30,1143
"SIG BROKERAGE, LP",7679,2025-09-30,7679
"Forum Financial Management, LP",7655,2025-09-30,3539
CIDEL ASSET MANAGEMENT INC,7622,2025-09-30,0
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",7590,2025-09-30,682
"X-Square Capital, LLC",7557,2025-09-30,-9
NATIXIS,7404,2025-09-30,-29735
"WealthTrust Asset Management, LLC",7248,2025-09-30,-286
BRIGHTON JONES LLC,7217,2025-09-30,7217
"Baldwin Investment Management, LLC",7118,2025-09-30,3200
FIFTH THIRD BANCORP,7080,2025-09-30,5072
Qtron Investments LLC,7079,2025-09-30,0
PKO Investment Management Joint-Stock Co,6900,2025-09-30,0
Silvant Capital Management LLC,6887,2025-09-30,-373
QUATTRO FINANCIAL ADVISORS LLC,6772,2025-09-30,2572
"Ameritas Investment Partners, Inc.",6711,2025-09-30,-233
"QRG CAPITAL MANAGEMENT, INC.",6704,2025-09-30,-4355
Vestcor Inc,6635,2025-09-30,0
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,6601,2025-09-30,-52606
EVERENCE CAPITAL MANAGEMENT INC,6486,2025-09-30,-2894
"Aptus Capital Advisors, LLC",6470,2025-09-30,-1007
"GAMCO INVESTORS, INC. ET AL",6451,2025-09-30,-25
MUFG SECURITIES AMERICAS INC.,6422,2025-09-30,1623
"Icon Wealth Advisors, LLC",6345,2025-09-30,0
DekaBank Deutsche Girozentrale,6122,2025-09-30,0
Meiji Yasuda Life Insurance Co,6113,2025-09-30,6113
Mediolanum International Funds Ltd,6071,2025-09-30,-58
Wahed Invest LLC,6010,2025-09-30,36
HENNESSY ADVISORS INC,5900,2025-09-30,1000
D.A. DAVIDSON & CO.,5840,2025-09-30,1185
"SFMG, LLC",5833,2025-09-30,5833
Kentucky Retirement Systems Insurance Trust Fund,5783,2025-09-30,5783
Shay Capital LLC,5750,2025-09-30,5750
Bridgewater Advisors Inc.,5671,2025-09-30,30
Wedmont Private Capital,5645,2025-09-30,-2139
"Ground Swell Capital, LLC",5637,2025-09-30,5637
"CWA Asset Management Group, LLC",5618,2025-09-30,-609
DANSKE BANK A/S,5605,2025-09-30,-5350
"SUSQUEHANNA ADVISORS GROUP, INC.",5584,2025-09-30,5584
SANDERS MORRIS HARRIS LLC,5555,2025-09-30,0
"SevenBridge Financial Group, LLC",5503,2025-09-30,-1532
