symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
LYV,2024-12-31,129.5,230124255,29801091022,6095424000,8271741000,31977408022
LYV,2023-12-31,93.6,228628390,21399617304,6231866000,8437924000,23605675304
LYV,2022-12-31,69.74,224809558,15678218574,5606457000,7698256000,17770017574
LYV,2021-12-31,119.69,217190862,25995574272,4884729000,7460517000,28571362272
LYV,2020-12-31,73.48,212270944,15597668965,2537787000,6461332000,19521213965
LYV,2019-12-31,71.47,210082696,15014610283,2470362000,4805488000,17349736283
LYV,2018-12-31,49.25,207441468,10216492299,2371540000,2815020000,10659972299
LYV,2017-12-31,42.57,204923740,8723603611,1825322000,2299959000,9198240611
LYV,2016-12-31,26.6,202076243,5375228063,1526591000,2313053000,6161690063
LYV,2015-12-31,24.57,200973485,4937918526,1303125000,2045014000,5679807526
LYV,2014-12-31,26.11,198874019,5192600636,1382029000,2063400000,5873971636
LYV,2013-12-31,19.76,193885066,3831168904,1299184000,1808887000,4340871904
LYV,2012-12-31,9.31,186955748,1740558013,1001055000,1740005000,2479508013
LYV,2011-12-31,8.31,182388070,1515644861,844253000,1715688000,2387079861
LYV,2010-12-31,11.42,164410167,1877564107,892758000,1731864000,2716670107
LYV,2009-12-31,8.51,82652366,703371634,236955000,740069000,1206485634
LYV,2008-12-31,5.74,76228275,437550298,199660000,885713000,1123603298
LYV,2007-12-31,14.52,68440582,993757250,338991000,822606000,1477372250
LYV,2006-12-31,22.4,64853243,1452712643,313880000,639146000,1777978643
LYV,2005-12-31,13.1,66809394,875203061,403716000,366841000,838328061
LYV,2004-12-31,10.85,67565000,733080250,179137000,650675000,1204618250
LYV,2003-12-31,10.85,67565000,733080250,116360000,617838000,1234558250
LYV,2002-12-31,10.85,67565000,733080250,0,0,733080250
LYV,2001-12-31,10.85,67565000,733080250,0,0,733080250
