symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
FTNT,2029-12-31,10660705833,11253522367,10994822341,2864298175,3023574994,2954067963,2614031538,2759391624,2695957736,2212913798,2374402998,2303928527,4532898310,4784962020,4674963590,2.98475,3.07605,2.86684,5,1
FTNT,2028-12-31,9872360168,10421338671,10181769184,2652486960,2799985461,2735618386,2420727224,2555338116,2496595083,2056387916,2206452995,2140964999,4197696233,4431120152,4329255966,2.77363,2.85847,2.66406,2,1
FTNT,2027-12-31,7989466745,8583264514,8286365630,2146594735,2306135191,2226364963,1959037082,2104637769,2031837426,1695239063,3316970089,2364927100,3397095921,3649576850,3523336386,3.24667,4.29715,2.19619,6,2
FTNT,2026-12-31,7294670205,7655891838,7505382825,1959918122,2056970463,2016531988,1788671245,1877243686,1840338503,2150304989,2439620829,2294962909,3101670636,3255260929,3191264974,2.92755,3.16054,2.78573,29,23
FTNT,2025-12-31,6548122819,6783361998,6753347122,1759337189,1822540805,1814476465,1605615973,1663297203,1655937481,2071108049,2086561487,2078834768,2784241055,2884264008,2871501778,2.69314,2.70315,2.68313,31,25
FTNT,2024-12-31,5880883309,5900886314,5890884812,1580064546,1585438916,1582751731,1442007188,1446911975,1444459581,1709380271,1748052461,1728716366,2500532932,2509038146,2504785539,2.24457,2.26461,2.21451,31,24
FTNT,2023-12-31,5369029583,5667588567,5537300000,1442540660,1522756921,1487751236,1316499384,1389706788,1357759708,1267266826,1359748165,1312900000,2282894351,2409840684,2354442398,1.70928,1.76156,1.64175,15,22
FTNT,2022-12-30,4329937009,4503620461,4428027984,587563679,881345518,734454599,546062344,819093518,682577931,506326571,759489857,632908214,1246855069,1870282606,1558568838,1.14905,1.17455,1.11596,11,12
FTNT,2021-12-30,3265592641,3396582862,3339571816,512255894,768383841,640319868,463741925,695612889,579677407,432451771,648677656,540564714,1058850953,1588276432,1323563693,0.78112,0.79846,0.75863,12,14
FTNT,2020-12-30,2510561825,2611266072,2567436430,409030377,613545568,511287973,356751010,535126515,445938763,327277393,490916090,409096742,798794825,1198192238,998493532,0.65098,0.66543,0.63223,12,22
FTNT,2019-12-30,2097921489,2182073810,2145448085,300046035,450069052,375057544,234635614,351953423,293294519,223011894,334517840,278764867,697248052,1045872080,871560066,0.48232,0.49302,0.46843,11,12
FTNT,2018-12-30,1750905815,1821138561,1790571071,200268460,300402691,250335576,151908716,227863075,189885896,220310939,330466409,275388674,559133589,838700383,698916986,0.35158,0.35938,0.34146,9,8
FTNT,2017-12-30,1454413660,1512753443,1487362143,114249785,171374680,142812233,69933710,104900564,87417138,4909744,33329652,19119699,506451129,759676693,633063911,0.20338,0.20789,0.19752,17,16
FTNT,2016-12-30,1229066937,1278367559,1256910385,50214757,75322136,62768447,16846343,33095848,24971096,12272343,22082515,17177429,440931290,661396935,551164113,0.12798,0.13082,0.12429,8,9
FTNT,2015-12-30,986917412,1026504875,1009275172,33851732,50777600,42314666,10769333,17687334,14228334,3730000,8129000,5929500,361425954,542138933,451782444,0.10175,0.10401,0.09881981,15,14
FTNT,2014-12-30,553088532,829632799,691360666,58381343,87572015,72976679,41599630,62399446,51999538,16975038,25462557,21218798,249437519,374156278,311796899,0.07,0.08,0.06,18,18
FTNT,2013-12-30,471752379,707628568,589690474,69913121,104869681,87391402,54934446,82401669,68668058,33929661,50894493,42412077,199056295,298584443,248820369,0.085,0.09,0.08,9,9
FTNT,2012-12-30,412729411,619094117,515911764,89007146,133510719,111258933,76642399,114963599,95802999,51174719,76762079,63968399,157956266,236934399,197445333,0.1,0.12,0.08,8,8
FTNT,2011-12-30,278668326,418002489,348335408,59718584,89577878,74648231,53583204,80374807,66979006,37665222,56497832,47081528,101919852,152879780,127399816,0.055,0.06,0.05,7,7
FTNT,2010-12-30,180697016,271045524,225871270,28258158,42387238,35322698,25173915,37760875,31467395,18684130,28026195,23355163,62547170,93820753,78183962,0.025,0.03,0.02,16,16
