date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,MPWR,USD,0001280452,2025-03-03,2025-03-03 15:14:51,2024,FY,691816000,171130000,862946000,232528000,419611000,49968000,1565053000,529143000,25944000,9938000,35882000,0,1326840000,160179000,2052044000,0,3617097000,102526000,2819000,65193000,0,124029000,294567000,12974000,0,0,163789000,176763000,0,12974000,471330000,0,706817000,2487461000,-48511000,0,3145767000,3145767000,3617097000,0,3617097000,171130000,15793000,-678842000,https://www.sec.gov/Archives/edgar/data/1280452/000143774925005903/0001437749-25-005903-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774925005903/mpwr20241231_10k.htm
2023-12-31,MPWR,USD,0001280452,2024-02-29,2024-02-29 16:55:31,2023,FY,527843000,580633000,1108476000,249999000,383702000,77322000,1819499000,368952000,6571000,0,6571000,0,28054000,211277000,614854000,0,2434353000,62958000,0,8063000,0,164014000,235035000,5565000,0,0,143814000,149379000,0,5565000,384414000,0,1129937000,947064000,-27062000,0,2049939000,2049939000,2434353000,0,2434353000,580633000,5565000,-522278000,https://www.sec.gov/Archives/edgar/data/1280452/000143774924006133/0001437749-24-006133-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774924006133/mpwr20231231_10k.htm
2022-12-31,MPWR,USD,0001280452,2023-02-24,2023-02-24 16:16:51,2022,FY,288607000,449266000,737873000,197194000,447290000,28262000,1410619000,357157000,6571000,0,6571000,0,35252000,249286000,648266000,0,2058885000,61461000,0,15595000,0,186344000,263400000,1664000,0,0,125219000,126883000,0,1664000,390283000,0,975276000,716403000,-23077000,0,1668602000,1668602000,2058885000,0,2058885000,449266000,1664000,-286943000,https://www.sec.gov/Archives/edgar/data/1280452/000143774923004540/0001437749-23-004540-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774923004540/mpwr20221231_10k.htm
2021-12-31,MPWR,USD,0001280452,2022-02-25,2022-02-25 16:03:32,2021,FY,189265000,535817000,725082000,126477000,259417000,13876000,1124852000,362962000,6571000,0,6571000,0,21917000,69523000,460973000,0,1585825000,83027000,0,47669000,4300000,91948000,226944000,0,0,0,114896000,114896000,0,0,341840000,0,803226000,424879000,15880000,0,1243985000,1243985000,1585825000,0,1585825000,535817000,0,-189265000,https://www.sec.gov/Archives/edgar/data/1280452/000143774922004460/0001437749-22-004460-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774922004460/mpwr20211231_10k.htm
2020-12-31,MPWR,USD,0001280452,2021-03-01,2021-03-01 16:36:04,2020,FY,334944000,260169000,595113000,81261000,157062000,8562000,841998000,281528000,6571000,0,6571000,6261000,18556000,53577000,366493000,0,1208491000,38169000,1406000,3755000,7238000,96401000,146969000,1693000,0,0,93242000,94935000,0,3099000,241904000,0,657701000,298746000,10140000,0,966587000,966587000,1208491000,0,1208491000,266430000,3099000,-331845000,https://www.sec.gov/Archives/edgar/data/1280452/000143774921004587/0001437749-21-004587-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774921004587/mpwr20201231_10k.htm
2019-12-31,MPWR,USD,0001280452,2020-02-28,2020-02-28 16:59:17,2019,FY,172960000,282437000,455397000,61300000,127500000,11009000,655206000,231178000,6571000,0,6571000,3138000,17193000,43089000,301169000,0,956375000,27271000,1254000,2435000,3412000,63853000,98225000,1103000,0,0,83556000,84659000,0,2357000,182884000,0,549517000,229450000,-5476000,0,773491000,773491000,956375000,0,956375000,285575000,2357000,-170603000,https://www.sec.gov/Archives/edgar/data/1280452/000143774920003943/0001437749-20-003943-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774920003943/mpwr20191231_10k.htm
2018-12-31,MPWR,USD,0001280452,2019-03-01,2019-03-01 17:19:31,2018,FY,172704000,204577000,377281000,60991000,136384000,6154000,580810000,150001000,6571000,111000,6682000,3241000,16830000,35979000,212622000,0,793432000,22678000,0,7018000,2520000,48223000,80439000,0,0,0,72900000,72900000,0,0,153339000,0,450908000,194728000,-5543000,0,640093000,640093000,793432000,0,793432000,207818000,0,-172704000,https://www.sec.gov/Archives/edgar/data/1280452/000143774919003798/0001437749-19-003798-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774919003798/mpwr20181231_10k.htm
2017-12-31,MPWR,USD,0001280452,2018-03-01,2018-03-01 16:20:03,2017,FY,82759000,216331000,299090000,40624000,99281000,10175000,449170000,144636000,6571000,951000,7522000,5256000,15917000,30068000,202277000,0,651447000,22813000,0,2861000,6587000,33656000,64795000,0,0,0,64645000,64645000,0,0,129440000,0,376586000,143608000,1813000,0,522007000,522007000,651447000,0,651447000,221587000,0,-82759000,https://www.sec.gov/Archives/edgar/data/1280452/000143774918003639/0001437749-18-003639-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774918003639/mpwr20171231_10k.htm
2016-12-31,MPWR,USD,0001280452,2017-03-01,2017-03-01 16:49:20,2016,FY,112703000,155521000,268224000,35477000,71469000,7814000,382984000,85171000,6571000,3002000,9573000,5354000,633000,27411000,128142000,0,511126000,17427000,0,1239000,6799000,27456000,52921000,0,0,0,27089000,27089000,0,0,80010000,0,315969000,119362000,-4215000,0,431116000,431116000,511126000,0,511126000,160875000,0,-112703000,https://www.sec.gov/Archives/edgar/data/1280452/000143774917003558/0001437749-17-003558-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774917003558/mpwr20161231_10k.htm
2015-12-31,MPWR,USD,0001280452,2016-02-29,2016-02-29 16:21:23,2015,FY,90860000,144103000,234963000,30830000,63209000,2926000,331928000,65359000,6571000,5053000,11624000,5361000,672000,16341000,99357000,0,431285000,13487000,0,465000,5236000,24095000,43283000,0,0,0,19486000,19486000,0,0,62769000,0,265763000,101287000,1466000,0,368516000,368516000,431285000,0,431285000,149464000,0,-90860000,https://www.sec.gov/Archives/edgar/data/1280452/000143774916026344/0001437749-16-026344-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774916026344/mpwr20151119_10k.htm
2014-12-31,MPWR,USD,0001280452,2015-03-02,2015-03-02 16:15:34,2014,FY,126266000,112452000,238718000,25630000,40918000,2646000,308146000,62942000,6571000,6812000,13383000,5389000,1283000,8457000,91220000,0,399366000,13138000,0,0,3908000,19815000,36861000,0,0,5876000,10204000,16080000,0,0,52941000,0,240500000,100114000,5811000,0,346425000,346425000,399366000,0,399366000,117841000,0,-126266000,https://www.sec.gov/Archives/edgar/data/1280452/000143774915003820/0001437749-15-003820-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774915003820/mpwr20141231_10k.htm
2013-12-31,MPWR,USD,0001280452,2014-03-10,2014-03-10 16:14:49,2013,FY,101213000,125126000,226339000,23730000,39737000,2280000,292086000,64837000,0,0,0,9860000,481000,1644000,76822000,0,368908000,10694000,0,5542000,2523000,19730000,38489000,0,0,5542000,1478000,7020000,0,0,45509000,0,234201000,82938000,6260000,0,323399000,323399000,368908000,0,368908000,134986000,0,-101213000,https://www.sec.gov/Archives/edgar/data/1280452/000143774914003761/0001437749-14-003761-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774914003761/mpwr20131231_10k.htm
2012-12-31,MPWR,USD,0001280452,2013-03-05,2013-03-05 16:57:35,2012,FY,75104000,85521000,160625000,19383000,32115000,2178000,214301000,59412000,0,0,0,11755000,669000,1025000,71167000,1,287162000,9859000,,0,2198000,11403000,23460000,0,0,0,5408000,0,1,0,28868000,0,194079000,60040000,0,4174999,258293999,258293999,0,0,0,97276000,,-75104000,https://www.sec.gov/Archives/edgar/data/1280452/000143774913002333/0001437749-13-002333-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774913002333/monolithic_10k-123112.htm
2011-12-31,MPWR,USD,0001280452,2012-03-12,2012-03-12 06:33:23,2011,FY,96371000,77827000,174198000,15097000,20104000,2106000,211505000,47794000,0,0,0,13675000,239000,654000,62362000,0,273867000,8904000,0,4920000,3603000,8643000,26070000,0,0,0,4920000,4920000,0,0,30990000,0,159336000,79948000,3593000,0,242877000,242877000,273867000,0,273867000,91502000,0,-96371000,https://www.sec.gov/Archives/edgar/data/1280452/000143774912002162/0001437749-12-002162-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774912002162/mps_10k-123111.htm
2010-12-31,MPWR,USD,0001280452,2011-03-04,2011-03-04 16:26:56,2010,FY,48010000,129709000,177719000,18347000,25789000,2518000,224373000,37262000,0,0,0,19180000,39000,749000,57230000,0,281603000,8979000,0,5015000,0,14976000,28970000,0,0,5015000,723000,5738000,0,0,34708000,0,178269000,66647000,1979000,0,246895000,246895000,281603000,0,281603000,148889000,0,-48010000,https://www.sec.gov/Archives/edgar/data/1280452/000143774911001307/0001437749-11-001307-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000143774911001307/monolithic_10k-123110.htm
2009-12-31,MPWR,USD,0001280452,2010-02-16,2010-02-12 20:17:47,2009,FY,46717000,118914000,165631000,15521000,19616000,2731000,203499000,17968000,0,0,0,19445000,175000,734000,38322000,0,241821000,7787000,0,4915000,0,11220000,23922000,0,0,4915000,27000,4942000,0,0,28864000,0,175518000,37085000,354000,0,212957000,212957000,241821000,0,241821000,138359000,0,-46717000,https://www.sec.gov/Archives/edgar/data/1280452/000119312510030881/0001193125-10-030881-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312510030881/d10k.htm
2008-12-31,MPWR,USD,0001280452,2009-02-27,2009-02-27 12:48:34,2008,FY,83266000,21922000,105188000,9115000,18887000,10057000,143247000,14163000,0,0,0,37432000,19000,438000,52052000,0,195299000,4674000,0,4762000,841000,15605000,25882000,0,0,4762000,10000,4772000,0,0,30654000,0,147298000,17411000,-64000,0,164645000,164645000,195299000,0,195299000,59354000,0,-83266000,https://www.sec.gov/Archives/edgar/data/1280452/000119312509040534/0001193125-09-040534-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312509040534/d10k.htm
2007-12-31,MPWR,USD,0001280452,2008-03-11,2008-03-11 16:16:50,2007,FY,83114000,27765000,110879000,8239000,17487000,12155000,148686000,14175000,0,0,0,0,776000,8879000,23813000,0,172499000,6154000,0,5455000,1306000,16497000,29412000,0,0,0,5641000,5778000,0,0,35190000,0,146035000,-9188000,462000,0,137309000,137309000,172499000,0,172499000,27765000,0,-83114000,https://www.sec.gov/Archives/edgar/data/1280452/000119312508052915/0001193125-08-052915-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312508052915/d10k.htm
2006-12-31,MPWR,USD,0001280452,2007-03-16,2007-03-16 11:27:51,2006,FY,50816000,27674000,78490000,9156000,6738000,2776000,97160000,11358000,0,0,0,0,0,8809000,20167000,0,117327000,5909000,0,684000,687000,12842000,20122000,0,0,0,2253000,2253000,0,0,22375000,0,113532000,-17895000,-685000,0,94952000,94952000,117327000,0,117327000,27674000,0,-50816000,https://www.sec.gov/Archives/edgar/data/1280452/000119312507056647/0001193125-07-056647-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312507056647/d10k.htm
2005-12-31,MPWR,USD,0001280452,2006-03-28,2006-03-28 16:55:32,2005,FY,25091000,38814000,63905000,9537000,6165000,8110000,87717000,6238000,0,0,0,0,0,6820000,13058000,0,100775000,6583000,0,2913000,0,12771000,22267000,0,0,131000,209000,340000,0,0,22607000,0,98342000,-15094000,-5080000,0,78168000,78168000,100775000,0,100775000,38814000,0,-25091000,https://www.sec.gov/Archives/edgar/data/1280452/000119312506065261/0001193125-06-065261-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312506065261/d10k.htm
2004-12-31,MPWR,USD,0001280452,2005-03-31,2005-03-31 15:59:09,2004,FY,32018593,17000000,49018593,3996000,5398418,2508000,60335124,4180000,0,0,0,0,508000,6775000,11612563,0,71947687,3396000,0,374316000,0,-369428000,8283657,0,0,0,161000,161448,0,0,8445105,0,93526801,-20689562,-9334657,0,63502582,63502582,71947687,0,71947687,17000000,0,-32019000,https://www.sec.gov/Archives/edgar/data/1280452/000119312505067039/0001193125-05-067039-index.htm,https://www.sec.gov/Archives/edgar/data/1280452/000119312505067039/d10k.htm
2003-12-31,MPWR,USD,0001280452,2003-12-31,2003-12-30 19:00:00,2003,FY,12135409,1007190,13142599,4566106,1598754,330013,19637472,2148891,0,0,0,0,0,816898,2965789,0,22603261,1792410,0,0,0,1101904,2894314,0,0,0,18477947,18477947,0,0,21372261,11162641,13532922,-15055312,-8409251,0,1231000,1231000,22603261,0,22603261,1007190,0,-12135409,,
2002-12-31,MPWR,USD,0001280452,2002-12-31,2002-12-30 19:00:00,2002,FY,17223494,0,17223494,1315033,1267092,263858,20069477,1467936,0,0,0,0,0,76834,1544770,0,21614247,1590906,0,0,0,910820,2501726,0,0,0,17133051,17133051,0,0,19634777,11162641,2092256,-10679595,-595832,0,1979470,1979470,21614247,0,21614247,0,0,-17223494,,
2000-12-31,MPWR,USD,0001280452,2000-12-31,2000-12-30 19:00:00,2000,FY,904000,0,904000,0,0,-904000,904000,0,0,0,0,0,0,0,0,4346000,4346000,0,0,0,0,0,0,0,0,0,0,0,2649000,0,2649000,4379000,0,0,0,-2682000,1697000,1697000,4346000,0,4346000,0,0,-904000,,
