date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2025-08-31,FDS,USD,0001013237,2025-10-22,2025-10-22 06:04:51,2025,FY,337651000,17445000,355096000,270684000,0,103979000,729759000,206979000,1284708000,1916102000,3200810000,0,61226000,105498000,3574513000,0,4304272000,135262000,33145000,13041000,167852000,172006000,521306000,1525364000,624000,14902000,55663000,1596553000,0,190249000,2117859000,0,430000,2323407000,-63748000,-73676000,2186413000,2186413000,4304272000,0,4304272000,17445000,1558509000,1220858000,https://www.sec.gov/Archives/edgar/data/1013237/000162828025045769/0001628280-25-045769-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000162828025045769/fds-20250831.htm
2024-08-31,FDS,USD,0001013237,2024-10-29,2024-10-29 16:54:42,2024,FY,422979000,69619000,492598000,228054000,0,115196000,835848000,213007000,1011129000,1844141000,2855270000,0,61337000,89578000,3219192000,0,4055040000,178250000,155915000,40391000,159761000,132749000,667066000,1418652000,1344000,8452000,47066000,1475514000,0,208594000,2142580000,0,426000,1888504000,-79613000,103143000,1912460000,1912460000,4055040000,0,4055040000,69619000,1574567000,1151588000,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/0001013237-24-000141-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/fds-20240831.htm
2023-08-31,FDS,USD,0001013237,2023-10-27,2023-10-27 08:37:38,2023,FY,425444000,32210000,457654000,237665000,0,74816000,770135000,227944000,1004736000,1859202000,2863938000,0,27229000,73676000,3192787000,0,3962922000,121816000,28839000,15071000,152430000,166095000,484251000,1811082000,3734000,6737000,37188000,1858741000,0,227221000,2342992000,0,421000,1505096000,-87141000,201554000,1619930000,1619930000,3962922000,0,3962922000,32210000,1839921000,1414477000,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000128/0001013237-23-000128-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000128/fds-20230831.htm
2022-08-31,FDS,USD,0001013237,2022-10-21,2022-10-21 08:00:55,2022,FY,503273000,33219000,536492000,204102000,0,129753000,870347000,240301000,965848000,1895909000,2861757000,0,3153000,38747000,3143958000,0,4014305000,108395000,29185000,34211000,152039000,114457000,438287000,2191046000,7212000,8800000,37552000,2244610000,0,237807000,2682897000,0,417000,1179739000,-108383000,259635000,1331408000,1331408000,4014305000,0,4014305000,33219000,2220231000,1716958000,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000159/0001013237-22-000159-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000159/fds-20220831.htm
2021-08-31,FDS,USD,0001013237,2021-10-22,2021-10-22 07:02:00,2021,FY,681865000,35984000,717849000,151187000,13917000,50625000,933578000,370441000,754362000,134986000,889348000,0,2250000,27230000,1289269000,0,2222847000,85777000,31576000,30279000,63104000,104969000,315705000,834515000,8394000,14752000,35221000,890789000,0,291556000,1206494000,0,412000,912515000,-38962000,142388000,1016353000,1016353000,2222847000,0,2222847000,35984000,866248000,184383000,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000142/0001013237-21-000142-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000142/fds-20210831.htm
2020-08-31,FDS,USD,0001013237,2020-10-29,2020-10-29 08:48:42,2020,FY,585605000,19572000,605177000,155011000,0,81742000,841930000,382031000,709703000,121095000,830798000,0,0,28629000,1241458000,0,2083388000,82094000,29056000,0,53987000,111156000,276293000,850442000,0,0,60278000,908924000,0,301325000,1185217000,0,408000,633149000,-39293000,302111000,898171000,898171000,2083388000,0,2083388000,19572000,875679000,290074000,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000153/0001013237-20-000153-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000153/fds-20200831.htm
2019-08-31,FDS,USD,0001013237,2019-10-30,2019-10-30 11:37:54,2019,FY,359799000,25813000,385612000,146309000,0,51891000,583812000,121042000,685729000,120551000,806280000,0,7571000,29943000,964836000,0,1560130000,76045000,0,26292000,0,116586000,218923000,574174000,0,0,94777000,668951000,0,0,887874000,0,401000,373225000,-74544000,373174000,672256000,672256000,1560130000,0,1560130000,25813000,574174000,214375000,https://www.sec.gov/Archives/edgar/data/1013237/000143774919020894/0001437749-19-020894-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774919020894/fds20190831_10k.htm
2018-08-31,FDS,USD,0001013237,2018-10-30,2018-10-30 12:19:10,2018,FY,208623000,29259000,237882000,156639000,6274000,30121000,430916000,100545000,701833000,148935000,850768000,0,9716000,27502000,988531000,0,1419447000,70328000,0,8453000,0,142353000,221134000,574775000,0,0,97638000,672413000,0,0,893547000,0,393000,122843000,-51439000,454103000,525900000,525900000,1419447000,0,1419447000,29259000,574775000,366152000,https://www.sec.gov/Archives/edgar/data/1013237/000143774918019028/0001437749-18-019028-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774918019028/fds20180831_10k.htm
2017-08-31,FDS,USD,0001013237,2017-10-30,2017-10-30 16:02:04,2017,FY,194731000,32444000,227175000,148331000,0,33870000,409376000,100454000,707560000,173543000,881103000,0,7412000,14970000,1003939000,0,1413315000,59214000,0,9112000,0,132813000,201139000,575000000,0,24892000,52593000,652485000,0,0,853624000,0,518000,1458823000,-34720000,-864930000,559691000,559691000,1413315000,0,1413315000,32444000,575000000,380269000,https://www.sec.gov/Archives/edgar/data/1013237/000143774917017840/0001437749-17-017840-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774917017840/fds20170831_10k.htm
2016-08-31,FDS,USD,0001013237,2016-10-31,2016-10-31 10:35:07,2016,FY,228407000,24217000,252624000,97797000,3158000,15697000,369276000,84622000,452915000,93161000,546076000,0,13406000,5781000,649885000,0,1019161000,43045000,0,7781000,0,107384000,158210000,300000000,0,1708000,41862000,343570000,0,0,501780000,0,512000,1283927000,-68553000,-698505000,517381000,517381000,1019161000,0,1019161000,24217000,300000000,71593000,https://www.sec.gov/Archives/edgar/data/1013237/000143774916040606/0001437749-16-040606-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774916040606/fds20161020_10k.htm
2015-08-31,FDS,USD,0001013237,2015-11-02,2015-10-30 18:27:29,2015,FY,158914000,23497000,182411000,95064000,0,26699000,304174000,59264000,308287000,40052000,348339000,0,20599000,4295000,432497000,0,736671000,33880000,0,3755000,0,102145000,139780000,35000000,0,1697000,28610000,65307000,0,0,205087000,0,503000,1021651000,-44052000,-446518000,531584000,531584000,736671000,0,736671000,23497000,35000000,-123914000,https://www.sec.gov/Archives/edgar/data/1013237/000143774915019227/0001437749-15-019227-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774915019227/fds20150831_10k.htm
2014-08-31,FDS,USD,0001013237,2014-10-30,2014-10-30 13:46:05,2014,FY,116378000,20008000,136386000,90354000,0,23035000,249775000,57641000,285608000,41855000,327463000,0,22377000,5956000,413437000,0,663212000,26380000,0,5036000,0,95875000,127291000,0,0,0,24839000,24839000,0,0,152130000,0,491000,849504000,-17921000,-320992000,511082000,511082000,663212000,0,663212000,20008000,0,-116378000,https://www.sec.gov/Archives/edgar/data/1013237/000143774914019084/0001437749-14-019084-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774914019084/fds20140831_10k.htm
2013-08-31,FDS,USD,0001013237,2013-10-30,2013-10-30 15:42:35,2013,FY,196627000,12725000,209352000,73290000,0,35392000,318034000,65371000,244573000,36223000,280796000,0,22023000,3973000,372163000,0,690197000,29864000,0,3769000,0,84620000,118253000,0,0,2396000,27769000,30165000,0,0,148418000,0,481000,700519000,-31173000,-128048000,541779000,541779000,690197000,0,690197000,12725000,0,-196627000,https://www.sec.gov/Archives/edgar/data/1013237/000143774913013610/0001437749-13-013610-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774913013610/fds20130831_10k.htm
