holder,shares,dateReported,change
BARCLAYS PLC,1266116,2025-09-30,94810
PRICE T ROWE ASSOCIATES INC /MD/,1264162,2025-09-30,68830
"Bares Capital Management, Inc.",1226251,2025-09-30,11599
AMERIPRISE FINANCIAL INC,1222534,2025-09-30,144789
Swiss National Bank,1216165,2025-09-30,-60600
WELLS FARGO & COMPANY/MN,1136954,2025-09-30,-194208
"Sumitomo Mitsui Trust Holdings, Inc.",1096701,2025-09-30,75401
HARDING LOEVNER LP,1083322,2025-09-30,-383758
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",1007527,2025-09-30,81507
Spyglass Capital Management LLC,1002717,2025-09-30,199435
"Colony Group, LLC",997953,2025-09-30,7416
"Chicago Capital, LLC",960042,2025-09-30,-4248
"D. E. Shaw & Co., Inc.",905488,2025-09-30,-10900
ShawSpring Partners LLC,896034,2025-09-30,-460026
Pictet Asset Management Holding SA,848792,2025-09-30,-66283
"TimesSquare Capital Management, LLC",806531,2025-09-30,-3665
AMERICAN CAPITAL MANAGEMENT INC,793664,2025-09-30,-2297
RHUMBLINE ADVISERS,789863,2025-09-30,7695
RAYMOND JAMES FINANCIAL INC,769369,2025-09-30,107492
Stephens Investment Management Group LLC,766512,2025-09-30,-6769
PEREGRINE CAPITAL MANAGEMENT LLC,760836,2025-09-30,60293
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,741641,2025-09-30,-41045
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,730562,2025-09-30,43644
"WEITZ INVESTMENT MANAGEMENT, INC.",719850,2025-09-30,-45750
HSBC HOLDINGS PLC,717320,2025-09-30,8932
"Baird Financial Group, Inc.",707544,2025-09-30,-213224
"Ensign Peak Advisors, Inc",698001,2025-09-30,-73377
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,696243,2025-09-30,-2066
CI INVESTMENTS INC.,680839,2025-09-30,-27614
FIRST TRUST ADVISORS LP,674750,2025-09-30,58212
CITIGROUP INC,672749,2025-09-30,-159938
"BNP PARIBAS ARBITRAGE, SNC",671869,2025-09-30,-607401
SEI INVESTMENTS CO,671686,2025-09-30,17039
"Douglas Lane & Associates, LLC",654782,2025-09-30,70471
"PARNASSUS INVESTMENTS, LLC",636974,2025-09-30,-18424
"MARSHALL WACE, LLP",635944,2025-09-30,509246
CANADA PENSION PLAN INVESTMENT BOARD,634330,2025-09-30,99832
"NATIXIS ADVISORS, L.P.",571265,2025-09-30,33599
National Pension Service,553599,2025-09-30,11998
AMERICAN CENTURY COMPANIES INC,551523,2025-09-30,481024
"Telemark Asset Management, LLC",550000,2025-09-30,0
ProShare Advisors LLC,547465,2025-09-30,-113968
Ion Asset Management Ltd.,534000,2025-09-30,-635833
ThornTree Capital Partners LP,510201,2025-09-30,-2306
FRONTIER CAPITAL MANAGEMENT CO LLC,490623,2025-09-30,-36855
"Russell Investments Group, Ltd.",475423,2025-09-30,28432
BANK OF MONTREAL /CAN/,469680,2025-09-30,49554
Mitsubishi UFJ Trust & Banking Corp,466278,2025-09-30,-10397
ALLIANCEBERNSTEIN L.P.,464823,2025-09-30,4152
TD ASSET MANAGEMENT INC,455430,2025-09-30,-226787
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",453897,2025-09-30,-105049
No Street GP LP,450000,2025-09-30,20000
GENEVA CAPITAL MANAGEMENT LLC,436009,2025-09-30,-11640
"Ironvine Capital Partners, LLC",430334,2025-09-30,-10080
GREAT WEST LIFE ASSURANCE CO /CAN/,430259,2025-09-30,20558
Visualize Group LP,428838,2025-09-30,349872
Neuberger Berman Group LLC,421793,2025-09-30,156437
MILLENNIUM MANAGEMENT LLC,408355,2025-09-30,301038
ROYAL LONDON ASSET MANAGEMENT LTD,407064,2025-09-30,2189
"Quantum Capital Management, LLC / NJ",402895,2025-09-30,-1070
"Clearbridge Investments, LLC",399113,2025-09-30,901
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,391353,2025-09-30,-18352
"ADAGE CAPITAL PARTNERS GP, L.L.C.",385700,2025-09-30,-700
JUPITER ASSET MANAGEMENT LTD,383230,2025-09-30,383230
"NZS Capital, LLC",373432,2025-09-30,22905
AXA Investment Managers S.A.,370740,2025-09-30,370740
"YCG, LLC",359321,2025-09-30,-79490
"CADEN CAPITAL PARTNERS, LP",349501,2025-09-30,-30000
LGT Group Foundation,343090,2025-09-30,166844
"Aureus Asset Management, LLC",339077,2025-09-30,85348
"Petrus Trust Company, LTA",336547,2025-09-30,9450
"Sone Capital Management, LLC",333912,2025-09-30,218791
VICTORY CAPITAL MANAGEMENT INC,327557,2025-09-30,-8295
AQR CAPITAL MANAGEMENT LLC,323743,2025-09-30,-41115
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,323437,2025-09-30,1605
abrdn plc,311627,2025-09-30,52390
Ninety One UK Ltd,311414,2025-09-30,-8601
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,310993,2025-09-30,-26663
Swedbank AB,302360,2025-09-30,52433
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,294546,2025-09-30,-167379
"Allspring Global Investments Holdings, LLC",289270,2025-09-30,-37379
ASHFORD CAPITAL MANAGEMENT INC,280738,2025-09-30,-10365
GILDER GAGNON HOWE & CO LLC,278503,2025-09-30,33071
OPPENHEIMER ASSET MANAGEMENT INC.,274745,2025-09-30,-11765
STIFEL FINANCIAL CORP,270670,2025-09-30,-21634
Ulysses Management LLC,270500,2025-09-30,0
"Granahan Investment Management, LLC",270166,2025-09-30,-30766
AVIVA PLC,268250,2025-09-30,16195
"TRAN CAPITAL MANAGEMENT, L.P.",265590,2025-09-30,-20530
Universal- Beteiligungs- und Servicegesellschaft mbH,258807,2025-09-30,5177
"Motley Fool Wealth Management, LLC",255853,2025-09-30,-35342
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",255127,2025-09-30,-8493
STATE OF WISCONSIN INVESTMENT BOARD,251783,2025-09-30,27366
Korea Investment CORP,245000,2025-09-30,61650
PRUDENTIAL FINANCIAL INC,239893,2025-09-30,-4814
APG Asset Management N.V.,234700,2025-09-30,6200
Fiera Capital Corp,234331,2025-09-30,82767
KORNITZER CAPITAL MANAGEMENT INC /KS,231626,2025-09-30,-38230
NEW YORK STATE COMMON RETIREMENT FUND,227825,2025-09-30,7700
TREMBLANT CAPITAL GROUP,225928,2025-09-30,26047
"UMB Bank, n.a.",225305,2025-09-30,76720
Intrinsic Edge Capital Management LLC,224297,2025-09-30,-39687
"Chevy Chase Trust Holdings, LLC",218972,2025-09-30,-4077
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,216263,2025-09-30,174864
NEOS Investment Management LLC,215694,2025-09-30,90758
NS Partners Ltd,214803,2025-09-30,301
"NICHOLAS COMPANY, INC.",214314,2025-09-30,45
FIL Ltd,214248,2025-09-30,34626
"Foster Victor Wealth Advisors, LLC",208676,2025-09-30,7963
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,207780,2025-09-30,2876
DANSKE BANK A/S,203100,2025-09-30,8668
NATIONAL BANK OF CANADA /FI/,202856,2025-09-30,-212770
Erste Asset Management GmbH,200000,2025-09-30,-11000
"Rafferty Asset Management, LLC",197534,2025-09-30,-3808
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,196362,2025-09-30,0
"Clearstead Advisors, LLC",192584,2025-09-30,4310
CORTLAND ASSOCIATES INC/MO,191592,2025-09-30,238
Treasurer of the State of North Carolina,187748,2025-09-30,-7314
DekaBank Deutsche Girozentrale,183640,2025-09-30,0
"Asset Management One Co., Ltd.",182784,2025-09-30,3390
"FRED ALGER MANAGEMENT, LLC",177032,2025-09-30,30411
OSSIAM,175818,2025-09-30,128146
"Badgley Phelps Wealth Managers, LLC",175301,2025-09-30,-985
TORONTO DOMINION BANK,173172,2025-09-30,-21840
"Mirae Asset Global Investments Co., Ltd.",171380,2025-09-30,21225
Zurcher Kantonalbank (Zurich Cantonalbank),170973,2025-09-30,5149
THRIVENT FINANCIAL FOR LUTHERANS,170590,2025-09-30,-3139
PRUDENTIAL PLC,167992,2025-09-30,74534
"Prana Capital Management, LP",166491,2025-09-30,68065
Cetera Investment Advisers,162697,2025-09-30,23394
ACADIAN ASSET MANAGEMENT LLC,162515,2025-09-30,162515
CIBC Asset Management Inc,153709,2025-09-30,1055
KLP KAPITALFORVALTNING AS,153300,2025-09-30,600
NOMURA ASSET MANAGEMENT CO LTD,153100,2025-09-30,-359
"LANDMARK INVESTMENT PARTNERS, L.P.",149385,2025-09-30,-126765
Gillson Capital LP,149319,2025-09-30,-207603
LPL Financial LLC,149190,2025-09-30,-310773
State of New Jersey Common Pension Fund D,146999,2025-09-30,4240
CREDIT AGRICOLE S A,138372,2025-09-30,138372
Hood River Capital Management LLC,138064,2025-09-30,138064
"HighTower Advisors, LLC",136084,2025-09-30,89864
Lansforsakringar Fondforvaltning AB (publ),134761,2025-09-30,-188
"Resona Asset Management Co.,Ltd.",130989,2025-09-30,-8671
Handelsbanken Fonder AB,128607,2025-09-30,2968
ING GROEP NV,128052,2025-09-30,121807
"State of Tennessee, Treasury Department",126490,2025-09-30,13378
Vanderbilt University,125839,2025-09-30,11855
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",125035,2025-09-30,75728
Arizona State Retirement System,124860,2025-09-30,1645
2Xideas AG,124002,2025-09-30,-36165
"Envestnet Portfolio Solutions, Inc.",122408,2025-09-30,-14348
STATE OF MICHIGAN RETIREMENT SYSTEM,121700,2025-09-30,-100
Man Group plc,119259,2025-09-30,108891
KELLY LAWRENCE W & ASSOCIATES INC/CA,119142,2025-09-30,-2490
Y-Intercept (Hong Kong) Ltd,118260,2025-09-30,118260
FIRST CITIZENS BANK & TRUST CO,118146,2025-09-30,-7743
Quantinno Capital Management LP,117711,2025-09-30,30583
JENNISON ASSOCIATES LLC,117295,2025-09-30,-858
"JANE STREET GROUP, LLC",115631,2025-09-30,115631
Daiwa Securities Group Inc.,114352,2025-09-30,8139
"CI Private Wealth, LLC",112361,2025-09-30,-6109
GUGGENHEIM CAPITAL LLC,109758,2025-09-30,3245
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,109115,2025-09-30,2103
EQUITABLE TRUST CO,109028,2025-09-30,-2852
"Night Owl Capital Management, LLC",107711,2025-09-30,818
Czech National Bank,107599,2025-09-30,4475
"MetLife Investment Management, LLC",107461,2025-09-30,-2321
TRUIST FINANCIAL CORP,106728,2025-09-30,-10960
Azimuth Capital Investment Management LLC,102493,2025-09-30,-1781
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,101734,2025-09-30,-1736
"NFJ INVESTMENT GROUP, LLC",101225,2025-09-30,-18718
AZZAD ASSET MANAGEMENT INC /ADV,98485,2025-09-30,408
PRIMECAP MANAGEMENT CO/CA/,98000,2025-09-30,10000
"PNC FINANCIAL SERVICES GROUP, INC.",96973,2025-09-30,1080
SG Capital Management LLC,94737,2025-09-30,-845418
"MML INVESTORS SERVICES, LLC",91952,2025-09-30,-2188
PUBLIC SECTOR PENSION INVESTMENT BOARD,91390,2025-09-30,4615
Retirement Systems of Alabama,90372,2025-09-30,-158
"HANTZ FINANCIAL SERVICES, INC.",88239,2025-09-30,-40
"Glenmede Investment Management, LP",87077,2025-09-30,-7102
FORSTA AP-FONDEN,85200,2025-09-30,1600
Motley Fool Asset Management LLC,84034,2025-09-30,26838
GF FUND MANAGEMENT CO. LTD.,84024,2025-09-30,0
Itau Unibanco Holding S.A.,83665,2025-09-30,63735
Skandinaviska Enskilda Banken AB (publ),83007,2025-09-30,-4944
AMALGAMATED BANK,81855,2025-09-30,-862
LOS ANGELES CAPITAL MANAGEMENT LLC,81714,2025-09-30,81714
Dash Acquisitions Inc.,81439,2025-09-30,-465
STRS OHIO,80985,2025-09-30,4
IFM Investors Pty Ltd,80475,2025-09-30,323
Thematics Asset Management,79915,2025-09-30,-10909
DnB Asset Management AS,78830,2025-09-30,79
"CAPSTONE INVESTMENT ADVISORS, LLC",77709,2025-09-30,18620
"Qsemble Capital Management, LP",76982,2025-09-30,22786
COMERICA BANK,76913,2025-09-30,-2877
"HB Wealth Management, LLC",76899,2025-09-30,19662
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,76570,2025-09-30,-800
Robeco Institutional Asset Management B.V.,74668,2025-09-30,-7916
USS Investment Management Ltd,73670,2025-09-30,0
"Bank Julius Baer & Co. Ltd, Zurich",72910,2025-09-30,-10150
Sterling Capital Management LLC,72064,2025-09-30,-1232
"Sumitomo Mitsui DS Asset Management Company, Ltd",70363,2025-09-30,497
"Blue Zone Wealth Advisors, LLC",70330,2025-09-30,1505
Utah Retirement Systems,68915,2025-09-30,379
US BANCORP \DE\,68060,2025-09-30,3060
Jefferies Financial Group Inc.,67260,2025-09-30,-9225
Police & Firemen's Retirement System of New Jersey,67192,2025-09-30,3951
WELLINGTON MANAGEMENT GROUP LLP,66414,2025-09-30,-20442
Cerity Partners LLC,64470,2025-09-30,4626
"XPONANCE, INC.",63306,2025-09-30,-2581
"Pacer Advisors, Inc.",63301,2025-09-30,-1601
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",62718,2025-09-30,19077
ABN AMRO INVESTMENT SOLUTIONS,62329,2025-09-30,249
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,60633,2025-09-30,-5734
BANK OF NOVA SCOTIA,59959,2025-09-30,20736
HAHN CAPITAL MANAGEMENT LLC,59657,2025-09-30,-2660
Elo Mutual Pension Insurance Co,59262,2025-09-30,9000
REGIONS FINANCIAL CORP,58993,2025-09-30,-811
Tsai Capital Corp,58899,2025-09-30,316
Lakehouse Capital Pty Ltd,58408,2025-09-30,0
DAVENPORT & Co LLC,58388,2025-09-30,-3038
VAN ECK ASSOCIATES CORP,57861,2025-09-30,-4660
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,57348,2025-09-30,135
"Solidarity Wealth, LLC",56116,2025-09-30,-16509
ALLIANZ SE,56052,2025-09-30,0
Woodline Partners LP,55990,2025-09-30,10355
"Mariner, LLC",55569,2025-09-30,7364
TEACHER RETIREMENT SYSTEM OF TEXAS,55256,2025-09-30,-8784
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,55234,2025-09-30,-34258
"Atria Investments, Inc",55021,2025-09-30,-1771
PLATINUM INVESTMENT MANAGEMENT LTD,55000,2025-09-30,-10000
Archon Partners LLC,54000,2025-09-30,54000
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,53710,2025-09-30,-109
Louisiana State Employees Retirement System,53100,2025-09-30,-100
Baer Investment Advisory LLC,52517,2025-09-30,3148
LGT Fund Management Co Ltd.,52061,2025-09-30,28940
"Sequoia Financial Advisors, LLC",51311,2025-09-30,732
Ownership Capital B.V.,50817,2025-09-30,-423882
Creative Planning,50424,2025-09-30,9652
Janney Montgomery Scott LLC,50081,2025-09-30,-3821
iA Global Asset Management Inc.,49049,2025-09-30,2323
SHELTON CAPITAL MANAGEMENT,48763,2025-09-30,0
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,48424,2025-09-30,11969
NATIXIS,47943,2025-09-30,30298
"YOUSIF CAPITAL MANAGEMENT, LLC",47136,2025-09-30,-2716
Taikang Asset Management (Hong Kong) Co Ltd,45969,2025-09-30,-20797
"EXCHANGE TRADED CONCEPTS, LLC",45880,2025-09-30,8981
"State of Alaska, Department of Revenue",45681,2025-09-30,-1725
"Trek Financial, LLC",45221,2025-09-30,45221
"Inspire Investing, LLC",44910,2025-09-30,898
S.E.E.D. Planning Group LLC,44733,2025-09-30,-1598
UniSuper Management Pty Ltd,44637,2025-09-30,5655
La Banque Postale Asset Management SA,44370,2025-09-30,-748
Freestone Grove Partners LP,44063,2025-09-30,-137814
OPPENHEIMER & CO INC,43830,2025-09-30,-3495
"Vanguard Personalized Indexing Management, LLC",43786,2025-09-30,3170
"Linden Thomas Advisory Services, LLC",43207,2025-09-30,-107
"ADVISOR GROUP HOLDINGS, INC.",43093,2025-09-30,-409
"Knollwood Investment Advisory, LLC",41863,2025-09-30,0
Employees Retirement System of Texas,41372,2025-09-30,0
"Pathstone Holdings, LLC",40882,2025-09-30,-5664
NORDEA INVESTMENT MANAGEMENT AB,40746,2025-09-30,4596
Tredje AP-fonden,40683,2025-09-30,8622
"KIDS CAPITAL MANAGEMENT, L.P.",40000,2025-09-30,40000
"Davidson Kahn Capital Management, LLC",39356,2025-09-30,-961
Wealthfront Advisers LLC,39329,2025-09-30,2353
"NISA INVESTMENT ADVISORS, LLC",38851,2025-09-30,-21827
"SlateStone Wealth, LLC",38529,2025-09-30,922
"Caption Management, LLC",38290,2025-09-30,9290
SCHRODER INVESTMENT MANAGEMENT GROUP,38165,2025-09-30,-13144
"Cambridge Investment Research Advisors, Inc.",37838,2025-09-30,1556
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,37577,2025-09-30,37577
Generate Investment Management Ltd,37573,2025-09-30,-40854
"New Age Alpha Advisors, LLC",37234,2025-09-30,-493
PROFUND ADVISORS LLC,36327,2025-09-30,-38
Ethic Inc.,36088,2025-09-30,13170
"Norinchukin Bank, The",35539,2025-09-30,184
NORTH STAR ASSET MANAGEMENT INC,34939,2025-09-30,448
D.A. DAVIDSON & CO.,34668,2025-09-30,272
FORMULA GROWTH LTD,34000,2025-09-30,0
"Brinker Capital Investments, LLC",33889,2025-09-30,-1153
"EagleClaw Capital Managment, LLC",33850,2025-09-30,19550
SVB WEALTH LLC,33487,2025-09-30,-1982
"CENTAURUS FINANCIAL, INC.",33487,2025-09-30,-73
"L. Roy Papp & Associates, LLP",33208,2025-09-30,-632
Narwhal Capital Management,33113,2025-09-30,-47308
FIRST FOUNDATION ADVISORS,32691,2025-09-30,-8532
MERCER GLOBAL ADVISORS INC /ADV,32529,2025-09-30,13722
"Boomfish Wealth Group, LLC",32422,2025-09-30,1096
SCOTIA CAPITAL INC.,32121,2025-09-30,689
Barbara Oil Co.,32000,2025-09-30,0
"PRINCIPAL SECURITIES, INC.",31786,2025-09-30,2012
GATEWAY INVESTMENT ADVISERS LLC,31517,2025-09-30,-8756
"QRG CAPITAL MANAGEMENT, INC.",31283,2025-09-30,3175
MIZUHO SECURITIES USA LLC,30856,2025-09-30,1694
STEPHENS INC /AR/,30794,2025-09-30,-895
BANQUE PICTET & CIE SA,29999,2025-09-30,0
Verition Fund Management LLC,29933,2025-09-30,-14964
INTECH INVESTMENT MANAGEMENT LLC,29505,2025-09-30,5614
Kampmann Melissa S.,28900,2025-09-30,4395
Federation des caisses Desjardins du Quebec,28605,2025-09-30,-1028
Liontrust Investment Partners LLP,28324,2025-09-30,0
CAPTRUST FINANCIAL ADVISORS,28250,2025-09-30,-1479
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",28201,2025-09-30,-3549
AE Wealth Management LLC,27646,2025-09-30,-995
Politan Capital Management LP,27635,2025-09-30,2744
"Blue Capital, Inc.",27617,2025-09-30,27617
"Lido Advisors, LLC",27536,2025-09-30,6381
"WILEY BROS.-AINTREE CAPITAL, LLC",26776,2025-09-30,1222
Allianz Asset Management GmbH,26556,2025-09-30,1081
"Malaga Cove Capital, LLC",26545,2025-09-30,271
PARK AVENUE SECURITIES LLC,26523,2025-09-30,291
DoubleLine ETF Adviser LP,26395,2025-09-30,1539
PITCAIRN CO,26328,2025-09-30,-7591
Kentucky Retirement Systems,26218,2025-09-30,-387
"Harvest Fund Management Co., Ltd",26001,2025-09-30,2048
Candriam S.C.A.,25644,2025-09-30,6006
WoodTrust Financial Corp,25540,2025-09-30,350
HARTFORD INVESTMENT MANAGEMENT CO,24866,2025-09-30,-617
"American Assets Capital Advisers, LLC",24364,2025-09-30,9193
Verdence Capital Advisors LLC,24313,2025-09-30,660
Krilogy Financial LLC,24117,2025-09-30,-1157
"Red Spruce Capital, LLC",24090,2025-09-30,2248
"Portside Wealth Group, LLC",23990,2025-09-30,-2496
First Bank & Trust,23980,2025-09-30,-582
Generali Asset Management SPA SGR,23880,2025-09-30,20661
"Icon Wealth Advisors, LLC",23823,2025-09-30,-5028
FIRST FINANCIAL BANKSHARES INC,23511,2025-09-30,23511
"Gotham Asset Management, LLC",22651,2025-09-30,17988
Harbor Advisors LLC,22560,2025-09-30,0
"Aurora Investment Managers, LLC.",22302,2025-09-30,-55
AG2R LA MONDIALE GESTION D'ACTIFS,22059,2025-09-30,0
"Crossmark Global Holdings, Inc.",21840,2025-09-30,1096
"WOLVERINE TRADING, LLC",21782,2025-09-30,8805
Gulf International Bank (UK) Ltd,21782,2025-09-30,793
ASR Vermogensbeheer N.V.,21757,2025-09-30,-69
MOODY NATIONAL BANK TRUST DIVISION,21747,2025-09-30,-3059
SHAKER INVESTMENTS LLC/OH,21583,2025-09-30,21583
"COMMONWEALTH EQUITY SERVICES, LLC",21361,2025-09-30,-1722
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",21331,2025-09-30,1151
Lincoln Capital LLC,21243,2025-09-30,-47
Maryland State Retirement & Pension System,21232,2025-09-30,936
"IEQ CAPITAL, LLC",21001,2025-09-30,-5408
ALPS ADVISORS INC,20750,2025-09-30,9412
"SECURIAN ASSET MANAGEMENT, INC",20398,2025-09-30,-1560
"Graham Capital Management, L.P.",20024,2025-09-30,20024
Investment Management Corp of Ontario,19820,2025-09-30,6443
"Toroso Investments, LLC",19814,2025-09-30,4976
"B.O.S.S. Retirement Advisors, LLC",19714,2025-09-30,-1188
"Virtus Investment Advisers, Inc.",19623,2025-09-30,19623
XTX Topco Ltd,19411,2025-09-30,-14222
B. Metzler seel. Sohn & Co. AG,19343,2025-09-30,1386
"Quotient Wealth Partners, LLC",19293,2025-09-30,-1554
KEYBANK NATIONAL ASSOCIATION/OH,19278,2025-09-30,1910
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,19100,2025-09-30,-100
"Kestra Advisory Services, LLC",18943,2025-09-30,3371
BESSEMER GROUP INC,18772,2025-09-30,2029
USA Financial Portformulas Corp,18757,2025-09-30,18757
Tower Research Capital LLC (TRC),18357,2025-09-30,-4096
COMMERCE BANK,18221,2025-09-30,88
"Ameritas Investment Partners, Inc.",17991,2025-09-30,176
Oak Thistle LLC,17714,2025-09-30,13400
Lombard Odier Asset Management (Switzerland) SA,17558,2025-09-30,6032
"Dai-Ichi Life Insurance Company, Ltd",17377,2025-09-30,-1048
M&T BANK CORP,17252,2025-09-30,-3716
OMERS ADMINISTRATION Corp,17087,2025-09-30,-18906
"Main Management ETF Advisors, LLC",17050,2025-09-30,17050
NORDEN GROUP LLC,16894,2025-09-30,277
"Waterway Wealth Management, LLC",16649,2025-09-30,1849
MIRABELLA FINANCIAL SERVICES LLP,16340,2025-09-30,10007
"Institute for Wealth Management, LLC.",16267,2025-09-30,-450
BI Asset Management Fondsmaeglerselskab A/S,16264,2025-09-30,105
ALLSTATE CORP,16098,2025-09-30,16098
RMR Wealth Builders,16036,2025-09-30,2148
"Redmond Asset Management, LLC",15742,2025-09-30,-65
LOUISBOURG INVESTMENTS INC.,15685,2025-09-30,-10845
"SRS Capital Advisors, Inc.",15650,2025-09-30,4725
"Conestoga Capital Advisors, LLC",15540,2025-09-30,50
TOKIO MARINE ASSET MANAGEMENT CO LTD,15427,2025-09-30,475
BENJAMIN EDWARDS INC,15378,2025-09-30,5944
Walleye Capital LLC,15362,2025-09-30,8055
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",15154,2025-09-30,-974
Maridea Wealth Management LLC,14722,2025-09-30,14722
"NewEdge Wealth, LLC",14506,2025-09-30,-11792
DARK FOREST CAPITAL MANAGEMENT LP,14497,2025-09-30,-8156
"Voya Financial Advisors, Inc.",14392,2025-09-30,-1146
Chicago Partners Investment Group LLC,14387,2025-09-30,-2117
"CWM, LLC",14377,2025-09-30,5986
"Metis Global Partners, LLC",14304,2025-09-30,-834
Davis Capital Management,14277,2025-09-30,14277
Grove Bank & Trust,14268,2025-09-30,-1082
MEEDER ASSET MANAGEMENT INC,14042,2025-09-30,-2217
"GUIDANCE CAPITAL, INC",13921,2025-09-30,340
SUMITOMO LIFE INSURANCE CO,13920,2025-09-30,-507
"Horizon Investments, LLC",13832,2025-09-30,1451
"Empowered Funds, LLC",13792,2025-09-30,4395
"Miracle Mile Advisors, LLC",13624,2025-09-30,3409
"CHOREO, LLC",13612,2025-09-30,-469
