date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-08-31,FDS,USD,0001013237,2025-10-22,2025-10-22 06:04:51,2025,FY,2321748000,1097782000,1223966000,0.5271743531,300700000,0,0,475663000,-300700000,475663000,1573445000,6533000,56324000,188673000,965955000,0.4160464443,748303000,0.322301559,-27345000,720958000,0.310523795,123918000,597040000,0.2571510776,15.74,15.55,37924000,38385000,https://www.sec.gov/Archives/edgar/data/1013237/000162828025045769/0001628280-25-045769-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000162828025045769/fds-20250831.htm
2024-08-31,FDS,USD,0001013237,2024-10-29,2024-10-29 16:54:42,2024,FY,2203056000,1011945000,1191111000,0.5406630608,0,0,0,213386000,276426000,489812000,1501757000,14447000,65778000,155594000,872875000,0.3962109906,701299000,0.3183300833,-49796000,651503000,0.2957269357,114377000,537126000,0.2438095082,14.11,13.91,38059000,38618000,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/0001013237-24-000141-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323724000141/fds-20240831.htm
2023-08-31,FDS,USD,0001013237,2023-10-27,2023-10-27 08:37:38,2023,FY,2085508000,973225000,1112283000,0.5333391193,0,0,0,159642000,323434000,483076000,1456301000,12809000,66319000,137728000,788001000,0.3778460692,630207000,0.3021839283,-45253000,584954000,0.2804851384,116820000,468173000,0.2244887097,12.26,12.04,38194000,38898000,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000128/0001013237-23-000128-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323723000128/fds-20230831.htm
2022-08-31,FDS,USD,0001013237,2022-10-21,2022-10-21 08:00:55,2022,FY,1843892000,871106000,972786000,0.5275721138,0,0,0,433032000,64272000,497304000,1368410000,6175000,35697000,129715000,610363000,0.3310188449,475482000,0.2578686821,-31888000,443594000,0.2405748276,46677000,396917000,0.2152604382,10.48,10.25,37864000,38736000,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000159/0001013237-22-000159-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323722000159/fds-20220831.htm
2021-08-31,FDS,USD,0001013237,2021-10-22,2021-10-22 07:02:00,2021,FY,1591445000,786400000,805045000,0.5058578839,0,0,0,331004000,0,331004000,1117404000,1806000,8200000,107322000,581083000,0.3651291751,474041000,0.2978682895,-6424000,467617000,0.2938317064,68027000,399590000,0.2510862769,10.56,10.36,37856000,38570000,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000142/0001013237-21-000142-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323721000142/fds-20210831.htm
2020-08-31,FDS,USD,0001013237,2020-10-29,2020-10-29 08:48:42,2020,FY,1494111000,695446000,798665000,0.534541945,0,0,0,342505000,16500000,359005000,1054451000,0,9829000,100799000,540375000,0.3616699161,439660000,0.294261939,-12526000,427134000,0.2858783584,54196000,372938000,0.2496052837,9.83,9.65,37936000,38646000,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000153/0001013237-20-000153-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000101323720000153/fds-20200831.htm
2019-08-31,FDS,USD,0001013237,2019-10-30,2019-10-30 11:37:54,2019,FY,1435351000,663446000,771905000,0.537781351,0,0,0,333870000,0,333870000,997316000,0,16624000,60463000,498498000,0.3473004164,438035000,0.3051762252,-16070000,421965000,0.2939803574,69175000,352790000,0.2457865707,9.25,9.08,38144000,38873000,https://www.sec.gov/Archives/edgar/data/1013237/000143774919020894/0001437749-19-020894-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774919020894/fds20190831_10k.htm
2018-08-31,FDS,USD,0001013237,2018-10-30,2018-10-30 12:19:10,2018,FY,1350145000,659296000,690849000,0.5116850412,217100000,324645000,0,319745000,-212200000,324645000,983941000,0,16286000,57285000,425409000,0.3150839354,366204000,0.2712330898,-14366000,351838000,0.2605927511,84753000,267085000,0.1978194935,6.9,6.78,38733000,39377000,https://www.sec.gov/Archives/edgar/data/1013237/000143774918019028/0001437749-18-019028-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774918019028/fds20180831_10k.htm
2017-08-31,FDS,USD,0001013237,2017-10-30,2017-10-30 16:02:04,2017,FY,1221179000,566580000,654599000,0.5360385333,0,302464000,0,302464000,0,302464000,869044000,1600000,8200000,48294000,400429000,0.3279036079,352135000,0.28835658,-7823000,344312000,0.2819504757,86053000,258259000,0.2114833288,6.55,6.51,39023000,39642000,https://www.sec.gov/Archives/edgar/data/1013237/000143774917017840/0001437749-17-017840-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774917017840/fds20170831_10k.htm
2016-08-31,FDS,USD,0001013237,2016-10-31,2016-10-31 10:35:07,2016,FY,1127092000,487409000,639683000,0.5675517172,0,290007000,0,290007000,0,290007000,777416000,1600000,2736000,38052000,387728000,0.3440074102,349676000,0.3102461911,111317000,460993000,0.4090109769,122178000,338815000,0.3006098881,8.29,8.19,40038000,41365000,https://www.sec.gov/Archives/edgar/data/1013237/000143774916040606/0001437749-16-040606-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774916040606/fds20161020_10k.htm
2015-08-31,FDS,USD,0001013237,2015-11-02,2015-10-30 18:27:29,2015,FY,1006768000,405339000,601429000,0.5973858923,0,269511000,0,269511000,0,269511000,674850000,1936000,100000,31349000,363267000,0.3608249368,331918000,0.3296866805,1836000,333754000,0.331510338,92703000,241051000,0.2394305341,5.8,5.71,41317000,42235000,https://www.sec.gov/Archives/edgar/data/1013237/000143774915019227/0001437749-15-019227-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774915019227/fds20150831_10k.htm
2014-08-31,FDS,USD,0001013237,2014-10-30,2014-10-30 13:46:05,2014,FY,920335000,353686000,566649000,0.6156986315,0,264430000,0,264430000,0,264430000,618116000,1200000,0,34435000,336654000,0.3657950638,302219000,0.3283793401,1245000,303464000,0.3297321084,91921000,211543000,0.2298543465,4.98,4.92,41793000,42970000,https://www.sec.gov/Archives/edgar/data/1013237/000143774914019084/0001437749-14-019084-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774914019084/fds20140831_10k.htm
2013-08-31,FDS,USD,0001013237,2013-10-30,2013-10-30 15:42:35,2013,FY,858112000,306379000,551733000,0.6429615248,0,282314000,0,282314000,0,282314000,588693000,1300000,0,35779000,305198000,0.3556621979,287719000,0.335293062,1491000,270910000,0.3157047099,72273000,198637000,0.2314814383,4.53,4.45,43324000,44624000,https://www.sec.gov/Archives/edgar/data/1013237/000143774913013610/0001437749-13-013610-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774913013610/fds20130831_10k.htm
2012-08-31,FDS,USD,0001013237,2012-10-30,2012-10-30 12:53:58,2012,FY,805793000,275537000,530256000,0.6580548602,0,257266000,0,257266000,0,257266000,532803000,1100000,0,33779000,306769000,0.3807044737,272990000,0.3387842783,1715000,274705000,0.3409126165,85896000,188809000,0.23431452,4.26,4.12,44279000,45810000,https://www.sec.gov/Archives/edgar/data/1013237/000143774912010651/0001437749-12-010651-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000143774912010651/fds_10k-083112.htm
2011-08-31,FDS,USD,0001013237,2011-10-31,2011-10-31 15:35:51,2011,FY,726510000,244623000,481887000,0.6632902507,0,243552000,0,243552000,0,243552000,488175000,0,0,36847000,275182000,0.3787724876,238335000,0.3280546723,623000,238958000,0.3289121967,67912000,171046000,0.2354351626,3.8,3.61,45055000,47355000,https://www.sec.gov/Archives/edgar/data/1013237/000119312511288590/0001193125-11-288590-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000119312511288590/d235920d10k.htm
2010-08-31,FDS,USD,0001013237,2010-10-29,2010-10-29 15:32:44,2010,FY,641059000,206550000,434509000,0.6777987674,0,212875000,0,212875000,0,212875000,419425000,0,0,37343000,258977000,0.4039830967,221634000,0.3457310482,547000,222181000,0.3465843238,71970000,150211000,0.2343169661,3.22,3.13,46872000,48004000,https://www.sec.gov/Archives/edgar/data/1013237/000119312510241170/0001193125-10-241170-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000119312510241170/d10k.htm
2009-08-31,FDS,USD,0001013237,2009-10-30,2009-10-30 14:34:10,2009,FY,622023000,209364000,412659000,0.6634143754,0,201629000,0,201629000,0,201629000,410993000,0,0,34337000,245367000,0.394466121,211030000,0.3392639822,1092000,212122000,0.3410195443,67172000,144950000,0.2330299683,3.07,2.97,47177000,48789000,https://www.sec.gov/Archives/edgar/data/1013237/000119312509218675/0001193125-09-218675-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000119312509218675/d10k.htm
2008-08-31,FDS,USD,0001013237,2008-10-30,2008-10-30 16:52:47,2008,FY,575519000,191239000,384280000,0.6677103623,0,200393000,0,200393000,0,200393000,391632000,0,0,30654000,219701000,0.3817441301,183887000,0.3195150812,5160000,189047000,0.3284809016,64030000,125017000,0.2172248006,2.6,2.5,48065000,50080000,https://www.sec.gov/Archives/edgar/data/1013237/000119312508220373/0001193125-08-220373-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000119312508220373/d10k.htm
2007-08-31,FDS,USD,0001013237,2007-10-30,2007-10-30 13:41:59,2007,FY,475801000,152797000,323004000,0.6788636426,0,167913000,0,167913000,0,167913000,320710000,0,0,28560000,191436000,0.4023446777,155091000,0.3259577008,7785000,162876000,0.3423195832,53309000,109567000,0.2302790452,2.24,2.14,48873000,51200000,https://www.sec.gov/Archives/edgar/data/1013237/000119312507229389/0001193125-07-229389-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000119312507229389/d10k.htm
2006-08-31,FDS,USD,0001013237,2006-11-13,2006-11-13 09:08:50,2006,FY,387350000,121352000,265998000,0.6867122757,0,144710000,0,144710000,0,144710000,266062000,0,0,24256000,150288000,0.3879901898,121288000,0.313122499,4744000,126032000,0.3253698206,43116000,82916000,0.214059636,1.7,1.64,48688000,50592000,https://www.sec.gov/Archives/edgar/data/1013237/000110465906074114/0001104659-06-074114-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000110465906074114/a06-22686_110k.htm
2005-08-31,FDS,USD,0001013237,2005-11-14,2005-11-14 10:27:05,2005,FY,312644000,91801000,220843000,0.7063721037,0,111822000,0,111822000,0,111822000,203623000,0,0,18318000,127339000,0.4072971175,109021000,0.348706516,1142000,110163000,0.3523592329,38398000,71765000,0.2295422269,1.5,1.43,47904000,50160000,https://www.sec.gov/Archives/edgar/data/1013237/000104746905026820/0001047469-05-026820-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000104746905026820/a2164963z10-k.htm
2004-08-31,FDS,USD,0001013237,2004-11-10,2004-11-10 12:47:02,2004,FY,251910000,74191000,177719000,0.7054860863,0,90116000,0,90116000,0,90116000,164307000,0,0,14658000,102261000,0.4059425985,87603000,0.3477551506,1772000,89375000,0.3547894089,31358000,58017000,0.2303084435,0.8,0.77,72612000,75924000,https://www.sec.gov/Archives/edgar/data/1013237/000119312504192497/0001193125-04-192497-index.htm,https://www.sec.gov/Archives/edgar/data/1013237/000119312504192497/d10k.htm
