symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
DDOG,2024-12-31,142.89,336172000,48035617079,1246983000,1842180000,48630814079
DDOG,2023-12-31,121.38,324033000,39331125540,330339000,902337000,39903123540
DDOG,2022-12-31,73.5,315410000,23182635000,338985000,837521000,23681171000
DDOG,2021-12-31,178.11,309048000,55044539280,270973000,807745000,55581311280
DDOG,2020-12-31,98.44,300350000,29566454000,224927000,643623000,29985150000
DDOG,2019-12-31,37.78,139873000,5284401940,597297000,60426000,4747530940
DDOG,2018-12-31,37.55,70951000,2664210050,53639000,0,2610571050
DDOG,2017-12-31,37.55,79566000,2987703300,60024000,0,2927679300
