holder,shares,dateReported,change
Robeco Schweiz AG,612279,2025-09-30,-19411
ROYAL BANK OF CANADA,607729,2025-09-30,280403
BARCLAYS PLC,574833,2025-09-30,167891
DekaBank Deutsche Girozentrale,524203,2025-09-30,0
"Toroso Investments, LLC",518827,2025-09-30,339064
Tredje AP-fonden,464827,2025-09-30,335698
CITIGROUP INC,451130,2025-09-30,235404
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",429073,2025-09-30,304045
Encompass Capital Advisors LLC,421026,2025-09-30,74078
"Merewether Investment Management, LP",420700,2025-09-30,222100
Zurcher Kantonalbank (Zurich Cantonalbank),373258,2025-09-30,37725
Erste Asset Management GmbH,341182,2025-09-30,-46890
Two Seas Capital LP,340692,2025-09-30,330692
AMF Tjanstepension AB,334039,2025-09-30,312832
"ARIEL INVESTMENTS, LLC",325516,2025-09-30,18224
Vontobel Holding Ltd.,323848,2025-09-30,90056
GOLDMAN SACHS GROUP INC,309342,2025-09-30,35522
BALYASNY ASSET MANAGEMENT L.P.,302547,2025-09-30,205061
Swiss National Bank,293600,2025-09-30,-14800
"BNP PARIBAS ARBITRAGE, SNC",290983,2025-09-30,36969
FIRST TRUST ADVISORS LP,290118,2025-09-30,-3452
"Grantham, Mayo, Van Otterloo & Co. LLC",274898,2025-09-30,-119569
CITADEL ADVISORS LLC,262598,2025-09-30,-835640
Walleye Trading LLC,259318,2025-09-30,141528
Triodos Investment Management BV,259200,2025-09-30,-14900
"Sumitomo Mitsui Trust Holdings, Inc.",250452,2025-09-30,1721
Universal- Beteiligungs- und Servicegesellschaft mbH,246220,2025-09-30,9894
"Point72 Asset Management, L.P.",221842,2025-09-30,-112831
VOYA INVESTMENT MANAGEMENT LLC,217618,2025-09-30,46598
Robeco Institutional Asset Management B.V.,217607,2025-09-30,76104
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",213330,2025-09-30,12177
RHUMBLINE ADVISERS,208237,2025-09-30,1303
"CIBC Private Wealth Group, LLC",207543,2025-09-30,-9486
STRS OHIO,202927,2025-09-30,-114999
Covalis Capital LLP,197159,2025-09-30,197159
AQR CAPITAL MANAGEMENT LLC,194667,2025-09-30,8444
PRINCIPAL FINANCIAL GROUP INC,187767,2025-09-30,29651
TODD ASSET MANAGEMENT LLC,187376,2025-09-30,28817
ABN AMRO Bank N.V.,185311,2025-09-30,1088
"Russell Investments Group, Ltd.",179716,2025-09-30,10905
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,177106,2025-09-30,-26032
Allianz Asset Management GmbH,175766,2025-09-30,76693
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,175164,2025-09-30,37137
Yaupon Capital Management LP,173588,2025-09-30,89186
"TRILLIUM ASSET MANAGEMENT, LLC",172312,2025-09-30,-11911
DANSKE BANK A/S,171576,2025-09-30,93004
ALLIANCEBERNSTEIN L.P.,167656,2025-09-30,54195
FRANKLIN RESOURCES INC,163573,2025-09-30,1300
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,161723,2025-09-30,-6602
NATIONAL BANK OF CANADA /FI/,161409,2025-09-30,-96393
SORA INVESTORS LLC,159507,2025-09-30,-13427
Ruffer LLP,157055,2025-09-30,157055
MACQUARIE GROUP LTD,156125,2025-09-30,76378
Candriam S.C.A.,150379,2025-09-30,62048
Swedbank AB,148695,2025-09-30,-7767
Raiffeisen Bank International AG,144948,2025-09-30,-32682
"Steward Partners Investment Advisory, LLC",143831,2025-09-30,136866
E. Ohman J:or Asset Management AB,141902,2025-09-30,1411
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,134379,2025-09-30,20000
abrdn plc,133405,2025-09-30,-8798
MIROVA,132536,2025-09-30,84025
Avalon Trust Co,132158,2025-09-30,-1247
BANK OF MONTREAL /CAN/,130451,2025-09-30,-23123
ARDSLEY ADVISORY PARTNERS LP,129000,2025-09-30,114000
Mediolanum International Funds Ltd,122820,2025-09-30,51190
"Bank Julius Baer & Co. Ltd, Zurich",121732,2025-09-30,-18956
SPX Gestao de Recursos Ltda,116250,2025-09-30,116250
Foresight Group Ltd Liability Partnership,113112,2025-09-30,40950
"D. E. Shaw & Co., Inc.",109938,2025-09-30,-74110
GREAT WEST LIFE ASSURANCE CO /CAN/,107739,2025-09-30,1021
CREDIT AGRICOLE S A,105314,2025-09-30,105314
"SUMITOMO MITSUI FINANCIAL GROUP, INC.",104792,2025-09-30,-8361
"Redwood Grove Capital, LLC",104200,2025-09-30,17500
"JANE STREET GROUP, LLC",100084,2025-09-30,-784718
"Goodlander Investment Management, LLC",100000,2025-09-30,100000
Bornite Capital Management LP,100000,2025-09-30,100000
PECONIC PARTNERS LLC,100000,2025-09-30,-200000
"ADAGE CAPITAL PARTNERS GP, L.L.C.",97600,2025-09-30,-600
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,94715,2025-09-30,-7268
J. Safra Sarasin Holding AG,90442,2025-09-30,32583
ABN AMRO INVESTMENT SOLUTIONS,89280,2025-09-30,-5119
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,87236,2025-09-30,-4151
WELLS FARGO & COMPANY/MN,85571,2025-09-30,-66033
OSSIAM,85562,2025-09-30,2452
"FRED ALGER MANAGEMENT, LLC",85518,2025-09-30,83123
DnB Asset Management AS,84176,2025-09-30,14089
JUPITER ASSET MANAGEMENT LTD,83403,2025-09-30,0
"Portolan Capital Management, LLC",83198,2025-09-30,83198
South Dakota Investment Council,81983,2025-09-30,-27290
GRACE & WHITE INC /NY,81275,2025-09-30,-600
RAYMOND JAMES FINANCIAL INC,80554,2025-09-30,23594
AVIVA PLC,80528,2025-09-30,4888
LPL Financial LLC,79287,2025-09-30,-550
"CWM, LLC",79160,2025-09-30,33671
Verition Fund Management LLC,78750,2025-09-30,34630
TD ASSET MANAGEMENT INC,78544,2025-09-30,-8525
"Mirae Asset Global Investments Co., Ltd.",77155,2025-09-30,13904
"HighTower Advisors, LLC",77154,2025-09-30,4264
"Brandywine Global Investment Management, LLC",75349,2025-09-30,75349
"INFINITUM ASSET MANAGEMENT, LLC",75000,2025-09-30,0
"Baird Financial Group, Inc.",73390,2025-09-30,-11016
SFE Investment Counsel,69813,2025-09-30,3
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",68714,2025-09-30,-9570
NEW YORK STATE COMMON RETIREMENT FUND,67060,2025-09-30,800
"MARSHALL WACE, LLP",66209,2025-09-30,65509
Korea Investment CORP,65465,2025-09-30,-5876
RWC Asset Management LLP,65415,2025-09-30,-68
Groupe la Francaise,65239,2025-09-30,20566
ODDO BHF ASSET MANAGEMENT SAS,65016,2025-09-30,-29438
SIERRA SUMMIT ADVISORS LLC,64525,2025-09-30,151
AMERIPRISE FINANCIAL INC,64365,2025-09-30,6925
"CUSHING ASSET MANAGEMENT, LP",62000,2025-09-30,7000
Lombard Odier Asset Management (Europe) Ltd,61427,2025-09-30,24331
PRUDENTIAL FINANCIAL INC,60028,2025-09-30,-858
"SUMMIT PARTNERS PUBLIC ASSET MANAGEMENT, LLC",60000,2025-09-30,60000
"Graham Capital Management, L.P.",59600,2025-09-30,58100
APG Asset Management N.V.,59500,2025-09-30,0
"Mariner, LLC",58195,2025-09-30,10089
Lansforsakringar Fondforvaltning AB (publ),57909,2025-09-30,-120
Polymer Capital Management (US) LLC,57658,2025-09-30,-17443
Mitsubishi UFJ Trust & Banking Corp,57433,2025-09-30,-1174
AGF MANAGEMENT LTD,56952,2025-09-30,41737
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,56132,2025-09-30,-1716
Snowden Capital Advisors LLC,55699,2025-09-30,-315
JENNISON ASSOCIATES LLC,55376,2025-09-30,7873
VAN ECK ASSOCIATES CORP,54852,2025-09-30,7089
"Chevy Chase Trust Holdings, LLC",54834,2025-09-30,-1912
KLP KAPITALFORVALTNING AS,54300,2025-09-30,-28200
SOROS FUND MANAGEMENT LLC,53768,2025-09-30,-112295
STATE OF WISCONSIN INVESTMENT BOARD,53572,2025-09-30,-1662
Guinness Asset Management LTD,52388,2025-09-30,-4814
"NATIXIS ADVISORS, L.P.",51328,2025-09-30,5891
Skandinaviska Enskilda Banken AB (publ),50681,2025-09-30,-5212
"NIA IMPACT ADVISORS, LLC",50253,2025-09-30,1195
"Nishkama Capital, LLC",50253,2025-09-30,50253
WINTON GROUP Ltd,49533,2025-09-30,38328
La Banque Postale Asset Management SA,49467,2025-09-30,49467
"Slow Capital, Inc.",49029,2025-09-30,51
ROYAL LONDON ASSET MANAGEMENT LTD,49018,2025-09-30,-286
"Asset Management One Co., Ltd.",48394,2025-09-30,-706
ENGINE NO. 1 LLC,48000,2025-09-30,48000
Man Group plc,47970,2025-09-30,26471
"COMMONWEALTH EQUITY SERVICES, LLC",47918,2025-09-30,3340
"Foster Victor Wealth Advisors, LLC",47654,2025-09-30,-46746
"Boston Common Asset Management, LLC",47104,2025-09-30,-682
ProShare Advisors LLC,46668,2025-09-30,23238
Treasurer of the State of North Carolina,45642,2025-09-30,-1774
Federation des caisses Desjardins du Quebec,44125,2025-09-30,20125
Summerhill Capital Management lnc.,43283,2025-09-30,-60
"Panoramic Capital, LLC",42905,2025-09-30,42905
"Lumbard & Kellner, LLC",42553,2025-09-30,17339
National Pension Service,41419,2025-09-30,8036
CastleKnight Management LP,41300,2025-09-30,-72700
CenterBook Partners LP,40480,2025-09-30,26771
TORONTO DOMINION BANK,40443,2025-09-30,-3956
"TRIGLAV INVESTMENTS, D.O.O.",40335,2025-09-30,16835
"Kovitz Investment Group Partners, LLC",40284,2025-09-30,1121
PLUSTICK MANAGEMENT LLC,40000,2025-09-30,40000
Fulcrum Capital LLC,39740,2025-09-30,214
BI Asset Management Fondsmaeglerselskab A/S,39037,2025-09-30,-44920
"Ensign Peak Advisors, Inc",38968,2025-09-30,-22255
Venture Visionary Partners LLC,38843,2025-09-30,-5327
Neuberger Berman Group LLC,38764,2025-09-30,-2485
"Resona Asset Management Co.,Ltd.",38686,2025-09-30,-1437
Mn Services Vermogensbeheer B.V.,38500,2025-09-30,1000
UniSuper Management Pty Ltd,38302,2025-09-30,-11908
FARLEY CAPITAL L.P.,38225,2025-09-30,38225
AMERICAN CENTURY COMPANIES INC,37796,2025-09-30,-110
STATE OF MICHIGAN RETIREMENT SYSTEM,37500,2025-09-30,-200
Brevan Howard Capital Management LP,37173,2025-09-30,18228
CAPITAL FUND MANAGEMENT S.A.,37121,2025-09-30,37121
PICTON MAHONEY ASSET MANAGEMENT,36983,2025-09-30,36983
VICTORY CAPITAL MANAGEMENT INC,36708,2025-09-30,-3695
"Rafferty Asset Management, LLC",36162,2025-09-30,1143
Assenagon Asset Management S.A.,35814,2025-09-30,-109255
State of New Jersey Common Pension Fund D,35379,2025-09-30,1317
ALPS ADVISORS INC,34142,2025-09-30,-522
CI INVESTMENTS INC.,34103,2025-09-30,-2316
"ADVISOR GROUP HOLDINGS, INC.",34008,2025-09-30,837
NOMURA ASSET MANAGEMENT CO LTD,33981,2025-09-30,-288
HRT FINANCIAL LP,33564,2025-09-30,33564
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",33542,2025-09-30,-808743
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,33200,2025-09-30,800
ENVESTNET ASSET MANAGEMENT INC,32086,2025-09-30,-2387
ASR Vermogensbeheer N.V.,31875,2025-09-30,-280
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,31711,2025-09-30,196
"Financial Sense Advisors, Inc.",31336,2025-09-30,-999
Daiwa Securities Group Inc.,31004,2025-09-30,-2097
Arizona State Retirement System,30499,2025-09-30,750
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",30400,2025-09-30,0
Cetera Investment Advisers,29115,2025-09-30,4841
Mivtachim The Workers Social Insurance Fund Ltd. (Under Special Management),29000,2025-09-30,29000
CAPTRUST FINANCIAL ADVISORS,27836,2025-09-30,-79
"New Age Alpha Advisors, LLC",27806,2025-09-30,-2086
"K2 PRINCIPAL FUND, L.P.",27750,2025-09-30,-20541
Clean Yield Group,27402,2025-09-30,-843
Czech National Bank,27239,2025-09-30,1025
"Cambridge Investment Research Advisors, Inc.",27199,2025-09-30,266
SEI INVESTMENTS CO,27183,2025-09-30,-14419
"State of Tennessee, Treasury Department",26902,2025-09-30,-11053
"MetLife Investment Management, LLC",26513,2025-09-30,-715
"COHEN & STEERS, INC.",26456,2025-09-30,-2642
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,25754,2025-09-30,-548
Credit Capital Investments LLC,25700,2025-09-30,250
Creative Planning,25362,2025-09-30,2021
"M. Kulyk & Associates, LLC",25211,2025-09-30,189
AIA Group Ltd,25014,2025-09-30,16766
"Fisher Asset Management, LLC",24939,2025-09-30,-185
"SG Americas Securities, LLC",24756,2025-09-30,-154380
US BANCORP \DE\,24710,2025-09-30,132
STEPHENS INC /AR/,24559,2025-09-30,6018
Lightrock Netherlands B.V.,24108,2025-09-30,-24530
CIBC WORLD MARKET INC.,24058,2025-09-30,18284
Spire Wealth Management,23720,2025-09-30,23376
FORSTA AP-FONDEN,23300,2025-09-30,1200
Rockefeller Capital Management L.P.,23186,2025-09-30,-3215
AXA Investment Managers S.A.,23160,2025-09-30,23160
Retirement Systems of Alabama,22877,2025-09-30,-136
"WOLVERINE TRADING, LLC",22411,2025-09-30,17210
LOS ANGELES CAPITAL MANAGEMENT LLC,22375,2025-09-30,22375
"Silver Lake Advisory, LLC",22346,2025-09-30,0
PEAPACK GLADSTONE FINANCIAL CORP,22282,2025-09-30,-1371
"Ashton Thomas Private Wealth, LLC",22263,2025-09-30,-20331
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,21899,2025-09-30,-2655
"PNC FINANCIAL SERVICES GROUP, INC.",21781,2025-09-30,1340
MERCER GLOBAL ADVISORS INC /ADV,21656,2025-09-30,1832
DUFF & PHELPS INVESTMENT MANAGEMENT CO,21396,2025-09-30,-5795
"Metis Global Partners, LLC",21039,2025-09-30,-1130
Hel Ved Capital Management Ltd,20987,2025-09-30,11887
"Mader & Shannon Wealth Management, Inc.",20656,2025-09-30,797
IFM Investors Pty Ltd,20573,2025-09-30,-2095
"Prime Capital Investment Advisors, LLC",20568,2025-09-30,2290
Ethic Inc.,20443,2025-09-30,59
XTX Topco Ltd,20377,2025-09-30,9243
OVERSEA-CHINESE BANKING Corp Ltd,20179,2025-09-30,0
AMALGAMATED BANK,20055,2025-09-30,-347
VIKING FUND MANAGEMENT LLC,20000,2025-09-30,-3000
Legato Capital Management LLC,20000,2025-09-30,0
KAYNE ANDERSON CAPITAL ADVISORS LP,19612,2025-09-30,-25419
Shay Capital LLC,19500,2025-09-30,12087
"Gotham Asset Management, LLC",19081,2025-09-30,-2149
"Peregrine Asset Advisers, Inc.",19063,2025-09-30,19063
"Burford Brothers, Inc.",19032,2025-09-30,-64
JANUS HENDERSON GROUP PLC,18634,2025-09-30,3232
OPPENHEIMER & CO INC,18598,2025-09-30,1911
"Beech Hill Advisors, Inc.",18542,2025-09-30,-3032
F/M Investments LLC,18437,2025-09-30,-5459
MACKENZIE FINANCIAL CORP,18333,2025-09-30,8872
Banque Cantonale Vaudoise,18245,2025-09-30,-3309
BANK OF NOVA SCOTIA,18049,2025-09-30,-5343
TD Waterhouse Canada Inc.,18049,2025-09-30,3556
"ExodusPoint Capital Management, LP",17956,2025-09-30,-30148
S-Bank Fund Management Ltd,17633,2025-09-30,-165
"Secure Asset Management, LLC",17467,2025-09-30,1151
"Empowered Funds, LLC",17395,2025-09-30,-2348
"Pathstone Holdings, LLC",17255,2025-09-30,-231
"Quadrant Private Wealth Management, LLC",17011,2025-09-30,93
Utah Retirement Systems,16752,2025-09-30,-517
Jefferies Financial Group Inc.,16700,2025-09-30,2364
iA Global Asset Management Inc.,16480,2025-09-30,16480
Police & Firemen's Retirement System of New Jersey,16334,2025-09-30,913
"Bouvel Investment Partners, LLC",16309,2025-09-30,193
TOBAM,16244,2025-09-30,-5683
"Vectors Research Management, LLC",16075,2025-09-30,2146
"WESTERLY CAPITAL MANAGEMENT, LLC",16000,2025-09-30,16000
Marex Group plc,16000,2025-09-30,-19993
"Vanguard Personalized Indexing Management, LLC",15916,2025-09-30,1281
TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA,15694,2025-09-30,598
"XPONANCE, INC.",15589,2025-09-30,-445
LGT Group Foundation,15569,2025-09-30,-38426
CIBC Asset Management Inc,15412,2025-09-30,-102
"NISA INVESTMENT ADVISORS, LLC",15148,2025-09-30,1572
COMERICA BANK,15133,2025-09-30,-37
North Growth Management Ltd.,15000,2025-09-30,0
CHASE INVESTMENT COUNSEL CORP,14962,2025-09-30,14962
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,14642,2025-09-30,-1391
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,14558,2025-09-30,-26
"CI Private Wealth, LLC",14513,2025-09-30,2320
S&CO INC,14406,2025-09-30,0
Woodline Partners LP,14174,2025-09-30,2574
SHELTON CAPITAL MANAGEMENT,13972,2025-09-30,-3500
Clayton Partners LLC,13970,2025-09-30,8167
PRUDENTIAL PLC,13967,2025-09-30,-5456
"NewEdge Advisors, LLC",13945,2025-09-30,619
"Leibman Financial Services, Inc.",13736,2025-09-30,-13740
Cox Capital Mgt LLC,13672,2025-09-30,-100
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,13492,2025-09-30,83
Chesley Taft & Associates LLC,13452,2025-09-30,286
TEACHER RETIREMENT SYSTEM OF TEXAS,13348,2025-09-30,-2122
"Harrington Investments, INC",13208,2025-09-30,-70
"Morse Asset Management, Inc",13156,2025-09-30,1086
INTECH INVESTMENT MANAGEMENT LLC,12965,2025-09-30,3799
Quantinno Capital Management LP,12906,2025-09-30,7044
Parametrica Management Ltd,12622,2025-09-30,0
"Sumitomo Mitsui DS Asset Management Company, Ltd",12520,2025-09-30,180
GUGGENHEIM CAPITAL LLC,12507,2025-09-30,-147
NEOS Investment Management LLC,12410,2025-09-30,3891
Trium Capital LLP,12402,2025-09-30,11152
"Bayesian Capital Management, LP",12300,2025-09-30,12300
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,12290,2025-09-30,3026
STIFEL FINANCIAL CORP,12232,2025-09-30,-248
"YOUSIF CAPITAL MANAGEMENT, LLC",12104,2025-09-30,-677
PUBLIC SECTOR PENSION INVESTMENT BOARD,12044,2025-09-30,1321
OFI INVEST ASSET MANAGEMENT,11938,2025-09-30,-108989
"State of Alaska, Department of Revenue",11724,2025-09-30,-345
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,11624,2025-09-30,-672
"Westover Capital Advisors, LLC",11595,2025-09-30,-123
M&T BANK CORP,11574,2025-09-30,3725
"Lido Advisors, LLC",11533,2025-09-30,3062
Janney Montgomery Scott LLC,11355,2025-09-30,-5546
Altshuler Shaham Ltd,11308,2025-09-30,3498
BROOKFIELD Corp /ON/,11292,2025-09-30,-8945
BRADLEY FOSTER & SARGENT INC/CT,11231,2025-09-30,-265
POLEN CAPITAL MANAGEMENT LLC,11214,2025-09-30,11214
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",11213,2025-09-30,1771
COURIER CAPITAL LLC,11164,2025-09-30,1143
"Camarda Financial Advisors, LLC",11131,2025-09-30,11131
Baader Bank Aktiengesellschaft,10964,2025-09-30,2887
Avanza Fonder AB,10951,2025-09-30,3577
Maxi Investments CY Ltd,10950,2025-09-30,-55700
"GREAT VALLEY ADVISOR GROUP, INC.",10659,2025-09-30,98
"CENTRAL VALLEY ADVISORS, LLC",10537,2025-09-30,105
"Inspire Investing, LLC",10456,2025-09-30,-2178
WETHERBY ASSET MANAGEMENT INC,10250,2025-09-30,-65
"BCGM Wealth Management, LLC",10087,2025-09-30,584
NATIXIS,10009,2025-09-30,10009
Arosa Capital Management LP,10000,2025-09-30,5600
Steel Peak Wealth Management LLC,10000,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,9896,2025-09-30,-361
NOMURA HOLDINGS INC,9772,2025-09-30,226
Lombard Odier Asset Management (USA) Corp,9754,2025-09-30,-2329
GREENUP STREET WEALTH MANAGEMENT LLC,9737,2025-09-30,9737
Hanson & Doremus Investment Management,9702,2025-09-30,-542
McLean Asset Management Corp,9620,2025-09-30,-1577
HARMONY ASSET MANAGEMENT LLC,9585,2025-09-30,9585
"Oakworth Capital, Inc.",9413,2025-09-30,0
"Empirical Finance, LLC",9312,2025-09-30,77
Wealthfront Advisers LLC,9249,2025-09-30,662
ESSEX INVESTMENT MANAGEMENT CO LLC,9152,2025-09-30,0
Perpetual Ltd,9117,2025-09-30,-1563
BOSTON FAMILY OFFICE LLC,9100,2025-09-30,0
"Perfromance Wealth Partners, LLC",9077,2025-09-30,-150
"Private Advisor Group, LLC",9053,2025-09-30,1538
"Global Retirement Partners, LLC",8970,2025-09-30,-219
"Energy Income Partners, LLC",8952,2025-09-30,-152
PARAGON CAPITAL MANAGEMENT INC,8827,2025-09-30,-405
"Clear Harbor Asset Management, LLC",8803,2025-09-30,-1500
"Union Bancaire Privee, UBP SA",8792,2025-09-30,2326
NORDEA INVESTMENT MANAGEMENT AB,8739,2025-09-30,810
Leisure Capital Management,8734,2025-09-30,-120
"Kestra Advisory Services, LLC",8657,2025-09-30,4598
"HOURGLASS CAPITAL, LLC",8640,2025-09-30,-310
"Pacer Advisors, Inc.",8575,2025-09-30,-31
EDMOND DE ROTHSCHILD HOLDING S.A.,8467,2025-09-30,75
TRUST CO OF VERMONT,8412,2025-09-30,-155
Y.D. More Investments Ltd,8316,2025-09-30,208
"Stamos Capital Partners, L.P.",8291,2025-09-30,-7500
BANQUE PICTET & CIE SA,8232,2025-09-30,8232
FIGURE 8 INVESTMENT STRATEGIES LLC,8116,2025-09-30,48
"NATURAL INVESTMENTS, LLC",7999,2025-09-30,-1779
AG2R LA MONDIALE GESTION D'ACTIFS,7953,2025-09-30,0
Schonfeld Strategic Advisors LLC,7948,2025-09-30,3531
CENTRAL TRUST Co,7943,2025-09-30,-1100
"CoreCommodity Management, LLC",7939,2025-09-30,-14478
MIZUHO SECURITIES USA LLC,7811,2025-09-30,397
EVERENCE CAPITAL MANAGEMENT INC,7765,2025-09-30,705
Atlantic Union Bankshares Corp,7757,2025-09-30,-235
LaFleur & Godfrey LLC,7754,2025-09-30,-422
"Ellsworth Advisors, LLC",7726,2025-09-30,372
JONES FINANCIAL COMPANIES LLLP,7688,2025-09-30,1653
"QRG CAPITAL MANAGEMENT, INC.",7545,2025-09-30,-500
CULLINAN ASSOCIATES INC,7500,2025-09-30,0
Riggs Asset Managment Co. Inc.,7463,2025-09-30,7457
"Rakuten Investment Management, Inc.",7365,2025-09-30,7365
FIRST MANHATTAN CO. LLC.,7350,2025-09-30,889
DNCA FINANCE,7090,2025-09-30,-25000
THRIVENT FINANCIAL FOR LUTHERANS,7082,2025-09-30,-1411
Independence Bank of Kentucky,7045,2025-09-30,0
WHITTIER TRUST CO,7004,2025-09-30,0
Investment Management Corp of Ontario,7001,2025-09-30,3031
BLAIR WILLIAM & CO/IL,6915,2025-09-30,-681
Verdence Capital Advisors LLC,6888,2025-09-30,6888
"SCP Investment, LP",6888,2025-09-30,-1800
"Advisors Asset Management, Inc.",6804,2025-09-30,92
DARK FOREST CAPITAL MANAGEMENT LP,6792,2025-09-30,0
Fort Sheridan Advisors LLC,6759,2025-09-30,22
"Richard W. Paul & Associates, LLC",6674,2025-09-30,-210
TRUIST FINANCIAL CORP,6669,2025-09-30,814
"Parallel Advisors, LLC",6667,2025-09-30,-161
"MML INVESTORS SERVICES, LLC",6436,2025-09-30,-283
Kentucky Retirement Systems,6373,2025-09-30,-458
"NorthCrest Asset Manangement, LLC",6302,2025-09-30,14
HARTFORD INVESTMENT MANAGEMENT CO,6288,2025-09-30,-200
Sterling Capital Management LLC,6276,2025-09-30,-481
"FNY Investment Advisers, LLC",6250,2025-09-30,6004
"Summit Trail Advisors, LLC",6142,2025-09-30,-445
"NewEdge Wealth, LLC",6132,2025-09-30,-150
"Baldwin Investment Management, LLC",6127,2025-09-30,-35
"BARLOW WEALTH PARTNERS, INC.",6050,2025-09-30,0
1832 Asset Management L.P.,6000,2025-09-30,6000
"Bryn Mawr Capital Management, LLC",5966,2025-09-30,-3
Harel Insurance Investments & Financial Services Ltd.,5853,2025-09-30,-2452
COZAD ASSET MANAGEMENT INC,5822,2025-09-30,-400
"Blume Capital Management, Inc.",5813,2025-09-30,-50
INTACT INVESTMENT MANAGEMENT INC.,5780,2025-09-30,5780
"Mengis Capital Management, Inc.",5743,2025-09-30,0
KEYBANK NATIONAL ASSOCIATION/OH,5678,2025-09-30,126
FIDUCIARY TRUST CO,5661,2025-09-30,132
Louisiana State Employees Retirement System,5600,2025-09-30,-100
"Clearstead Advisors, LLC",5590,2025-09-30,-139
"Wellington Shields & Co., LLC",5579,2025-09-30,-47
"Norinchukin Bank, The",5555,2025-09-30,191
Gulf International Bank (UK) Ltd,5546,2025-09-30,-88
SYCOMORE ASSET MANAGEMENT,5544,2025-09-30,0
"Edgemoor Investment Advisors, Inc.",5520,2025-09-30,1837
Belpointe Asset Management LLC,5409,2025-09-30,5409
B. Metzler seel. Sohn & Co. AG,5405,2025-09-30,0
BOCHK Asset Management Ltd,5400,2025-09-30,5400
"Family Legacy, Inc.",5384,2025-09-30,75
"TWO SIGMA SECURITIES, LLC",5311,2025-09-30,702
Orion Capital Management LLC,5300,2025-09-30,300
