symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
WSM,2029-01-31,8913391870,9146983176,9036800000,1720813777,1765910766,1744638872,1478211398,1516950560,1498677603,1397910675,1445733989,1423175726,2343582948,2405000712,2376030437,11.115,11.29118,10.91768,6,3
WSM,2028-01-31,8489818605,8490158235,8489988420,1639038991,1639104560,1639071776,1407965319,1408021644,1407993482,1225020753,1351746773,1288383763,2232213551,2232302849,2232258200,10.01732,10.55714,9.56741,12,9
WSM,2027-01-31,8019889406,8250173371,8140037562,1548314758,1592773234,1571510485,1330031497,1368222164,1349957062,1146015614,1198928558,1172472086,2108655866,2169204037,2140246216,9.15197,9.36363,8.95038,14,13
WSM,2026-01-31,7842246326,7882206817,7862226572,1514019098,1521733845,1517876472,1300570880,1307197993,1303884436,1105054017,1123002805,1114028411,2061948474,2072455218,2067201846,8.70056,8.77065,8.63047,15,13
WSM,2025-01-31,7580778247,7620941310,7600859779,1463540237,1471294092,1467417164,1257208588,1263869296,1260538942,1062006633,1095763362,1078884997.5,1993201117,2003761123,1998481120,8.44637,8.55791,8.29427,14,14
WSM,2024-01-31,7631955001,7757741626,7696018004,1473420388,1497704674,1485788351,1265695825,1286556483,1276320137,912335666,943546940,927941303,2006656934,2039729797,2023500910,7.25412,7.3691,7.12534,23,25
WSM,2023-01-30,8542247419,9099306257,8820776838,966217089,1449325636,1207771363,828710558,1243065842,1035888201,771803198,1157704800,964754000,1443958346,2165937520,1804947933,8.23583,8.34096,8.11889,7,11
WSM,2022-01-30,8232153037,8404790802,8323063008,1589294240,1622623578,1606845262,1365233643,1393864170,1380310300,900440657,925070624,913411210,2164465981,2209857335,2188368785,7.13374,7.2248,7.03244,10,8
WSM,2021-01-30,6605361440,6743883505,6678306296,1275226887,1301969869,1289309575,1095443879,1118416604,1107541173,535774764,550429057,543491795,1736736437,1773157807,1755915703,4.24467,4.29885,4.1844,7,7
WSM,2020-01-30,5801333574,5922994245,5865399325,1120001777,1143489509,1132370271,962102591,982278994,972727359,299085852,307267672,303394432,1525334759,1557322792,1542179458,2.36951,2.39976,2.33586,7,7
WSM,2019-01-30,5570449207,5687267967,5631965238,436538416,654807625,545673021,323394827,485092243,404243535,204221353,306332030,255276692,1176956141,1765434212,1471195177,2.1634,2.19102,2.13268,10,13
WSM,2018-01-30,5201148349,5310222443,5258586087,508305592,762458388,635381990,367725936,551588904,459657420,240893460,361340190,301116825,1120761022,1681141534,1400951278,1.77168,1.7943,1.74652,10,9
WSM,2017-01-30,5055065496,5161076063,5110890000,975927736,996394069,986705179,838340280,855921244,847598306,213898894,219749087,216979560,1329119764,1356992942,1343797605,1.69461,1.71624,1.67055,7,6
WSM,2016-01-30,4952559042,5056419930,5007251538,956137905,976189222,966696804,821340443,838564901,830410735,214382889,220247167,217471238,1302167916,1329475883,1316548121,1.69845,1.72013,1.67433,5,6
WSM,2015-01-30,4677764932,4775863070,4729422800,903086328,922025093,913059364,775768141,792036895,784335166,202097355,207624885,205007727,1229916769,1255709545,1243499084,1.60111,1.62155,1.57838,6,5
WSM,2013-01-30,2956301370,4434452057,3695376714,399065179,598597770,498831475,300314786,450472179,375393483,186302148,279453224,232877686,858207884,1287311826,1072759856,2.19,2.63,1.75,13,13
WSM,2008-01-30,2671683751,4007525627,3339604689,300423254,450634880,375529067,224762383,337143574,280952979,138904918,208357377,173631148,802409772,1203614657,1003012215,1.43,1.72,1.14,11,11
WSM,2007-01-30,2748442209,4122663314,3435552762,330412876,495619315,413016096,248327343,372491015,310409179,159084630,238626945,198855788,841734875,1262602312,1052168594,1.66,2,1.32,11,11
WSM,2001-01-30,1223180000,1834770000,1528975000,107555066,161332599,134443833,80469199,120703798,100586499,46440266,69660399,58050333,391767933,587651899,489709916,0.48,0.57,0.39,11,11
