symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
CDNS,2024-12-31,300.46,271212000,81488357520,2644030000,2585076000,81429403520
CDNS,2023-12-31,272.37,269381000,73371302970,1008152000,764414000,73127564970
CDNS,2022-12-31,160.64,271198000,43565246720,882325000,887415000,43570336720
CDNS,2021-12-31,186.35,273504000,50967470400,1088940000,454709000,50333239400
CDNS,2020-12-31,136.43,273728000,37344711040,928432000,460709000,36876988040
CDNS,2019-12-31,69.36,273239000,18951857040,705210000,430801000,18677448040
CDNS,2018-12-31,43.48,273729000,11901736920,533298000,445291000,11813729920
CDNS,2017-12-31,41.82,272097000,11379096540,688087000,729369000,11420378540
CDNS,2016-12-31,25.22,284502000,7175140440,465232000,693493000,7403401440
CDNS,2015-12-31,20.81,288018000,5993654580,616686000,348788000,5725756580
CDNS,2014-12-31,18.97,283349000,5375130530,932161000,691175000,5134144530
CDNS,2013-12-31,14.02,277796000,3894699920,536260000,324826000,3683265920
CDNS,2012-12-31,13.51,270479000,3654171290,726357000,447011000,3374825290
CDNS,2011-12-31,10.4,263892000,2744476800,601602000,425981000,2568855800
CDNS,2010-12-31,8.26,260787000,2154100620,557409000,549662000,2146353620
CDNS,2009-12-31,5.99,257782000,1544114180,569115000,436012000,1411011180
CDNS,2008-12-31,3.66,254323000,930822180,568255000,416572000,779139180
CDNS,2007-12-31,17.01,271455000,4617449550,1062920000,730385000,4284914550
CDNS,2006-12-31,17.91,279354000,5003230140,934342000,758385000,4827273140
CDNS,2005-12-31,16.92,278520000,4712558400,861315000,631864000,4483107400
CDNS,2004-12-31,13.81,271328000,3747039680,448517000,420000000,3718522680
CDNS,2003-12-31,17.98,266794000,4796956120,384525000,420449000,4832880120
CDNS,2002-12-31,11.79,259870000,3063867300,371327000,54268000,2746808300
CDNS,2001-12-31,21.92,246864000,5411258880,206311000,2873000,5207820880
CDNS,2000-12-31,27.5,244565000,6725537500,85220000,5510000,6645827500
CDNS,1999-12-31,24,235000000,5640000000,111401000,28948000,5557547000
CDNS,1998-12-31,29.75,234605000,6979498750,183066000,137653000,6934085750
CDNS,1997-12-31,24.5,220133333,5393266658,207024000,2393000,5188635658
CDNS,1996-12-31,19.75,90880500,1794889875,284512000,23641000,1534018875
CDNS,1995-12-31,14,61965000,867510000,84867000,3116000,785759000
CDNS,1994-12-31,4.58,43044000,197284985,75011000,28510000,150783985
CDNS,1993-12-31,2.58,78104000,201768640,61400000,8000000,148368640
CDNS,1992-12-31,4.75,78104000,370994000,81300000,11600000,301294000
CDNS,1991-12-31,5.58,78104000,436080640,87900000,10600000,358780640
CDNS,1990-12-31,5.31,140740741,746707882,61400000,14400000,699707882
CDNS,1989-12-31,4.89,132380952,647342855,40900000,14400000,620842855
CDNS,1988-12-31,2.5,100769231,251923077,36800000,4500000,219623077
CDNS,1987-12-31,1.33,45714286,60800000,15700000,2500000,47600000
CDNS,1986-12-31,2,41782000,83564000,5000000,2500000,81064000
