symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
PTC,2025-09-30,203.02,120005000,24363415100,184415000,1369867000,25548867100
PTC,2024-09-30,180.66,119679000,21621208140,265808000,1930326000,23285726140
PTC,2023-09-30,141.68,118341000,16766552880,288103000,1888977000,18367426880
PTC,2022-09-30,104.6,117194000,12258492400,272182000,1540203000,13526513400
PTC,2021-09-30,119.79,116836000,13995784440,326532000,1648270000,15317522440
PTC,2020-09-30,82.72,115663000,9567643360,275458000,1220337000,10512522360
PTC,2019-09-30,68.18,117724000,8026422320,269579000,669134000,8425977320
PTC,2018-09-30,105.87,116390000,12322209300,259946000,643268000,12705531300
PTC,2017-09-30,56.28,115523000,6501634440,280003000,712406000,6934037440
PTC,2016-09-30,44.31,113468750,5027800312,277935000,751601000,5501466312
PTC,2015-09-30,31.74,115992682,3681607726,273417000,668125000,4076315726
PTC,2014-09-30,36.9,119547761,4411312380,293654000,611875000,4729533380
PTC,2013-09-30,28.46,120814285,3438374551,241913000,258125000,3454586551
PTC,2012-09-30,21.52,118705000,2554531600,489543000,370000000,2434988600
PTC,2011-09-30,15.38,117579000,1808365020,167878000,200000000,1840487020
PTC,2010-09-30,19.54,115639000,2259586060,240253000,0,2019333060
PTC,2009-09-30,13.82,114950000,1588609000,235122000,57880000,1411367000
PTC,2008-09-30,18.4,113703000,2092135199,256941000,88505000,1923699199
PTC,2007-09-30,17.46,112734000,1968335640,263271000,0,1705064640
PTC,2006-09-30,17.46,109849000,1917963540,183448000,0,1734515540
PTC,2005-09-30,17.43,108536000,1891782480,204423000,0,1687359480
PTC,2004-09-30,13.2,120044828,1584591729,294887000,0,1289704729
PTC,2003-09-30,7.88,106248649,837239354,205312000,0,631927354
PTC,2002-09-30,4.5,104023333,468104998,178825000,0,289279998
PTC,2001-09-30,13.07,101380000,1325036600,217369000,0,1107667600
PTC,2000-09-30,27.34,116840000,3194405600,325872000,0,2868533600
PTC,1999-09-30,33.75,108454545,3660340893,239800000,0,3420540893
PTC,1998-09-30,25.16,108375000,2726715000,206000000,0,2520715000
PTC,1997-09-30,55.16,106303030,5863675134,154200000,253000000,5962475134
PTC,1996-09-30,61.72,106400000,6567008000,201600000,0,6365408000
PTC,1995-09-30,38.44,103236800,3968422592,145600000,0,3822822592
PTC,1994-09-30,20.78,92000000,1911760000,138600000,0,1773160000
PTC,1993-09-30,25.31,90315789,2285892619,68200000,0,2217692619
PTC,1992-09-30,14.61,84400000,1233084000,47000000,0,1186084000
PTC,1991-09-30,5.12,82400000,421888000,15700000,200000,406388000
PTC,1990-09-30,2.08,74666667,155306667,5500000,500000,150306667
PTC,1989-09-30,1.82,75199180,136862507,3300000,1000000,134562507
