date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-09-27,AAPL,USD,0000320193,2025-10-31,2025-10-31 06:01:26,2025,Q4,27466000000,3127000000,0,3183000000,-5707000000,-25922000000,177000000,19381000000,657000000,1659000000,29728000000,-3242000000,0,-6816000000,7976000000,-505000000,-2587000000,-3217000000,0,-20132000000,-3862000000,-265000000,-27476000000,0,-335000000,35934000000,36269000000,29728000000,-3242000000,26486000000,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/0000320193-25-000079-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm
2025-06-28,AAPL,USD,0000320193,2025-08-01,2025-08-01 06:00:42,2025,Q3,23434000000,2830000000,0,3168000000,-2034000000,2803000000,365000000,-3875000000,-1327000000,469000000,27867000000,-3462000000,0,-5149000000,14024000000,-340000000,5073000000,2711000000,0,-21075000000,-3945000000,-2524000000,-24833000000,0,8107000000,36269000000,28162000000,27867000000,-3462000000,24405000000,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/0000320193-25-000073-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/aapl-20250628.htm
2025-03-29,AAPL,USD,0000320193,2025-05-02,2025-05-02 06:00:46,2025,Q2,24780000000,2661000000,0,3226000000,-6507000000,9674000000,643000000,-7933000000,-8891000000,-208000000,23952000000,-3071000000,0,-6318000000,12338000000,-32000000,2917000000,976000000,0,-25898000000,-3758000000,-326000000,-29006000000,0,-2137000000,28162000000,30299000000,23952000000,-3071000000,20881000000,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/0000320193-25-000057-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/aapl-20250329.htm
2024-12-28,AAPL,USD,0000320193,2025-01-31,2025-01-31 06:01:27,2025,Q1,36330000000,3080000000,0,3286000000,-10752000000,6763000000,215000000,-6671000000,-11059000000,-2009000000,29935000000,-2940000000,0,-6124000000,19459000000,-603000000,9792000000,-8953000000,0,-23606000000,-3856000000,-2956000000,-39371000000,0,356000000,30299000000,29943000000,29935000000,-2940000000,26995000000,https://www.sec.gov/Archives/edgar/data/320193/000032019325000008/0000320193-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000008/aapl-20241228.htm
2024-09-28,AAPL,USD,0000320193,2024-11-01,2024-11-01 06:01:36,2024,Q4,14736000000,2911000000,0,2858000000,6608000000,-22941000000,-1087000000,21191000000,9445000000,-302000000,26811000000,-2908000000,0,-10582000000,15126000000,-191000000,1445000000,4387000000,0,-25083000000,-3804000000,-448000000,-24948000000,0,3308000000,29943000000,26635000000,26811000000,-2908000000,23903000000,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/0000320193-24-000123-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm
2024-06-29,AAPL,USD,0000320193,2024-08-02,2024-08-01 18:03:34,2024,Q3,21448000000,2850000000,0,2869000000,1684000000,-2094000000,-12000000,1539000000,2251000000,7000000,28858000000,-2151000000,0,-13032000000,15444000000,-388000000,-127000000,-3253000000,0,-26522000000,-3895000000,-2347000000,-36017000000,0,-7286000000,26635000000,33921000000,28858000000,-2151000000,26707000000,https://www.sec.gov/Archives/edgar/data/320193/000032019324000081/0000320193-24-000081-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000081/aapl-20240629.htm
2024-03-30,AAPL,USD,0000320193,2024-05-03,2024-05-02 18:04:25,2024,Q2,23636000000,2836000000,0,2964000000,-5764000000,8767000000,190000000,-12168000000,-2553000000,-982000000,22690000000,-1996000000,0,-15262000000,17393000000,-445000000,-310000000,-3148000000,0,-23205000000,-3710000000,-370000000,-30433000000,0,-8053000000,33921000000,41974000000,22690000000,-1996000000,20694000000,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/0000320193-24-000069-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/aapl-20240330.htm
2023-12-30,AAPL,USD,0000320193,2024-02-02,2024-02-01 18:03:38,2024,Q1,33916000000,2848000000,0,2997000000,1123000000,11124000000,-137000000,-4542000000,-5322000000,-989000000,39895000000,-2392000000,0,-9780000000,14383000000,-284000000,1927000000,-3984000000,0,-20139000000,-3825000000,-2637000000,-30585000000,0,11237000000,41974000000,30737000000,39895000000,-2392000000,37503000000,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/0000320193-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/aapl-20231230.htm
2023-09-30,AAPL,USD,0000320193,2023-11-03,2023-11-02 18:08:27,2023,Q4,22956000000,2653000000,0,2625000000,-6060000000,-21137000000,952000000,14901000000,-776000000,-576000000,21598000000,-2163000000,0,-8557000000,13698000000,-584000000,2394000000,1993000000,0,-21003000000,-3758000000,-385000000,-23153000000,0,839000000,30737000000,29898000000,21598000000,-2163000000,19435000000,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/0000320193-23-000106-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/aapl-20230930.htm
2023-07-01,AAPL,USD,0000320193,2023-08-04,2023-08-03 18:04:43,2023,Q3,19881000000,3052000000,0,2617000000,749000000,-3661000000,-22000000,3974000000,458000000,81000000,26380000000,-2093000000,0,-9759000000,12795000000,-506000000,437000000,-283000000,0,-17478000000,-3849000000,-2438000000,-24048000000,0,2769000000,29898000000,27129000000,26380000000,-2093000000,24287000000,https://www.sec.gov/Archives/edgar/data/320193/000032019323000077/0000320193-23-000077-index.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019323000077/aapl-20230701.htm
