symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
CPAY,2024-12-31,338.42,70331000,23801417020,1553642000,7996080000,30243855020
CPAY,2023-12-31,281.56,73155000,20597521800,1389648000,6722905000,25930778800
CPAY,2022-12-31,183.68,75598000,13885840640,1435163000,7036894000,19487571640
CPAY,2021-12-31,223.84,82060000,18368310400,1520027000,5977667000,22825950400
CPAY,2020-12-31,272.83,84005000,22919084150,934900000,4303277000,26287461150
CPAY,2019-12-31,287.72,86401000,24859295720,1271494000,5036785000,28624586720
CPAY,2018-12-31,185.72,88750000,16482650000,1031145000,4819047000,20270552000
CPAY,2017-12-31,193.87,91129000,17667179230,913595000,4518616000,21272200230
CPAY,2016-12-31,141.52,92597000,13104327440,475018000,3858233000,16487542440
CPAY,2015-12-31,142.93,94137922,13455133191,447152000,2935000000,15942981191
CPAY,2014-12-31,148.71,86959198,12931702334,477069000,3593717000,16048350334
CPAY,2013-12-31,117.17,84655000,9919026350,338105000,1486378000,11067299350
