date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,AME,USD,0001037868,2025-02-20,2025-02-20 12:33:39,2024,FY,373999000,0,373999000,948830000,1021713000,258490000,2603032000,1054277000,6555877000,3915173000,10471050000,9124000,0,493686000,12028137000,0,14631169000,523332000,709082000,84428000,363555000,418190000,2098587000,1615392000,37100000,831030000,393756000,2877278000,0,244753000,4975865000,0,2720000,11057684000,-555739000,-849361000,9655304000,9655304000,14631169000,0,14631169000,9124000,2324474000,1950475000,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/0001037868-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/ame-20241231.htm
2023-12-31,AME,USD,0001037868,2024-02-22,2024-02-22 13:49:05,2023,FY,409804000,0,409804000,1012932000,1132471000,269461000,2824668000,1121016000,6447629000,4165317000,10612946000,0,0,464903000,12198865000,0,15023533000,516588000,1478970000,69567000,375513000,441935000,2882573000,1895432000,0,836695000,678642000,3410769000,0,61055000,6293342000,0,2709000,9940343000,-484942000,-727919000,8730191000,8730191000,15023533000,0,15023533000,0,3374402000,2964598000,https://www.sec.gov/Archives/edgar/data/1037868/000103786824000009/0001037868-24-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786824000009/ame-20231231.htm
2022-12-31,AME,USD,0001037868,2023-02-21,2023-02-21 13:37:14,2022,FY,345386000,0,345386000,919335000,1044284000,219053000,2528058000,805936000,5372562000,3342085000,8714647000,382479000,0,0,9903062000,0,12431120000,497134000,272445000,48171000,357674000,388778000,1564202000,2288155000,0,694267000,407984000,3390406000,0,175593000,4954608000,0,2700000,8857485000,-574945000,-808728000,7476512000,7476512000,12431120000,0,12431120000,382479000,2560600000,2215214000,https://www.sec.gov/Archives/edgar/data/1037868/000103786823000012/0001037868-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786823000012/ame-20221231.htm
2021-12-31,AME,USD,0001037868,2022-02-22,2022-02-22 13:58:32,2021,FY,346772000,0,346772000,829213000,769175000,183605000,2128765000,787062000,5238726000,3368629000,8607355000,375005000,0,0,9769422000,0,11898187000,470252000,362446000,35904000,298728000,395984000,1563314000,2358249000,0,719675000,385065000,3462989000,0,176454000,5026303000,0,2689000,7900113000,-470444000,-560474000,6871884000,6871884000,11898187000,0,11898187000,375005000,2720695000,2373923000,https://www.sec.gov/Archives/edgar/data/1037868/000103786822000009/0001037868-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786822000009/ame-20211231.htm
2020-12-31,AME,USD,0001037868,2021-02-18,2021-02-18 12:23:36,2020,FY,1212822000,0,1212822000,597472000,559171000,153005000,2522470000,693763000,4224906000,2623719000,6848625000,292625000,0,0,7835013000,0,10357483000,360370000,177232000,38896000,194633000,304784000,1075915000,2281441000,0,533478000,517303000,3332222000,0,44948000,4408137000,0,2676000,7094656000,-504468000,-643518000,5949346000,5949346000,10357483000,0,10357483000,292625000,2458673000,1245851000,https://www.sec.gov/Archives/edgar/data/1037868/000103786821000007/0001037868-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786821000007/ame-20201231.htm
2019-12-31,AME,USD,0001037868,2020-02-20,2020-02-20 14:01:52,2019,FY,393030000,0,393030000,744760000,624567000,263414000,2025771000,728587000,4047539000,2762872000,6810411000,279790000,0,0,7818788000,0,9844559000,377219000,540474000,30292000,156818000,321055000,1425858000,2271292000,0,536140000,495777000,3303209000,0,43025000,4729067000,0,2662000,6387612000,-533139000,-741643000,5115492000,5115492000,9844559000,0,9844559000,279790000,2811766000,2418736000,https://www.sec.gov/Archives/edgar/data/1037868/000119312520043133/0001193125-20-043133-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312520043133/d878806d10k.htm
2018-12-31,AME,USD,0001037868,2019-02-21,2019-02-21 15:22:45,2018,FY,353975000,0,353975000,732839000,624744000,124586000,1836144000,554130000,3612033000,2403771000,6015804000,256210000,0,0,6826144000,0,8662288000,399571000,358876000,48597000,137229000,314431000,1258704000,2273837000,0,528336000,359489000,3161662000,0,0,4420366000,0,2640000,5653811000,-551088000,-863441000,4241922000,4241922000,8662288000,0,8662288000,256210000,2632713000,2278738000,https://www.sec.gov/Archives/edgar/data/1037868/000119312519046947/0001193125-19-046947-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312519046947/d640432d10k.htm
2017-12-31,AME,USD,0001037868,2018-02-22,2018-02-22 12:58:25,2017,FY,646300000,0,646300000,668176000,540504000,79675000,1934655000,493296000,3115619000,2013365000,5128984000,239129000,0,0,5861409000,0,7796064000,437329000,308123000,34660000,0,358551000,1138663000,1866166000,0,512526000,251076000,2629768000,0,0,3768431000,0,2631000,5002419000,-429176000,-548241000,4027633000,4027633000,7796064000,0,7796064000,239129000,2174289000,1527989000,https://www.sec.gov/Archives/edgar/data/1037868/000119312518053631/0001193125-18-053631-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312518053631/d507265d10k.htm
2016-12-31,AME,USD,0001037868,2017-02-23,2017-02-23 12:58:23,2016,FY,717259000,0,717259000,592326000,492104000,126501000,1928190000,473230000,2818950000,1734021000,4552971000,146283000,0,0,5172484000,0,7100674000,369537000,278921000,29913000,0,246070000,924441000,2062644000,0,621776000,235300000,2919720000,0,0,3844161000,0,2615000,4403683000,-542389000,-607396000,3256513000,3256513000,7100674000,0,7100674000,146283000,2341565000,1624306000,https://www.sec.gov/Archives/edgar/data/1037868/000119312517053600/0001193125-17-053600-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312517053600/d309462d10k.htm
2015-12-31,AME,USD,0001037868,2016-02-25,2016-02-25 15:43:40,2015,FY,381005000,0,381005000,603295000,514451000,120076000,1619613000,484548000,2706633000,1672961000,4379594000,177481000,0,0,5044917000,0,6664530000,365355000,384924000,32738000,0,241004000,1024021000,1553116000,0,624046000,204641000,2384732000,0,0,3409904000,0,2608000,3974793000,-405631000,-317144000,3254626000,3254626000,6660450000,0,6660450000,177481000,1938040000,1557035000,https://www.sec.gov/Archives/edgar/data/1037868/000119312516478197/0001193125-16-478197-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312516478197/d120829d10k.htm
2014-12-31,AME,USD,0001037868,2015-02-24,2015-02-24 14:51:16,2014,FY,377615000,0,377615000,585462000,495896000,119631000,1578604000,448446000,2611270000,1625561000,4239591000,154322000,0,0,4826692000,0,6414518000,386207000,286201000,27157000,0,236579000,936144000,1427825000,0,618385000,199048000,2245258000,0,0,3172702000,2255000,2589000,3469923000,-266894000,33943000,3239561000,3239561000,6420963000,0,6420963000,154322000,1714026000,1336411000,https://www.sec.gov/Archives/edgar/data/1037868/000119312515059832/0001193125-15-059832-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000119312515059832/d843717d10k.htm
