symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
EG,2024-12-31,362.46,42700000,15477042000,1549000000,5937000000,19865042000
EG,2023-12-31,353.58,41300000,14602854000,1437000000,5735000000,18900854000
EG,2022-12-31,331.27,39000000,12919530000,1398000000,5431000000,16952530000
EG,2021-12-31,273.92,39263000,10754920960,1441000000,5435000000,14748920960
EG,2020-12-31,234.09,39656000,9283073040,801651000,3287110000,11768532040
EG,2019-12-31,276.84,40291000,11154160439,808036000,1030906000,11377030439
EG,2018-12-31,217.76,40768504,8877749431,656095000,633613000,8855267431
EG,2017-12-31,216.47,41029571,8881671234,635067000,633395000,8879999234
EG,2016-12-31,216.4,41775430,9040203052,481922000,633176000,9191457052
EG,2015-12-31,183.09,43870301,8032213410,283658000,632958000,8381513410
EG,2014-12-31,170.3,45839297,7806432279,437474000,638364000,8007322279
EG,2013-12-31,155.87,49060460,7647053900,611382000,488319000,7523990900
EG,2012-12-31,109.95,52299937,5750378073,537050000,1009237000,6222565073
EG,2011-12-31,84.09,54017450,4542327370,448651000,818109000,4911785370
EG,2010-12-31,84.82,56920224,4827973399,258408000,868060000,5437625399
EG,2009-12-31,85.68,60858899,5214390466,247598000,1017984000,5984776466
EG,2008-12-31,76.14,61674000,4695858360,205694000,1179089000,5669253360
EG,2007-12-31,100.4,63118000,6337047200,250567000,1178910000,7265390200
EG,2006-12-31,98.11,64724000,6350071640,249868000,995605000,7095808640
EG,2005-12-31,100.35,57649000,5785077150,107275000,995456000,6673258150
EG,2004-12-31,89.56,55920904,5008276162,184930000,1245294000,6068640162
EG,2003-12-31,84.6,54023000,4570345800,184859000,735615000,5121101800
EG,2002-12-31,55.3,50325000,2782972500,208830000,1008938000,3583080500
EG,2001-12-31,70.7,46174000,3264501800,71878000,553771000,3746394800
EG,2000-12-31,68.88,45873000,3159732240,76823000,683619000,3766528240
EG,1999-12-31,22.31,48509000,1082235790,62227000,59000000,1079008790
EG,1998-12-31,38.94,50374000,1961563560,0,0,1961563560
EG,1997-12-31,41.25,50476000,2082135000,0,0,2082135000
EG,1996-12-31,28.75,50450450,1450450437,0,0,1450450437
EG,1995-12-31,22.88,50800000,1162304000,0,0,1162304000
