symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
NVR,2024-12-31,8178.9,3110000,25436379000,2664667000,1020485000,23792197000
NVR,2023-12-31,7000.45,3238161,22668584172,3215444000,1014299000,20467439172
NVR,2022-12-31,4612.58,3285562,15154917569,2574268000,1007674000,13588323569
NVR,2021-12-31,5908.87,3580800,21158481696,2636716000,1590820000,20112585696
NVR,2020-12-31,4079.86,3692000,15062843120,2809513000,1590051000,13843381120
NVR,2019-12-31,3808.41,3641000,13866420810,1160523000,683678000,13389575810
NVR,2018-12-31,2436.99,4092000,9972163080,731928000,597681000,9837916080
NVR,2017-12-31,3508.22,3733000,13096185260,688488000,597066000,13004763260
NVR,2016-12-31,1669,3847000,6420643000,414823000,596455000,6602275000
NVR,2015-12-31,1643,4022000,6608146000,449804000,595847000,6754189000
NVR,2014-12-31,1275.33,4278000,5455861740,545419000,599230000,5509672740
NVR,2013-12-31,1026.01,4737000,4860209370,866253000,602440000,4596396370
NVR,2012-12-31,920,5011000,4610120000,1152601000,603562000,4061081000
NVR,2011-12-31,686,5469000,3751734000,480332000,6596000,3277998000
NVR,2010-12-31,691.02,5893000,4072180860,1193392000,100181000,2978969860
NVR,2009-12-31,710.71,5807000,4127092970,1250150000,147880000,3024822970
NVR,2008-12-31,456.25,5379000,2454168750,1147643000,210389000,1516914750
NVR,2007-12-31,524,5420000,2840080000,664209000,286283000,2462154000
NVR,2006-12-31,645,5644000,3640380000,556119000,356632000,3440893000
NVR,2005-12-31,702,6321000,4437342000,177526000,463141000,4722957000
NVR,2004-12-31,769.4,6472607,4980023981,367365000,213803000,4826461981
NVR,2003-12-31,466,7082000,3300212000,232219000,253340000,3321333000
NVR,2002-12-31,326.5,7349331,2399556571,142845000,254257000,2510968571
NVR,2001-12-31,204,7927000,1617108000,138611000,233711000,1712208000
NVR,2000-12-31,123.6,9084156,1122801663,137708000,173655000,1158748663
NVR,1999-12-31,47.75,10187091,486433595,89100000,278100000,675433595
NVR,1998-12-31,47.69,11117647,530172791,68500000,320300000,781972791
NVR,1997-12-31,21.88,11844262,259093231,45700000,248100000,461493231
NVR,1996-12-31,13,14659091,190568183,74800000,201600000,317368183
NVR,1995-12-31,10.13,15309735,155011066,55600000,319900000,419311066
NVR,1994-12-31,5.5,16774194,92258067,71500000,301000000,321758067
