holder,shares,dateReported,change
SEI INVESTMENTS CO,1656775,2025-09-30,49003
THRIVENT FINANCIAL FOR LUTHERANS,1639158,2025-09-30,16798
"BRANDES INVESTMENT PARTNERS, LP",1506483,2025-09-30,63163
BARCLAYS PLC,1498663,2025-09-30,191026
BANK OF AMERICA CORP /DE/,1437037,2025-09-30,-375331
WELLS FARGO & COMPANY/MN,1352042,2025-09-30,-166057
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,1304491,2025-09-30,-73723
"Champlain Investment Partners, LLC",1298245,2025-09-30,252983
FMR LLC,1248930,2025-09-30,190762
BROWN ADVISORY INC,1179312,2025-09-30,-5836
"TWO SIGMA ADVISERS, LP",1099000,2025-09-30,646900
Maren Capital LLC,1096213,2025-09-30,295412
Swiss National Bank,1080300,2025-09-30,-57000
Robeco Institutional Asset Management B.V.,1029515,2025-09-30,512879
WORLDQUANT MILLENNIUM ADVISORS LLC,1016883,2025-09-30,309844
"Sumitomo Mitsui Trust Holdings, Inc.",999965,2025-09-30,-47056
"LORD, ABBETT & CO. LLC",992822,2025-09-30,82069
"ASSETMARK, INC",990472,2025-09-30,-98342
STIFEL FINANCIAL CORP,976236,2025-09-30,-14057
BNP Paribas Asset Management Holding S.A.,964978,2025-09-30,82333
AQR CAPITAL MANAGEMENT LLC,940141,2025-09-30,-177600
"MARSHALL WACE, LLP",934287,2025-09-30,911036
MILLENNIUM MANAGEMENT LLC,921938,2025-09-30,-922484
GQG Partners LLC,865941,2025-09-30,1596
Man Group plc,833356,2025-09-30,141312
FRANKLIN RESOURCES INC,802031,2025-09-30,12060
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",746266,2025-09-30,28618
AMERIPRISE FINANCIAL INC,726643,2025-09-30,-642005
AMERICAN CENTURY COMPANIES INC,707880,2025-09-30,7251
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",689145,2025-09-30,-63179
RHUMBLINE ADVISERS,680258,2025-09-30,-3418
Gladstone Capital Management LLP,654979,2025-09-30,-510947
Port Capital LLC,650272,2025-09-30,-1374
National Pension Service,629611,2025-09-30,31408
PRICE T ROWE ASSOCIATES INC /MD/,613992,2025-09-30,-131102
"D. E. Shaw & Co., Inc.",613436,2025-09-30,274300
GENERAL AMERICAN INVESTORS CO INC,600000,2025-09-30,0
"FEDERATED HERMES, INC.",594408,2025-09-30,-382521
CANADA PENSION PLAN INVESTMENT BOARD,587925,2025-09-30,46577
BANK OF MONTREAL /CAN/,581126,2025-09-30,117193
"Davis Asset Management, L.P.",550000,2025-09-30,0
"BNP PARIBAS ARBITRAGE, SNC",544292,2025-09-30,52461
NEW YORK STATE COMMON RETIREMENT FUND,531830,2025-09-30,-6497
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,520570,2025-09-30,-47903
LPL Financial LLC,517722,2025-09-30,43643
"Clark Capital Management Group, Inc.",485122,2025-09-30,7628
ALLIANCEBERNSTEIN L.P.,467886,2025-09-30,25088
FIL Ltd,451803,2025-09-30,187190
Qube Research & Technologies Ltd,447928,2025-09-30,-493813
ANCHOR CAPITAL ADVISORS LLC,445006,2025-09-30,-8261
RAYMOND JAMES FINANCIAL INC,420805,2025-09-30,-6141
"GREAT LAKES ADVISORS, LLC",418320,2025-09-30,208235
"Clearbridge Investments, LLC",407317,2025-09-30,-591
CITIGROUP INC,389935,2025-09-30,-216617
CONFLUENCE INVESTMENT MANAGEMENT LLC,389020,2025-09-30,-7378
HSBC HOLDINGS PLC,371866,2025-09-30,-172603
COMMERCE BANK,368368,2025-09-30,2121
NATIONAL BANK OF CANADA /FI/,361863,2025-09-30,94599
Treasurer of the State of North Carolina,359741,2025-09-30,-70183
"Smith Group Asset Management, LLC",359019,2025-09-30,16566
APG Asset Management N.V.,344600,2025-09-30,-4100
"Jump Financial, LLC",340708,2025-09-30,333381
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,338034,2025-09-30,-36503
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,335456,2025-09-30,-14490
"Russell Investments Group, Ltd.",332117,2025-09-30,-131521
Korea Investment CORP,328365,2025-09-30,3697
"Bridgewater Associates, LP",317694,2025-09-30,123369
abrdn plc,306078,2025-09-30,9611
AVIVA PLC,300577,2025-09-30,14429
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",300112,2025-09-30,145368
Mitsubishi UFJ Trust & Banking Corp,291388,2025-09-30,-21504
DANSKE BANK A/S,287948,2025-09-30,62300
PhiloSmith Capital Corp,287570,2025-09-30,0
TORONTO DOMINION BANK,285885,2025-09-30,16423
J. Safra Sarasin Holding AG,285340,2025-09-30,142929
Aware Super Pty Ltd as trustee of Aware Super,285061,2025-09-30,0
TD ASSET MANAGEMENT INC,284124,2025-09-30,-49017
STRS OHIO,278725,2025-09-30,-80236
"CWM, LLC",257598,2025-09-30,3499
South Dakota Investment Council,230571,2025-09-30,26104
BRAUN STACEY ASSOCIATES INC,227041,2025-09-30,-7289
Pictet Asset Management Holding SA,224317,2025-09-30,179
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,223550,2025-09-30,223550
STATE OF WISCONSIN INVESTMENT BOARD,219680,2025-09-30,-5615
VICTORY CAPITAL MANAGEMENT INC,219412,2025-09-30,-2358
Universal- Beteiligungs- und Servicegesellschaft mbH,218909,2025-09-30,-19118
"Robertson Opportunity Capital, LLC",202106,2025-09-30,0
TRUIST FINANCIAL CORP,193825,2025-09-30,-27748
CAPITAL FUND MANAGEMENT S.A.,193136,2025-09-30,14672
Allianz Asset Management GmbH,192567,2025-09-30,21323
"Chevy Chase Trust Holdings, LLC",191893,2025-09-30,-7442
Skandinaviska Enskilda Banken AB (publ),191588,2025-09-30,-7314
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",188552,2025-09-30,188552
PRUDENTIAL PLC,185466,2025-09-30,37120
ROYAL LONDON ASSET MANAGEMENT LTD,181834,2025-09-30,-13879
"Brandywine Global Investment Management, LLC",181602,2025-09-30,692
NATIXIS,176871,2025-09-30,163487
Quantinno Capital Management LP,175748,2025-09-30,55273
"Grantham, Mayo, Van Otterloo & Co. LLC",175617,2025-09-30,-29791
KLP KAPITALFORVALTNING AS,172641,2025-09-30,300
Zurcher Kantonalbank (Zurich Cantonalbank),169704,2025-09-30,2151
"Asset Management One Co., Ltd.",169079,2025-09-30,571
DekaBank Deutsche Girozentrale,168835,2025-09-30,0
BANK OF NOVA SCOTIA,160356,2025-09-30,80128
Illinois Municipal Retirement Fund,154962,2025-09-30,10117
Mediolanum International Funds Ltd,154746,2025-09-30,-76168
"Resona Asset Management Co.,Ltd.",153154,2025-09-30,-6337
Trexquant Investment LP,152694,2025-09-30,-46907
Global Frontier Investments LLC,150000,2025-09-30,0
ACADIAN ASSET MANAGEMENT LLC,146817,2025-09-30,146817
"JANE STREET GROUP, LLC",145676,2025-09-30,-134207
Mn Services Vermogensbeheer B.V.,145500,2025-09-30,5000
"Mariner, LLC",136896,2025-09-30,-471866
RENAISSANCE TECHNOLOGIES LLC,136100,2025-09-30,136100
Rockefeller Capital Management L.P.,131406,2025-09-30,2437
"Williams Jones Wealth Management, LLC.",128868,2025-09-30,-981
Federation des caisses Desjardins du Quebec,128506,2025-09-30,-549
Lansforsakringar Fondforvaltning AB (publ),127605,2025-09-30,-143642
NOMURA ASSET MANAGEMENT CO LTD,127507,2025-09-30,4830
OPPENHEIMER ASSET MANAGEMENT INC.,127168,2025-09-30,-8788
"Northstar Group, Inc.",126184,2025-09-30,1816
State of New Jersey Common Pension Fund D,126074,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,124084,2025-09-30,233
"Rafferty Asset Management, LLC",123699,2025-09-30,-404
"COMMONWEALTH EQUITY SERVICES, LLC",122510,2025-09-30,-1800
Janney Montgomery Scott LLC,121383,2025-09-30,5841
CREDIT AGRICOLE S A,118182,2025-09-30,118182
Neuberger Berman Group LLC,113538,2025-09-30,-2346
"State of Tennessee, Treasury Department",111072,2025-09-30,-19465
Arizona State Retirement System,110937,2025-09-30,1156
"ADVISOR GROUP HOLDINGS, INC.",107760,2025-09-30,-2224
CITADEL ADVISORS LLC,107757,2025-09-30,-574733
"Pathstone Holdings, LLC",107448,2025-09-30,-1290
WEDGE CAPITAL MANAGEMENT L L P/NC,106988,2025-09-30,-4876
TUDOR INVESTMENT CORP ET AL,105588,2025-09-30,47493
STATE OF MICHIGAN RETIREMENT SYSTEM,105400,2025-09-30,-1000
Parkwood LLC,100286,2025-09-30,-93308
Spence Asset Management,98457,2025-09-30,1923
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,95992,2025-09-30,-1772
Czech National Bank,94402,2025-09-30,3173
"MetLife Investment Management, LLC",92106,2025-09-30,-2852
"Kinsale Capital Group, Inc.",92026,2025-09-30,6966
Cetera Investment Advisers,91470,2025-09-30,32439
Aquatic Capital Management LLC,90101,2025-09-30,15479
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,89257,2025-09-30,-2279
ProShare Advisors LLC,88735,2025-09-30,-8130
Squarepoint Ops LLC,88248,2025-09-30,-3277
HEARTLAND ADVISORS INC,87701,2025-09-30,87701
"Dai-Ichi Life Insurance Company, Ltd",86008,2025-09-30,13359
"Apexium Financial, LP",84351,2025-09-30,-224
VOYA INVESTMENT MANAGEMENT LLC,83672,2025-09-30,-24265
MACKENZIE FINANCIAL CORP,82811,2025-09-30,1707
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",82585,2025-09-30,-52990
"HighTower Advisors, LLC",82458,2025-09-30,2851
Handelsbanken Fonder AB,81477,2025-09-30,-2619
PUBLIC SECTOR PENSION INVESTMENT BOARD,80160,2025-09-30,3352
CARDEROCK CAPITAL MANAGEMENT INC,79772,2025-09-30,-1227
Retirement Systems of Alabama,79289,2025-09-30,-266399
"Sone Capital Management, LLC",78599,2025-09-30,31938
"VAN DEN BERG MANAGEMENT I, INC",78487,2025-09-30,12542
"Ensign Peak Advisors, Inc",77704,2025-09-30,-48440
"SG Americas Securities, LLC",77568,2025-09-30,57140
RENAISSANCE GROUP LLC,77427,2025-09-30,-313144
DnB Asset Management AS,76982,2025-09-30,2806
AustralianSuper Pty Ltd,76131,2025-09-30,5787
US BANCORP \DE\,75700,2025-09-30,2442
STEINBERG ASSET MANAGEMENT LLC,75534,2025-09-30,-555
Perpetual Ltd,74892,2025-09-30,-671
THOMPSON SIEGEL & WALMSLEY LLC,74892,2025-09-30,-671
IFM Investors Pty Ltd,74512,2025-09-30,308
"Moran Wealth Management, LLC",74240,2025-09-30,-1829
"AXXCESS WEALTH MANAGEMENT, LLC",74008,2025-09-30,2828
MARTINGALE ASSET MANAGEMENT L P,72270,2025-09-30,2938
FORSTA AP-FONDEN,72100,2025-09-30,1000
"ExodusPoint Capital Management, LP",71370,2025-09-30,-76225
AMALGAMATED BANK,71033,2025-09-30,-1410
RIPOSTE CAPITAL LLC,70000,2025-09-30,-5000
Elo Mutual Pension Insurance Co,68110,2025-09-30,24002
ASR Vermogensbeheer N.V.,67612,2025-09-30,-366
Vinva Investment Management Ltd,67006,2025-09-30,10993
M&T BANK CORP,66327,2025-09-30,-7841
"Capital International, Inc./CA/",66257,2025-09-30,-55996
Daiwa Securities Group Inc.,66238,2025-09-30,10117
WINTON GROUP Ltd,66065,2025-09-30,66065
FFT WEALTH MANAGEMENT LLC,65140,2025-09-30,0
"Mirae Asset Global Investments Co., Ltd.",65095,2025-09-30,6556
"RBA Wealth Management, LLC",65056,2025-09-30,187
BRYN MAWR TRUST Co,63791,2025-09-30,3374
"PNC FINANCIAL SERVICES GROUP, INC.",63619,2025-09-30,-11007
"Cambridge Investment Research Advisors, Inc.",63491,2025-09-30,982
"CLOVERFIELDS CAPITAL GROUP, LP",62999,2025-09-30,-3349
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",62673,2025-09-30,-32511
Creative Planning,62546,2025-09-30,12356
CAPTRUST FINANCIAL ADVISORS,61978,2025-09-30,-4155
VAN ECK ASSOCIATES CORP,61694,2025-09-30,1197
PRUDENTIAL FINANCIAL INC,60945,2025-09-30,-6329
"VELA Investment Management, LLC",60360,2025-09-30,3540
Utah Retirement Systems,60227,2025-09-30,591
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",59460,2025-09-30,-8959
Wealthfront Advisers LLC,59360,2025-09-30,6569
"Annandale Capital, LLC",59010,2025-09-30,17904
Police & Firemen's Retirement System of New Jersey,58933,2025-09-30,3391
USS Investment Management Ltd,58204,2025-09-30,0
"Connecticut Wealth Management, LLC",57663,2025-09-30,-2918
"Baird Financial Group, Inc.",55685,2025-09-30,722
"ADAGE CAPITAL PARTNERS GP, L.L.C.",55268,2025-09-30,38468
"XPONANCE, INC.",55104,2025-09-30,-1767
"Colony Group, LLC",54663,2025-09-30,-3044
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,54071,2025-09-30,-1608
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,53860,2025-09-30,-5252
D.A. DAVIDSON & CO.,53645,2025-09-30,517
MERCER GLOBAL ADVISORS INC /ADV,53066,2025-09-30,-24506
Integrated Wealth Concepts LLC,53038,2025-09-30,41976
Adalta Capital Management LLC,52929,2025-09-30,1932
"Capital Group Private Client Services, Inc.",52562,2025-09-30,-188837
"Bank Julius Baer & Co. Ltd, Zurich",52342,2025-09-30,-3079
CIBC Asset Management Inc,51955,2025-09-30,-115
"Sumitomo Mitsui DS Asset Management Company, Ltd",50805,2025-09-30,998
INTECH INVESTMENT MANAGEMENT LLC,50227,2025-09-30,-77801
NEOS Investment Management LLC,49652,2025-09-30,16343
TEACHER RETIREMENT SYSTEM OF TEXAS,49099,2025-09-30,-7963
"Gotham Asset Management, LLC",48437,2025-09-30,22726
"Vanguard Personalized Indexing Management, LLC",47750,2025-09-30,8256
Sciencast Management LP,47640,2025-09-30,3830
"CHOREO, LLC",47314,2025-09-30,13406
"WILEY BROS.-AINTREE CAPITAL, LLC",47145,2025-09-30,4754
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,47080,2025-09-30,310
"YOUSIF CAPITAL MANAGEMENT, LLC",46562,2025-09-30,-3942
MACQUARIE GROUP LTD,46410,2025-09-30,-8305
"Oxbow Advisors, LLC",45888,2025-09-30,1306
MERITAGE PORTFOLIO MANAGEMENT,45508,2025-09-30,-4719
"Steamboat Capital Partners, LLC",45498,2025-09-30,-2788
"CI Private Wealth, LLC",44909,2025-09-30,1232
"MML INVESTORS SERVICES, LLC",44617,2025-09-30,5116
Cerity Partners LLC,44272,2025-09-30,-3214
Investment Management Corp of Ontario,43569,2025-09-30,8300
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,42477,2025-09-30,10210
CIBC WORLD MARKET INC.,41600,2025-09-30,1345
"CONSCIOUS WEALTH INVESTMENTS, LLC",41527,2025-09-30,85
Vestcor Inc,41508,2025-09-30,-40260
JANUS HENDERSON GROUP PLC,41175,2025-09-30,0
HENDLEY & CO INC,40745,2025-09-30,-1810
"Pacer Advisors, Inc.",40700,2025-09-30,10325
"State of Alaska, Department of Revenue",40627,2025-09-30,-1294
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,40376,2025-09-30,40376
"Horizon Investments, LLC",40055,2025-09-30,29296
UniSuper Management Pty Ltd,39949,2025-09-30,4960
"EXCHANGE TRADED CONCEPTS, LLC",39885,2025-09-30,38055
Headlands Technologies LLC,39006,2025-09-30,30144
Pallas Capital Advisors LLC,37513,2025-09-30,474
NEW VERNON INVESTMENT MANAGEMENT LLC,36920,2025-09-30,0
"Crossmark Global Holdings, Inc.",36580,2025-09-30,-239
AGF MANAGEMENT LTD,36322,2025-09-30,4032
"Fogel Capital Management, Inc.",35964,2025-09-30,330
EQUITABLE TRUST CO,35827,2025-09-30,-825
NORDEA INVESTMENT MANAGEMENT AB,35701,2025-09-30,2661
OMERS ADMINISTRATION Corp,34326,2025-09-30,0
XTX Topco Ltd,34005,2025-09-30,17603
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,33792,2025-09-30,-3399
"ARTHUR M. COHEN & ASSOCIATES, LLC",33728,2025-09-30,460
ZACKS INVESTMENT MANAGEMENT,33561,2025-09-30,-25
"QRG CAPITAL MANAGEMENT, INC.",33457,2025-09-30,-54068
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",32957,2025-09-30,-4599
"Summit Trail Advisors, LLC",32468,2025-09-30,6925
Tredje AP-fonden,32387,2025-09-30,2523
"Atria Investments, Inc",31672,2025-09-30,-8774
BESSEMER GROUP INC,31433,2025-09-30,-4978
WETHERBY ASSET MANAGEMENT INC,31028,2025-09-30,-160
"Steward Partners Investment Advisory, LLC",30845,2025-09-30,-3999
PARK AVENUE SECURITIES LLC,30418,2025-09-30,-343
Ethic Inc.,30082,2025-09-30,-1998
Avanza Fonder AB,29957,2025-09-30,0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,29361,2025-09-30,-62744
"3Chopt Investment Partners, LLC",29268,2025-09-30,-1064
Candriam S.C.A.,29239,2025-09-30,-133
WELLINGTON MANAGEMENT GROUP LLP,29055,2025-09-30,-820736
Banque Cantonale Vaudoise,28670,2025-09-30,-16748
Quantbot Technologies LP,28331,2025-09-30,-42906
1832 Asset Management L.P.,28244,2025-09-30,1036
"Metis Global Partners, LLC",28103,2025-09-30,459
"JFS WEALTH ADVISORS, LLC",27997,2025-09-30,14
SCHRODER INVESTMENT MANAGEMENT GROUP,27726,2025-09-30,-9897
BENJAMIN EDWARDS INC,27670,2025-09-30,3157
Delta Global Management LP,27503,2025-09-30,1065
MIZUHO SECURITIES USA LLC,27072,2025-09-30,1282
Capital International Sarl,26162,2025-09-30,-80785
Snowden Capital Advisors LLC,25955,2025-09-30,-996
"NewEdge Advisors, LLC",25899,2025-09-30,-550
CONNABLE OFFICE INC,25677,2025-09-30,0
"Entropy Technologies, LP",25403,2025-09-30,14916
AXA Investment Managers S.A.,25278,2025-09-30,25278
Erste Asset Management GmbH,25228,2025-09-30,-84761
OSTRUM ASSET MANAGEMENT,24637,2025-09-30,3789
"Toroso Investments, LLC",24542,2025-09-30,6000
"Holocene Advisors, LP",23884,2025-09-30,-29153
"Bensler, LLC",23706,2025-09-30,-420
Kentucky Retirement Systems,22907,2025-09-30,-207
Sterling Capital Management LLC,22722,2025-09-30,-1951
ASHFORD CAPITAL MANAGEMENT INC,22673,2025-09-30,1515
"Aurora Investment Managers, LLC.",22429,2025-09-30,-101
"Millington Financial Advisors, LLC",22347,2025-09-30,805
MGO ONE SEVEN LLC,22149,2025-09-30,1611
"Norinchukin Bank, The",22110,2025-09-30,357
HARTFORD INVESTMENT MANAGEMENT CO,22066,2025-09-30,-684
SHELL ASSET MANAGEMENT CO,22061,2025-09-30,-58772
SeaBridge Investment Advisors LLC,22039,2025-09-30,188
"Moloney Securities Asset Management, LLC",21739,2025-09-30,-3080
"Sequoia Financial Advisors, LLC",21701,2025-09-30,-649
"Kestra Advisory Services, LLC",21216,2025-09-30,205
"Advisors Asset Management, Inc.",20938,2025-09-30,1123
"SIGNET FINANCIAL MANAGEMENT, LLC",20564,2025-09-30,-3421
"JACOBS LEVY EQUITY MANAGEMENT, INC",20270,2025-09-30,-227
Y-Intercept (Hong Kong) Ltd,20206,2025-09-30,9415
"Glenmede Investment Management, LP",20187,2025-09-30,-1425
AMF Tjanstepension AB,19611,2025-09-30,-98052
Louisiana State Employees Retirement System,19500,2025-09-30,-200
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",19364,2025-09-30,3300
"NISA INVESTMENT ADVISORS, LLC",18909,2025-09-30,-5939
"Resources Investment Advisors, LLC.",18701,2025-09-30,-329
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",18657,2025-09-30,18657
EDMOND DE ROTHSCHILD HOLDING S.A.,18607,2025-09-30,3175
Gulf International Bank (UK) Ltd,18417,2025-09-30,-310
Oak Thistle LLC,18235,2025-09-30,18235
"SECURIAN ASSET MANAGEMENT, INC",17950,2025-09-30,-1471
"IEQ CAPITAL, LLC",17505,2025-09-30,4446
ING GROEP NV,17406,2025-09-30,-644
CITIZENS FINANCIAL GROUP INC/RI,17362,2025-09-30,14992
"CULLEN/FROST BANKERS, INC.",17264,2025-09-30,8768
Machina Capital S.A.S.,16972,2025-09-30,260
LAZARD ASSET MANAGEMENT LLC,16969,2025-09-30,5815
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,16900,2025-09-30,-600
Generali Asset Management SPA SGR,16433,2025-09-30,-12431
"AIGEN INVESTMENT MANAGEMENT, LP",16427,2025-09-30,13189
Polianta Ltd,16000,2025-09-30,16000
CHASE INVESTMENT COUNSEL CORP,16000,2025-09-30,0
OPPENHEIMER & CO INC,15863,2025-09-30,-573
"Brown Miller Wealth Management, LLC",15789,2025-09-30,-233
"Lifestyle Asset Management, Inc.",15751,2025-09-30,2896
BRIDGES INVESTMENT MANAGEMENT INC,15571,2025-09-30,15571
ICON ADVISERS INC/CO,15200,2025-09-30,0
"CIM, LLC",15007,2025-09-30,1440
LOS ANGELES CAPITAL MANAGEMENT LLC,14901,2025-09-30,-22129
"Bancreek Capital Management, LP",14885,2025-09-30,-1187
La Banque Postale Asset Management SA,14874,2025-09-30,3068
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,14714,2025-09-30,-174
Assenagon Asset Management S.A.,14613,2025-09-30,3472
"Knollwood Investment Advisory, LLC",14350,2025-09-30,0
Allworth Financial LP,14130,2025-09-30,-460
"Impact Partnership Wealth, LLC",14108,2025-09-30,2147
EVERENCE CAPITAL MANAGEMENT INC,14097,2025-09-30,-4223
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",13487,2025-09-30,13487
"Savant Capital, LLC",13435,2025-09-30,-1648
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",13393,2025-09-30,738
"Bleakley Financial Group, LLC",13303,2025-09-30,10
"Private Advisor Group, LLC",13239,2025-09-30,2161
Richard Bernstein Advisors LLC,13186,2025-09-30,-13795
"Strid Group, LLC",13105,2025-09-30,0
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",12950,2025-09-30,0
"180 WEALTH ADVISORS, LLC",12922,2025-09-30,-1672
"Venturi Wealth Management, LLC",12882,2025-09-30,429
Verition Fund Management LLC,12872,2025-09-30,-20281
ALLSTATE CORP,12821,2025-09-30,12821
Mount Lucas Management LP,12748,2025-09-30,4685
"HB Wealth Management, LLC",12657,2025-09-30,-274
"SRS Capital Advisors, Inc.",12581,2025-09-30,9963
AUXIER ASSET MANAGEMENT,12480,2025-09-30,1450
"IMC-Chicago, LLC",12136,2025-09-30,12136
"PRINCIPAL SECURITIES, INC.",12103,2025-09-30,-362
OSSIAM,11912,2025-09-30,-20597
TOKIO MARINE ASSET MANAGEMENT CO LTD,11664,2025-09-30,0
Harbor Advisors LLC,11500,2025-09-30,0
"Cresset Asset Management, LLC",11487,2025-09-30,649
Raiffeisen Bank International AG,11429,2025-09-30,9573
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",11288,2025-09-30,0
"Vident Advisory, LLC",11230,2025-09-30,-444
JT Stratford LLC,11028,2025-09-30,-7822
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",10886,2025-09-30,2947
"DSG Capital Advisors, LLC",10867,2025-09-30,0
"Clearstead Advisors, LLC",10675,2025-09-30,-41
EVERMAY WEALTH MANAGEMENT LLC,10666,2025-09-30,0
"Empowered Funds, LLC",10660,2025-09-30,894
SILVERCREST ASSET MANAGEMENT GROUP LLC,10650,2025-09-30,-1609
HM PAYSON & CO,10650,2025-09-30,1000
V-Square Quantitative Management LLC,10611,2025-09-30,455
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,10604,2025-09-30,-929
"Convergence Investment Partners, LLC",10603,2025-09-30,10603
Siemens Fonds Invest GmbH,10569,2025-09-30,-156
"Brinker Capital Investments, LLC",10512,2025-09-30,-4483
Auour Investments LLC,10500,2025-09-30,0
"CAPITAL INSIGHT PARTNERS, LLC",10219,2025-09-30,0
111 Capital,10191,2025-09-30,-3498
"PERSONAL CFO SOLUTIONS, LLC",10045,2025-09-30,-1
MUFG SECURITIES AMERICAS INC.,10023,2025-09-30,1752
Chemistry Wealth Management LLC,10013,2025-09-30,109
GAMMA Investing LLC,9845,2025-09-30,484
Diversified Trust Co,9823,2025-09-30,1940
"CHANNING GLOBAL ADVISORS, LLC",9617,2025-09-30,-492
Kentucky Retirement Systems Insurance Trust Fund,9602,2025-09-30,-208
NOMURA HOLDINGS INC,9580,2025-09-30,9580
"CAPSTONE INVESTMENT ADVISORS, LLC",9508,2025-09-30,-3323
FIRST MANHATTAN CO. LLC.,9456,2025-09-30,0
"Legacy Advisors, LLC",9439,2025-09-30,9439
WRIGHT INVESTORS SERVICE INC,9303,2025-09-30,-612
"Rodgers & Associates, LTD",9196,2025-09-30,0
"Ballentine Partners, LLC",9185,2025-09-30,-1356
DENALI ADVISORS LLC,9133,2025-09-30,900
"AdvisorNet Financial, Inc",9011,2025-09-30,2222
"Lido Advisors, LLC",9000,2025-09-30,329
"Sunbelt Securities, Inc.",8983,2025-09-30,-2918
"Forum Financial Management, LP",8907,2025-09-30,40
Scientech Research LLC,8812,2025-09-30,-2134
