date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,dividend,declarationDate,recordDate,adjDividend
2025-03-13,127,128,121.6,122.77,122.54,3882560,3882560,-4.23,-3.33,124.8425,"March 13, 25",-0.0333,,,,,
2025-03-12,129,129.37,125.09,127.93,127.69,2474099,2474099,-1.07,-0.82946,127.8475,"March 12, 25",-0.0082946,,,,,
2025-03-11,122.47,126.89,122.38,125.5,125.26,4067533,4067533,3.03,2.47,124.31,"March 11, 25",0.0247,,,,,
2025-03-10,121,123.31,120.32,122.31,122.08,4430517,4430517,1.31,1.08,121.735,"March 10, 25",0.0108,,,,,
2025-03-07,123.46,125.01,119.03,124.4,124.16,5132740,5132740,0.94,0.76138,122.975,"March 07, 25",0.0076138,,,,,
2025-03-06,127.61,129.12,123.73,124.49,124.25,3090100,3090100,-3.12,-2.44,126.2375,"March 06, 25",-0.0244,,,,,
2025-03-05,127.61,131.72,126.78,130.3,130.05,3285100,3285100,2.69,2.11,129.1025,"March 05, 25",0.0211,,,,,
2025-03-04,127.66,129.94,123.03,127.02,126.78,5528935,5528935,-0.64,-0.50133,126.9125,"March 04, 25",-0.0050133,,,,,
2025-03-03,137.93,139.25,130.87,131.02,130.77,3224494,3224494,-6.91,-5.01,134.7675,"March 03, 25",-0.0501,,,,,
2025-02-28,133.39,136.77,132.6,136.6,136.34,4363330,4363330,3.21,2.41,134.84,"February 28, 25",0.0241,,,,,
2025-02-27,133.53,135.59,131.84,133.42,133.17,2760100,2760100,-0.11,-0.08237849,133.595,"February 27, 25",-0.0008237849,,,,,
2025-02-26,131.63,135.23,131.18,131.98,131.73,2720569,2720569,0.35,0.2659,132.505,"February 26, 25",0.002659,,,,,
2025-02-25,129.96,131.61,126.69,130.23,129.98,2614926,2614926,0.27,0.20776,129.6225,"February 25, 25",0.0020776,,,,,
2025-02-24,131.38,133.21,127.68,129.56,129.31,3562740,3562740,-1.82,-1.39,130.4575,"February 24, 25",-0.0139,,,,,
2025-02-21,138.77,138.87,129.54,129.83,129.58,3518800,3518800,-8.94,-6.44,134.2525,"February 21, 25",-0.0644,,,,,
2025-02-20,139.3,139.53,135.12,138.44,138.18,3030100,3030100,-0.86,-0.61737,138.0975,"February 20, 25",-0.0061737,,,,,
2025-02-19,136.53,140.55,136.53,139.39,139.13,2903323,2903323,2.86,2.09,138.25,"February 19, 25",0.0209,,,,,
2025-02-18,136.25,137.41,134.1,136.67,136.41,3219021,3219021,0.42,0.30826,136.1075,"February 18, 25",0.0030826,,,,,
2025-02-14,128.87,133.92,126.89,133.42,133.17,4278503,4278503,4.55,3.53,130.775,"February 14, 25",0.0353,,,,,
2025-02-13,125.64,128.69,122.72,128.08,127.84,4829405,4829405,2.44,1.94,126.2825,"February 13, 25",0.0194,,,,,
2025-02-12,127.69,129.95,127.61,128.09,127.85,3334428,3334428,0.4,0.31326,128.335,"February 12, 25",0.0031326,,,,,
2025-02-11,128.38,129.57,126.81,129.32,129.07,1522400,1522400,0.94,0.7322,128.52,"February 11, 25",0.007322,,,,,
2025-02-10,128.42,128.73,126.72,128.2,127.96,1759989,1759989,-0.22,-0.17131,128.0175,"February 10, 25",-0.0017131,,,,,
2025-02-07,129.26,129.69,127.34,127.7,127.46,1560792,1560792,-1.56,-1.21,128.4975,"February 07, 25",-0.0121,2025-02-25,0.1,2025-01-27,2025-02-07,0.1
2025-02-06,128,129,127.02,129,128.66,2342637,2342637,1,0.78125,128.255,"February 06, 25",0.0078125,,,,,
2025-02-05,126.23,128.29,125.85,127.8,127.46,1838994,1838994,1.57,1.24,127.0425,"February 05, 25",0.0124,,,,,
2025-02-04,127.4,127.67,124.74,125.48,125.15,1901322,1901322,-1.92,-1.51,126.3225,"February 04, 25",-0.0151,,,,,
2025-02-03,124.35,127.05,123.5,126.38,126.05,1907869,1907869,2.03,1.63,125.32,"February 03, 25",0.0163,,,,,
2025-01-31,128,128.31,125.93,126.58,126.25,2363137,2363137,-1.42,-1.11,127.205,"January 31, 25",-0.0111,,,,,
2025-01-30,126.92,127.75,125.51,127.37,127.03,2419401,2419401,0.45,0.35455,126.8875,"January 30, 25",0.0035455,,,,,
2025-01-29,126.38,127.15,125.78,126.36,126.03,1958999,1958999,-0.02,-0.01582529,126.4175,"January 29, 25",-0.0001582529,,,,,
2025-01-28,124.52,126.64,124,126.41,126.08,3629801,3629801,1.89,1.52,125.3925,"January 28, 25",0.0152,,,,,
2025-01-27,122.7,124.72,119.89,122.08,121.76,3448800,3448800,-0.62,-0.5053,122.3475,"January 27, 25",-0.005053,,,,,
2025-01-24,127,127.55,126.24,127.03,126.69,2102857,2102857,0.03,0.02362205,126.955,"January 24, 25",0.0002362205,,,,,
2025-01-23,127.46,129.1,126.93,127.74,127.4,3093127,3093127,0.28,0.21968,127.8075,"January 23, 25",0.0021968,,,,,
2025-01-22,128.03,128.33,125.84,126.71,126.38,2605800,2605800,-1.32,-1.03,127.2275,"January 22, 25",-0.0103,,,,,
2025-01-21,127.65,129.1,126.13,127.16,126.82,3341010,3341010,-0.49,-0.38386,127.51,"January 21, 25",-0.0038386,,,,,
2025-01-17,124.03,126.26,122.7,125.3,124.97,3921408,3921408,1.27,1.02,124.5725,"January 17, 25",0.0102,,,,,
2025-01-16,123,123.55,121.48,122.98,122.66,2895900,2895900,-0.02,-0.01626016,122.7525,"January 16, 25",-0.0001626016,,,,,
2025-01-15,122.81,124.15,120.45,121.86,121.54,4736858,4736858,-0.95,-0.77355,122.3175,"January 15, 25",-0.0077355,,,,,
2025-01-14,116.28,119.28,115.8,119.19,118.88,3202468,3202468,2.91,2.5,117.6375,"January 14, 25",0.025,,,,,
2025-01-13,111,114.99,110.79,114.75,114.45,2205642,2205642,3.75,3.38,112.8825,"January 13, 25",0.0338,,,,,
2025-01-10,113.8,114.73,112.52,112.64,112.34,2474266,2474266,-1.16,-1.02,113.4225,"January 10, 25",-0.0102,,,,,
2025-01-08,111.81,115.16,111.11,115.05,114.75,2318819,2318819,3.24,2.9,113.2825,"January 08, 25",0.029,,,,,
2025-01-07,112.52,112.88,109.79,111.66,111.37,2574400,2574400,-0.86,-0.76431,111.7125,"January 07, 25",-0.0076431,,,,,
2025-01-06,113.72,114.36,111.99,112.47,112.17,2115872,2115872,-1.25,-1.1,113.135,"January 06, 25",-0.011,,,,,
2025-01-03,111.17,113.68,110.59,112.76,112.46,2132760,2132760,1.59,1.43,112.05,"January 03, 25",0.0143,,,,,
2025-01-02,110.2,112.46,109.5,110.79,110.5,2069252,2069252,0.59,0.53539,110.7375,"January 02, 25",0.0053539,,,,,
2024-12-31,110.63,110.77,108.87,109.37,109.08,1330300,1330300,-1.26,-1.14,109.91,"December 31, 24",-0.0114,,,,,
2024-12-30,109.33,110.76,108.16,110.28,109.99,1199869,1199869,0.95,0.86893,109.6325,"December 30, 24",0.0086893,,,,,
2024-12-27,111.7,112.52,110.22,111.23,110.94,1363227,1363227,-0.47,-0.42077,111.4175,"December 27, 24",-0.0042077,,,,,
2024-12-26,111.65,112.69,110.97,112.53,112.23,755323,755323,0.88,0.78818,111.96,"December 26, 24",0.0078818,,,,,
2024-12-24,110.55,112.1,110.06,112.04,111.74,616905,616905,1.49,1.35,111.1875,"December 24, 24",0.0135,,,,,
2024-12-23,110.03,110.78,108.88,110.54,110.25,1537036,1537036,0.51,0.46351,110.0575,"December 23, 24",0.0046351,,,,,
2024-12-20,108.33,111.39,108.33,110.83,110.54,5806215,5806215,2.5,2.31,109.72,"December 20, 24",0.0231,,,,,
2024-12-19,109.57,110.8,108.53,109.35,109.06,2915800,2915800,-0.22,-0.20078,109.5625,"December 19, 24",-0.0020078,,,,,
2024-12-18,112.2,112.31,107.53,107.69,107.41,2448500,2448500,-4.51,-4.02,109.9325,"December 18, 24",-0.0402,,,,,
2024-12-17,111.99,112.58,110.52,111.93,111.63,2764700,2764700,-0.06,-0.05357621,111.755,"December 17, 24",-0.0005357621,,,,,
2024-12-16,114,114.31,112.56,113.28,112.98,1917789,1917789,-0.72,-0.63158,113.5375,"December 16, 24",-0.0063158,,,,,
2024-12-13,114.24,114.8,113.12,113.43,113.13,1565500,1565500,-0.81,-0.70903,113.8975,"December 13, 24",-0.0070903,,,,,
2024-12-12,116.15,116.39,113.7,113.7,113.4,2119485,2119485,-2.45,-2.11,114.985,"December 12, 24",-0.0211,,,,,
2024-12-11,115.42,116.33,114.91,116.08,115.77,2399621,2399621,0.66,0.57182,115.685,"December 11, 24",0.0057182,,,,,
2024-12-10,113.76,115.26,113.52,114.08,113.78,2009185,2009185,0.32,0.28129,114.155,"December 10, 24",0.0028129,,,,,
2024-12-09,117.76,118.2,112.9,113.75,113.45,3015100,3015100,-4.01,-3.41,115.6525,"December 09, 24",-0.0341,,,,,
2024-12-06,120.1,120.71,117.57,118.31,118,1913041,1913041,-1.79,-1.49,119.1725,"December 06, 24",-0.0149,,,,,
2024-12-05,120,120.7,119.25,120.07,119.75,2472535,2472535,0.07,0.05833333,120.005,"December 05, 24",0.0005833333,,,,,
2024-12-04,119.11,120.24,118.81,120.09,119.77,2313505,2313505,0.98,0.82277,119.5625,"December 04, 24",0.0082277,,,,,
2024-12-03,118.25,119.4,117.64,119.11,118.8,2251874,2251874,0.86,0.72727,118.6,"December 03, 24",0.0072727,,,,,
2024-12-02,118.69,118.69,117.29,117.69,117.38,2926400,2926400,-1,-0.84253,118.09,"December 02, 24",-0.0084253,,,,,
2024-11-29,118.24,118.9,117.38,118.38,118.07,1352042,1352042,0.14,0.1184,118.225,"November 29, 24",0.001184,,,,,
2024-11-27,117.17,117.56,115.84,116.7,116.39,1766622,1766622,-0.47,-0.40113,116.8175,"November 27, 24",-0.0040113,,,,,
2024-11-26,116,117.56,115.91,117.18,116.87,1947882,1947882,1.18,1.02,116.6625,"November 26, 24",0.0102,,,,,
2024-11-25,117.59,118.34,115.06,115.84,115.53,2907490,2907490,-1.75,-1.49,116.7075,"November 25, 24",-0.0149,,,,,
2024-11-22,117.87,118.8,116.37,118.44,118.13,5093495,5093495,0.57,0.48358,117.87,"November 22, 24",0.0048358,,,,,
2024-11-21,118.1,119.28,116.94,116.98,116.67,2592866,2592866,-1.12,-0.94835,117.825,"November 21, 24",-0.0094835,,,,,
2024-11-20,117.07,118.2,115.09,118.1,117.79,3650318,3650318,1.03,0.87982,117.115,"November 20, 24",0.0087982,,,,,
2024-11-19,113.19,116.03,113,116,115.69,2488802,2488802,2.81,2.48,114.555,"November 19, 24",0.0248,,,,,
2024-11-18,112.04,113.44,111.73,113.17,112.87,1817861,1817861,1.13,1.01,112.595,"November 18, 24",0.0101,,,,,
2024-11-15,112.3,113.08,111.14,112.01,111.71,2221703,2221703,-0.29,-0.25824,112.1325,"November 15, 24",-0.0025824,,,,,
2024-11-14,115.77,116.74,112.44,113.22,112.92,2688130,2688130,-2.55,-2.2,114.5425,"November 14, 24",-0.022,,,,,
2024-11-13,114.72,116.59,114.17,115.77,115.46,2331734,2331734,1.05,0.91527,115.3125,"November 13, 24",0.0091527,,,,,
2024-11-12,115,115.51,112.32,113.58,113.28,2177200,2177200,-1.42,-1.23,114.1025,"November 12, 24",-0.0123,,,,,
2024-11-11,115.25,115.98,114.04,114.68,114.38,1534827,1534827,-0.57,-0.49458,114.9875,"November 11, 24",-0.0049458,,,,,
2024-11-08,112,114.08,111.01,113.65,113.35,2012930,2012930,1.65,1.47,112.685,"November 08, 24",0.0147,2024-11-25,0.08,2024-09-25,2024-11-08,0.08
2024-11-07,114.35,115,111.14,111.22,110.85,2607800,2607800,-3.13,-2.74,112.9275,"November 07, 24",-0.0274,,,,,
2024-11-06,111.05,115.38,106.18,114.86,114.48,5796300,5796300,3.81,3.43,111.8675,"November 06, 24",0.0343,,,,,
2024-11-05,100.29,102.16,99.9,102.16,101.82,2556900,2556900,1.87,1.86,101.1275,"November 05, 24",0.0186,,,,,
2024-11-04,100.16,101.05,99.4,99.84,99.51,1728653,1728653,-0.32,-0.31949,100.1125,"November 04, 24",-0.0031949,,,,,
2024-11-01,100.6,101,99.8,100.03,99.7,1523319,1523319,-0.57,-0.5666,100.3575,"November 01, 24",-0.005666,,,,,
2024-10-31,100.86,101.48,99.1,99.72,99.39,2673815,2673815,-1.14,-1.13,100.29,"October 31, 24",-0.0113,,,,,
2024-10-30,100.1,101.35,99.81,101.14,100.8,3435035,3435035,1.04,1.04,100.6,"October 30, 24",0.0104,,,,,
2024-10-29,101.06,101.22,98.83,100.09,99.76,2844984,2844984,-0.97,-0.95983,100.3,"October 29, 24",-0.0095983,,,,,
2024-10-28,102.08,102.6,101.31,102.38,102.04,2230900,2230900,0.3,0.29389,102.0925,"October 28, 24",0.0029389,,,,,
2024-10-25,101,101.84,100.68,101.39,101.05,1398259,1398259,0.39,0.38614,101.2275,"October 25, 24",0.0038614,,,,,
2024-10-24,100.2,102.07,99.15,100.62,100.28,1983378,1983378,0.42,0.41916,100.51,"October 24, 24",0.0041916,,,,,
2024-10-23,102.69,103.81,102.5,102.83,102.49,1851400,1851400,0.14,0.13633,102.9575,"October 23, 24",0.0013633,,,,,
2024-10-22,105.55,105.83,101.83,102.65,102.31,2807723,2807723,-2.9,-2.75,103.965,"October 22, 24",-0.0275,,,,,
2024-10-21,106.11,106.93,105.72,106.32,105.97,1724400,1724400,0.21,0.19791,106.27,"October 21, 24",0.0019791,,,,,
2024-10-18,106.76,106.76,104.74,105.54,105.19,1706598,1706598,-1.22,-1.14,105.95,"October 18, 24",-0.0114,,,,,
2024-10-17,106.02,106.74,105.58,106.21,105.86,2450600,2450600,0.19,0.17921,106.1375,"October 17, 24",0.0017921,,,,,
2024-10-16,104.01,105.45,103.92,105.31,104.96,1511210,1511210,1.3,1.25,104.6725,"October 16, 24",0.0125,,,,,
2024-10-15,102.9,104.29,102.21,103.91,103.56,2479600,2479600,1.01,0.98154,103.3275,"October 15, 24",0.0098154,,,,,
2024-10-14,103.82,104.01,102.2,102.65,102.31,2571755,2571755,-1.17,-1.13,103.17,"October 14, 24",-0.0113,,,,,
2024-10-11,102.16,104.42,102.14,103.82,103.47,1624068,1624068,1.66,1.62,103.135,"October 11, 24",0.0162,,,,,
2024-10-10,103.3,103.33,101.62,102.1,101.76,1460739,1460739,-1.2,-1.16,102.5875,"October 10, 24",-0.0116,,,,,
2024-10-09,103.11,104.1,102.6,103.7,103.35,1498109,1498109,0.59,0.5722,103.3775,"October 09, 24",0.005722,,,,,
2024-10-08,103.83,104.24,102.94,102.99,102.65,1494300,1494300,-0.84,-0.80901,103.5,"October 08, 24",-0.0080901,,,,,
2024-10-07,101.75,103.38,101.39,102.83,102.49,1778989,1778989,1.08,1.06,102.3375,"October 07, 24",0.0106,,,,,
2024-10-04,101.81,103,101.03,102.03,101.69,2063335,2063335,0.22,0.21609,101.9675,"October 04, 24",0.0021609,,,,,
2024-10-03,101.48,102.26,100.14,100.75,100.41,2418735,2418735,-0.73,-0.71935,101.1575,"October 03, 24",-0.0071935,,,,,
2024-10-02,100.94,102.13,100.03,101.29,100.95,1763008,1763008,0.35,0.34674,101.0975,"October 02, 24",0.0034674,,,,,
2024-10-01,99.98,101.7,98.9,100.92,100.58,2084508,2084508,0.94,0.94019,100.375,"October 01, 24",0.0094019,,,,,
2024-09-30,98.55,100.37,97.86,100.25,99.92,2005714,2005714,1.7,1.73,99.2575,"September 30, 24",0.0173,,,,,
2024-09-27,99.3,99.71,98.59,99.21,98.88,1543600,1543600,-0.09,-0.09063444,99.2025,"September 27, 24",-0.0009063444,,,,,
2024-09-26,100.29,100.62,99.02,99.3,98.97,1454600,1454600,-0.99,-0.98714,99.8075,"September 26, 24",-0.0098714,,,,,
2024-09-25,99.65,100.51,99.38,99.72,99.39,1547477,1547477,0.07,0.07024586,99.815,"September 25, 24",0.0007024586,,,,,
2024-09-24,98.62,99.6,98.04,99.32,98.99,3043144,3043144,0.7,0.7098,98.895,"September 24, 24",0.007098,,,,,
2024-09-23,97.54,98.97,97.23,98.63,98.3,2082932,2082932,1.09,1.12,98.0925,"September 23, 24",0.0112,,,,,
2024-09-20,97.25,98.29,96.52,97.45,97.13,6550394,6550394,0.2,0.20566,97.3775,"September 20, 24",0.0020566,,,,,
2024-09-19,96.94,97.52,95.46,97.43,97.11,2520109,2520109,0.49,0.50547,96.8375,"September 19, 24",0.0050547,,,,,
2024-09-18,94.94,95.96,94.26,94.68,94.36,1714700,1714700,-0.26,-0.27386,94.96,"September 18, 24",-0.0027386,,,,,
2024-09-17,95.24,95.26,93.51,94.59,94.28,2040832,2040832,-0.65,-0.68249,94.65,"September 17, 24",-0.0068249,,,,,
2024-09-16,95.71,96.55,94.13,95.14,94.82,2284549,2284549,-0.57,-0.59555,95.3825,"September 16, 24",-0.0059555,,,,,
2024-09-13,93.5,95.97,92.77,95.28,94.96,2815679,2815679,1.78,1.9,94.38,"September 13, 24",0.019,,,,,
2024-09-12,94.1,95.11,93.6,94.23,93.92,1842300,1842300,0.13,0.13815,94.26,"September 12, 24",0.0013815,,,,,
2024-09-11,93.18,94.25,91.03,94.09,93.78,1440703,1440703,0.91,0.9766,93.1375,"September 11, 24",0.009766,,,,,
2024-09-10,94.09,94.09,92.2,93.15,92.84,2120900,2120900,-0.94,-0.99904,93.3825,"September 10, 24",-0.0099904,,,,,
2024-09-09,93.1,94.62,92.53,93.69,93.38,1803456,1803456,0.59,0.63373,93.485,"September 09, 24",0.0063373,,,,,
2024-09-06,94,94.15,90.72,91.44,91.14,4137000,4137000,-2.56,-2.72,92.5775,"September 06, 24",-0.0272,,,,,
2024-09-05,94.08,94.81,93.05,94.21,93.9,3001812,3001812,0.13,0.13818,94.0375,"September 05, 24",0.0013818,,,,,
2024-09-04,92.9,94.71,92.58,94.35,94.04,2147834,2147834,1.45,1.56,93.635,"September 04, 24",0.0156,,,,,
2024-09-03,97.16,97.9,92.45,93.02,92.71,3271479,3271479,-4.14,-4.26,95.1325,"September 03, 24",-0.0426,,,,,
2024-08-30,97.16,97.49,95.31,96.66,96.34,3188800,3188800,-0.5,-0.51462,96.655,"August 30, 24",-0.0051462,,,,,
2024-08-29,96.84,97.75,95.66,96.96,96.64,1949366,1949366,0.12,0.12392,96.8025,"August 29, 24",0.0012392,,,,,
2024-08-28,97.55,98.15,96.18,96.52,96.2,1947409,1947409,-1.03,-1.06,97.1,"August 28, 24",-0.0106,,,,,
2024-08-27,96.39,97.19,95.42,96.95,96.63,1961800,1961800,0.56,0.58097,96.4875,"August 27, 24",0.0058097,,,,,
2024-08-26,96.91,97.86,96.58,96.64,96.32,1677206,1677206,-0.27,-0.27861,96.9975,"August 26, 24",-0.0027861,,,,,
2024-08-23,96.8,97.57,96.41,97.08,96.76,1158202,1158202,0.28,0.28926,96.965,"August 23, 24",0.0028926,,,,,
2024-08-22,96.25,97.09,96.07,96.55,96.23,1437639,1437639,0.3,0.31169,96.49,"August 22, 24",0.0031169,,,,,
2024-08-21,95.8,96.61,95.55,96.26,95.94,1322999,1322999,0.46,0.48017,96.055,"August 21, 24",0.0048017,,,,,
2024-08-20,96.45,96.71,94.92,95.63,95.31,1367860,1367860,-0.82,-0.85018,95.9275,"August 20, 24",-0.0085018,,,,,
2024-08-19,95.58,96.45,95.4,96.37,96.05,1971400,1971400,0.79,0.82653,95.95,"August 19, 24",0.0082653,,,,,
2024-08-16,95.5,96.22,95.19,95.82,95.5,1351000,1351000,0.32,0.33508,95.6825,"August 16, 24",0.0033508,,,,,
2024-08-15,95.25,95.84,93.91,95.58,95.26,2144709,2144709,0.33,0.34646,95.145,"August 15, 24",0.0034646,,,,,
2024-08-14,93.96,95.07,92.94,93.88,93.57,1983170,1983170,-0.08,-0.08514261,93.9625,"August 14, 24",-0.0008514261,,,,,
2024-08-13,93.4,93.96,92.63,93.92,93.61,3058900,3058900,0.52,0.55675,93.4775,"August 13, 24",0.0055675,,,,,
2024-08-12,93.13,93.53,92.21,92.83,92.52,2236539,2236539,-0.3,-0.32213,92.925,"August 12, 24",-0.0032213,,,,,
2024-08-09,92.15,93.18,91.19,93.09,92.78,1961222,1961222,0.94,1.02,92.4025,"August 09, 24",0.0102,2024-08-26,0.08,2024-07-30,2024-08-09,0.08
2024-08-08,88.88,92.52,88.52,91.96,91.57,3333300,3333300,3.08,3.47,90.47,"August 08, 24",0.0347,,,,,
2024-08-07,90.32,90.82,87.64,87.92,87.55,2290133,2290133,-2.4,-2.66,89.175,"August 07, 24",-0.0266,,,,,
2024-08-06,88.42,91,88.01,89.08,88.7,3275219,3275219,0.66,0.74644,89.1275,"August 06, 24",0.0074644,,,,,
2024-08-05,86.13,87.42,85.39,86.75,86.38,6636700,6636700,0.62,0.71984,86.4225,"August 05, 24",0.0071984,,,,,
2024-08-02,93.45,93.75,89.81,90.16,89.78,4454848,4454848,-3.29,-3.52,91.7925,"August 02, 24",-0.0352,,,,,
2024-08-01,96.65,97.29,94.1,94.87,94.47,3140500,3140500,-1.78,-1.84,95.7275,"August 01, 24",-0.0184,,,,,
2024-07-31,94.38,96.93,92.66,95.7,95.29,4050614,4050614,1.32,1.4,94.9175,"July 31, 24",0.014,,,,,
2024-07-30,92.55,94.89,91.09,93.81,93.41,7825642,7825642,1.26,1.36,93.085,"July 30, 24",0.0136,,,,,
2024-07-29,83.68,83.96,82.21,82.85,82.5,3834900,3834900,-0.83,-0.99187,83.175,"July 29, 24",-0.0099187,,,,,
2024-07-26,82.81,83.29,81.41,82.68,82.33,2903005,2903005,-0.13,-0.15699,82.5475,"July 26, 24",-0.0015699,,,,,
2024-07-25,80,83.65,79.63,82.34,81.99,5342536,5342536,2.34,2.93,81.405,"July 25, 24",0.0293,,,,,
2024-07-24,81.95,82.14,79.49,79.59,79.25,2670215,2670215,-2.36,-2.88,80.7925,"July 24, 24",-0.0288,,,,,
2024-07-23,80.19,82.86,79.91,82.41,82.06,3515115,3515115,2.22,2.77,81.3425,"July 23, 24",0.0277,,,,,
2024-07-22,78.53,80.27,78.34,80.25,79.91,4039703,4039703,1.72,2.19,79.3475,"July 22, 24",0.0219,,,,,
2024-07-19,78.83,78.9,77.49,78.03,77.7,1882459,1882459,-0.8,-1.01,78.3125,"July 19, 24",-0.0101,,,,,
2024-07-18,78,78.94,77.22,78.78,78.45,4132815,4132815,0.78,1,78.235,"July 18, 24",0.01,,,,,
2024-07-17,80.23,80.71,77.84,77.86,77.53,2558905,2558905,-2.37,-2.95,79.16,"July 17, 24",-0.0295,,,,,
2024-07-16,79.4,81.53,79.4,81.38,81.03,3374300,3374300,1.98,2.49,80.4275,"July 16, 24",0.0249,,,,,
2024-07-15,79.64,79.86,78.8,78.9,78.57,2703100,2703100,-0.74,-0.92918,79.3,"July 15, 24",-0.0092918,,,,,
2024-07-12,80.25,80.31,79.1,79.23,78.89,2129376,2129376,-1.02,-1.27,79.7225,"July 12, 24",-0.0127,,,,,
2024-07-11,80.09,80.88,79.42,79.66,79.32,2603100,2603100,-0.43,-0.5369,80.0125,"July 11, 24",-0.005369,,,,,
2024-07-10,80.54,81.19,80.11,80.18,79.84,2683566,2683566,-0.36,-0.44698,80.505,"July 10, 24",-0.0044698,,,,,
2024-07-09,80.53,81.25,80.17,80.24,79.9,1840666,1840666,-0.29,-0.36011,80.5475,"July 09, 24",-0.0036011,,,,,
2024-07-08,79.27,80.51,79.27,80.47,80.13,2150221,2150221,1.2,1.51,79.88,"July 08, 24",0.0151,,,,,
2024-07-05,79.46,79.65,78,78.8,78.47,1880313,1880313,-0.66,-0.83061,78.9775,"July 05, 24",-0.0083061,,,,,
2024-07-03,78.5,79.46,78,79.33,78.99,1712907,1712907,0.83,1.06,78.8225,"July 03, 24",0.0106,,,,,
2024-07-02,77.06,78.49,76.85,78.07,77.74,2421389,2421389,1.01,1.31,77.6175,"July 02, 24",0.0131,,,,,
2024-07-01,78.75,78.96,76.92,77.3,76.97,3021300,3021300,-1.45,-1.84,77.9825,"July 01, 24",-0.0184,,,,,
2024-06-28,79.78,80.47,76.83,77.63,77.3,6548900,6548900,-2.15,-2.69,78.6775,"June 28, 24",-0.0269,,,,,
2024-06-27,79.1,79.86,79,79.6,79.26,2749950,2749950,0.5,0.63211,79.39,"June 27, 24",0.0063211,,,,,
2024-06-26,78.14,79.2,77.7,79,78.67,2504300,2504300,0.86,1.1,78.51,"June 26, 24",0.011,,,,,
2024-06-25,78.91,79.24,77.49,78.2,77.87,4860364,4860364,-0.71,-0.89976,78.46,"June 25, 24",-0.0089976,,,,,
2024-06-24,79.93,81.35,78.11,78.63,78.3,4212200,4212200,-1.3,-1.63,79.505,"June 24, 24",-0.0163,,,,,
2024-06-21,79.45,80.16,78.89,80.14,79.8,4992706,4992706,0.69,0.86847,79.66,"June 21, 24",0.0086847,,,,,
2024-06-20,80.35,80.79,79.23,79.51,79.17,3237117,3237117,-0.84,-1.05,79.97,"June 20, 24",-0.0105,,,,,
2024-06-18,80.02,80.39,79.28,80.2,79.86,1974104,1974104,0.18,0.22494,79.9725,"June 18, 24",0.0022494,,,,,
2024-06-17,78.81,80.2,78.54,80,79.66,2863600,2863600,1.19,1.51,79.3875,"June 17, 24",0.0151,,,,,
2024-06-14,81.69,81.74,77.74,78.94,78.61,4958710,4958710,-2.75,-3.37,80.0275,"June 14, 24",-0.0337,,,,,
2024-06-13,83.36,83.53,81.79,82.8,82.45,2128433,2128433,-0.56,-0.67179,82.87,"June 13, 24",-0.0067179,,,,,
2024-06-12,83.49,84.17,82.55,83.43,83.08,2249930,2249930,-0.06,-0.07186489,83.41,"June 12, 24",-0.0007186489,,,,,
2024-06-11,83.38,83.66,82.33,83.18,82.83,1446300,1446300,-0.2,-0.23987,83.1375,"June 11, 24",-0.0023987,,,,,
2024-06-10,83.31,84.4,83.31,83.65,83.3,2034450,2034450,0.34,0.40811,83.6675,"June 10, 24",0.0040811,,,,,
2024-06-07,83.51,84.67,83.34,83.78,83.42,2064032,2064032,0.27,0.32331,83.825,"June 07, 24",0.0032331,,,,,
2024-06-06,84.42,85.05,83.16,83.27,82.92,1734999,1734999,-1.15,-1.36,83.975,"June 06, 24",-0.0136,,,,,
2024-06-05,82.4,84.65,82.4,84.63,84.27,1947547,1947547,2.23,2.71,83.52,"June 05, 24",0.0271,,,,,
2024-06-04,84.41,84.41,82.16,82.29,81.94,2504605,2504605,-2.12,-2.51,83.3175,"June 04, 24",-0.0251,,,,,
2024-06-03,85.29,85.43,83.5,84.63,84.27,2019131,2019131,-0.66,-0.77383,84.7125,"June 03, 24",-0.0077383,,,,,
2024-05-31,84.22,84.7,82.93,84.65,84.29,3389685,3389685,0.43,0.51057,84.125,"May 31, 24",0.0051057,,,,,
2024-05-30,84.22,84.54,83.68,84.23,83.87,1510200,1510200,0.01,0.01187366,84.1675,"May 30, 24",0.0001187366,,,,,
2024-05-29,84.69,85.2,84.01,84.07,83.71,1886623,1886623,-0.62,-0.73208,84.4925,"May 29, 24",-0.0073208,,,,,
2024-05-28,85.12,85.52,84.07,85.28,84.92,2496473,2496473,0.16,0.18797,84.9975,"May 28, 24",0.0018797,,,,,
2024-05-24,83.25,85.48,83,84.72,84.36,2719884,2719884,1.47,1.77,84.1125,"May 24, 24",0.0177,,,,,
2024-05-23,83.97,83.97,82.21,82.42,82.07,2392282,2392282,-1.55,-1.85,83.1425,"May 23, 24",-0.0185,,,,,
2024-05-22,84.51,84.6,83.17,83.46,83.11,2659323,2659323,-1.05,-1.24,83.935,"May 22, 24",-0.0124,,,,,
2024-05-21,83.92,84.87,83.51,84.79,84.43,1589208,1589208,0.87,1.04,84.2725,"May 21, 24",0.0104,,,,,
2024-05-20,83.21,84.13,83.21,84.06,83.7,1541147,1541147,0.85,1.02,83.6525,"May 20, 24",0.0102,,,,,
