date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-01-03,LDOS,USD,0001336920,2025-02-11,2025-02-11 13:19:36,2024,FY,1251000000,290000000,-98000000,85000000,-191000000,-220000000,0,-160000000,189000000,55000000,1392000000,-149000000,0,0,0,7000000,-142000000,-18000000,55000000,-906000000,-208000000,-7000000,-1084000000,-10000000,156000000,1084000000,928000000,1392000000,-149000000,1243000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/0001336920-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692025000006/ldos-20250103.htm
2023-12-31,LDOS,USD,0001336920,2024-02-13,2024-02-13 12:10:34,2023,FY,208000000,331000000,-109000000,77000000,-57000000,-65000000,135000000,31000000,-158000000,715000000,1165000000,-207000000,-6000000,0,0,2000000,-211000000,-302000000,50000000,-246000000,-201000000,-16000000,-715000000,6000000,245000000,928000000,683000000,1165000000,-207000000,958000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692024000008/0001336920-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692024000008/ldos-20231229.htm
2022-12-31,LDOS,USD,0001336920,2023-02-14,2023-02-14 12:19:03,2022,FY,693000000,333000000,-211000000,73000000,32000000,-174000000,0,-149000000,355000000,66000000,986000000,-129000000,-177000000,0,0,-7000000,-313000000,-165000000,48000000,-542000000,-199000000,-7000000,-865000000,0,-192000000,683000000,875000000,986000000,-129000000,857000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692023000015/0001336920-23-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692023000015/ldos-20221230.htm
2021-12-31,LDOS,USD,0001336920,2022-02-15,2022-02-15 12:06:38,2021,FY,759000000,325000000,-26000000,67000000,-91000000,-5000000,5000000,-212000000,121000000,-3000000,1031000000,-104000000,-622000000,0,0,-4000000,-730000000,274000000,44000000,-270000000,-199000000,38000000,-113000000,0,188000000,875000000,687000000,1031000000,-104000000,927000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692022000007/0001336920-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692022000007/ldos-20211231.htm
2020-12-31,LDOS,USD,0001336920,2021-02-23,2021-02-23 15:38:44,2020,FY,629000000,282000000,-4000000,62000000,303000000,-127000000,127000000,151000000,152000000,62000000,1334000000,-183000000,-2655000000,0,0,23000000,-2815000000,1769000000,35000000,-105000000,-196000000,-52000000,1451000000,0,-30000000,687000000,717000000,1334000000,-183000000,1151000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692021000010/0001336920-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692021000010/ldos-20210101.htm
2019-12-31,LDOS,USD,0001336920,2020-02-18,2020-02-18 14:36:02,2019,FY,670000000,234000000,18000000,52000000,109000000,116000000,-116000000,116000000,-7000000,-91000000,992000000,-121000000,84000000,0,0,102000000,65000000,-80000000,27000000,-458000000,-198000000,0,-709000000,0,348000000,717000000,369000000,992000000,-121000000,871000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692020000023/0001336920-20-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692020000023/ldos01032020form10-k.htm
2018-12-31,LDOS,USD,0001336920,2019-02-19,2019-02-19 17:15:32,2018,FY,582000000,257000000,17000000,44000000,-140000000,-58000000,-85000000,-46000000,49000000,8000000,768000000,-73000000,-81000000,0,0,40000000,-114000000,-59000000,14000000,-438000000,-198000000,-26000000,-707000000,0,-53000000,369000000,422000000,768000000,-73000000,695000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692019000004/0001336920-19-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692019000004/ldos12282018form10-k.htm
2017-12-31,LDOS,USD,0001336920,2018-02-23,2018-02-23 15:20:22,2017,FY,364000000,336000000,57000000,43000000,-295000000,-183000000,-76000000,152000000,-188000000,21000000,526000000,-81000000,8000000,0,0,2000000,-71000000,-209000000,13000000,-31000000,-198000000,-4000000,-429000000,0,26000000,422000000,396000000,526000000,-81000000,445000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692018000008/0001336920-18-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692018000008/ldos12292017form10-k.htm
2016-12-31,LDOS,USD,0001336920,2017-02-24,2017-02-24 15:04:47,2016,FY,246000000,122000000,0,35000000,39000000,149000000,-101000000,-25000000,16000000,4000000,446000000,-29000000,48000000,0,0,6000000,25000000,413000000,25000000,-24000000,-1135000000,-30000000,-751000000,3000000,-277000000,396000000,673000000,446000000,-29000000,417000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692017000014/0001336920-17-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000133692017000014/ldos12302016form10-k.htm
2015-12-31,LDOS,USD,0001336920,2015-12-31,2015-12-31 00:00:00,2015,FY,236000000,44000000,-6000000,31000000,100000000,-32000000,-14000000,101000000,45000000,5000000,410000000,-27000000,25000000,0,0,84909084,82909084,-39000000,6000000,-118000000,-117000000,-15000000,-283000000,-13000000,200000000,673000000,473000000,410000000,-27000000,383000000,,
2015-01-30,LDOS,USD,0001336920,2015-03-25,2015-03-25 16:51:43,2014,FY,-330000000,62000000,56000000,42000000,47000000,162000000,-12000000,-43000000,-60000000,519000000,396000000,-29000000,0,0,0,109000000,80000000,-177000000,7000000,-215000000,-95000000,17000000,-463000000,12000000,25000000,473000000,448000000,396000000,-29000000,367000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692015000010/0001336920-15-000010-index.htm,https://www.sec.gov/Archives/edgar/data/353394/000133692015000010/ldos-1302015x10k.htm
2014-01-31,LDOS,USD,0001336920,2014-03-27,2014-03-27 16:12:24,2013,FY,84000000,81000000,-38000000,55000000,-139000000,-67000000,55000000,-88000000,-39000000,152000000,195000000,-53000000,-3000000,252000000,12000000,72000000,280000000,348000000,0,-319000000,-477000000,-446000000,-780000000,-34000000,-339000000,448000000,787000000,195000000,-53000000,142000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692014000007/0001336920-14-000007-index.htm,https://www.sec.gov/Archives/edgar/data/353394/000133692014000007/ldos-1312014x10k.htm
2013-01-31,LDOS,USD,0001336920,2013-03-27,2013-03-26 19:39:22,2012,FY,523000000,113000000,72000000,84000000,-386000000,325000000,-64000000,-744000000,97000000,-61000000,345000000,-48000000,-483000000,0,0,54000000,-477000000,-550000000,0,-22000000,-165000000,15000000,-722000000,8000000,-848000000,787000000,1635000000,345000000,-48000000,297000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312513127240/0001193125-13-127240-index.htm,https://www.sec.gov/Archives/edgar/data/353394/000119312513127240/d451558d10k.htm
2012-01-31,LDOS,USD,0001336920,2012-03-27,2012-03-27 11:21:32,2011,FY,-67000000,114000000,-9000000,84000000,595000000,-48000000,-93000000,757000000,-21000000,-7000000,710000000,-65000000,-222000000,0,0,250000000,-37000000,-3000000,0,-471000000,0,25000000,-449000000,6000000,230000000,1635000000,1405000000,710000000,-65000000,645000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312512133697/0001193125-12-133697-index.htm,https://www.sec.gov/Archives/edgar/data/353394/000119312512133697/d272046d10k.htm
2011-01-31,LDOS,USD,0001336920,2011-03-25,2011-03-25 17:27:12,2010,FY,569000000,111000000,-30000000,102000000,-34000000,0,-28000000,0,-6000000,-4000000,714000000,-74000000,-382000000,0,0,62000000,-394000000,739000000,0,-601000000,0,49000000,187000000,8000000,515000000,1405000000,890000000,714000000,-74000000,640000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312511078283/0001193125-11-078283-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000119312511078283/d10k.htm
2010-01-31,LDOS,USD,0001336920,2010-04-01,2010-03-31 19:34:12,2009,FY,500000000,93000000,-18000000,106000000,-43000000,-94000000,54000000,-32000000,29000000,-15000000,623000000,-58000000,-258000000,0,0,11000000,-305000000,-18000000,0,-474000000,0,94000000,-398000000,9000000,-71000000,890000000,961000000,623000000,-58000000,565000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312510073854/0001193125-10-073854-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000119312510073854/d10k.htm
2009-01-31,LDOS,USD,0001336920,2009-03-30,2009-03-30 06:11:10,2008,FY,452000000,89000000,4000000,94000000,-21000000,4000000,-112000000,67000000,20000000,-76000000,542000000,-59000000,-204000000,0,0,4000000,-259000000,-113000000,76000000,-445000000,-1000000,132000000,-427000000,1085000000,941000000,961000000,20000000,542000000,-59000000,483000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312509066772/0001193125-09-066772-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000119312509066772/d10k.htm
2008-01-31,LDOS,USD,0001336920,2008-03-28,2008-03-27 20:13:42,2007,FY,415000000,80000000,-4000000,89000000,-166000000,-237000000,-46000000,47000000,70000000,-72000000,342000000,-61000000,-145000000,0,0,4000000,-202000000,-10000000,98000000,-309000000,-2000000,66000000,-157000000,-1098000000,-1115000000,20000000,1135000000,342000000,-61000000,281000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312508067632/0001193125-08-067632-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000119312508067632/d10k.htm
2007-01-31,LDOS,USD,0001336920,2007-04-12,2007-04-12 16:23:20,2006,FY,391000000,72000000,3000000,64000000,176000000,-72000000,9000000,36000000,203000000,2000000,708000000,-74000000,-378000000,-4258000000,5917000000,29000000,1236000000,-27000000,1343000000,-724000000,-2439000000,6000000,-1841000000,1000000,104000000,1135000000,1031000000,708000000,-74000000,634000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312507079805/0001193125-07-079805-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000119312507079805/d10k.htm
2006-01-31,LDOS,USD,0001336920,2006-05-01,2006-05-01 15:05:04,2005,FY,345000000,70000000,-42000000,0,238000000,0,0,0,238000000,-16000000,595000000,-54000000,-226000000,-7854000000,7561000000,743000000,-583000000,-46000000,155000000,-818000000,0,-4000000,-713000000,987000000,1031000000,1031000000,0,595000000,-54000000,541000000,https://www.sec.gov/Archives/edgar/data/1336920/000119312506094952/0001193125-06-094952-index.htm,https://www.sec.gov/Archives/edgar/data/1336920/000119312506094952/d10k.htm
