date,symbol,calendarYear,period,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthEBITDARatio,growthOperatingIncome,growthOperatingIncomeRatio,growthTotalOtherIncomeExpensesNet,growthIncomeBeforeTax,growthIncomeBeforeTaxRatio,growthIncomeTaxExpense,growthNetIncome,growthNetIncomeRatio,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil
2024-12-31,REG,2024,FY,0.09741605990746405,0.09697569971299672,0.09759434383130768,0.00016245793045028046,0,0.037410792793898126,0,0,0.037410792793898126,0.08514845455006852,0.21342825595727197,0.15120129227112938,0.11931484545193592,0.019954861482845164,0.10430414318950472,0.006276637928711696,-0.0966946186912597,0.11465130917092119,0.015705300489949763,4.078212290502793,0.09828641337294305,0.0007930934775297458,0.03921568627450984,0.034313725490196,0.061850370330254464,0.03781233876317535
2023-12-31,REG,2023,FY,0.07768716495502313,0.14113885813558882,0.05396068766855284,-0.022016108309341777,0,0.22405917174574172,0,0,0.22405917174574172,0.15669749158146373,0.06560135717510569,0.081854155646765,0.026312508251309208,-0.047671215098733254,0.03788101063351521,-0.036936650656177725,-0.4149769353068948,-0.23818637857687358,-0.29310318764115245,23.94871794871795,-0.2450125811562238,-0.29943731041154376,-0.276595744680851,-0.27402135231316727,0.039958157586003726,0.026660302344127456
2022-12-31,REG,2022,FY,0.0558458700172029,0.05895947741228473,0.05468629764530857,-0.0010982401375417771,0,0.02154235597944207,0,0,0.02154235597944207,0.051731291676957274,0.005710118605355128,0.06529003726885287,0.06058567055739439,0.00448910265794446,0.05793105347279675,0.001974893843396072,0.17232495748752427,0.32849843056224803,0.25823140321093824,-1.03746401293373,0.3360550730331949,0.26538835920299425,0.3301886792452829,0.32547169811320753,0.007984613233726007,0.006426705098011647
2021-12-31,REG,2021,FY,0.14880369031930538,0.04345576327868224,0.19368609274767504,0.03906881804562924,0,0.0428927614298476,0,0,0.0428927614298476,0.04334695602430439,-0.05581718621101794,-0.08175596017815039,0.2721435687001498,0.1073637553768947,0.21082574452188593,0.05398838354209987,0.29573447807195735,6.82183467484349,5.808678233886239,3.9323915492957746,7.051215219764307,6.008347275009153,6.851851851851852,7.153846153846154,-0.012586817260353315,0.007281954443526496
2020-12-31,REG,2020,FY,-0.10023508764699418,0.022642865308922244,-0.14405254581393478,-0.04869878515188604,0,0.00022671503254027527,0,0,0.00022671503254027527,0.018232671877500793,0.08953417599682939,-0.0758316788533243,-0.17239929622354866,-0.08020340377699123,-0.15785987495261908,-0.06404427044939713,-0.13597626073160243,-0.8075446181587197,-0.7861048157777039,-1.4689564068692207,-0.8125172284174915,-0.7916313814821653,-0.8111888111888111,-0.8181818181818181,0.030585589595986274,0.010067294109232227
2019-12-31,REG,2019,FY,0.0037325234564666767,0.0008336330053287129,0.004770314506039551,0.0010339318108590165,0,0.14495121467071811,0,0,0.14495121467071811,0.02624797714476508,0.00014156485793966506,0.012434198027932516,-0.018724911230794575,-0.022373923595236853,-0.006866000811194484,-0.01055911207129875,-0.0067154417842662,-0.035631997660365726,-0.03921813860738256,0.07223796033994334,-0.03892392233680011,-0.04249782180067568,-0.02721088435374152,-0.02054794520547947,-0.01821910661422543,-0.013691945914168136
2018-12-31,REG,2018,FY,0.13639043518797817,0.20565363225376704,0.11348996498397759,-0.020151938415589692,0,-0.03154205607476635,0,-1,-0.8979033799404796,-0.5851298183369937,0.06521198229648116,0.0491903413200796,0.11754606553205503,-0.016582654198731204,5.266461215866308,4.51435582435389,-13.365404582266214,0.4950751286611558,0.31563508629141657,-0.9274930676799835,0.414875310233591,0.24506091040735967,0.47,0.45999999999999996,-0.030907324636380674,0.06339084771192798
2017-12-31,REG,2017,FY,0.5808919840343343,0.5717861191819945,0.58392590650795,0.001919120618957817,0,0.035161571785019975,0,0.8590751227856467,0.7151592935734435,0.6719348837904268,0.5886756743807197,0.9631487932949612,0.6387036955273964,0.0365690459253795,0.13965276897731593,-0.27910775654345166,-0.23314696202979582,0.01347968764970777,-0.35891907988907273,0,0.06763803494985508,-0.3246609850431581,-0.3006993006993007,-0.2957746478873239,0.5160460164312466,0.5793059189416004
2016-12-31,REG,2016,FY,0.0925683779262234,0.11450429114911657,0.08545022741021217,-0.0065150618210591815,0,-0.004161570185389789,0,0.07812407221770096,0.0627847036524477,0.07786461164325373,-0.12409770018465671,0.0910067409850514,0.09299295434803591,0.0003886039767188557,0.16991602156117294,0.07079432755346492,-0.027463261864610938,0.09472083281435399,0.0019700873296911313,0,0.09906968065255638,0.0059504765819314255,0.043795620437956075,0.0441176470588234,0.0526301130805887,0.06777641899299991
2015-12-31,REG,2015,FY,0.06409829485215632,0.0585737361039037,0.06590341362296828,0.0016963835148444742,0,0.0889412536104379,0,0,4.841456126954617,1.5207118607943733,-0.059436522425618,0.0037390282673301543,0.06815962427869815,0.0038166864181499727,-0.7365938430983118,-0.7524606906940614,1.3405629362228304,-0.1879574769365082,-0.2368726395100861,-1,-0.1992315491755163,-0.2474675932229348,-0.23888888888888885,-0.2444444444444444,0.05734820593973679,0.026535647807454224
