symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
ODFL,2024-12-31,176.4,215326000,37983506400,108676000,168287000,38043117400
ODFL,2023-12-31,202.67,218842490,44352807448,433799000,79977000,43998985448
ODFL,2022-12-31,141.89,226134482,32086221650,186312000,99963000,31999872650
ODFL,2021-12-31,179.19,231302000,41447005380,462564000,99947000,41084388380
ODFL,2020-12-31,97.59,236859942,23115161739,401430000,99931000,22813662739
ODFL,2019-12-31,63.26,241219198,15259526465,403571000,45000000,14900955465
ODFL,2018-12-31,41.16,246059344,10127802599,190282000,45000000,9982520599
ODFL,2017-12-31,43.85,247122075,10836302988,127462000,95000000,10803840988
ODFL,2016-12-31,28.6,249336120,7131013032,10171000,104975000,7225817032
ODFL,2015-12-31,19.69,256135440,5043306813,11472000,133805000,5165639813
ODFL,2014-12-31,25.88,258486410,6689628290,34787000,155714000,6810555290
ODFL,2013-12-31,17.67,258494751,4567602250,30174000,191429000,4728857250
ODFL,2012-12-31,11.43,258494994,2954597781,12857000,240407000,3182147781
ODFL,2011-12-31,9.01,257157000,2316984570,75850000,269185000,2510319570
ODFL,2010-12-31,7.11,251671500,1789384365,5450000,271217000,2055151365
ODFL,2009-12-31,4.55,251673750,1145115562,4171000,305532000,1446476562
ODFL,2008-12-31,4.22,251673750,1062063224,24104000,251989000,1289948224
ODFL,2007-12-31,3.42,251671556,860716721,6328000,263754000,1118142721
ODFL,2006-12-31,3.57,251671556,898467454,2564000,274582000,1170485454
ODFL,2005-12-31,3.99,251592020,1003852159,986000,128956000,1131822159
ODFL,2004-12-31,3.44,247119166,850089931,742000,79454000,928801931
ODFL,2003-12-31,2.24,243677774,545838213,1051000,97426000,642213213
ODFL,2002-12-31,1.25,196508054,245635067,19259000,93223000,319599067
ODFL,2001-12-31,0.55661,189376886,105409068,761000,98422000,203070068
ODFL,2000-12-31,0.41702,189376886,78973948,585000,83542000,161930948
ODFL,1999-12-31,0.47189,189368160,89360941,781000,64870000,153449941
ODFL,1998-12-31,0.49933,189352600,94549433,659000,70589000,164479433
ODFL,1997-12-31,0.66943,189357750,126761758,674000,47301000,173388758
ODFL,1996-12-31,0.4664,189145946,88217669,1353000,43141000,130005669
ODFL,1995-12-31,0.35118,188251700,66110232,1000000,30200000,95310232
ODFL,1994-12-31,0.71332,189559352,135216476,2400000,18600000,151416476
ODFL,1993-12-31,0.86148,190708472,164291534,5600000,19000000,177691534
ODFL,1992-12-31,0.95476,191554572,182888643,9300000,17900000,191488643
ODFL,1991-12-31,0.7243,147187092,106607610,2600000,12900000,116907610
ODFL,1990-12-31,0.57066,152731106,87157532,0,0,87157532
