date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,ESS,USD,0000920522,2025-02-21,2025-02-21 16:51:05,2024,FY,1774450000,566815000,1207635000,0.6805686269,0,98902000,0,98902000,405638000,504540000,1071355000,80951000,235529000,580220000,1627055000,0.9169348249,703095000,0.3962326355,108211000,811306000,0.4572154752,0,741522000,0.4178883598,11.55,11.54,64228000,64251000,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/0000920522-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/ess-20241231.htm
2023-12-31,ESS,USD,0000920522,2024-02-23,2024-02-23 16:05:20,2023,FY,1669395000,532048000,1137347000,0.6812929235,0,63474000,0,63474000,489531000,553005000,1085053000,46259000,212905000,548438000,1192051000,0.714061681,584342000,0.3500321973,-153634000,430708000,0.25800245,0,405825000,0.2430970501,6.32,6.32,64252232,64253384,https://www.sec.gov/Archives/edgar/data/920522/000092052224000033/0000920522-24-000033-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052224000033/ess-20231231.htm
2022-12-31,ESS,USD,0000920522,2023-02-23,2023-02-23 16:23:20,2022,FY,1606814000,497737000,1109077000,0.6902335927,0,56577000,0,56577000,457271000,513848000,1011585000,0,223838000,539319000,1196142000,0.7444184579,595229000,0.3704405115,-162244000,432985000,0.269468028,0,408315000,0.2541146642,6.27,6.27,65079764,65098186,https://www.sec.gov/Archives/edgar/data/920522/000092052223000005/0000920522-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052223000005/ess-20221231.htm
2021-12-31,ESS,USD,0000920522,2022-02-25,2022-02-25 16:34:46,2021,FY,1440556000,232246000,1208310000,0.8387803043,0,51838000,0,51838000,626477000,678315000,910561000,98744000,203125000,520066000,1503751000,1.0438684786,529995000,0.3679100292,250565000,780560000,0.5418463427,0,488554000,0.3391426644,7.51,7.51,65051464,65088874,https://www.sec.gov/Archives/edgar/data/920522/000092052222000019/0000920522-22-000019-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052222000019/ess-20211231.htm
2020-12-31,ESS,USD,0000920522,2021-02-19,2021-02-19 16:24:21,2020,FY,1495748000,211584000,1284164000,0.8585430166,0,65388000,0,65388000,727335000,792723000,1004307000,40999000,220633000,525497000,1610382000,1.0766399153,491441000,0.3285586877,372811000,864252000,0.5778058871,1531000,568870000,0.3803247606,8.69,8.68,65454057,65564982,https://www.sec.gov/Archives/edgar/data/920522/000092052221000015/0000920522-21-000015-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052221000015/ess-20201231.htm
2019-12-31,ESS,USD,0000920522,2020-02-20,2020-02-20 16:07:45,2019,FY,1460155000,189237000,1270918000,0.8703993754,0,54262000,0,54262000,735544000,789806000,979043000,46298000,217339000,483750000,1408351000,0.9645215748,481112000,0.3294937866,226150000,707262000,0.4843746041,1457000,439286000,0.3008488825,6.67,6.66,65840422,65939454,https://www.sec.gov/Archives/edgar/data/1053059/000092052220000026/0000920522-20-000026-index.html,https://www.sec.gov/Archives/edgar/data/920522/000092052220000026/ess-123119x10k.htm
2018-12-31,ESS,USD,0000920522,2019-02-21,2019-02-21 16:21:22,2018,FY,1400053000,183625000,1216428000,0.8688442509,0,53451000,0,53451000,650988000,704439000,888064000,23010000,220492000,479884000,1346746000,0.9619250128,511989000,0.3656925845,134381000,646370000,0.4616753794,0,390153000,0.2786701646,5.91,5.9,66041058,66085089,https://www.sec.gov/Archives/edgar/data/920522/000092052219000009/0000920522-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052219000009/ess-123118x10k.htm
2017-12-31,ESS,USD,0000920522,2018-02-22,2018-02-22 16:39:47,2017,FY,1363899000,176466000,1187433000,0.8706165193,0,41385000,0,41385000,673103000,714488000,890954000,24604000,222894000,468881000,1378894000,1.0109942158,472945000,0.3467595474,214174000,687119000,0.5037902367,0,433059000,0.3175154465,6.58,6.57,65829155,65898255,https://www.sec.gov/Archives/edgar/data/920522/000092052218000011/0000920522-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052218000011/ess-123117x10k.htm
2016-12-31,ESS,USD,0000920522,2017-02-24,2017-02-24 14:52:07,2016,FY,1294001000,169272000,1124729000,0.8691871181,0,40751000,0,40751000,663178000,703929000,873201000,27305000,219654000,441682000,1323811000,1.0230370765,420800000,0.3251929481,241675000,662475000,0.5119586461,4410000,414979000,0.3206944971,6.28,6.27,65471540,65587816,https://www.sec.gov/Archives/edgar/data/920522/000092052217000014/0000920522-17-000014-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052217000014/ess-123116x10k.htm
2015-12-31,ESS,USD,0000920522,2016-02-26,2016-02-26 16:02:10,2015,FY,1194407000,363508000,830899000,0.6956581802,0,40090000,0,40090000,459635000,499725000,863233000,19143000,204827000,453423000,906489000,0.7589448153,331174000,0.2772706456,-82935000,248239000,0.2078345154,0,232120000,0.1943391156,3.5,3.49,64871717,65061685,https://www.sec.gov/Archives/edgar/data/920522/000092052216000097/0000920522-16-000097-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052216000097/ess-123115x10k.htm
2014-12-31,ESS,USD,0000920522,2015-03-02,2015-03-02 14:34:47,2014,FY,970938000,312546000,658392000,0.6780989105,0,40878000,0,40878000,416000000,456878000,769424000,11811000,164551000,360592000,659581000,0.6793234995,201514000,0.2075456929,-67076000,134438000,0.1384619821,0,122150000,0.1258061792,2.07,2.06,56546959,56696525,https://www.sec.gov/Archives/edgar/data/920522/000092052215000006/0000920522-15-000006-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052215000006/ess-123114x10k.htm
