date,symbol,calendarYear,period,growthNetIncome,growthDepreciationAndAmortization,growthDeferredIncomeTax,growthStockBasedCompensation,growthChangeInWorkingCapital,growthAccountsReceivables,growthInventory,growthAccountsPayables,growthOtherWorkingCapital,growthOtherNonCashItems,growthNetCashProvidedByOperatingActivites,growthInvestmentsInPropertyPlantAndEquipment,growthAcquisitionsNet,growthPurchasesOfInvestments,growthSalesMaturitiesOfInvestments,growthOtherInvestingActivites,growthNetCashUsedForInvestingActivites,growthDebtRepayment,growthCommonStockIssued,growthCommonStockRepurchased,growthDividendsPaid,growthOtherFinancingActivites,growthNetCashUsedProvidedByFinancingActivities,growthEffectOfForexChangesOnCash,growthNetChangeInCash,growthCashAtEndOfPeriod,growthCashAtBeginningOfPeriod,growthOperatingCashFlow,growthCapitalExpenditure,growthFreeCashFlow
2024-12-31,WST,2024,FY,-0.16970003370407818,0.13182811361981064,-1,-0.19742489270386265,1.142156862745098,-15.7,4.111111111111111,-0.3409090909090909,2.0980392156862746,-4.018518518518518,-0.15853187379265937,-0.04143646408839779,0,0,0,0.746268656716418,-0.027122321670735014,-11,0,-0.2557624113475177,-0.03684210526315789,-0.3968565815324165,-0.3546562228024369,-2.8771929824561404,-8.141089108910892,-0.4324862396065113,-0.0451749972045175,-0.15853187379265937,-0.04143646408839779,-0.33317249698431844
2023-12-31,WST,2023,FY,0.012800819252432157,0.1384742951907131,2.2175324675324677,-0.016877637130801686,-0.36,1.1123595505617978,0.7289156626506024,2.5714285714285716,-1.209016393442623,-0.850415512465374,0.07251381215469613,-0.2719606465214336,0,0,0,-0.8611111111111112,-0.27931991672449685,0.9480812641083521,0,-1.0306030603060305,-0.053604436229205174,0.8851851851851852,-0.5653950953678474,2.085714285714286,-1.3067577828397874,-0.0451749972045175,0.17269866247049567,0.07251381215469613,-0.2719606465214336,-0.0566681838871188
2022-12-31,WST,2022,FY,-0.11468721668177698,-0.013900245298446443,0.28205128205128205,-0.368,0.9226006191950464,0.7117408906882591,0.42427745664739885,-1.1666666666666667,123,41.111111111111114,0.23972602739726026,-0.12312549329123915,1,0,0,-2.44,-0.13868036349269064,-19.136363636363637,0,-0.4628044766293614,-0.05870841487279843,-0.2722371967654987,-0.7465794170136824,0.33121019108280253,-0.10469068660774983,0.17269866247049567,0.23899268887083672,0.23972602739726026,-0.12312549329123915,0.3290986085904416
2021-12-31,WST,2021,FY,0.9116117850953206,0.12098991750687443,-6.396551724137931,0.10294117647058823,-17.815533980582526,-1.650214592274678,-0.17367706919945725,-0.5409836065573771,-1.008174386920981,-0.2857142857142857,0.23597883597883598,-0.45298165137614677,0,0,0,1.4901960784313726,-0.41002785515320334,0.043478260869565216,0,-0.25123558484349257,-0.062370062370062374,0.069164265129683,-0.2261123267687819,-1.7658536585365854,-0.1660997732426304,0.23899268887083672,0.40173081302664543,0.23597883597883598,-0.45298165137614677,0.10902381751090238
2020-12-31,WST,2020,FY,0.4323541580471659,0.0551257253384913,-1.3790849673202614,0.39344262295081966,0.2847222222222222,-0.3993993993993994,-2.9623655913978495,0.44664031620553357,5.016393442622951,0.78125,0.2867647058823529,-0.379746835443038,1,1,-1,-3.125,0.21271929824561403,0.9831378299120235,0,-0.4232121922626026,-0.06651884700665188,0.10158730158730159,-2.7255434782608696,30.285714285714285,0.7345132743362832,0.40173081302664543,0.3014226437462952,0.2867647058823529,-0.379746835443038,0.23795681063122923
2019-12-31,WST,2019,FY,0.16819719671338812,-0.009578544061302681,16,0.6158940397350994,0.4911660777385159,0.23972602739726026,-1.6571428571428573,62.25,-0.4479638009049774,0.6923076923076923,0.27234927234927236,-0.2072588347659981,0,0,0,-0.38461538461538464,-1.2619047619047619,-1363,0,-0.20480225988700565,-0.07125890736342043,-0.02476780185758514,0.5439900867410161,0.875,0.0019704433497536944,0.3014226437462952,0.43026706231454004,0.27234927234927236,-0.2072588347659981,0.3094072865687874
2018-12-31,WST,2018,FY,0.3729263437292634,0.0796277145811789,-0.9784172661870504,-0.062111801242236024,0.3164251207729469,-0.10327455919395466,-0.9444444444444444,-0.9682539682539683,3.0654205607476634,-19.8,0.09608811241929358,0.19954128440366972,1,0,0,0.21875,0.24550898203592814,0.997134670487106,0,0.04838709677419355,-0.07672634271099744,-0.1802030456852792,0.25963302752293577,-1.459016393442623,2.0851063829787235,0.43026706231454004,0.16206896551724137,0.09608811241929358,0.19954128440366972,0.3879245283018868
2017-12-31,WST,2017,FY,0.04944289693593315,0.06615214994487321,0.9395348837209302,-0.17435897435897435,0.29471890971039183,-0.703862660944206,0.8301886792452831,1.0655737704918034,0.4729064039408867,-1.1785714285714286,0.2000911577028259,0.23149236192714454,0,1,0,0.14285714285714285,0.24004550625711035,0.5,0,-0.33094812164579607,-0.09217877094972067,-0.1722689075630252,0.04302019315188762,10.384615384615385,1.4594972067039107,0.16206896551724137,-0.2607428987618354,0.2000911577028259,0.23149236192714454,1.693089430894309
2016-12-31,WST,2016,FY,0.502092050209205,0.008898776418242492,3.4157303370786516,-0.34121621621621623,-4.435185185185185,-0.6524822695035462,-0.8596491228070176,-0.6453488372093024,-7.12,-0.8352941176470589,0.03295668549905838,-0.2933130699088146,0,0,0,0.3333333333333333,-0.3575289575289575,0.2935222672064777,0,-8.982142857142858,-0.10493827160493827,0.9916317991631799,-1.7445783132530122,0.9411764705882353,-4.709844559585492,-0.2607428987618354,0.07559733646690169,0.03295668549905838,-0.2933130699088146,-0.3910891089108911
2015-12-31,WST,2015,FY,-0.24783634933123525,-0.0011111111111111111,-2.2714285714285714,0.5913978494623656,0.6470588235294118,-1.2380952380952381,0.2962962962962963,5.914285714285715,0.45652173913043476,1.582191780821918,0.16129032258064516,-0.17395182872435325,-1,1,-1,1.0188340807174887,-0.24519230769230768,0.6541827091354567,0,-0.36585365853658536,-0.1134020618556701,-0.032388663967611336,-0.3474025974025974,0.03070175438596491,-0.23715415019762845,0.07559733646690169,0.11,0.16129032258064516,-0.17395182872435325,0.14124293785310735
